Ticker,Industry,Score,PB,NCAV,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,BIG,Beta,Performance
CIVB,73,-0.0015710686367139766,-80.9692,-1318.9033,,,13.8791,,,38.7906,10.0102,,,11.2378,,,27.4593,-1.2169,2.1972,1.2169,-0.1949
CPF,73,-0.0015719578363667466,-109.6459,-1505.6643,,,15.9127,,,59.1269,3.0951,,,17.4476,,,30.3965,-1.3444,2.1972,1.3444,-0.0085
RXT,34,-0.0015955434681953968,-63.4103,-1009.0659,24.5589,0.0459,-179.9142,843.262,-870.9035,-1899.1422,3.7481,23.038,0.0344,-114.0842,27.4445,0.0512,,-2.5246,2.3026,2.5246,-0.1323
YUMC,127,-0.0016334671166070836,-241.8025,-103.5522,9.6152,4.4336,3.1745,-19.7831,-55.317,-68.2552,-3.0582,35.586,13.1272,7.676,15.0559,6.9424,5.7987,-0.9771,2.3026,0.9771,-0.0566
STEL,73,-0.0016452367614278784,-101.3206,-779.1046,,,3.5691,,,-64.3088,30.442,,,3.6163,,,16.1711,-1.1834,2.1972,1.1834,-0.1462
EC,95,-0.001663019285209163,-1343.022,-107.2374,4.2552,3.7136,2.8325,-71.084,-75.7541,-71.6745,73.7146,34.2147,23.8875,38.0418,43.9524,38.3575,27.1477,-1.2724,2.3979,1.2724,0.0619
RNR,118,-0.0016811696285516649,-87.7329,-408.5431,,,-11.2711,,,-212.7109,-4.1068,,,-9.8885,,,,-1.0491,2.3026,1.0491,0.156
IHRT,22,-0.0017074601544178464,-51.2724,-1854.8822,44.7174,6.773,-58.7985,3993.9141,-709.9643,-687.9848,9.9469,42.2036,5.1138,-30.1474,62.1621,9.4152,,-2.2025,2.3026,2.2025,-0.1837
OHI,124,-0.0017339222896497607,-166.5464,-160.4531,7.4905,3.4058,5.5084,-72.8727,-132.2917,-44.9163,-17.5233,9.8117,3.569,9.174,98.5824,44.824,39.8689,-0.9235,2.1972,0.9235,0.0309
MOFG,73,-0.0017350740606410222,-80.3261,-1637.2528,,,15.4803,,,54.8034,7.6197,,,12.4348,,,28.6509,-1.3069,2.1972,1.3069,-0.1571
REX,74,-0.0017603416171053027,-159.7108,-61.1381,8.125,4.3089,4.6542,-25.654,-48.0303,-53.4584,10.3508,21.1266,8.9632,7.4332,5.6844,3.0146,4.4425,-1.2055,2.1972,1.2055,0.2764
EWCZ,102,-0.0017701484277357323,-453.8108,-184.337,15.2179,4.0998,-5.4054,35.79,-110.6153,-154.0541,16.3817,32.1296,6.9248,-24.5303,75.7594,20.4103,,,2.1972,,-0.0573
VTLE,95,-0.0017771716049359999,-68.2258,-279.7706,65.8156,58.6782,67.2474,1027.9623,890.3489,572.4738,37.9356,55.1571,39.3405,45.8801,62.8106,55.9991,26.6285,-1.2838,2.3026,1.2838,0.1739
RDW,83,-0.0019071110720850963,-272.2431,-145.1746,9.0558,-14.7026,-58.2715,-45.8866,-362.4167,-682.7151,16.6772,23.933,-31.0853,-158.6401,17.873,,,,2.1972,,0.4459
BOOM,67,-0.0019072436467025696,-62.3694,-103.7289,29.2254,4.7549,5.2396,239.5947,-110.9492,-47.6041,151.4603,28.063,3.6527,3.2679,28.3521,4.6128,2.8386,-1.3624,2.1972,1.3624,0.0617
ZJYL,67,-0.0019277895301884481,-12973.2217,-99.3322,0.3147,0.1082,0.111,-97.1336,-98.7801,-98.8899,-7.579,75.898,20.8698,14.4011,32.2999,11.1019,11.4333,,2.0794,,-0.7436
KEX,75,-0.0019281557361422608,-155.3955,-125.9216,9.111,3.2199,2.7891,-32.8489,-89.951,-72.1094,23.9508,12.9165,3.6518,4.3341,18.7582,6.6292,4.7394,-1.0749,2.3026,1.0749,0.1971
CAG,107,-0.001993814623656455,-145.7227,-176.1081,14.8097,8.3143,5.6218,31.7382,-57.5168,-43.7816,6.4243,18.1907,8.17,8.1923,26.5928,14.9295,5.877,-0.6441,2.3979,0.6441,0.0126
PROF,79,-0.0020577520024158396,-319.1908,-70.1148,3.4047,-22.6224,-13.712,-55.5165,-214.382,-237.1199,,34.0573,-181.0347,-43.7674,59.8972,,,-1.6531,1.9459,1.6531,0.0579
NUE,138,-0.002059410209031898,-221.0968,-94.0564,27.1508,22.8142,18.9422,124.7416,87.8186,89.4221,13.7816,58.9862,39.6518,41.8806,30.119,25.3083,19.7437,-1.304,2.3979,1.304,0.1339
WHG,71,-0.0021603682943514635,-94.7256,-74.1842,43.5247,3.3836,-3.9652,155.3687,-45.6541,-139.652,-5.4556,39.9695,2.4858,-3.7561,41.1549,3.1994,,-1.162,2.0794,1.162,0.0332
CRI,7,-0.0022392639594017868,-327.6723,-116.7331,48.8427,12.8768,9.7098,335.8498,3.4825,-2.9017,-7.8506,122.5653,25.8504,31.8164,45.8288,12.0823,7.887,-1.1894,2.3026,1.1894,0.1056
STM,132,-0.002263478693756373,-336.7329,-93.8501,18.5206,10.3822,8.3537,46.2184,-16.2577,-16.4626,26.3493,69.6815,31.2494,28.1298,47.4725,26.612,22.3142,-1.4892,2.3979,1.4892,-0.1312
MSA,67,-0.0023415012754910555,-698.2375,-108.198,9.8319,4.0555,2.9586,-22.6802,-71.7828,-70.4141,9.1253,50.9026,16.7973,20.658,44.1002,18.1908,12.489,-1.1076,2.3026,1.1076,0.1389
AWK,147,-0.0024954375759632954,-303.1089,-179.4745,6.1856,3.5743,3.4582,-77.1551,-109.0616,-65.4175,-3.5115,11.0205,5.0945,10.4823,58.096,33.5707,21.2658,-0.9553,2.3026,0.9553,-0.0993
BOKF,73,-0.0025718363602547515,-118.0872,-878.7164,,,9.5413,,,-4.5873,2.9033,,,11.267,,,29.039,-1.312,2.3026,1.312,0.0477
HYFT,19,-0.002578662209203745,-103.0838,-105.4006,22.5375,-49.9186,-37.26,69.1417,-429.9592,-472.6004,6.7187,23.3487,-41.3723,-38.4091,55.9545,,,-1.0611,2.0794,1.0611,-0.1353
CIA,72,-0.0026752871673843778,-106.047,-1179.5015,999999.0,999999.0,16.1615,,,61.6146,-7.1883,999999.0,999999.0,17.1387,,,9.4191,-1.0617,2.1972,1.0617,-0.2316
HII,75,-0.0026793531566875104,-285.8374,-145.8444,11.6027,4.1657,5.7676,-8.9329,-82.9738,-42.3235,12.0958,24.2956,6.9782,16.4861,13.4882,4.8426,5.3878,-0.9256,2.3979,0.9256,0.1102
BKD,64,-0.002704508104155965,-183.3538,-530.3885,11.4842,-1.9422,-17.9185,-33.9545,-482.7503,-279.1851,1.2908,12.8913,-1.7442,-32.8543,19.7857,,,-1.7063,2.3026,1.7063,0.1399
LASE,66,-0.002860445387942737,-51.5065,39.8752,999999.0,999999.0,-18.9855,214.6449,-147.9172,-289.8553,-7.0587,39.3508,-33.1535,-9.7788,50.0075,,,,1.9459,,0.2589
SLM,55,-0.0028724212500697505,-259.2047,-705.0429,,,11.272,,,12.7204,-10.053,,,29.2176,,,27.6722,-1.3974,2.3026,1.3974,0.1062
PGRE,124,-0.0029475408305508375,-25.2803,-388.9968,8.6293,3.1864,-1.7888,-148.9885,-358.4882,-117.8876,1.7178,5.9034,1.7439,-0.4522,63.311,23.3782,,-1.6104,2.1972,1.6104,-0.1424
MYPS,33,-0.002971087865863674,-114.0408,-60.9218,97.2238,-7.146,-5.4804,414.3495,-96.0808,-154.8045,-1.2513,121.7428,-7.1586,-6.2499,72.2888,,,-1.0576,2.1972,1.0576,0.0575
FORTY,45,-0.0029772435645926097,-82.1234,-125.4037,37.2689,13.9133,21.248,342.4131,19.5379,112.4801,6.9865,49.5772,14.8066,17.4496,24.1982,9.0337,7.9837,-1.1455,2.3026,1.1455,0.2448
BGC,70,-0.0031349032265715654,-348.965,-123.3219,26.2578,6.3526,3.047,137.1502,-61.2827,-69.5304,-10.9677,64.4314,12.4704,10.6328,47.6238,11.5217,4.4348,-1.4157,2.3026,1.4157,0.1047
PSX,69,-0.0031903066000390345,-172.6369,-132.0757,24.7208,12.9043,19.8901,123.784,4.0956,98.901,52.4902,40.8055,17.0405,34.3377,10.8412,5.6592,6.8893,-1.0798,2.4849,1.0798,0.2712
TNGX,19,-0.003262936258359386,-352.7514,-77.8587,,-21.6135,-9.8289,,-159.3656,-198.2894,-32.887,999999.0,999999.0,-34.6717,,,,-1.5619,2.0794,1.5619,-0.2425
AJG,137,-0.0032778292955264942,-511.1087,-114.1116,6.8659,3.1814,2.2601,-50.276,-83.1553,-77.3993,3.775,24.6964,9.1547,11.5514,45.3753,21.0252,13.3903,-1.0052,2.3026,1.0052,0.0932
SHIP,75,-0.0034367564243374432,-55.6751,-285.676,15.225,8.5244,11.155,62.3642,-90.9844,11.5504,-18.3452,11.9104,5.3349,6.2106,43.0011,24.0761,11.0133,-1.0135,2.1972,1.0135,0.1255
VREX,66,-0.0034539926437128655,-151.9231,-98.0495,24.2543,7.5458,4.2862,132.3362,-55.777,-57.1375,5.0483,32.5227,8.0945,6.5118,32.9881,10.263,4.1424,-1.0408,2.1972,1.0408,-0.1308
AFL,1,-0.0034763458030559772,-244.961,-326.2039,999999.0,999999.0,7.8954,,,-21.0461,-11.1158,999999.0,999999.0,19.3406,,,20.3394,-1.0325,2.3979,1.0325,0.0263
SLB,99,-0.0034988922744466746,-391.0674,-112.5076,6.4525,5.1897,4.8569,-55.0073,-66.4928,-51.4308,22.513,18.8902,12.1548,18.9938,18.3724,14.777,12.1633,-1.1781,2.3979,1.1781,0.0579
GLAD,140,-0.0035278725461687453,-101.1138,-208.3009,,,4.9941,,,-50.0591,-76.6836,,,5.0497,,,79.4138,-0.9686,2.0794,0.9686,-0.0426
CNXC,33,-0.0035409576379833068,-178.0759,-141.9338,32.8107,9.3056,10.0818,232.8477,-36.6218,0.818,14.0162,47.2744,10.7262,17.9533,38.8045,11.0055,8.3205,-1.1339,2.3026,1.1339,-0.3687
POWI,132,-0.0035841941065414044,-590.0805,-89.7855,8.9433,4.3975,3.2928,-26.1942,-59.6734,-67.0718,-7.4137,91.4061,35.9563,19.4303,56.3486,27.7072,22.5361,-1.412,2.1972,1.412,-0.1369
TYL,33,-0.0036546819689954836,-649.8965,-107.08,4.3957,1.2015,0.8799,-67.7857,-94.5034,-91.201,16.1979,23.0488,5.0398,5.7185,42.3663,11.5798,8.1112,-1.176,2.3026,1.176,0.0139
SENEA,107,-0.003681431216450522,-73.184,-65.8813,12.1359,2.4848,2.7179,-6.1672,-169.6399,-72.8209,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.9479,2.3026,0.9479,0.0655
SENEB,107,-0.0036825973716911337,-71.1056,-64.884,12.3009,2.5186,2.7974,-3.4246,-171.6755,-72.0265,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.6891,2.3026,0.6891,0.0889
WGS,130,-0.003721543581028564,-12.2508,-77.2626,999999.0,999999.0,-1539.2918,-425.1741,-11512.5528,-15492.9182,10.8406,-19.0024,-259.9989,-188.5756,,,,-2.5379,2.1972,2.5379,2.5341
BIIB,14,-0.0038813397310631403,-287.9376,-99.8882,19.7729,7.2677,7.4538,60.2639,-43.3557,-25.4625,-7.7779,53.4297,15.7108,21.4622,81.4911,29.9526,29.6589,-0.7347,2.3026,0.7347,-0.2244
FTRE,78,-0.003944178233960433,-91.5469,-88.4838,24.5722,7.5575,4.8888,93.0427,-38.0925,-51.1119,-7.2118,22.4231,5.5172,4.4756,25.534,7.8534,5.2732,,2.3026,,0.1434
ELLO,46,-0.003975193715411671,-198.8604,-358.9596,2.6643,0.6873,0.5235,-232.2158,-278.8917,-94.7654,16.8572,3.1071,0.6412,1.041,24.8655,6.4145,1.6554,-1.2476,2.0794,1.2476,0.0361
DEI,124,-0.004062995637396413,-55.9387,-300.2979,7.3085,2.6764,3.229,-156.7676,-296.6454,-67.7099,8.1942,7.173,2.1014,1.8063,66.4046,24.3172,7.7725,-1.7166,2.1972,1.7166,-0.1009
PCH,124,-0.004162407961300749,-162.2706,-122.0031,12.0138,10.1323,8.6986,-4.6192,-22.4943,-13.0141,-0.4976,17.7491,11.9756,14.1152,39.3722,33.2062,24.0047,-1.142,2.3026,1.142,-0.0621
JELD,59,-0.004173358534379825,-216.3635,-164.4348,24.9665,4.3452,1.5466,200.5411,-131.1815,-84.5345,8.6596,34.0822,4.7454,3.3462,17.2965,3.0103,0.5328,-1.785,2.3026,1.785,0.1002
NNBR,66,-0.004226751355665447,-96.0639,-188.8827,24.349,-6.6153,-13.8908,168.907,-272.4885,-238.9083,3.47,23.8017,-5.1733,-13.3441,17.3189,,,-1.8541,2.1972,1.8541,0.1225
CSPI,45,-0.004236083427212349,-236.3558,-66.9882,26.109,-0.0555,1.6844,85.2488,-78.6494,-83.1558,10.4719,99.1887,-0.1686,3.9812,34.6333,,2.8535,-1.3615,2.0794,1.3615,0.7364
PBYI,19,-0.004283150357569821,-971.6117,-130.5869,76.1242,13.5224,0.1741,550.773,8.8504,-98.2586,-9.9244,445.246,63.2733,1.692,75.8397,13.4719,0.1603,-1.3096,2.1972,1.3096,0.1656
BILI,45,-0.0042892601527079145,-214.4353,-106.2543,13.5437,-29.4073,-18.1242,7.2616,-291.5779,-281.2417,12.9773,35.057,-60.8951,-38.8646,17.5774,,,-1.3563,2.3026,1.3563,-0.0069
TECH,14,-0.004340581647566123,-609.6494,-100.1971,6.344,2.3981,2.2598,-49.8465,-81.7973,-77.4017,2.8132,36.446,11.0216,13.777,67.7236,25.6002,23.8345,-1.2273,2.3026,1.2273,-0.1026
SYRE,19,-0.0043990082164033035,-111.2014,-14.9247,,-37042.1339,-120.0589,,-1212.868,-1300.589,-87.5714,999999.0,999999.0,-133.5072,,,,-1.8425,1.9459,1.8425,0.6033
WVE,19,-0.004476948441095805,999999.0,-119.5684,,-43.3134,-27.7725,,-361.379,-377.7247,-91.0922,999999.0,999999.0,999999.0,,,,-0.8297,1.9459,0.8297,0.1704
APAM,71,-0.004579825188452491,-630.0046,-121.3377,17.1215,12.2001,9.55,39.9189,-2.5907,-4.5001,-19.0632,102.6494,58.515,60.1654,48.6168,34.6423,25.1155,-1.3618,2.1972,1.3618,0.0516
WOOF,105,-0.004610157784197248,-35.309,-476.5567,105.9826,9.8493,10.6823,2036.7754,-57.7526,6.8229,3.9403,63.3593,4.7106,3.7718,40.2107,3.7369,1.4882,,2.3026,,-0.3861
ABAT,82,-0.004656609104865124,-332.083,-104.47,0.0,-10.8972,-8.7826,-101.8205,-190.5848,-187.826,,0.0,-27.7967,-29.1655,,,,-1.3671,0.0,1.3671,-0.6277
MAX,123,-0.004675691957738165,999999.0,-135.2729,12.0789,-6.1016,5.0599,-4.0573,-179.2312,-49.4009,-29.5926,84.9777,-34.3409,999999.0,15.9781,,5.5573,-1.4488,2.1972,1.4488,0.7886
CZNC,73,-0.004679569553667808,-128.2687,-789.4752,,,8.0924,,,-19.0759,3.4887,,,10.38,,,24.4245,-1.0813,2.1972,1.0813,-0.2171
NEWT,73,-0.004891902819647731,-81.9224,-302.777,,,10.0877,,,0.8773,-28.8242,,,8.2641,,,29.4951,-1.5729,2.1972,1.5729,-0.1647
MTLS,33,-0.00489545722719744,-139.6688,-89.0461,51.1437,-1.4112,-0.2947,243.4368,-87.6337,-102.9474,12.934,79.9841,-1.7656,-0.4117,55.4979,,,-1.2718,2.1972,1.2718,-0.1797
CLF,82,-0.004899820741003481,-126.1968,-129.4125,17.2197,13.4858,14.1574,54.4033,11.3635,41.5741,9.4844,20.53,12.8626,17.8662,11.2496,8.8103,6.4192,-1.4816,2.3979,1.4816,0.132
E,95,-0.004933015457312171,-160.2517,-138.5292,23.5721,20.5007,19.9297,96.7076,69.8803,99.2972,73.0486,36.2228,25.2024,31.9377,17.1894,14.9496,13.3114,-0.9744,2.4849,0.9744,-0.0316
SXC,138,-0.0050480822617910755,-132.5691,-179.2118,28.1727,11.7795,11.7939,198.18,-9.1105,17.9395,35.6335,34.5197,11.5466,15.6351,18.6836,7.8119,4.9484,-1.0085,2.3026,1.0085,0.0429
BBDO,73,-0.005071267206277142,-97.6687,-1144.4542,,,12.6038,,,26.0381,6.2663,,,12.31,,,18.0963,-1.361,2.3979,1.361,-0.1618
SIMO,132,-0.005227881807837006,-1016.7664,-92.3282,6.4549,2.9697,2.2831,-46.8531,-73.8657,-77.1693,2.5833,93.0876,34.2615,23.2135,49.2463,22.6568,17.9785,-1.2526,2.1972,1.2526,0.3479
FSBW,12,-0.005425953802220756,-118.3932,-975.3502,,,10.7871,,,7.8708,-1.3909,,,12.7712,,,24.7267,-1.0836,2.1972,1.0836,-0.0939
CCCS,33,-0.005453740806939628,-335.2815,-111.6018,7.706,0.7038,0.5777,-40.9769,-100.8276,-94.2231,13.6803,22.5795,1.6498,1.9369,72.6577,6.6358,5.0981,-0.9403,2.1972,0.9403,0.0523
JLL,123,-0.0057825015135825625,-144.389,-125.5766,,9.0971,8.9576,,-32.789,-10.4244,7.7198,,9.9322,12.9337,,4.6635,3.8125,-1.456,2.3979,1.456,0.012
KPLT,42,-0.006069540538592636,999999.0,28.8176,46.5635,-34.9379,-80.9122,546.3819,-760.9083,-909.1218,-32.1747,97.9188,-58.777,999999.0,18.2134,,,-1.4105,2.1972,1.4105,0.0787
BAX,79,-0.006138175163938491,-317.5364,-174.8607,10.5315,-0.0979,-13.8813,-28.35,-181.437,-238.8125,-17.1991,17.0518,-0.1268,-44.078,35.2889,,,-1.0458,2.3979,1.0458,0.1123
HOUS,123,-0.0061972828839217346,-48.8851,-514.1005,68.0255,7.1491,-29.9143,1884.6029,-181.6161,-399.1433,-13.6974,54.6112,4.5915,-14.6237,36.9443,3.8826,,-2.1079,2.3026,2.1079,-0.2776
ARGX,14,-0.006305306229889932,-750.1094,-88.3746,2.0161,-3.8276,-2.7644,-75.1582,-117.0512,-127.6441,-17.2624,61.3885,-93.2358,-20.7361,92.8347,,,-1.213,2.1972,1.213,0.0423
NEOV,66,-0.006631247160464115,-817.8067,-87.5904,1.3522,-5.1803,-3.9935,-85.8048,-136.0853,-139.9351,-22.7495,15.4135,-47.2392,-32.6592,19.9083,,,-0.8268,1.9459,0.8268,-0.1223
ASPS,102,-0.006846700515048203,999999.0,-521.7886,8.7969,-13.2831,-72.1507,-139.2914,-969.8276,-821.507,-15.6005,28.8581,-34.8599,999999.0,15.0364,,,-1.2816,2.1972,1.2816,-0.4312
HKD,55,-0.0072553693281116535,-93.4133,-44.1614,5.6472,,,-48.4065,,,,5.3317,,,,,,,,,-0.2363
ALRS,73,-0.007430538090506758,-115.5225,-930.2295,,,10.1259,,,1.2586,-9.3382,,,11.6976,,,19.9992,-1.0635,2.1972,1.0635,-0.0439
EBMT,73,-0.007570276364793372,-76.157,-1583.6668,,,9.1827,,,-8.1735,-2.7682,,,6.9932,,,12.6616,-0.8944,2.0794,0.8944,-0.2026
ALIT,123,-0.007854812757343713,-76.8208,-182.1352,9.6181,-1.3179,-2.5375,-42.0629,-201.6777,-125.3747,-19.0982,8.9533,-0.9815,-1.9493,31.0829,,,-1.2531,2.3026,1.2531,0.1225
PLBY,105,-0.007919391959007885,-36.1026,-594.1879,47.2493,-21.8591,-437.9037,1078.3432,-1066.2337,-4479.037,-24.7581,32.4241,-12.0004,-158.0945,55.2944,,,-1.7574,2.1972,1.7574,-0.2042
SDRL,95,-0.007989160331046978,-138.5135,-103.0965,-1.5863,-2.129,-19.4104,-114.5069,-118.9183,-294.1039,-6.015,-2.1839,-2.3448,-26.886,,,,,2.1972,,0.0878
DDD,33,-0.008090492938903458,-107.3459,-78.5449,31.0728,-16.9727,-11.9773,126.9524,-201.4576,-219.7725,-12.6061,33.8721,-14.8014,-12.8571,39.818,,,-1.8692,2.1972,1.8692,-0.3252
CRNC,33,-0.008364258568328143,-105.578,-142.2256,25.412,4.2228,-21.1235,124.5957,-79.8716,-311.2354,-15.3135,26.5761,3.533,-22.3018,70.3658,11.6929,,-1.4979,2.1972,1.4979,-0.219
GRRR,33,-0.008686336076981067,-133.7565,-70.9326,26.8138,-285.3303,-182.5261,93.2556,-1940.3825,-1925.2612,-46.9524,38.8547,-330.7673,-244.1406,37.2037,,,,2.0794,,0.3645
AMRN,19,-0.008762244091244447,-1208.9642,-94.1959,3.5204,-1.3406,-1.1538,-68.7492,-105.9658,-111.5381,-36.6939,84.7929,-25.8327,-13.9492,65.6795,,,-1.4792,2.1972,1.4792,0.1124
BETR,55,-0.0089399096649501,999999.0,-195.849,-17.1743,-34.2566,-120.5714,-709.8712,-1118.5142,-1305.7136,-69.8778,-54.0162,-86.1942,999999.0,,,,,2.1972,,-0.4175
XOMA,19,-0.00901759091890188,-192.9416,-80.9382,,-9.6124,-5.7236,,-133.9359,-157.2363,-84.206,,-21.155,-11.0433,,,,-1.2423,1.9459,1.2423,0.2614
XOMAP,19,-0.009020705022019295,-205.4582,-82.0995,,-8.8538,-5.3749,,-131.8685,-153.7495,-84.206,,-21.155,-11.0433,,,,-0.5512,1.9459,0.5512,-0.0216
MRCC,71,-0.009092355908949027,-54.588,-376.7781,,,-0.8994,,,-108.9943,-88.8167,,,-0.491,,,,-0.9991,1.9459,0.9991,0.0468
AMBC,118,-0.009166037954729714,-54.6474,-1018.1338,,,-3.945,,,-139.4499,-78.2947,,,-2.1558,,,,-0.9467,2.0794,0.9467,-0.0447
PLSE,79,-0.009191159071871072,999999.0,-104.0668,-2.664,-13.7555,-11.2163,-122.7014,-212.4489,-212.1628,-50.6347,-444.4269,-1835.7945,999999.0,,,,-1.7005,1.7918,1.7005,-0.3022
FDMT,14,-0.009192045103525422,-299.6995,-71.5917,,-22.9347,-12.4035,,-196.1614,-224.0347,-82.6533,,-494.9986,-37.1731,,,,-1.4735,1.9459,1.4735,0.3167
NXTT,45,-0.009192557737198298,-9.6556,935.6669,0.0,-169.6683,-134.9619,-99.4307,-1449.0495,-1449.6188,,0.0,-13.0386,-13.0314,,,,,0.0,,0.0654
OPK,19,-0.009193629716841812,-77.6783,-116.8857,21.9023,-18.7034,-25.8203,81.5969,-270.7959,-358.2034,-43.4166,17.3155,-11.8292,-20.0568,28.7015,,,-1.2238,2.3026,1.2238,-0.1401
