Ticker,Industry,Score,PB,NCAV,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,BIG,Beta,Performance
CIVB,73,-0.0016458873581300818,-72.203,-1466.8913,,,15.5641,,,55.6413,10.0102,,,11.2378,,,27.4593,-0.7657,2.1972,0.7657,0.0413
RXT,34,-0.001650328167838798,-63.0748,-1013.9013,24.5737,0.0459,-180.8712,848.2793,-875.004,-1908.7121,3.7481,23.038,0.0344,-114.0842,27.4445,0.0512,,,2.3026,,0.4468
CPF,73,-0.001650385055101815,-94.796,-1725.8633,,,18.4054,,,84.0543,3.0951,,,17.4476,,,30.3965,-0.8734,2.1972,0.8734,-0.1073
YUMC,127,-0.0016692004173435033,-358.4154,-102.3965,6.1534,2.8374,2.1416,-45.8822,-69.8549,-78.5836,-3.0582,35.586,13.1272,7.676,15.0559,6.9424,5.7987,-0.8678,2.3026,0.8678,-0.1066
EC,95,-0.0017135294803615312,-963.261,-110.0908,5.7688,5.0345,3.9493,-59.684,-66.1952,-60.5073,73.7146,34.2147,23.8875,38.0418,43.9524,38.3575,27.1477,-1.1015,2.3979,1.1015,0.0452
RNR,118,-0.001758429296003563,-87.3123,-410.0294,,,-11.3254,,,-213.2539,-4.1068,,,-9.8885,,,,-0.8171,2.3026,0.8171,-0.0671
STEL,73,-0.001761672832401592,-89.4761,-869.0021,,,4.0416,,,-59.5841,30.442,,,3.6163,,,16.1711,-0.7624,2.1972,0.7624,-0.0652
MOFG,73,-0.001766858884913472,-70.219,-1858.5213,,,17.7085,,,77.0855,7.6197,,,12.4348,,,28.6509,-0.8168,2.1972,0.8168,-0.1139
IHRT,22,-0.001791722560977191,-81.6173,-1202.426,43.0723,6.5238,-36.9375,2471.8178,-483.1827,-469.3751,9.9469,42.2036,5.1138,-30.1474,62.1621,9.4152,,-1.3352,2.3026,1.3352,-0.0667
EWCZ,102,-0.001796250090568302,-649.7667,-158.9027,12.0554,3.2478,-3.7753,-5.1614,-107.414,-137.7525,16.3817,32.1296,6.9248,-24.5303,75.7594,20.4103,,,2.1972,,-0.0195
OHI,124,-0.0018036276145444894,-138.4446,-172.724,8.2566,3.7542,6.6265,-67.3663,-138.8463,-33.7353,-17.5233,9.8117,3.569,9.174,98.5824,44.824,39.8689,-0.7906,2.1972,0.7906,0.148
REX,74,-0.0018268368655943053,-97.2967,-36.2088,17.4045,9.2301,7.6397,22.0377,-14.6927,-23.6027,10.3508,21.1266,8.9632,7.4332,5.6844,3.0146,4.4425,-0.9218,2.1972,0.9218,0.2176
VTLE,95,-0.0018629711384128313,-68.7238,-278.4679,65.6168,58.501,66.7601,1019.7886,883.1724,567.6007,37.9356,55.1571,39.3405,45.8801,62.8106,55.9991,26.6285,-1.1833,2.3026,1.1833,-0.0086
RDW,83,-0.001965029774278238,-278.6812,-144.131,8.929,-14.4968,-56.9253,-47.1367,-356.3543,-669.2531,16.6772,23.933,-31.0853,-158.6401,17.873,,,,2.1972,,-0.1584
ZJYL,67,-0.001967675316173025,-378.9621,-77.1391,12.2334,4.2048,3.8001,-1.8715,-58.2369,-61.9985,-7.579,75.898,20.8698,14.4011,32.2999,11.1019,11.4333,,2.0794,,0.5315
KEX,75,-0.0020254622527019687,-137.1195,-129.3766,10.0905,3.566,3.1608,-23.8986,-88.6116,-68.3919,23.9508,12.9165,3.6518,4.3341,18.7582,6.6292,4.7394,-0.9776,2.3026,0.9776,0.104
CAG,107,-0.0020510677180635077,-179.4637,-161.7991,13.0505,7.3267,4.5649,6.9701,-65.504,-54.3512,6.4243,18.1907,8.17,8.1923,26.5928,14.9295,5.877,-0.5663,2.3979,0.5663,-0.0943
BOOM,67,-0.0020623933335343347,-75.5378,-103.0789,26.1429,4.2534,4.3262,180.3936,-109.0404,-56.7382,151.4603,28.063,3.6527,3.2679,28.3521,4.6128,2.8386,-1.1427,2.1972,1.1427,-0.1916
NUE,138,-0.0021061975817601676,-192.8416,-93.1855,30.8558,25.9275,21.7176,157.6709,115.3379,117.1763,13.7816,58.9862,39.6518,41.8806,30.119,25.3083,19.7437,-1.1275,2.3979,1.1275,0.0649
PROF,79,-0.0021413116234114773,-372.9916,-74.4255,2.7886,-18.529,-11.7342,-61.9329,-197.8834,-217.3415,,34.0573,-181.0347,-43.7674,59.8972,,,-1.3652,1.9459,1.3652,0.4004
CRI,7,-0.002306584680879587,-302.0971,-118.1497,52.3821,13.81,10.5318,372.7483,12.2432,5.3185,-7.8506,122.5653,25.8504,31.8164,45.8288,12.0823,7.887,-0.9684,2.3026,0.9684,0.0216
STM,132,-0.00239155742674998,-371.0736,-94.4193,16.7414,9.3848,7.5807,32.6868,-24.0076,-24.1935,26.3493,69.6815,31.2494,28.1298,47.4725,26.612,22.3142,-1.1965,2.3979,1.1965,-0.0642
MSA,67,-0.002468326125363937,-550.1842,-110.4041,12.283,5.0666,3.7547,-1.8736,-64.1896,-62.4526,9.1253,50.9026,16.7973,20.658,44.1002,18.1908,12.489,-0.8603,2.3026,0.8603,0.3074
AWK,147,-0.0025567964402423045,-327.4524,-173.5662,5.8766,3.3958,3.2012,-78.8535,-108.3879,-67.9885,-3.5115,11.0205,5.0945,10.4823,58.096,33.5707,21.2658,-0.7754,2.3026,0.7754,-0.0209
HYFT,19,-0.0026322021054443596,-167.966,-103.3145,13.02,-28.8382,-22.8672,3.8054,-302.502,-328.6717,6.7187,23.3487,-41.3723,-38.4091,55.9545,,,-0.7333,2.0794,0.7333,0.0686
BOKF,73,-0.0026989944148313586,-113.4643,-910.444,,,9.93,,,-0.6999,2.9033,,,11.267,,,29.039,-0.8523,2.3026,0.8523,-0.0361
BKD,64,-0.002760133518894925,-94.5619,-934.516,12.9897,-2.1968,-34.7437,28.0612,-842.1463,-447.4368,1.2908,12.8913,-1.7442,-32.8543,19.7857,,,-1.2506,2.3026,1.2506,0.4305
CIA,72,-0.0027786867844304328,-144.645,-891.4404,999999.0,999999.0,11.8488,,,18.4883,-7.1883,999999.0,999999.0,17.1387,,,9.4191,-0.8303,2.1972,0.8303,-0.3504
HII,75,-0.0027817844244823115,-223.6056,-158.6034,14.0631,5.049,7.3728,16.412,-78.2352,-26.2715,12.0958,24.2956,6.9782,16.4861,13.4882,4.8426,5.3878,-0.7462,2.3979,0.7462,0.1062
LASE,66,-0.0029478106870621822,-214.7637,-66.4539,7.9143,-8.3348,-4.5533,-24.5391,-111.4919,-145.5328,-7.0587,39.3508,-33.1535,-9.7788,50.0075,,,,1.9459,,-0.3362
SLM,55,-0.0030252063234730967,-163.3228,-1060.2451,,,17.8895,,,78.8951,-10.053,,,29.2176,,,27.6722,-1.085,2.3026,1.085,0.3268
PGRE,124,-0.0030333112404836915,-21.5602,-438.8613,8.9015,3.287,-2.0974,-157.4412,-403.0887,-120.974,1.7178,5.9034,1.7439,-0.4522,63.311,23.3782,,-0.9971,2.1972,0.9971,-0.021
MYPS,33,-0.0030640634410224197,-161.2301,-72.3593,57.979,-4.2615,-3.8764,263.8082,-97.2278,-138.7641,-1.2513,121.7428,-7.1586,-6.2499,72.2888,,,,2.1972,,0.3306
FORTY,45,-0.003074345241312919,-82.1417,-125.398,37.2641,13.9115,21.2433,342.3145,19.5113,112.4327,6.9865,49.5772,14.8066,17.4496,24.1982,9.0337,7.9837,-0.8204,2.3026,0.8204,0.1455
BGC,70,-0.0032182900557033824,-259.9386,-131.3095,33.0175,7.988,4.0905,218.3718,-48.0224,-59.0948,-10.9677,64.4314,12.4704,10.6328,47.6238,11.5217,4.4348,-1.0159,2.3026,1.0159,-0.151
PSX,69,-0.003277040913779338,-126.5519,-143.7563,31.3254,16.352,27.1333,205.2769,42.0029,171.3325,52.4902,40.8055,17.0405,34.3377,10.8412,5.6592,6.8893,-0.9466,2.4849,0.9466,-0.0488
TNGX,19,-0.0033268964164729553,-139.616,-44.0582,999999.0,999999.0,-24.8336,,-249.992,-348.3362,-32.887,999999.0,999999.0,-34.6717,,,,,2.0794,,-0.1595
AJG,137,-0.0033731535320773508,-431.3823,-116.7197,7.9822,3.6986,2.6778,-41.0862,-80.0421,-73.2223,3.775,24.6964,9.1547,11.5514,45.3753,21.0252,13.3903,-0.869,2.3026,0.869,0.1509
SHIP,75,-0.0035198894627638077,-36.6468,-382.0858,17.2908,9.681,16.9472,146.6697,-86.3032,69.4715,-18.3452,11.9104,5.3349,6.2106,43.0011,24.0761,11.0133,-0.8117,2.1972,0.8117,-0.0418
VREX,66,-0.0035674855559806426,-133.3727,-97.7782,26.5587,8.2627,4.8824,164.6512,-49.6262,-51.1759,5.0483,32.5227,8.0945,6.5118,32.9881,10.263,4.1424,-0.7937,2.1972,0.7937,0.2958
AFL,1,-0.0035735071513823403,-186.5431,-397.042,999999.0,999999.0,10.3679,,,3.6791,-11.1158,999999.0,999999.0,19.3406,,,20.3394,-0.8274,2.3979,0.8274,0.0888
SLB,99,-0.0035860197963276663,-364.116,-113.4334,6.8688,5.5246,5.2164,-51.6769,-64.0127,-47.8358,22.513,18.8902,12.1548,18.9938,18.3724,14.777,12.1633,-1.0407,2.3979,1.0407,0.0058
GLAD,140,-0.0035970316706192677,-81.7293,-233.9877,,,6.1786,,,-38.2141,-76.6836,,,5.0497,,,79.4138,-0.9032,2.0794,0.9032,0.0647
CNXC,33,-0.0036332139114621147,-219.3868,-134.0376,28.2392,8.009,8.1834,170.1718,-48.5561,-18.1662,14.0162,47.2744,10.7262,17.9533,38.8045,11.0055,8.3205,,2.3026,,-0.3338
POWI,132,-0.0036389408979734927,-618.9198,-90.2615,8.4925,4.1758,3.1394,-29.6333,-61.5524,-68.6061,-7.4137,91.4061,35.9563,19.4303,56.3486,27.7072,22.5361,-1.106,2.1972,1.106,0.1209
TYL,33,-0.00375125816821368,-564.6235,-108.1492,5.0266,1.3739,1.0128,-62.9205,-93.6733,-89.8721,16.1979,23.0488,5.0398,5.7185,42.3663,11.5798,8.1112,-1.0254,2.3026,1.0254,0.1743
SENEB,107,-0.003777206250855684,-74.3264,-66.4057,12.0471,2.4666,2.6761,-7.6095,-168.5695,-73.2386,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.64,2.3026,0.64,-0.3796
SENEA,107,-0.003778249411572963,-71.9452,-65.2938,12.2337,2.5048,2.7647,-4.5516,-170.839,-72.3529,8.9565,10.3491,1.6952,1.9891,6.9115,1.4151,0.7311,-0.7762,2.3026,0.7762,-0.3748
WGS,130,-0.0038521058073491495,-55.8943,-95.0165,-92.6453,-1584.519,-337.379,-171.271,-2601.3815,-3473.7904,10.8406,-19.0024,-259.9989,-188.5756,,,,,2.1972,,-0.5052
BIIB,14,-0.003991887282660473,-299.0374,-99.8923,19.0634,7.0069,7.1771,54.3151,-45.4583,-28.2292,-7.7779,53.4297,15.7108,21.4622,81.4911,29.9526,29.6589,-0.802,2.3026,0.802,0.0245
ELLO,46,-0.004127321185699866,-159.6204,-422.6205,2.8552,0.7366,0.6521,-264.7188,-322.8692,-93.4785,16.8572,3.1071,0.6412,1.041,24.8655,6.4145,1.6554,-0.8557,2.0794,0.8557,0.5
DEI,124,-0.004188278021229552,-44.4901,-351.8406,7.7275,2.8298,4.0599,-171.3756,-347.2483,-59.4007,8.1942,7.173,2.1014,1.8063,66.4046,24.3172,7.7725,-1.0155,2.1972,1.0155,0.0354
NNBR,66,-0.004295471234818296,-25.1932,-438.9172,41.5532,-11.2895,-52.9669,925.365,-757.7132,-629.6689,3.47,23.8017,-5.1733,-13.3441,17.3189,,,-1.238,2.1972,1.238,1.2336
PCH,124,-0.004312697371567164,-157.2601,-122.7041,12.3345,10.4028,8.9757,-1.5803,-20.0249,-10.2427,-0.4976,17.7491,11.9756,14.1152,39.3722,33.2062,24.0047,-0.9048,2.3026,0.9048,0.0781
CSPI,45,-0.0043178081542055505,-155.4918,-49.8203,46.3693,-0.0985,2.5604,181.5879,-67.546,-74.396,10.4719,99.1887,-0.1686,3.9812,34.6333,,2.8535,-0.7079,2.0794,0.7079,-0.1206
JELD,59,-0.004329607942460388,-147.5841,-194.4636,29.6546,5.1611,2.2673,340.6038,-145.7131,-77.327,8.6596,34.0822,4.7454,3.3462,17.2965,3.0103,0.5328,-1.2936,2.3026,1.2936,0.3855
PBYI,19,-0.004334085060599895,-662.7549,-144.841,107.7891,19.1472,0.2553,854.046,59.5769,-97.4471,-9.9244,445.246,63.2733,1.692,75.8397,13.4719,0.1603,-1.0035,2.1972,1.0035,0.1424
BILI,45,-0.0044116438117527525,-434.0422,-103.0899,6.2197,-13.5048,-8.9541,-47.0082,-194.6476,-189.5411,12.9773,35.057,-60.8951,-38.8646,17.5774,,,-1.2261,2.3026,1.2261,-0.3574
TECH,14,-0.004469811429379635,-587.6698,-100.2045,6.5783,2.4867,2.3443,-47.9707,-81.1165,-76.5565,2.8132,36.446,11.0216,13.777,67.7236,25.6002,23.8345,-0.9832,2.3026,0.9832,0.1014
SYRE,19,-0.00450806092619841,-37.6734,151.1187,999999.0,999999.0,-354.3807,,-3384.8793,-3643.8074,-87.5714,999999.0,999999.0,-133.5072,,,,-1.428,1.9459,1.428,0.5552
WVE,19,-0.00457926388578009,999999.0,-124.1328,,-56.5222,-34.2506,,-422.3474,-442.5058,-91.0922,999999.0,999999.0,999999.0,,,,-0.8062,1.9459,0.8062,-0.1594
WOOF,105,-0.004795323332086014,-100.5636,-232.2132,63.1381,5.8676,3.7507,650.2456,-85.1665,-62.4933,3.9403,63.3593,4.7106,3.7718,40.2107,3.7369,1.4882,,2.3026,,-0.0111
ABAT,82,-0.0048074154683893505,-1062.9672,-101.3965,0.0,-3.4468,-2.7438,-100.5687,-128.2997,-127.4379,,0.0,-27.7967,-29.1655,,,,-0.957,0.0,0.957,-0.1809
MAX,123,-0.004813929039674025,999999.0,-125.9484,9.3032,-4.6995,3.7223,-29.42,-158.2863,-62.7769,-29.5926,84.9777,-34.3409,999999.0,15.9781,,5.5573,,2.1972,,-0.3117
CZNC,73,-0.004842689705133563,-115.3218,-866.8805,,,9.0009,,,-9.9908,3.4887,,,10.38,,,24.4245,-0.6668,2.1972,0.6668,-0.0841
NEWT,73,-0.005025788685115316,-72.4329,-329.3431,,,11.4093,,,14.0933,-28.8242,,,8.2641,,,29.4951,-1.0794,2.1972,1.0794,0.2599
CLF,82,-0.005030513996041062,-117.0049,-131.7231,18.1366,14.2039,15.2696,66.5332,20.1122,52.6962,9.4844,20.53,12.8626,17.8662,11.2496,8.8103,6.4192,-1.2294,2.3979,1.2294,-0.0857
E,95,-0.005099668682127511,-125.4117,-149.2327,29.4332,25.598,25.4663,151.3538,117.0739,154.6629,73.0486,36.2228,25.2024,31.9377,17.1894,14.9496,13.3114,-0.8623,2.4849,0.8623,0.0451
MTLS,33,-0.0051194948539238895,-184.3006,-91.6988,36.3801,-1.0038,-0.2234,160.2671,-90.6285,-102.2336,12.934,79.9841,-1.7656,-0.4117,55.4979,,,-0.9411,2.1972,0.9411,0.041
SXC,138,-0.005232404060499544,-106.996,-198.1443,32.089,13.417,14.6128,269.4482,12.613,46.1283,35.6335,34.5197,11.5466,15.6351,18.6836,7.8119,4.9484,-0.8194,2.3026,0.8194,-0.114
BBDO,73,-0.005269153354111244,-71.4652,-1527.4146,,,17.2251,,,72.2513,6.2663,,,12.31,,,18.0963,-0.8808,2.3979,0.8808,0.2965
SIMO,132,-0.005360098876849601,-1107.4965,-92.9567,5.9105,2.7193,2.096,-51.2071,-76.0068,-79.0397,2.5833,93.0876,34.2615,23.2135,49.2463,22.6568,17.9785,-0.8104,2.1972,0.8104,0.0968
CCCS,33,-0.005586157480326273,-270.9437,-114.3568,9.3929,0.8579,0.7149,-26.9614,-101.0241,-92.8513,13.6803,22.5795,1.6498,1.9369,72.6577,6.6358,5.0981,,2.1972,,0.2497
FSBW,12,-0.005619502614625986,-92.4665,-1220.79,,,13.8117,,,38.1167,-1.3909,,,12.7712,,,24.7267,-0.6726,2.1972,0.6726,0.0108
JLL,123,-0.0060052946523787894,-112.3978,-132.8564,,11.1478,11.5071,,-13.6591,15.071,7.7198,,9.9322,12.9337,,4.6635,3.8125,-1.0804,2.3979,1.0804,0.0709
KPLT,42,-0.006161737601194432,999999.0,17.38,44.4055,-33.3186,-73.7281,488.9902,-702.2267,-837.2805,-32.1747,97.9188,-58.777,999999.0,18.2134,,,-1.012,2.1972,1.012,1.0179
BAX,79,-0.006277240120951796,-324.2733,-173.3054,10.4089,-0.0968,-13.5929,-29.8386,-179.7451,-235.9286,-17.1991,17.0518,-0.1268,-44.078,35.2889,,,-0.8145,2.3979,0.8145,0.1313
HOUS,123,-0.0063483856986919435,-32.714,-718.7978,73.778,7.7536,-44.7015,2865.628,-221.9604,-547.0153,-13.6974,54.6112,4.5915,-14.6237,36.9443,3.8826,,-1.2525,2.3026,1.2525,0.2652
ARGX,14,-0.006537354678500738,-733.5322,-88.1119,2.0671,-3.9244,-2.8269,-74.5968,-117.4366,-128.2688,-17.2624,61.3885,-93.2358,-20.7361,92.8347,,,-0.798,2.1972,0.798,0.046
NEOV,66,-0.006788220329686084,-1312.5924,-92.2682,0.8302,-3.1804,-2.4881,-91.1557,-122.4829,-124.8815,-22.7495,15.4135,-47.2392,-32.6592,19.9083,,,,1.9459,,0.2793
ASPS,102,-0.007015532338955066,999999.0,-399.8366,8.0965,-12.2255,-51.2897,-127.9311,-718.334,-612.8974,-15.6005,28.8581,-34.8599,999999.0,15.0364,,,-0.8869,2.1972,0.8869,0.2391
HKD,55,-0.0074768609508191215,-156.0604,-66.5766,3.2095,,,-69.1176,,,,5.3317,,,,,,,,,-0.0786
ALRS,73,-0.007668981859509195,-81.5191,-1276.5362,,,14.3496,,,43.4957,-9.3382,,,11.6976,,,19.9992,-0.7252,2.1972,0.7252,0.132
EBMT,73,-0.007821551248261041,-64.4777,-1852.4128,,,10.846,,,8.4596,-2.7682,,,6.9932,,,12.6616,-0.6154,2.0794,0.6154,-0.0513
ALIT,123,-0.007992614098556986,-84.1283,-175.0007,9.1414,-1.2526,-2.3171,-47.0954,-192.8458,-123.1706,-19.0982,8.9533,-0.9815,-1.9493,31.0829,,,,2.3026,,0.0033
PLBY,105,-0.008062567877190396,-60.0698,-397.0119,40.3446,-18.6648,-263.1846,608.1962,-680.7162,-2731.8455,-24.7581,32.4241,-12.0004,-158.0945,55.2944,,,,2.1972,,-0.1515
DDD,33,-0.008240185063935512,-187.1134,-87.6913,16.6192,-9.0778,-6.8713,30.2012,-158.2056,-168.7128,-12.6061,33.8721,-14.8014,-12.8571,39.818,,,-1.2004,2.1972,1.2004,-0.0737
SDRL,95,-0.00824508187644483,-117.9788,-103.6355,-1.8573,-2.4927,-22.7888,-117.0319,-122.2112,-327.8885,-6.015,-2.1839,-2.3448,-26.886,,,,,2.1972,,0.0276
CRNC,33,-0.00852133213009639,-155.3529,-128.6966,18.2708,3.0361,-14.3556,52.6355,-86.3207,-243.5558,-15.3135,26.5761,3.533,-22.3018,70.3658,11.6929,,-1.1833,2.1972,1.1833,0.0406
GRRR,33,-0.008854960920638349,-1152.6592,-96.627,2.5898,-27.558,-21.1806,-77.5743,-313.5611,-311.8064,-46.9524,38.8547,-330.7673,-244.1406,37.2037,,,,2.0794,,-0.5625
AMRN,19,-0.008924654132777095,-2037.5803,-96.5562,2.0513,-0.7812,-0.6846,-81.4579,-103.5397,-106.8459,-36.6939,84.7929,-25.8327,-13.9492,65.6795,,,-1.0575,2.1972,1.0575,-0.2067
BETR,55,-0.00911214403520777,999999.0,-107.4707,-3.4652,-6.9119,-9.3976,-147.535,-179.3857,-193.9765,-69.8778,-54.0162,-86.1942,999999.0,,,,,2.1972,,0.0336
MRCC,71,-0.009127167131253704,-52.9651,-385.2591,,,-0.927,,,-109.2699,-88.8167,,,-0.491,,,,-0.7493,1.9459,0.7493,0.103
XOMAP,19,-0.009280964590114807,-179.4525,-79.5054,,-10.5903,-6.1539,,-136.4868,-161.5387,-84.206,,-21.155,-11.0433,,,,,1.9459,,0.0336
XOMA,19,-0.009281546676858663,-194.9735,-81.1369,,-9.4805,-5.664,,-133.5822,-156.6398,-84.206,,-21.155,-11.0433,,,,-1.0207,1.9459,1.0207,-0.1052
AMBC,118,-0.009355727724978537,-52.5429,-1054.9066,,,-4.103,,,-141.03,-78.2947,,,-2.1558,,,,-0.9168,2.0794,0.9168,-0.0801
FDMT,14,-0.009376641692188053,-242.4393,-64.8822,,-31.6823,-15.333,,-218.8731,-253.3296,-82.6533,,-494.9986,-37.1731,,,,,1.9459,,0.0512
NXTT,45,-0.009376811467488345,-120.177,-16.7894,0.0,-13.5606,-10.8435,-99.9543,-208.3893,-208.435,,0.0,-13.0386,-13.0314,,,,,0.0,,-0.8046
OPK,19,-0.009378102015071764,-72.2359,-118.1579,23.4146,-19.9948,-27.7657,95.2789,-283.664,-377.6571,-43.4166,17.3155,-11.8292,-20.0568,28.7015,,,-0.9447,2.3026,0.9447,0.4863
PLSE,79,-0.009380518696263579,999999.0,-113.338,-8.5176,-43.9797,-36.7867,-174.4553,-468.8056,-467.8672,-50.6347,-444.4269,-1835.7945,999999.0,,,,-1.2691,1.7918,1.2691,1.1399
