Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
EXR,124,0.0007153605726620502,-214.1575,-138.737,-0.77,5.235,3.1191,2.3473,-82.0379,-105.931,-76.527,27.2106,8.6952,4.1446,5.0269,72.199,43.0172,22.9349,2.3026,0.77,-0.0576
SB,75,0.0005789690399255372,-46.6597,-202.8474,-0.7348,17.5367,13.9964,20.076,82.9994,24.6596,100.7596,8.9908,11.2781,7.2011,9.3674,44.2798,35.3407,24.6091,2.1972,0.7348,0.0022
EML,66,0.0005685846747135381,-119.5387,-96.8926,-0.7617,40.3155,12.076,9.4678,257.3493,-3.923,-5.3221,5.3677,46.9512,11.2509,11.3177,24.6624,7.3873,5.008,2.1972,0.7617,-0.0367
NEON,66,0.0005658269844030024,-2622.2678,-96.2992,-1.2781,0.7214,-1.5786,-1.0873,-90.6384,-108.3379,-110.8732,-18.83,19946.6667,-34917.3333,-28.5123,96.2677,,,1.9459,1.2781,-0.856
EC,95,0.0005638844477570919,-1411.954,-108.7253,-0.765,2.887,2.2397,1.6427,-83.4523,-89.0713,-83.5729,-6.8854,22.6121,14.034,23.1943,35.1377,27.2598,18.4249,2.3979,0.765,-0.0216
CPAY,123,0.0005236280346043113,-751.888,-122.5293,-1.0717,10.3103,5.8294,4.6845,-22.3061,-67.9522,-53.1548,5.7713,32.388,14.6497,35.2223,78.134,44.1768,27.8794,2.3026,1.0717,-0.1487
CPB,107,0.0005128126672723262,-237.9951,-193.2805,-0.4678,19.5569,8.4836,6.8537,96.904,-55.1517,-31.463,6.4031,29.5388,10.251,16.3115,30.4204,13.1961,6.2109,2.3979,0.4678,0.0001
HKD,55,0.00044694420898102797,-90.8612,-279.9787,,3.6676,2.4162,23.5479,-245.6259,-280.4265,135.4794,-29.0873,4.8956,2.5802,21.396,78.4331,51.6718,144.8652,2.0794,,0.0002
PLUS,130,0.0004466035361544649,-194.0077,-73.4338,-1.0031,34.7961,8.7812,6.2779,153.8163,-25.6554,-37.2207,-7.0333,79.4254,16.0351,12.1797,27.5099,6.9424,5.7556,2.3026,1.0031,0.0002
GRVY,123,0.0004119676338951522,-114.6106,-17.3354,-0.7229,210.1412,94.0262,13.0606,224.0152,92.4054,30.6064,-32.0784,2265.9423,811.1041,14.9689,40.1815,17.9789,17.6266,2.1972,0.7229,-0.0005
NN,66,0.0003936263609537405,-4044.9583,-101.1318,-0.9132,-0.2552,-3.0021,-4.0133,-100.7581,-122.4571,-140.1331,46.7892,-20.7415,-195.2264,-162.3367,,,,1.9459,0.9132,-0.075
HAFN,143,0.0003873494725091412,-113.1438,-120.8519,,28.8991,26.4357,24.3277,150.673,128.0395,143.2774,7.3714,32.1512,23.5285,27.5253,29.6178,27.0932,21.7093,2.3026,,0.0022
SRRK,14,0.00038542013138178396,-904.8085,-89.6602,-1.2455,,-8.5491,-5.9073,,-148.8482,-159.0734,,999999.0,999999.0,-53.4501,,,,0.0,1.2455,-0.0101
CRBP,19,0.0003847094591616184,-66.2728,51.6607,-1.271,999999.0,999999.0,-34.0787,,-355.0095,-440.7868,,999999.0,999999.0,-22.5849,,,,0.0,1.271,0.6787
EWTX,19,0.00038416131114556314,-268.6859,-63.2698,-1.1787,,-20.7983,-8.6761,,-164.8772,-186.7614,,999999.0,999999.0,-23.3116,,,,0.0,1.1787,0.153
CADL,14,0.00038416051931022035,-352.1707,-72.4232,-1.0334,,-23.2667,-18.8975,,-175.6952,-288.975,,999999.0,999999.0,-66.5515,,,,0.0,1.0334,0.0842
NMG,103,0.00038338749005680905,-228.967,-81.9333,-0.9553,-4.1498,-32.3972,-16.5731,-99.4878,-268.2745,-265.7307,,-16.8769,-105.4046,-37.9469,,,,0.0,0.9553,0.6364
FBRX,19,0.0003833643288730321,-168.6044,-40.5528,-1.0445,,-121.5263,-32.0765,,-364.9655,-420.7646,,999999.0,999999.0,-54.0823,,,,0.0,1.0445,-0.0289
GOSS,19,0.00038311846399909175,-929.7132,-87.5561,-1.0031,,-33.8151,-16.2325,,-239.4491,-262.3248,,999999.0,999999.0,-150.9155,,,,2.1972,1.0031,1.0496
OTLK,14,0.0003826283179218968,999999.0,-251.6565,-0.7754,,-129.449,-147.4881,,-1538.7426,-1574.8812,,999999.0,999999.0,999999.0,,,,0.0,0.7754,-0.0037
PVLA,19,0.0003821231269731886,-419.064,-75.2622,-0.8355,,-7.8848,-5.316,,-111.1136,-153.1599,,999999.0,999999.0,-22.2774,,,,0.0,0.8355,1.6288
MREO,19,0.00038202157409047413,-3651.5924,-97.3288,-0.8184,0.0,-2.1144,-1.5542,-97.1133,-113.5403,-115.5423,,999999.0,999999.0,-56.7541,,,,0.0,0.8184,-0.2857
CTNM,19,0.00038200524248652883,-52.214,86.8482,,999999.0,999999.0,-32.689,,-295.7025,-426.8903,,999999.0,999999.0,-17.0682,,,,0.0,,1.6875
ANRO,19,0.00038200524248652883,-40.9805,130.8476,,999999.0,999999.0,-79.1776,,-731.891,-891.7758,,999999.0,999999.0,-32.4474,,,,0.0,,0.0092
TRVI,19,0.0003819354619969443,-561.7435,-82.3064,-0.8039,,-11.396,-6.8518,,-154.4124,-168.5185,,999999.0,999999.0,-38.4898,,,,0.0,0.8039,0.5987
GNTA,14,0.0003817202807425376,-490.0915,-79.8246,-0.6225,,-20.0992,-11.6426,,-206.8816,-216.4264,,999999.0,999999.0,-57.0596,,,,0.0,0.6225,-0.0015
SYRE,19,0.0003808516373714829,-180.374,-43.984,-0.6214,,-42.8517,-17.8133,,-230.7581,-278.1333,,999999.0,999999.0,-32.1306,,,,0.0,0.6214,0.0003
RZLT,19,0.0003808510434949758,-260.7835,-61.9043,-0.6213,,-31.338,-14.0798,,-211.4696,-240.7983,,999999.0,999999.0,-36.7179,,,,0.0,0.6213,0.8909
PAVS,0,0.0003803458525462676,-212.9049,-98.9695,-0.648,0.0141,-3.6078,-9.0726,-103.0826,-132.9855,-190.7255,,0.0344,-7.0113,-19.3159,12.6024,,,1.6094,0.648,0.1363
BETR,55,0.00034215376065205717,999999.0,-157.9566,-0.5024,-6.184,-27.3421,-87.0971,-544.6936,-1161.5125,-970.9707,17.2924,-9.6476,-34.1247,999999.0,,,,2.1972,0.5024,3.5973
GCTS,132,0.0003247054623218209,999999.0,-189.1749,-0.7673,4.6045,-24.4659,-13.8162,-100.767,-471.7818,-238.1624,-43.0497,999999.0,999999.0,999999.0,55.6091,,,1.9459,0.7673,0.0417
RYI,81,0.0002998908174958762,-88.9012,-146.2898,-0.9706,70.5818,2.7921,-0.8077,749.2196,-125.2254,-108.0765,-9.983,65.9864,2.0883,-0.718,18.1399,0.7176,,2.3026,0.9706,0.0003
MKC,107,0.0002821803771397634,-383.5995,-127.1652,-0.598,10.5425,4.3529,3.5236,-18.8712,-78.5401,-64.7643,0.9231,27.3526,9.0349,13.5164,38.5353,15.9109,10.6882,2.3026,0.598,-0.1053
HITI,105,0.00019318208673092815,-181.9327,-105.6309,-0.8437,56.2358,6.0442,-1.3308,334.9081,-49.4356,-113.3085,7.1026,108.006,9.2867,-2.4212,27.2832,2.9324,,2.1972,0.8437,0.5385
BW,24,0.00016425162417985838,999999.0,-615.0184,-1.8697,32.3464,5.4369,-50.6112,904.2848,-321.8237,-606.1121,-1.3724,105.7819,14.2242,999999.0,24.6782,4.148,,2.1972,1.8697,0.018
VYX,94,0.0001572894119282643,-149.6347,-177.7923,-1.1663,23.5933,-1.5077,-8.8146,120.5869,-152.2676,-188.1462,-11.0761,36.6224,-1.8722,-13.1897,20.4883,,,2.3026,1.1663,-0.0087
SHCO,65,0.00015716568765595135,999999.0,-259.0271,-1.1538,25.9528,0.314,-8.0161,156.3833,-141.6574,-180.1615,7.2582,164.2296,1.5897,999999.0,62.8554,0.7605,,2.1972,1.1538,0.1477
ADTN,139,0.00015669553542116218,-135.4169,-95.4327,-1.1063,25.3026,-10.1637,-47.5636,176.2125,-311.9379,-575.6355,-19.7006,48.8604,-15.7012,-64.4091,35.1314,,,2.1972,1.1063,-0.0117
SMG,4,0.0001563174340449738,999999.0,-154.8701,-1.0681,14.0557,4.4886,-0.4846,19.3302,-99.5482,-104.8463,0.0394,48.1979,12.3133,999999.0,23.9395,7.6449,,2.3026,1.0681,-0.1432
WHR,37,0.00015583045530915003,-205.9257,-224.4909,-1.0189,22.172,7.4394,-2.4901,149.1308,-78.0291,-124.9015,-14.6389,31.1564,8.3631,-5.1279,15.5416,5.2147,,2.3979,1.0189,-0.2737
GFL,51,0.00015361133676094506,-369.252,-145.3648,-0.7947,4.0396,1.1284,-2.8344,-93.3485,-125.47,-128.3444,4.6105,8.6932,1.9426,-10.4662,18.8972,5.2786,,2.3026,0.7947,-0.033
RDIB,90,0.000151374401917527,999999.0,-292.3045,-0.5687,5.3852,-3.4496,-13.0115,-106.3295,-238.3658,-230.1149,-5.4848,11.8625,-6.079,999999.0,10.4058,,,2.1972,0.5687,0.2101
ASPS,102,0.00015105153105649912,999999.0,-847.147,-0.4688,21.0281,1.6596,-79.3226,484.7828,-616.229,-893.2256,10.051,110.0302,6.9472,999999.0,32.9005,2.5966,,2.1972,0.4688,0.2331
BTSGU,80,0.0001457454424243772,-803.3407,-117.8442,,10.0401,1.3044,-0.2095,-23.466,-106.7989,-102.0946,27.6484,37.8116,3.9301,-1.6827,14.0988,1.8318,,2.3979,,0.0031
LCID,9,0.00013582820032731203,-160.4594,-110.1534,-1.1379,-21.4085,-69.587,-34.9226,-188.2239,-455.6596,-449.2263,35.7083,-46.8486,-121.8229,-56.0367,,,,2.1972,1.1379,0.1756
CODI,62,8.035024298016873e-05,-31.2387,-268.0545,-1.3206,34.6391,8.252,14.9602,1047.5374,-200.9995,49.6022,11.8684,30.5209,5.8167,4.6734,45.5075,10.8411,3.323,2.3026,1.3206,0.0277
WSC,85,7.970786655831991e-05,-519.2865,-183.0159,-1.2557,14.4834,6.5151,0.5536,26.9632,-81.3636,-94.4638,1.3088,27.5948,9.9304,2.8749,54.3402,24.4439,1.2223,2.3026,1.2557,-0.0026
FOXF,89,7.955444846065186e-05,-99.0093,-124.5225,-1.2402,23.2403,3.1642,0.0681,131.6814,-114.462,-99.3192,-4.7984,23.0891,2.5149,0.0674,30.3874,4.1373,0.0581,2.3026,1.2402,-0.1174
ASM,82,7.855772572289877e-05,-377.7592,-95.8339,-1.1395,5.1952,3.3013,2.4354,-55.092,-69.376,-75.6457,55.4041,23.6082,12.0014,9.2001,34.5598,21.9609,17.185,2.0794,1.1395,0.543
ICLR,15,7.829246088305981e-05,-127.8983,-130.2449,-1.1127,16.17,8.0938,5.709,36.3204,-43.6056,-42.9096,1.9889,19.6316,7.8612,7.3018,29.4186,14.7254,8.3962,2.3026,1.1127,0.2794
WFRD,97,7.713341190003214e-05,-309.5293,-104.734,-0.9956,41.1272,20.2187,14.887,267.5407,72.1368,48.8696,7.3612,97.6959,38.4229,46.0795,34.6091,17.0143,10.7237,2.3026,0.9956,0.2035
LOMA,23,7.689289191465577e-05,-1170.2106,-103.6829,-0.9713,1.98,1.1266,2.151,-85.6298,-92.5769,-78.4897,-14.9985,19.5695,8.9075,25.1716,16.0568,9.1357,17.144,2.1972,0.9713,-0.3378
TGLS,48,7.669592287313357e-05,-569.6168,-95.066,-0.9514,10.6521,6.4938,5.01,-14.6671,-47.6728,-49.8998,6.8305,63.0175,30.7334,28.5379,42.6848,26.0216,20.2348,2.1972,0.9514,-0.132
TPH,63,7.648113753639829e-05,-93.2078,-13.4386,-0.9297,33.2989,18.2511,15.8723,169.1507,46.7721,58.7232,20.9436,31.0717,13.6243,14.7942,23.4421,12.8487,10.9917,2.3026,0.9297,0.0161
THRM,10,7.623269919759389e-05,-153.2079,-91.7603,-0.9046,35.5317,11.8907,8.6554,201.0312,-5.3184,-13.4458,-0.8816,52.1229,13.9543,13.2608,25.1648,8.4214,5.6185,2.3026,0.9046,0.1492
BBW,125,7.610897492528094e-05,-502.6202,-102.5905,-0.8921,40.5958,9.8734,7.6836,215.8413,-20.1782,-23.1636,2.1168,244.7972,47.6303,38.6195,54.8984,13.352,10.8204,2.1972,0.8921,0.1769
PMTS,119,7.597832209371847e-05,999999.0,-162.2307,-0.8789,32.8341,12.0414,7.291,308.9105,-6.9666,-27.0896,8.1103,81.0543,23.7803,999999.0,35.626,13.0653,4.166,2.1972,0.8789,-0.3737
IPAR,106,7.567346548673938e-05,-464.563,-89.1932,-0.8481,20.5716,6.1848,4.903,66.4706,-52.0064,-50.9696,10.2188,106.1574,25.5326,22.7777,63.8522,19.1969,14.7841,2.3026,0.8481,-0.0031
MLM,84,7.56536696031693e-05,-360.6561,-117.8896,-0.8461,4.834,7.0966,6.0897,-69.8625,-49.243,-39.1033,-3.5561,13.2263,15.5335,21.9628,28.7332,42.1818,31.7748,2.3026,0.8461,0.1254
GLP,96,7.56249655719927e-05,-242.56,-201.9315,-0.8432,31.9294,7.3107,5.2898,296.277,-79.1307,-47.1016,-10.9229,46.1635,8.4559,12.831,12.1777,2.7883,1.0584,2.3026,0.8432,-0.086
SAH,128,7.561506763020767e-05,-276.2028,-153.1679,-0.8422,34.1696,7.2522,6.9827,379.1618,-91.8237,-30.1729,-1.0304,48.2401,8.1908,19.2865,15.4159,3.2719,1.4404,2.3979,0.8422,-0.1111
LSTR,144,7.552202697742832e-05,-530.5723,-90.2854,-0.8328,13.4192,5.0301,3.9434,6.6331,-53.9028,-60.5657,-9.119,133.7764,40.1164,20.9227,13.2291,4.9589,4.3099,2.3026,0.8328,-0.0017
NGVC,57,7.543789447225553e-05,-518.7908,-136.4219,-0.8243,40.7544,5.4404,3.7876,223.8171,-55.9229,-62.1236,8.8567,220.5849,23.557,19.6499,29.3826,3.9223,2.7578,2.3026,0.8243,0.0181
WLY,21,7.536662929140327e-05,-302.6545,-161.3488,-0.8171,41.678,8.2595,5.0208,306.586,-44.557,-49.7922,-10.4314,85.0228,13.4794,15.1956,74.286,14.7215,6.8134,2.3026,0.8171,-0.0688
DPZ,58,7.517559901495209e-05,999999.0,-130.6648,-0.7978,9.1098,4.3327,3.7271,-35.5001,-85.5242,-62.7293,5.069,223.5403,85.0535,999999.0,39.2762,18.68,12.2763,2.3026,0.7978,-0.0463
COST,41,7.510433383409983e-05,-1840.2634,-102.3531,-0.7906,7.4733,2.162,1.7925,-39.7279,-81.7056,-82.0753,5.02,174.6667,40.4245,32.9862,12.6133,3.649,3.0623,2.4849,0.7906,-0.0007
CHRW,68,7.496477285493082e-05,-679.8459,-104.3059,-0.7765,10.1147,5.1714,3.9579,-21.0899,-64.7977,-60.421,0.7303,44.3058,18.122,26.9076,7.3837,3.7751,2.6142,2.3979,0.7765,0.0037
LNG,98,7.451243691535469e-05,-533.8579,-153.8058,-0.7308,8.4318,7.8229,7.8993,-47.4697,-54.575,-21.0071,-23.7008,21.7793,16.1651,42.171,43.9338,40.7609,28.2187,2.3979,0.7308,-0.0003
NPK,101,7.447878391328558e-05,-201.4586,-62.0733,-0.7274,10.9432,6.2976,5.4733,-12.0731,-48.1004,-45.2672,13.8792,22.7758,10.4856,11.0264,20.2371,11.646,10.4413,2.1972,0.7274,0.1068
HSY,136,7.297726614449566e-05,-754.3634,-110.5954,-0.5757,13.2977,7.3433,5.5648,7.1526,-46.2387,-44.3522,0.3338,58.8187,25.9848,41.9787,47.3198,26.131,17.6674,2.3979,0.5757,0.0756
EVRG,113,7.272684821733426e-05,-157.3518,-228.6873,-0.5504,10.1833,4.9262,4.6214,-35.1382,-114.8726,-53.786,6.722,12.6249,4.8859,7.2719,53.1975,25.7345,12.734,2.3026,0.5504,0.1133
TOYO,88,7.137181998696287e-05,-282.2112,-174.0687,-0.4135,11.44,4.6287,19.6878,-9.6771,-71.8567,96.8781,183.6879,26.4112,8.5489,55.5612,12.3747,5.0069,18.6629,2.1972,0.4135,0.6639
FCN,116,6.86147039636573e-05,-260.5823,-91.3116,-0.5533,22.624,6.8066,4.7686,71.9016,-40.4349,-52.3142,6.0016,73.9722,17.8041,12.4261,31.9556,9.6141,7.587,2.3026,0.5533,-0.0265
SARO,3,6.727902105885063e-05,-436.4312,-112.7951,,6.0395,3.2402,0.6314,-62.3061,-89.3027,-93.6857,15.3846,16.7508,7.1895,2.7558,14.8247,7.9535,1.2857,2.3026,,-0.1172
STZ,13,5.041005887913961e-05,-431.7904,-134.7767,-0.7944,12.5079,7.9186,-0.215,0.0877,-50.5495,-102.1501,2.2958,28.6279,14.4991,-0.9284,48.5046,30.7076,,2.3979,0.7944,-0.1872
DEO,13,2.2546612816962198e-05,-1770.5421,-107.992,-0.7481,4.7456,1.69,1.2127,-68.2006,-95.075,-87.8726,-0.1184,35.5115,10.117,21.4722,60.1284,21.4127,13.9768,2.3979,0.7481,-0.0823
MKTX,70,0.0,-591.75,-90.9293,-0.6642,7.4438,4.504,3.5101,-37.254,-58.9138,-64.8992,8.5775,76.1902,36.8805,20.7709,68.9458,41.7172,35.3002,2.1972,0.6642,-0.2231
PSEC,55,0.0,-48.2216,-364.7848,-0.8594,,,-26.0846,,,-360.8455,,,,-12.5784,,,,0.0,0.8594,-0.1269
ACFN,83,0.0,-719.2825,-98.337,-0.5153,21.1518,5.122,4.0093,65.2621,-55.6538,-59.9074,36.3196,246.1231,47.68,28.8379,72.8109,17.6315,14.6368,2.0794,0.5153,0.7578
REKR,139,0.0,-367.4447,-120.464,-1.7261,16.641,-32.3583,-39.1329,35.9968,-389.9474,-491.3294,31.7608,50.4022,-78.4055,-143.7919,49.283,,,2.0794,1.7261,0.35
ELME,124,0.0,-129.1855,-153.1204,-0.7065,6.9046,1.1224,-0.7499,-66.9577,-136.1501,-107.4987,6.1533,8.1342,1.0578,-0.9687,59.6743,9.7005,,2.1972,0.7065,0.0592
SLQT,137,0.0,-72.0673,-174.9715,-1.3679,59.5987,6.9062,9.3569,901.0436,-107.0147,-6.4307,15.4957,63.6832,5.9036,6.7433,38.722,4.487,2.5422,2.3026,1.3679,-0.1375
SKYW,5,0.0,-176.8984,-183.5551,-1.0141,12.8667,8.067,8.1133,4.2212,-51.0335,-18.8672,20.184,18.4358,9.2469,14.3523,22.3634,14.0212,9.7994,2.3026,1.0141,-0.0529
NLOP,124,0.0,-74.7705,-134.5526,,16.8236,5.8652,-17.138,46.3059,-71.0579,-271.3796,-18.6997,13.5138,3.7691,-12.8141,69.3041,24.1615,,2.1972,,-0.0012
GDEN,133,0.0,-169.8022,-159.2369,-0.9359,31.1652,3.9357,7.232,214.7547,-98.5372,-27.6804,-37.7641,43.6383,4.4087,12.28,59.095,7.4629,9.5349,2.1972,0.9359,-0.2168
BIP,75,0.0,-51.8379,-516.4999,-0.8166,6.0611,5.6034,10.0962,-294.5247,-315.4615,0.9618,17.3331,6.8183,5.0427,5.2336,25.4908,23.5658,7.4262,2.3979,0.8166,0.0023
XERS,19,0.0,999999.0,-125.1219,-0.9323,19.1676,-3.8794,-6.4634,65.4521,-160.7887,-164.6337,23.8881,127.0234,-20.5673,999999.0,81.8624,,,2.1972,0.9323,0.7569
MX,132,0.0,-53.7419,-18.3299,-0.9683,138.9705,-124.1459,-33.689,254.0829,-274.5256,-436.8903,0.7329,31.3879,-22.4317,-18.1051,22.4026,,,2.1972,0.9683,-0.201
CBT,74,0.0,-268.0564,-110.4174,-0.9717,17.9637,11.4893,9.9294,54.8064,-10.1381,-0.7062,1.6026,38.2928,19.5931,26.6164,24.0361,15.3731,10.5959,2.3026,0.9717,-0.0369
NWS,93,0.0,-206.271,-104.0533,-0.8354,,4.9342,3.8127,,-60.551,-61.8729,3.1608,,8.7087,7.8645,,12.2048,9.4268,2.3026,0.8354,-0.0576
MPAA,10,0.0,-93.2193,-171.9541,-0.9693,43.3429,15.7266,-5.2241,364.5389,38.1353,-152.241,5.5275,41.3091,11.9909,-4.8699,20.3112,7.3697,,2.1972,0.9693,0.2937
CATY,73,0.0,-118.0551,-701.5475,-0.9186,,,7.5617,,,-24.3835,-9.9155,,,8.9269,,,34.8125,2.1972,0.9186,0.0116
CNNE,127,0.0,-72.7568,-114.628,-0.9994,0.216,-7.7224,-15.9848,-99.9167,-164.4858,-259.848,-21.7164,0.156,-4.4636,-11.63,0.6911,,,2.1972,0.9994,-0.1362
BHFAO,72,0.0,-22.6724,-20600.4439,-0.6277,999999.0,999999.0,29.6384,,,196.3839,10.6076,999999.0,999999.0,6.7197,,,7.7272,2.3026,0.6277,-0.1471
ARTV,14,0.0,-20.6941,336.9032,,999999.0,999999.0,-121.1548,,-1013.5023,-1311.5477,,,-4437.3949,-25.0719,,,,0.0,,0.8553
ANNA,95,0.0,-477.5762,-100.1809,-0.5723,0.1061,-2.6845,-4.1841,-95.6304,-117.1626,-141.841,,1.1351,-22.964,-19.9823,17.1363,,,1.9459,0.5723,-0.3157
SLF,72,0.0,-198.7589,-763.5227,-0.7654,,,6.6839,,,-33.161,-5.1466,,,13.2849,,,10.0664,2.3979,0.7654,-0.0693
NB,82,0.0,0.0,999999.0,,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,,,-265.2176,-49.3316,,,,0.0,,1.8889
ABG,128,0.0,-144.8049,-168.1888,-0.9491,29.3724,9.8121,9.0758,267.2047,-42.5683,-9.242,16.118,34.8139,9.3039,13.1422,17.1544,5.7305,2.6776,2.3979,0.9491,-0.0287
CW,66,0.0,-736.8255,-103.3142,-0.9796,6.1639,2.9017,2.3137,-52.5533,-79.6105,-76.8627,9.6935,37.0475,13.9524,17.0481,36.9586,17.3987,13.381,2.3026,0.9796,0.1196
WERN,144,0.0,-119.9049,-155.898,-0.8442,13.8873,2.7127,1.8973,15.1088,-106.5881,-81.0267,-7.7524,16.1014,2.5162,2.275,11.4588,2.2384,1.15,2.3026,0.8442,-0.09
HEI,3,0.0,-1197.0321,-103.9644,-0.892,3.2374,1.7773,1.2248,-77.6634,-89.9053,-87.7524,29.9708,26.0505,11.4415,14.6608,38.9283,21.3718,14.0517,2.3026,0.892,-0.0032
CCAP,55,0.0,-68.9774,-279.2303,-0.6823,,,11.7039,,,17.0391,-9.6844,,,8.0731,,,71.6038,2.0794,0.6823,0.0381
KNSL,118,0.0,-741.9072,-130.919,-0.7948,,,3.7411,,,-62.5887,29.6522,999999.0,999999.0,27.7557,,,25.938,2.3026,0.7948,-0.0643
WRAP,101,0.0,-29203.0103,-105.783,-1.0914,3.552,-22.4316,-6.4377,-68.0444,-265.635,-164.3769,-32.7337,999999.0,999999.0,-1880.0,68.663,,,1.9459,1.0914,0.7355
HL,84,0.0,-186.6807,-118.2304,-1.0166,4.5849,3.9555,1.3913,-71.8976,-77.6149,-86.0868,29.1155,7.7572,5.3538,2.5973,21.3146,18.3886,5.6965,2.1972,1.0166,1.001
ACNT,138,0.0,-135.6723,-75.2267,-0.547,19.891,-4.0225,-3.1933,51.7957,-115.7878,-131.9333,-7.9237,28.422,-4.5981,-4.3325,12.4325,,,2.1972,0.547,0.0008
CTGO,114,0.0,-19313.511,-144.5196,-0.5672,-0.2414,-5.2228,-12.4052,-122.2144,-169.9956,-224.0516,,-1.4175,-24.5367,-2395.8727,,,,0.0,0.5672,0.2154
IDN,33,0.0,-576.292,-92.8653,-1.1173,18.6111,-1.1966,-0.6923,46.6582,-104.574,-106.9225,5.7707,138.8732,-7.1432,-3.9894,90.8436,,,2.0794,1.1173,-0.0077
EXP,23,0.0,-483.2924,-116.0296,-1.0709,8.1513,7.2559,6.7213,-40.8081,-49.2105,-32.7869,0.0536,25.1676,17.9224,32.4836,29.7781,26.5071,20.9328,2.3026,1.0709,0.0947
FUSB,73,0.0,-74.5771,-1462.9493,-0.4762,,,11.6969,,,16.9693,-2.4119,,,8.7232,,,21.6531,2.0794,0.4762,-0.0652
TXG,18,0.0,-224.0446,-75.1165,-1.5338,34.609,-16.2455,-8.9352,133.1376,-173.1023,-189.3517,-1.2836,130.8621,-49.1416,-20.0188,67.8605,,,2.1972,1.5338,-0.0538
CGEM,14,0.0,-76.9136,-12.1529,-0.8133,,-357.6097,-29.5053,,-359.0893,-395.0527,,,-82.3279,-22.6936,,,,0.0,0.8133,-0.259
AEG,72,0.0,-105.857,-3326.4372,-0.8626,999999.0,999999.0,5.3558,,,-46.4419,-2.6727,999999.0,999999.0,5.6695,,,2.7051,2.3979,0.8626,0.0958
VKTX,19,0.0,-351.3456,-71.5373,-0.9679,,-6.8907,-2.8443,,-109.8537,-128.4434,,999999.0,999999.0,-9.9935,,,,0.0,0.9679,0.0058
GEO,63,0.0,-258.9343,-150.8014,-0.8459,,6.0934,0.8942,,-75.5143,-91.0576,0.4366,,8.3514,2.3155,,12.7893,1.2739,2.3026,0.8459,-0.1843
GSK,19,0.0,-889.485,-125.241,-0.6172,17.4461,4.3303,2.3897,43.5068,-71.8629,-76.1027,3.4556,88.4067,17.5546,21.2563,71.1627,17.6632,8.8654,2.3979,0.6172,0.147
HRZN,55,0.0,-83.4789,-273.0497,-0.8122,,,-1.185,,,-111.85,,,,-0.9892,,,,1.9459,0.8122,-0.1162
ALMS,19,0.0,-68.6098,26.676,,999999.0,999999.0,-131.9016,,-1286.7175,-1419.0162,,999999.0,999999.0,-90.4974,,,,0.0,,0.2073
UGI,92,0.0,-171.6906,-220.7158,-0.7234,25.5369,6.9999,3.6386,201.1073,-84.8436,-63.614,-19.2428,32.6214,7.1535,6.2471,51.0541,13.9945,3.7725,2.3026,0.7234,-0.0686
QUAD,119,0.0,-590.1288,-319.1363,-0.9478,90.29,18.7897,-12.0893,1357.5468,109.7637,-220.8934,-9.6528,145.8019,24.2735,-71.3427,21.705,4.5169,,2.3026,0.9478,0.0687
CNR,29,0.0,-137.1701,-121.3123,-0.7405,87.672,14.0829,12.2965,526.4979,11.0863,22.9647,-14.2796,126.9719,16.3165,16.8671,76.844,12.3436,12.3106,2.3026,0.7405,0.1729
CDP,124,0.0,-201.3875,-170.5976,-0.6735,4.6796,3.8342,3.6714,-110.7569,-122.7305,-63.2861,9.9689,6.652,4.3602,7.3937,34.5642,28.3197,15.3178,2.1972,0.6735,0.0296
AIRJ,66,0.0,-114.9142,-129.5717,-0.5927,,-4.2875,81.9996,,-121.3103,719.9956,,,-4.0056,94.2291,,,,0.0,0.5927,-0.0502
XPOF,133,0.0,999999.0,-348.9793,-1.2962,43.2855,3.6324,-31.5529,481.2545,-138.6235,-415.5287,11.3787,923.5151,61.9984,999999.0,73.2675,6.1483,,2.1972,1.2962,0.0697
SSBI,73,0.0,-81.4166,-1406.107,-0.6081,,,-4.7007,,,-147.0073,-18.709,,,-3.8272,,,,2.0794,0.6081,0.0799
G,116,-2.6041626873598427e-05,-327.5418,-106.1894,-0.9547,20.1755,8.381,6.9178,65.7178,-35.2668,-30.8218,6.4833,57.4961,19.1073,22.6588,35.4524,14.7271,11.3581,2.3026,0.9547,-0.0008
CAE,66,-3.3475188450622587e-05,-263.6629,-131.2061,-0.9624,8.3399,3.9226,3.1323,-39.5444,-81.5326,-68.6765,9.9257,17.663,6.6462,8.2588,27.6153,12.9888,8.7292,2.3026,0.9624,-0.0239
CLDX,17,-7.296778133835247e-05,-196.4567,-50.7338,-0.9571,,-26.2816,-8.6056,,-156.9213,-186.0558,1.9904,,-718.387,-16.9062,,,,1.9459,0.9571,0.1692
FMAO,131,-7.817661823904595e-05,-108.1402,-935.7321,-0.7952,,,7.1886,,,-28.1144,5.625,,,7.7737,,,26.3474,2.0794,0.7952,-0.0805
BSBR,30,-7.930894277925403e-05,-178.484,-623.1952,-0.6808,,,7.1782,,,-28.218,21.4005,,,12.8119,,,31.6421,2.3026,0.6808,0.0002
