Ticker,Industry,Score,PB,NCAV,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,BIG,Beta,Performance
GAP,28,0.0005900586665584384,-133.8742,-243.908,148.4319,-1.9111,-3.7198,1313.3557,-139.2385,-137.198,-6.3227,187.7715,-1.9341,-4.9798,34.3174,,,-1.3653,2.3979,1.3653,0.2267
JD,105,0.0005614500033932736,-262.9852,-93.7435,24.3465,3.0367,1.5388,79.4144,-63.4386,-84.6115,9.9459,152.3346,15.2002,4.0469,14.0573,1.7533,1.0603,-1.0584,2.4849,1.0584,-0.1483
ROG,74,0.0005450810764161715,-256.5192,-93.0977,10.7473,2.1963,3.7344,-13.9239,-81.8565,-62.6557,4.1055,27.8743,4.5571,9.5795,33.0519,6.7545,11.5651,-1.2495,2.1972,1.2495,-0.1923
OPEN,123,0.000530516171972696,-235.9388,-61.5579,10.0508,-12.8686,-42.1809,-50.7473,-525.6339,-521.8092,94.078,12.9264,-13.2403,-99.5212,4.2847,,,-2.2286,2.3979,2.2286,-0.3383
SGMO,14,0.0005104350953350437,-73.5126,-76.4799,999999.0,999999.0,-70.7828,,-714.5865,-807.8277,0.5402,,-929.3824,-52.0343,,,,-1.1454,2.1972,1.1454,-0.5385
FTV,66,0.000478768237415637,-203.2824,-117.5291,15.1215,4.5197,3.5481,23.6843,-72.0993,-64.5193,10.8665,27.4997,6.5756,7.2126,57.7338,17.2563,11.9951,-0.9953,2.3026,0.9953,-0.0134
RS,81,0.0004756170392724704,-217.4543,-88.5408,33.0,15.6551,12.6006,169.1302,26.0303,26.0063,20.8021,69.369,26.3267,27.4006,30.8446,14.6326,11.4204,-0.9617,2.3979,0.9617,-0.0393
MMSI,79,0.00047241672380051266,-418.8296,-99.3357,10.5237,2.0489,1.3791,-16.271,-86.0442,-86.2086,7.0928,40.4283,6.2968,5.7762,45.1006,8.7807,5.7432,-0.8142,2.3026,0.8142,-0.1962
NEON,66,0.00045002318766011523,-601.517,-83.5646,4.7712,-5.183,-3.5376,-53.9873,-123.52,-135.3759,-2.8444,105.7366,-91.8905,-21.2792,85.8201,,,-1.245,1.9459,1.245,-0.8057
NMG,103,0.00042773562016743677,-328.8442,-101.6087,-2.1967,-23.3314,-15.915,-116.8858,-284.9733,-259.1501,,-7.3225,-62.2173,-52.3356,,,,,0.0,,-0.1382
FBRX,19,0.00042115433096467247,-56.2627,75.8329,999999.0,999999.0,-50.8387,,-420.8234,-608.3871,,999999.0,999999.0,-28.6032,,,,-0.5521,0.0,0.5521,-0.4048
TRVI,19,0.0004192091433699873,-133.3204,-24.3562,,-93.7353,-16.2988,,-189.2731,-262.9877,,999999.0,999999.0,-21.7296,,,,-0.9165,0.0,0.9165,-0.1506
PAVS,0,0.00041904882375575284,-162.2547,-155.9914,0.0,-18.3475,-15.2108,-96.9156,-239.1685,-252.1077,,0.0,-22.7666,-24.6802,,,,-0.9764,0.0,0.9764,0.1944
VANI,16,0.0004189776496761815,-138.5541,-29.6993,,-130.1966,-18.0992,,-303.3733,-280.992,,999999.0,999999.0,-25.0772,,,,-0.9844,0.0,0.9844,-0.157
EWTX,19,0.00041865024891015324,-141.3966,-30.307,,-51.8143,-11.0378,,-145.1442,-210.3775,,999999.0,999999.0,-15.607,,,,,0.0,,-0.2555
MREO,19,0.0004183507839703568,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,,999999.0,999999.0,999999.0,,,,-1.0773,,1.0773,-0.0758
CRBP,19,0.0004152061351996954,-99.1299,-15.4487,999999.0,999999.0,-103.5916,,-829.6586,-1135.916,,999999.0,999999.0,-102.6902,,,,-1.6664,0.0,1.6664,-0.1786
GOSS,19,0.0004149680579035292,-938.2117,-93.1964,,-284.0246,-161.9503,,-1610.8013,-1719.5034,,999999.0,999999.0,-1519.4369,,,,-1.711,0.0,1.711,-0.36
NKTR,19,0.00031405405583798487,-29.8291,99.1628,999999.0,999999.0,-266.9839,876.8564,-1395.5824,-2769.8391,-9.6676,999999.0,999999.0,-79.6389,76.4977,,,-1.2261,2.0794,1.2261,-0.0172
ADMA,14,0.000283995951047423,-538.5819,-90.347,4.0311,-4.4998,-6.4414,-72.412,-145.3548,-164.4141,90.3562,16.9311,-15.1197,-34.6922,22.8875,,,-0.9383,2.1972,0.9383,-0.0434
SOHU,45,0.00025252509415818296,-33.4728,25.2384,999999.0,999999.0,8.7373,1372.4745,224.2596,-12.627,-10.9332,999999.0,999999.0,2.9246,78.7473,1.2614,4.717,-0.7604,2.1972,0.7604,-0.1552
SHCO,65,0.0002121603680206414,999999.0,-298.6625,27.7729,-4.2015,-16.4993,185.1343,-202.4516,-264.9933,71.9426,85.1832,-10.3092,999999.0,63.6089,,,,2.1972,,0.262
RDIB,90,0.00020695754280397531,-804.7511,-193.5248,2.2211,-3.8846,-5.6305,-111.9636,-178.4691,-156.3053,46.0629,6.2353,-8.7243,-45.3117,7.5819,,,-0.5848,2.1972,0.5848,-0.2234
GFL,51,0.00020424047231633883,-307.7519,-165.7411,2.8664,0.1434,-1.5453,-115.2913,-147.879,-115.4531,31.6299,5.2259,0.2091,-4.7557,11.7965,0.5901,,-0.8902,2.3026,0.8902,-0.1933
WHR,37,0.00020242108490729606,-277.6427,-208.8143,24.0365,9.527,-14.1081,169.5852,-43.7029,-241.0806,-10.2843,37.6455,11.9368,-39.17,15.58,6.1752,,-1.0947,2.3979,1.0947,-0.1008
ADTN,139,0.0002019166386183341,-62.2213,-65.9665,28.3991,-4.8071,-6.999,180.6974,-196.7004,-169.9897,82.1543,24.883,-3.3696,-4.3549,31.9103,,,-1.1514,2.3026,1.1514,-0.1867
BW,24,0.00020060258717424795,999999.0,-168.6303,18.1379,-1.2646,-0.7819,68.963,-168.3695,-107.8192,-14.2692,52.9313,-2.9524,999999.0,23.8146,,,-1.2991,2.1972,1.2991,-0.3898
VYX,94,0.00020024671677639118,-121.6361,-401.1019,8.725,-0.6378,-11.8866,-110.9679,-386.1968,-218.8659,-14.0303,9.5185,-0.5566,-14.4584,21.5501,,,-1.3391,2.3026,1.3391,0.0718
SMG,4,0.00019977074011925773,-2138.3602,-163.1467,14.4471,4.2883,-14.1365,29.7985,-125.6747,-241.3646,-20.3228,28.7953,6.8378,-302.2884,22.2446,6.6028,,-1.3926,2.3026,1.3926,-0.2305
WFRD,97,0.00018135243909878535,-839.7035,-118.8685,22.1237,6.9527,2.3861,98.6052,-56.8381,-76.1388,18.8203,71.4831,17.9716,20.0363,30.2701,9.5128,2.5491,,2.3026,,0.3631
NGVC,57,0.00017583199955203212,-161.6898,-243.7955,119.2893,12.2317,8.8227,866.6885,-2.1772,-11.7731,3.2315,191.1947,15.6838,14.2654,27.9804,2.8691,2.0399,-0.6205,2.3026,0.6205,0.0703
HSY,136,0.00017562915342525377,-1453.4782,-110.2184,8.6164,4.3338,3.1979,-33.825,-71.1243,-68.0209,16.1398,59.5588,23.9653,46.4809,43.1774,21.7172,14.7194,-0.6433,2.3979,0.6433,-0.1987
NPK,101,0.00017506065046467756,-138.7254,-44.3895,14.2345,7.081,4.2986,11.1295,-34.7709,-57.014,-9.5998,21.8336,8.6889,5.9632,17.1396,8.5261,6.4533,-0.7072,2.1972,0.7072,0.006
EVRG,113,0.000174552645471737,-127.9516,-246.0636,10.8808,5.3879,5.3031,-25.7724,-113.2026,-46.9689,4.8807,12.2283,4.8441,6.7854,47.0479,23.2967,11.5251,-0.7643,2.3026,0.7643,-0.1677
DPZ,58,0.00017454019000781202,999999.0,-142.8936,9.9715,4.5167,3.9604,-28.902,-91.253,-60.3963,4.126,213.3256,77.3023,999999.0,36.3357,16.4586,10.1003,-0.7657,2.3026,0.7657,0.1327
CVS,129,0.00017392631357150906,-114.2792,-207.5838,45.8586,13.7066,5.6925,386.71,13.9873,-43.0752,10.3919,50.325,12.0332,6.5053,16.9016,5.0517,1.4478,-0.8347,2.4849,0.8347,0.0164
CHRW,68,0.00017389517491169662,-764.5811,-108.5958,15.4508,10.4656,9.0202,27.6125,-19.0372,-9.7979,6.9019,60.1418,32.5898,68.9668,7.5727,5.1294,3.7795,-0.8382,2.3979,0.8382,-0.0863
LOMA,23,0.0001738907265317234,-1562.5547,-102.5753,4.6694,3.0055,1.058,-63.1997,-76.6288,-89.4199,122.1268,64.7519,33.3427,16.532,18.873,12.1478,4.2387,-0.8387,2.1972,0.8387,-0.1176
COST,41,0.00017380264860825386,-1113.6517,-104.055,12.2298,3.4567,2.7277,-2.1191,-70.9349,-72.7228,15.8348,170.6716,38.5911,30.3773,12.1487,3.4337,2.7636,-0.8486,2.4849,0.8486,0.0632
STZ,13,0.00017378271986597386,-495.9153,-128.4387,8.522,5.0766,0.7085,-41.1169,-76.7295,-92.9148,6.8013,22.643,10.7908,3.5137,46.8596,27.9144,3.0154,-0.8591,2.3979,0.8591,0.0135
PMTS,119,0.00017362026502935226,999999.0,-176.889,32.591,14.6724,14.8466,327.3191,35.3928,48.4659,26.8251,91.3512,32.9009,999999.0,36.9456,16.6329,8.2644,-0.8691,2.1972,0.8691,-0.2073
LSTR,144,0.0001735864573415559,-748.008,-93.7232,14.912,8.8196,6.8405,18.7225,-28.5683,-31.5947,13.7123,139.1557,65.8423,51.1677,13.0913,7.7428,6.1892,-0.8729,2.3026,0.8729,-0.0931
GLP,96,0.00017285959205393342,-113.8659,-225.7773,58.1646,20.1582,33.7752,767.9087,128.7832,237.7519,46.9601,61.7413,17.1183,38.4584,9.8477,3.4129,2.7204,-0.9546,2.3979,0.9546,0.0244
LNG,98,0.00017285692302594947,999999.0,-197.6443,7.9419,7.2472,6.7639,-62.6852,-72.2386,-32.3606,109.857,21.4016,15.6237,999999.0,15.1983,13.8689,7.5298,-0.9549,2.3979,0.9549,0.0694
BBW,125,0.00017267542912304253,-255.9067,-101.8191,93.619,23.5856,16.2515,559.1164,76.4081,62.515,13.7089,319.6505,64.4241,41.5887,52.5438,13.2375,10.5867,-0.9753,2.1972,0.9753,0.3529
MLM,84,0.00017262115888736938,-394.5304,-117.1851,4.3143,3.6867,3.0842,-76.3252,-82.177,-69.1578,13.7976,12.0036,8.206,12.1682,23.0969,19.7371,14.1665,-0.9814,2.3026,0.9814,-0.1198
VRRM,143,0.0001724441133644356,-1271.273,-139.5776,17.1682,4.0725,3.4616,51.4167,-92.8217,-65.3837,34.6915,51.8995,9.849,44.0068,93.627,22.2095,13.7118,-1.0013,2.1972,1.0013,-0.0416
IPAR,106,0.00017236048382093927,-520.1689,-93.0976,16.5514,4.8159,3.7899,33.169,-62.9104,-62.1007,23.5512,97.4435,22.6821,19.714,63.9047,18.594,14.2985,-1.0107,2.3026,1.0107,0.0132
CODI,62,0.00017227952330542686,-104.4412,-184.6627,19.5379,3.9593,3.2384,147.6114,-179.132,-67.6159,11.4414,23.2058,3.762,3.3822,37.9353,7.6874,2.3983,-1.0198,2.3026,1.0198,-0.1371
WSC,85,0.0001720473178708253,-629.9631,-137.6204,8.7819,3.962,2.9629,-39.0022,-89.5619,-70.3713,28.0722,24.5018,8.8434,18.665,52.995,23.9091,13.6358,-1.0459,2.3026,1.0459,-0.1438
TPH,63,0.00017187027234789157,-117.0247,-28.6409,30.4499,20.2139,18.6347,164.9059,70.8675,86.3475,9.2024,34.9104,18.5399,21.8073,26.7093,17.7307,14.2336,-1.0658,2.3026,1.0658,-0.1756
WLY,21,0.00017182311952017553,-164.6207,-183.0534,56.1986,8.6828,1.5392,479.9637,-41.9266,-84.6076,-3.0259,78.7001,9.7274,2.5339,65.7141,10.1529,1.311,-1.0711,2.3026,1.0711,0.0923
THRM,10,0.0001714957187541473,-279.0904,-92.7528,13.9799,2.8218,1.6365,12.3515,-80.7768,-83.6346,15.1514,36.3182,5.8645,4.5674,22.716,4.5851,2.5489,-1.1079,2.3026,1.1079,-0.0361
ICLR,15,0.00017119589794395296,-240.6133,-126.0238,8.9249,3.4907,2.2217,-34.705,-87.456,-77.7828,41.2449,17.2166,5.387,5.3458,28.6039,11.1876,5.8682,-1.1416,2.3026,1.1416,-0.0282
TGLS,48,0.00017106333622075133,-691.5201,-97.9497,14.0483,9.3507,7.6339,12.7202,-25.8736,-23.6612,44.2415,84.4019,44.9428,52.7898,48.7739,32.4642,25.8085,-1.1565,2.1972,1.1565,-0.3604
SAH,128,0.00017098949311319603,-183.8583,-195.9293,52.707,14.4313,9.2351,859.1046,41.2662,-7.6493,12.9449,63.5613,13.9226,16.9794,16.5487,4.5311,1.0856,-1.1648,2.3979,1.1648,-0.0169
FOXF,89,0.0001705793524796661,-409.0222,-93.1437,11.4477,5.3151,4.0772,-8.5186,-58.1656,-59.2277,23.3574,45.177,16.7802,16.6768,33.1573,15.3946,11.67,-1.2109,2.3026,1.2109,-0.0987
FCN,116,0.00015926743435712082,-384.8287,-100.1773,15.2962,4.9596,3.6806,21.7595,-58.6779,-63.194,9.1018,63.9734,16.594,14.164,31.7914,10.3079,7.8642,-0.6793,2.3026,0.6793,-0.0653
PDYN,33,0.00013944041408386483,-34.3852,116.4694,999999.0,999999.0,-259.3502,178.111,-1589.6907,-2693.5017,187.0739,9.8651,-285.2427,-89.178,20.2828,,,,2.0794,,-0.5704
SDHY,54,0.00011188341125036899,-71.7379,-141.5405,,,6.8872,,,-31.1279,,,,4.9407,,,78.877,,2.0794,,-0.0161
GCTS,132,9.945988167646728e-05,999999.0,-120.986,0.9628,-4.3354,-4.6054,-106.0653,-154.7736,-146.0544,-34.6928,999999.0,999999.0,999999.0,30.3138,,,,2.0794,,0.0365
G,116,8.569699783164475e-05,-363.2449,-114.5392,20.7259,7.4998,5.6108,73.5402,-44.7022,-43.8919,8.6759,58.9634,17.0691,20.381,35.1484,12.7187,8.5146,-0.9134,2.3026,0.9134,-0.0417
BGR,145,5.057956354371787e-05,-71.9934,-101.3237,,,31.7301,,,217.3012,27.9219,,,22.8436,,,79.8243,-0.8883,2.1972,0.8883,0.0909
FMAO,131,4.99260075580539e-05,-93.6875,-1072.7951,,,11.5924,,,15.9244,17.0571,,,10.8607,,,32.6096,-0.9256,2.0794,0.9256,-0.2166
BSBR,30,4.992155917808069e-05,-205.1183,-485.3186,,,6.8978,,,-31.0219,-11.3021,,,14.1487,,,36.2718,-0.9261,2.3026,0.9261,-0.1918
WTFC,73,3.672068179875858e-05,-88.4689,-1234.6865,,,13.2065,,,32.0646,14.3382,,,11.6836,,,28.6465,-1.0494,2.3026,1.0494,0.0285
GOTU,102,5.582338808877548e-06,-115.1104,-32.9267,999999.0,999999.0,-0.0569,408.5022,-21.4462,-100.5686,-61.9276,999999.0,999999.0,-0.0655,71.938,,,-0.7352,2.1972,0.7352,-0.0761
AGNCP,124,0.0,-130.4936,-527.2509,,,-9.2699,,,-192.6986,,,,-12.0966,,,,-0.7079,0.0,0.7079,0.0453
ETV,70,0.0,-86.535,-100.9861,,,-20.6037,,,-306.0371,,,,-17.8294,,,,-0.8964,0.0,0.8964,-0.0382
GBAB,71,0.0,-82.148,-142.2847,,,-4.8669,,,-148.669,,,,-3.9981,,,,-0.6079,0.0,0.6079,-0.045
OTLK,14,0.0,-4527.1808,-95.4862,,-16.212,-13.3595,,-225.9314,-233.5951,,,-2237.7676,-604.809,,,,-0.7184,0.0,0.7184,-0.8713
GNTA,14,0.0,-296.4749,-67.892,,-17.6642,-7.3467,,-163.4305,-173.4667,,,-657.7181,-21.781,,,,,0.0,,-0.0668
AGNCM,124,0.0,-134.729,-513.8196,,,-8.9784,,,-189.7845,,,,-12.0966,,,,-0.7159,0.0,0.7159,0.0807
CGEM,14,0.0,-92.1015,-7.5503,,-515.0375,24.5658,,-219.7277,145.6579,,,-155.6499,22.6255,,,,,0.0,,-0.2212
OCCIN,145,0.0,-195.4855,-135.1969,,,-5.9017,,,-159.0165,,,,-11.5369,,,,,0.0,,0.0146
RZLT,19,0.0,-62.7668,37.6556,999999.0,999999.0,-56.8171,,-574.542,-668.1712,,,-313.7574,-35.6623,,,,-0.5911,0.0,0.5911,-0.3737
FTHY,71,0.0,-69.2789,-134.132,,,-3.9972,,,-139.9724,,,,-2.7692,,,,-0.6799,0.0,0.6799,-0.0111
PMM,71,0.0,-68.4237,-114.7061,,,-27.1728,,,-371.7282,,,,-18.5927,,,,-0.728,0.0,0.728,-0.1123
PSEC,55,0.0,-49.4346,-323.7665,,,-4.4067,,,-144.0665,,,,-2.1784,,,,-0.8682,0.0,0.8682,-0.0106
GAM,71,0.0,-82.1153,-124.7145,,,-16.5881,,,-265.8806,,,,-13.6213,,,,-0.9281,0.0,0.9281,-0.0149
ASA,114,0.0,-87.7565,-100.2421,,,-43.6637,,,-536.6368,,,,-38.3177,,,,-0.7555,0.0,0.7555,-0.1264
AEF,54,0.0,-73.9379,-128.557,,,-46.5316,,,-565.3158,,,,-34.4045,,,,-0.8758,0.0,0.8758,-0.0741
DEO,13,0.0,-3132.1737,-104.7859,,,,,,,,,,,,,,-0.8178,,0.8178,-0.1386
RWT,124,0.0,-52.6906,-2191.6981,,,-25.6937,,,-356.9374,,,,-13.5382,,,,-0.9375,0.0,0.9375,0.1179
ETO,71,0.0,-87.6621,-132.9024,,,-29.9304,,,-399.3036,,,,-26.2376,,,,-1.0184,0.0,1.0184,-0.066
GCV,54,0.0,-77.6154,-127.9448,,,-40.5602,,,-505.6023,,,,-31.481,,,,-0.8896,0.0,0.8896,-0.1028
VKQ,145,0.0,-76.4948,-185.9781,,,-16.0608,,,-260.6079,,,,-12.2857,,,,-0.5896,0.0,0.5896,-0.1064
OCCI,145,0.0,-54.0354,-227.333,,,-21.3506,,,-313.506,,,,-11.5369,,,,-0.7979,0.0,0.7979,-0.1282
CRML,82,0.0,-2872.7645,-100.0142,,-0.0299,-0.0261,,-100.2234,-100.2609,,,-0.6897,-0.7495,,,,,0.0,,0.014
CLDX,17,-1.028229312879513e-05,-490.9565,-81.0458,,-8.26,-5.6109,,-134.4558,-156.1092,-49.3227,,-403.147,-27.5472,,,,-0.7719,1.9459,0.7719,-0.1933
BLMN,127,-0.00020597424067776666,-759.4163,-229.5734,23.8637,11.0339,4.8999,123.5977,-15.9458,-51.0014,-2.3709,66.2088,24.4906,37.2103,16.833,7.7832,2.5422,-1.0491,2.3026,1.0491,-0.0879
DTIL,14,-0.00021405819511949035,-96.5815,-61.2847,999999.0,999999.0,-99.9317,,-667.2907,-1099.3168,-78.2756,999999.0,999999.0,-96.5155,,,,-1.2999,2.0794,1.2999,-0.3688
FITBI,73,-0.0002150402109120875,-82.1252,-1436.1018,,,17.3888,,,73.8882,7.9403,,,14.2806,,,30.5406,-0.7354,2.3026,0.7354,0.0272
FITBO,73,-0.00021556067136895303,-75.8347,-1546.9311,,,18.8312,,,88.3122,7.9403,,,14.2806,,,30.5406,-0.8329,2.3026,0.8329,-0.0531
MKC,107,-0.0003115262425307322,-472.6681,-126.8409,8.4098,3.392,2.9275,-39.8437,-88.7226,-70.7252,0.516,23.9049,7.7135,13.8372,35.8161,14.4461,10.2392,-0.7208,2.3026,0.7208,-0.1395
ESI,74,-0.00035620705511454643,-190.9516,-127.3718,15.5367,5.305,4.851,33.2094,-78.6853,-51.4897,6.2339,23.9444,6.5407,9.2631,37.3696,12.7599,8.5353,-1.0906,2.3026,1.0906,0.0112
GEN,33,-0.000393222077692743,-515.8029,-210.0755,13.399,6.2624,5.5201,12.9043,-89.5309,-44.7992,18.6338,24.3311,9.0974,28.4727,82.243,38.4383,18.8845,-0.8457,2.3026,0.8457,-0.0491
SFNC,73,-0.00042160604104186466,-60.7995,-1317.0363,,,12.3379,,,23.3794,13.889,,,7.5014,,,28.0239,-1.0138,2.1972,1.0138,-0.0288
RVTY,18,-0.0005112983265551654,-202.022,-122.3678,10.5534,3.939,3.4963,-19.6869,-86.5795,-65.0373,-13.4799,17.5737,5.2475,7.0632,60.0826,22.4257,15.7457,-1.0567,2.3026,1.0567,-0.0919
OTLY,107,-0.0005126298460160403,-3069.6242,-99.8015,0.3299,-1.4591,-1.3091,-97.24,-111.535,-113.0909,12.29,10.5148,-37.2011,-40.1843,11.0804,,,,2.1972,,-0.5785
APP,34,-0.0005151111527769315,-505.5913,-119.2344,13.2839,-0.4067,-1.7063,7.6606,-126.1292,-117.0629,0.8576,38.6967,-0.9478,-8.6269,55.4122,,,,2.3026,,0.5865
VATE,81,-0.000587170204670254,999999.0,-563.6612,26.1402,1.5821,-23.6763,665.5199,-532.6977,-336.7632,35.853,37.7301,1.8269,999999.0,13.5223,0.8184,,-1.7148,2.3026,1.7148,-0.1257
DWSN,95,-0.0006065820983107859,-84.5746,-38.9376,-29.8327,-98.1789,-35.93,-185.5344,-485.0804,-459.3002,109.0707,-22.3815,-58.9257,-30.3877,,,,-1.1373,2.0794,1.1373,0.1675
WHG,71,-0.0006123157420669881,-89.8275,-72.7766,47.4437,3.6882,-4.1814,169.2934,-42.6908,-141.8141,-5.4556,39.9695,2.4858,-3.7561,41.1549,3.1994,,-1.0011,2.0794,1.0011,-0.1784
MTX,74,-0.0006445815877681728,-114.6724,-137.64,17.2664,9.3758,6.7766,55.5115,-36.3856,-32.234,14.3787,19.1935,8.3378,7.7709,21.8772,11.8796,5.8979,-1.096,2.3026,1.096,-0.0689
ELV,78,-0.0007174742259247407,-281.3437,-164.9874,,,5.9484,,,-40.5159,12.9516,,,16.7355,,,3.8826,-0.885,2.4849,0.885,-0.0059
RMNI,123,-0.000730025836725063,999999.0,-143.0655,69.5973,10.5209,0.7179,398.2464,-13.8042,-92.8207,9.4095,999999.0,999999.0,999999.0,62.8023,9.4937,0.7431,-0.9753,2.1972,0.9753,-0.5574
CRCT,66,-0.0007481942790980912,-314.3269,-73.6018,19.2737,4.4042,3.1015,46.5224,-55.6025,-68.9846,-32.1484,93.6705,17.1235,9.749,39.4781,9.021,7.3999,,2.1972,,-0.2492
SYF,55,-0.0008343895608350068,-109.6446,-749.6203,,,22.4563,,,124.5626,14.5408,,,24.6221,,,27.1509,-1.2142,2.3979,1.2142,-0.0982
ASLE,67,-0.0008730538232127066,-169.1054,-65.4506,25.0115,9.094,6.1537,80.5139,-21.9179,-38.4631,20.0058,50.8388,14.7878,10.4062,37.057,13.4737,11.3343,-0.7093,2.1972,0.7093,-0.019
PPIH,112,-0.0009198710098298278,-131.7286,-63.4344,44.8762,13.0571,10.0455,290.4173,4.9974,0.4545,2.8993,57.1537,13.3035,13.2327,26.8649,7.8166,5.3633,-0.5411,2.1972,0.5411,-0.1746
TFPM,114,-0.000975164410950894,-158.2485,-96.5466,4.3383,3.4163,2.2957,-62.7584,-69.8486,-77.0426,-0.0944,7.0308,4.4291,3.633,57.895,45.5899,31.874,,2.1972,,-0.0763
WEX,123,-0.0009867093093799376,-477.0576,-137.101,17.1581,7.3267,2.6483,39.1944,-43.5295,-73.5166,27.0838,69.0374,23.5839,12.6341,68.0875,29.0742,9.9918,-1.1521,2.3026,1.1521,0.0258
WB,34,-0.000998583324791767,-73.6546,-64.129,79.4128,27.1381,4.1032,387.5414,84.7799,-58.968,-18.6414,54.3655,14.8628,3.0222,78.1856,26.7187,5.5801,-1.1157,2.3026,1.1157,-0.0404
INVA,19,-0.0010598408769316833,-155.6702,-124.8949,28.0992,18.3167,26.0637,160.1203,59.7065,160.6367,-15.4458,38.9573,20.3157,40.5734,95.8372,62.4723,69.2823,-0.7578,2.1972,0.7578,0.0189
BOOT,28,-0.0011071273169008303,-325.9112,-102.404,23.6804,8.9896,7.1409,91.1344,-28.6141,-28.5913,11.3797,74.0716,22.4954,23.2729,36.8344,13.9832,10.9013,-1.3398,2.3026,1.3398,-0.029
IP,109,-0.0011269216665820841,-118.9502,-184.5635,40.4376,11.7859,11.9598,329.0903,-8.4118,19.598,9.2858,45.3436,10.5726,14.2262,28.4391,8.2888,5.7124,-0.996,2.3979,0.996,0.1298
RYI,81,-0.0011767134229397895,-167.6367,-94.0882,71.4849,31.3691,27.944,577.6973,184.8037,179.4397,11.4232,107.3149,37.6737,46.8443,20.7176,9.0913,6.6152,-1.221,2.3026,1.221,-0.3365
UAA,7,-0.0011870173052202916,-163.2278,-88.1466,83.3268,8.3076,6.677,560.1785,-33.1586,-33.23,3.8656,137.0076,10.9276,10.8987,44.7867,4.4652,3.63,-1.3241,2.3026,1.3241,-0.072
CAE,66,-0.0012277165645515837,-217.0904,-136.2636,8.5857,3.5634,2.3481,-39.6691,-90.5662,-76.5189,18.963,15.1211,5.0207,5.0975,27.0159,11.2128,5.8325,-1.1633,2.3026,1.1633,0.0214
AES,46,-0.0012537486048341266,-276.8059,-297.9814,6.9303,6.3672,-1.0844,-131.4021,-144.6848,-110.8443,13.2484,9.8386,7.2314,-3.0018,20.195,18.5543,,-1.0266,2.3979,1.0266,-0.3117
SBAC,124,-0.0012865747648990779,999999.0,-163.8158,5.3417,2.7061,1.7508,-87.666,-119.9431,-82.4921,14.0599,26.2726,10.6478,999999.0,74.6094,37.7973,15.9742,-0.9053,2.3026,0.9053,-0.1413
FMBH,73,-0.0013164595725260351,-73.3639,-1415.601,,,15.7228,,,57.2282,8.642,,,11.5349,,,28.679,-0.9112,2.1972,0.9112,0.1075
FBRT,124,-0.0013170369010457735,-57.6946,23.2152,3.9687,1.9407,1.2137,-390.594,-483.4451,-87.8627,65.7395,3.69,1.4435,0.7003,56.3028,27.5318,3.0087,,2.1972,,-0.0523
AIT,67,-0.001372316416755511,-377.3847,-91.7313,22.2582,8.1832,6.538,82.0096,-36.2791,-34.6195,15.8008,74.1127,21.798,24.6736,29.1644,10.7223,8.1547,-1.083,2.3026,1.083,0.0698
REVG,9,-0.0013728407272104567,-143.2773,-99.8623,28.6666,5.3511,2.4229,170.7968,-75.5267,-75.7715,-2.0665,37.1677,5.5504,3.4714,10.615,1.9815,0.6794,-0.894,2.3026,0.894,0.2264
PAA,92,-0.0014170969734800926,-62.2914,-207.1524,9.6159,7.9589,13.6573,-54.5199,-85.8439,36.573,36.2755,8.8255,5.8437,8.5073,3.289,2.7223,1.9769,-0.8419,2.3979,0.8419,0.0963
VOXR,114,-0.001434257790984877,-292.2197,-99.6335,6.7102,0.4524,1.3884,-44.4502,-92.4925,-86.1156,124.3608,21.332,1.1507,4.0573,81.3386,5.4844,17.5377,,1.9459,,-0.1828
BGM,19,-0.0014376740743076127,-56.5875,-34.1824,30.5756,12.352,4.014,94.6917,-0.7753,-59.8602,13.5817,14.716,4.756,2.2714,9.6019,3.879,1.925,,2.0794,,-0.0954
HUM,78,-0.0015210987129123455,-354.4251,-150.8213,,,5.2398,,,-47.6018,11.8054,,,18.5712,,,3.0735,-0.856,2.3979,0.856,0.1017
LFVN,19,-0.0015294859930917346,-144.4881,-64.9187,597.3961,14.9656,6.3903,2659.8715,11.2124,-36.0974,6.7643,1303.3655,26.1208,9.2332,100.471,2.5169,1.8906,-0.9239,2.1972,0.9239,0.6356
KMDA,19,-0.00153172567110075,-130.7372,-103.1957,21.8983,2.125,-0.7853,69.6805,-76.9224,-107.8532,24.794,29.3418,2.2778,-1.0267,36.109,3.504,,-0.7599,2.1972,0.7599,0.0189
DD,74,-0.0015459072827553992,-115.7842,-109.2931,13.2465,5.8038,3.7032,6.6512,-59.663,-62.9684,3.589,15.3185,5.3693,4.2877,35.4536,15.5335,8.8991,-1.0062,2.3979,1.0062,0.0311
SCSC,130,-0.0015765663841526448,-81.1219,-30.5952,43.6953,13.217,13.2735,349.3754,8.0298,32.7352,7.3029,37.4672,9.0665,10.7677,11.8604,3.5875,2.5736,-1.0095,2.3026,1.0095,0.044
EIG,118,-0.0015926359383844663,-101.3809,-389.6352,999999.0,999999.0,4.6634,,,-53.3659,1.4792,999999.0,999999.0,4.7278,,,6.2565,-0.714,2.1972,0.714,0.0599
