Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
LQDT,123,0.0008123695850408041,-379.6482,-95.7307,-0.8921,34.7692,5.2725,3.7851,143.8249,-46.6782,-62.1488,12.2878,396.9744,48.159,14.3701,54.7411,8.3012,7.3818,2.1972,0.8921,0.1057
YUMC,127,0.0007864403810576556,-170.8885,-111.3599,-1.1493,18.0425,10.8446,8.0621,38.0784,-11.3727,-19.3789,14.4967,40.2176,19.3386,13.7772,17.3701,10.4405,9.038,2.3979,1.1493,0.6843
PCB,73,0.0007129771148098857,-61.8208,-1231.6239,-1.1884,,,16.0471,,,60.4708,-4.7479,,,9.9204,,,34.8933,2.0794,1.1884,0.1428
NEWT,73,0.0006815555930911433,-116.5254,-506.7744,-1.5069,,,12.508,,,25.0798,75.9808,,,14.575,,,19.6124,2.1972,1.5069,-0.0281
NXTT,45,0.0006551553921453064,-25.6286,596.8501,,13.2453,-11.4655,21.9992,5.6148,-180.5405,119.9923,,3.2451,-2.2472,5.6381,57.1654,,100.828,1.9459,,-0.7022
ASM,82,0.0006534701638779863,-108.0821,-97.2357,-1.4881,6.9664,-0.106,-0.3561,-43.3691,-98.7981,-103.5612,-1.0287,7.5421,-0.0918,-0.3849,18.1,,,2.0794,1.4881,0.2697
SDRL,95,0.0006417474827120932,-125.8896,-101.0652,,11.2648,9.2464,6.7531,-9.6474,-25.4118,-32.4685,70.2857,14.2709,9.3711,8.5015,27.7181,22.7517,17.0201,2.3026,,-0.2177
IBKR,70,0.000613879972387676,-96.4683,-97.4134,-1.0842,21.7091,20.6006,18.0926,171.9048,151.2124,80.926,89.3713,31.7096,24.0723,17.4536,90.5665,85.942,32.3478,2.3026,1.0842,0.119
STM,132,0.0005612477828154321,-213.3567,-87.946,-1.6204,25.1717,13.8388,10.5977,92.8223,9.8071,5.9773,7.1877,60.5067,26.6121,22.611,48.0712,26.4284,22.1034,2.3979,1.6204,-0.2833
CPAY,123,0.0004032564169911836,-586.1176,-124.0949,-1.3064,11.9561,6.743,5.5098,-5.5579,-58.8235,-44.9019,9.6463,34.0987,15.3848,32.294,78.1807,44.0925,28.2087,2.3026,1.3064,0.1804
CAKE,127,0.0003890163546920303,-585.8774,-219.2154,-1.358,61.8348,7.689,4.2937,482.3117,-47.0337,-57.0629,4.1278,192.4121,19.1408,25.1559,40.9393,5.0907,2.3262,2.3026,1.358,0.1041
OMEX,75,0.0003808426784034487,999999.0,-211.0798,-0.7993,-5.9036,-17.4648,-3.33,-93.3805,-152.0426,-133.3001,-30.151,999999.0,999999.0,999999.0,,,,1.7918,0.7993,-0.8427
FMBH,73,0.00034549634620418087,-95.3174,-998.5502,-1.1723,,,9.3543,,,-6.4573,7.9589,,,8.9162,,,25.7246,2.1972,1.1723,0.1383
OHI,124,0.00033857919010522793,-202.7611,-140.9024,-0.9234,7.5134,3.9304,2.6808,-65.0584,-111.8035,-73.1917,8.128,11.1451,4.6642,5.4357,98.7776,51.6731,21.6116,2.1972,0.9234,0.2014
ROG,74,0.00033635558401537213,-176.5538,-86.5486,-1.026,14.4783,3.2153,2.7461,15.1019,-70.8792,-72.5393,-6.4662,26.5359,4.7144,4.8483,33.8067,7.5077,6.7195,2.1972,1.026,-0.0917
TSM,132,0.00027495740214758015,-3988.8825,-99.897,-1.375,0.8577,0.6725,0.5687,-92.6227,-94.0958,-94.3134,-4.5124,44.0671,27.6432,22.6834,54.3596,42.6245,36.2419,2.3979,1.375,0.0043
VLYPO,73,0.0002634711481183147,-157.9459,-612.3833,-0.8329,,,5.1269,,,-48.7305,0.9654,,,8.0978,,,28.8663,2.3026,0.8329,0.1077
VLYPP,73,0.0002634052069950414,-150.2971,-638.4591,-0.8231,,,5.3879,,,-46.1214,0.9654,,,8.0978,,,28.8663,2.3026,0.8231,0.163
SLB,99,0.0002610298217287533,-300.864,-111.4376,-1.1198,8.9405,7.4761,6.5756,-32.5288,-45.9117,-34.2437,17.9559,22.3726,14.9664,19.7837,19.8069,16.5625,12.7527,2.3979,1.1198,-0.0527
CRBP,19,0.00022050955502080514,999999.0,-104.3238,-2.6787,,-21.7051,-16.8015,,-267.5889,-268.015,,999999.0,999999.0,999999.0,,,,0.0,2.6787,-0.5811
GOSS,19,0.0002137425154620393,-344.7449,-68.8225,-1.673,,-134.7116,-66.478,,-701.9905,-764.7796,,999999.0,999999.0,-229.1794,,,,0.0,1.673,0.0937
PVLA,19,0.00021256701400940292,999999.0,-103.9015,-1.4983,,-7.5298,15.8442,,-267.6367,58.4424,,999999.0,999999.0,999999.0,,,,0.0,1.4983,0.9312
NMG,103,0.00021253920210707,-286.7543,-117.0316,-1.3732,-5.7009,-31.4497,-28.4894,-163.3789,-394.5111,-384.8942,,-13.5874,-59.9652,-81.6947,,,,0.0,1.3732,-0.1366
MREO,19,0.00021151128316842613,-4780.682,-98.0075,-1.3414,0.3143,-1.1484,-0.9933,-95.3463,-106.7906,-109.9331,,999999.0,999999.0,-47.4868,74.26,,,2.0794,1.3414,0.2435
ANRO,19,0.00021050433530129945,999999.0,-125.644,,,-17.903,-10.2312,,-180.9457,-202.3125,,999999.0,999999.0,999999.0,,,,0.0,,-0.0982
TRVI,19,0.00020984391476565974,-221.6923,-55.3848,-1.0936,,-33.9131,-12.72,,-202.9577,-227.1998,,999999.0,999999.0,-28.1992,,,,0.0,1.0936,0.1903
PAVS,0,0.0002097983839900663,-126.7669,-95.5283,-1.1288,0.0,-30.5929,-52.3721,-122.8338,-423.4614,-623.7209,,0.0,-27.8334,-66.3905,,,,0.0,1.1288,-0.0952
FBRX,19,0.00020788923146863132,-53.9151,82.9136,-0.8031,999999.0,999999.0,-132.2549,,-1269.9988,-1422.5493,,999999.0,999999.0,-71.3054,,,,0.0,0.8031,-0.6103
RZLT,19,0.00020697278442885413,-185.2563,-47.049,-0.6669,,-72.3834,-24.4316,,-294.7265,-344.3157,,999999.0,999999.0,-45.261,,,,0.0,0.6669,0.1188
PXLW,132,0.00018968682473553356,-85.2348,-33.3981,-1.9916,42.607,-47.4578,-38.3824,262.2714,-522.3116,-483.8242,-14.9246,147.1777,-131.1472,-32.7152,43.0802,,,2.0794,1.9916,-0.2887
SOHU,45,0.00015903109683134466,-43.3982,-34.5605,-1.0651,999999.0,999999.0,-0.9832,893.0558,-15.7888,-109.8323,-17.4646,341.7151,-40.4654,-0.4267,80.0363,,,2.1972,1.0651,0.1819
HUM,78,0.00015525805158049112,-276.091,-168.247,-1.1824,,,6.0072,,,-39.9279,14.5408,,,16.5854,,,2.5442,2.4849,1.1824,-0.3406
MTX,74,0.00015032444464125903,-156.1551,-120.9919,-1.2853,15.0852,8.3265,3.2712,26.3959,-42.6129,-67.2876,2.0889,21.3094,9.4096,5.1082,23.3697,12.8992,3.9707,2.3026,1.2853,-0.0681
SXC,138,0.00013969009355244876,-122.7095,-174.9536,-1.0748,28.8516,10.6596,9.8777,193.8177,-21.8144,-1.2233,4.4015,34.0062,10.0512,12.1208,16.4841,6.0903,3.809,2.3026,1.0748,-0.1367
PSX,69,0.00013864348829505284,-182.5544,-139.4126,-1.0446,23.1513,10.6168,13.1108,110.4331,-19.5254,31.1077,-13.2896,36.3545,13.3372,23.9343,11.7613,5.3935,5.1392,2.4849,1.0446,-0.0347
DEI,124,0.00013319129372419647,-55.0264,-333.6118,-1.7705,7.5198,1.7082,-2.8673,-164.9714,-357.4815,-128.6732,2.7007,7.4317,1.3506,-1.5778,64.5627,14.6665,,2.3026,1.7705,0.32
VTLE,95,0.00011132738675961189,-57.3939,-224.385,-1.2224,22.3213,17.5521,25.61,156.984,80.7527,156.0998,-19.3771,16.2746,10.2379,14.6986,46.2057,36.3333,26.5332,2.3026,1.2224,-0.3886
APP,34,9.982111035755459e-05,-2263.8752,-108.1799,-2.0347,7.1599,2.0869,1.0705,-46.6544,-90.9749,-89.2954,16.5431,57.3896,13.3821,24.2338,67.738,19.7438,9.2735,2.3026,2.0347,0.5698
GAP,28,9.735909796195136e-05,-315.3149,-147.5409,-2.1392,74.0629,7.1819,5.436,469.3302,-40.5433,-45.6396,-4.6555,261.3122,20.2715,17.1407,38.787,3.7612,2.9874,2.3979,2.1392,-0.0911
CPB,107,9.064853824943736e-05,-337.3127,-171.7176,-0.5898,14.9964,6.1884,4.7296,30.9004,-78.1247,-52.7037,2.9817,27.5067,9.0806,15.9536,30.8323,12.7231,6.2848,2.3026,0.5898,0.0598
TOYO,88,6.122995915069805e-05,-174.9945,-198.9755,,17.8151,12.8343,7.9457,39.866,2.5075,-20.5426,,32.814,18.9118,13.9046,26.6612,19.2072,12.683,2.0794,,0.2963
BW,24,6.049694209676248e-05,999999.0,-412.6414,-3.1212,36.8239,4.0341,-37.8248,669.169,-232.903,-478.2483,19.3421,126.8691,11.119,999999.0,24.2951,2.6616,,2.1972,3.1212,0.1474
WGS,130,5.115438580824594e-05,-316.2805,-100.8933,-2.8024,13.9715,-26.419,-19.6006,10.5159,-278.1249,-296.0062,-13.9354,59.5853,-90.1368,-61.9929,46.0026,,,2.1972,2.8024,0.6401
SMG,4,4.6425016674437435e-05,999999.0,-161.7589,-1.8664,10.9897,1.7739,-10.6558,-21.2337,-150.8046,-206.5575,-9.5003,28.4484,3.6737,999999.0,18.5087,2.9876,,2.3026,1.8664,0.3882
VYX,94,4.570504726727034e-05,-602.1415,-282.3503,-1.8022,15.1789,-2.9269,-24.0559,52.1149,-300.1163,-340.5589,0.126,25.5344,-3.9389,-144.8505,21.051,,,2.3026,1.8022,0.0787
ADTN,139,4.549085076139975e-05,-38.4898,-67.5167,-1.7831,34.6818,-19.4598,-46.3049,419.789,-604.8375,-563.0493,12.0487,28.6339,-12.8531,-17.8227,28.8162,,,2.3026,1.7831,0.1598
KPLT,42,4.1569596821990945e-05,999999.0,-49.3247,-1.547,32.3835,-9.1559,-45.3789,318.3663,-346.7456,-553.7889,6.3183,114.4225,-25.8809,999999.0,19.1012,,,2.1972,1.547,-0.3633
CRCT,66,4.155164670528403e-05,-191.1429,-58.5441,-1.226,44.1686,9.0044,6.243,192.6022,-21.2597,-37.5703,-13.6691,118.4856,19.3239,11.933,44.8663,9.1466,8.3417,2.1972,1.226,0.1978
WLY,21,3.9315038416743716e-05,-293.0474,-166.6961,-1.2324,45.2338,7.826,-6.903,345.3886,-49.3172,-169.03,-7.2733,90.3709,12.5082,-20.2291,69.0483,11.9462,,2.3026,1.2324,0.2106
CODI,62,3.851320332932242e-05,-102.9066,-138.6901,-1.1609,25.3556,5.3161,-1.1353,216.0949,-120.7575,-111.3532,2.3076,30.3509,5.0907,-1.1683,42.3916,8.8879,,2.3026,1.1609,0.0054
RDIB,90,3.335566547330769e-05,-907.5379,-254.0635,-0.701,5.3632,-2.4291,-8.1736,-94.4328,-197.5388,-181.7362,9.664,11.6036,-4.2044,-74.1787,11.9253,,,2.1972,0.701,-0.4306
BTSGU,80,2.5494317273554858e-05,-1177.9092,-147.82,,13.5337,1.3892,-1.9671,12.1427,-130.5118,-119.6708,14.3204,36.1732,2.9706,-23.1705,16.2448,1.6675,,2.3026,,0.2715
SHCO,65,2.5494317273554858e-05,999999.0,-316.3438,,31.0543,-0.3112,-8.9204,238.834,-164.9078,-189.2042,19.8198,112.2962,-0.9003,999999.0,63.5055,,,2.1972,,-0.0641
ARGX,14,2.4499510486282058e-05,-629.1291,-85.7293,-1.3862,4.9051,-1.8613,-0.945,-53.2648,-100.7187,-109.4496,198.5582,120.7939,-36.6704,-5.945,90.3911,,,2.3026,1.3862,0.2629
FOXF,89,1.4068819008185793e-05,-166.8873,-111.4696,-1.9587,17.2226,5.9318,5.4405,50.008,-69.5511,-45.5947,-8.6311,24.7024,6.8064,9.0795,31.7456,10.9338,7.5763,2.3026,1.9587,-0.1698
WHR,37,1.2005355286710014e-05,-203.9175,-251.7574,-1.7747,28.7936,10.3276,9.17,277.393,-36.9852,-8.2999,-1.3638,38.668,11.0954,18.6993,16.294,5.8443,2.4384,2.3979,1.7747,0.0465
THRM,10,1.1479396327268638e-05,-245.5955,-92.4805,-1.7278,21.226,6.1384,2.7765,73.0335,-53.2445,-72.2351,21.9498,48.9804,11.3318,6.8189,23.935,6.9218,2.9926,2.3026,1.7278,-0.1317
TGLS,48,1.1194548617890998e-05,-427.0256,-94.7612,-1.7024,16.4412,11.0999,8.9365,32.0357,-11.381,-10.6348,16.2852,66.7566,36.0553,38.1612,46.9159,31.6742,25.0978,2.1972,1.7024,0.3875
TPH,63,1.002600014083787e-05,-115.1639,-26.8551,-1.5982,20.9004,10.7353,10.7729,77.2009,-16.2177,7.7291,-14.5796,23.6241,9.7074,12.4065,22.447,11.5297,10.0718,2.3026,1.5982,0.2362
SAH,128,9.947498803607811e-06,-199.5352,-188.0621,-1.5912,44.0329,9.8607,10.874,722.924,-60.5092,8.7402,2.6519,53.3129,9.5511,21.6975,15.6251,3.4991,1.3465,2.3979,1.5912,0.0557
CLF,82,8.541658051216623e-06,-97.1606,-133.4669,-1.5239,12.5707,7.3563,6.0522,0.7935,-57.7007,-39.4783,-4.7,12.5757,5.8874,5.8803,6.521,3.816,2.239,2.3979,1.5239,-0.1708
WSC,85,8.22719807059485e-06,-552.8086,-160.9566,-1.4378,12.681,6.4667,5.3746,2.1846,-72.8159,-46.2537,10.3679,27.7451,11.319,29.7114,56.406,28.7645,15.8466,2.3026,1.4378,0.0114
IPAR,106,8.069073948460025e-06,-399.347,-89.0165,-1.4237,22.4667,6.7309,5.6043,83.5806,-48.3801,-43.9566,21.26,96.301,23.0809,22.3808,63.6787,19.0777,15.1535,2.3026,1.4237,0.1017
ICLR,15,7.629466459971705e-06,-284.1566,-116.0161,-1.3845,8.0942,3.5264,1.9025,-39.8044,-81.0718,-80.9746,4.8931,18.9947,6.6204,5.4062,29.5588,12.878,6.1523,2.3026,1.3845,-0.0751
GLP,96,6.346530320097635e-06,-177.7026,-202.4036,-1.2701,38.292,9.4839,9.0325,368.7429,-43.1208,-9.6751,-12.5054,50.6962,10.0449,16.051,9.9836,2.4727,1.3178,2.3026,1.2701,0.0558
CVS,129,5.803749645535527e-06,-91.4037,-245.7326,-1.2217,45.2167,12.1276,12.7604,449.7905,-5.1195,27.6037,10.9496,42.9297,9.2114,11.6634,15.2137,4.0805,2.4983,2.4849,1.2217,0.0943
MLM,84,5.55142391872463e-06,-408.4857,-109.3889,-1.1992,5.6348,4.4789,3.6386,-60.0681,-70.1821,-63.6141,9.9984,18.2088,11.5788,14.8631,29.851,23.7273,17.6243,2.3026,1.1992,-0.0243
GFL,51,5.520023383832606e-06,-274.6253,-153.66,-1.1964,4.3468,0.8941,0.7576,-93.9057,-133.6722,-92.4237,11.1547,7.8864,1.2977,2.0806,16.8904,3.4742,2.0448,2.3026,1.1964,0.0124
LOMA,23,5.414607302409389e-06,-853.099,-108.6417,-1.187,3.9956,2.3604,0.5552,-71.847,-85.6613,-94.4484,-2.7175,24.3545,11.51,4.7361,16.8344,9.945,2.215,2.1972,1.187,0.2276
PMTS,119,4.622865244060531e-06,999999.0,-154.6135,-1.1164,27.4337,10.8666,8.7746,215.5116,-23.5715,-12.2538,-6.5577,77.4934,24.5564,999999.0,34.977,13.8546,6.2017,2.1972,1.1164,-0.1774
BBW,125,3.882709778748565e-06,-265.738,-102.4446,-1.0504,88.0619,21.783,15.4002,526.7284,64.7101,54.0022,3.8845,309.8283,61.3113,40.9242,54.3889,13.4536,10.9158,2.1972,1.0504,0.3203
CHRW,68,3.8131800229162295e-06,-688.3511,-107.8088,-1.0442,10.168,4.5945,3.3521,-21.3975,-72.5374,-66.4795,-28.7496,39.9092,14.4266,23.0739,6.4722,2.9245,1.8603,2.3979,1.0442,0.266
LSTR,144,3.758229086855188e-06,-652.9274,-91.2869,-1.0393,12.0138,5.6182,4.3347,-3.5993,-50.9483,-56.6527,-29.181,141.5007,52.9373,28.3026,13.75,6.4301,5.361,2.3026,1.0393,0.0042
EVRG,113,2.9451795226867436e-06,-118.9873,-266.4234,-0.9668,11.2121,5.1992,5.2191,-22.0517,-125.0097,-47.8094,-4.3674,12.127,4.4988,6.21,51.739,23.9921,11.2522,2.3026,0.9668,0.1734
COST,41,2.9104146447705767e-06,-1508.6505,-101.6792,-0.9637,8.0442,2.1974,1.796,-34.8192,-80.5078,-82.0399,6.7573,182.4346,39.8673,27.0955,12.2597,3.3489,2.8023,2.4849,0.9637,0.0238
WFRD,97,2.855463708709538e-06,-954.1046,-105.9453,-0.9588,17.9997,8.4826,4.6017,48.3487,-35.3177,-53.9835,18.5638,96.99,36.5663,43.9046,33.8851,15.9688,7.8832,2.3026,0.9588,-0.3021
LNG,98,2.6446315458630974e-06,-453.1615,-167.5936,-0.94,24.8301,24.0266,28.5317,155.5708,145.4326,185.3175,-40.0584,55.8689,43.2488,129.2949,81.2373,78.6084,59.188,2.3979,0.94,0.0602
DPZ,58,2.117551138747003e-06,999999.0,-129.1735,-0.893,7.9734,3.7834,3.109,-46.7309,-89.987,-68.9099,-1.2739,214.3296,81.3604,999999.0,38.5639,18.2988,11.6524,2.3026,0.893,-0.1377
HSY,136,2.0794219178066893e-06,-884.9481,-113.1599,-0.8896,12.3067,6.307,4.7898,-1.7312,-55.4657,-52.102,7.1569,59.2521,24.2927,42.3873,44.7633,22.9405,15.562,2.3979,0.8896,0.0548
NPK,101,1.809153028200351e-06,-141.6363,-44.3005,-0.8655,17.2743,8.9719,6.7272,29.5567,-21.8421,-32.7277,5.9974,27.856,11.5742,9.5282,19.7858,10.2763,9.9571,2.1972,0.8655,0.0228
NGVC,57,1.4031889699534866e-06,-284.1289,-170.3825,-0.8293,68.8631,7.0933,4.6756,441.0084,-42.3039,-53.2435,4.6753,204.0933,16.8183,13.2849,28.6639,2.9526,1.9899,2.3026,0.8293,0.2285
OCCIN,145,0.0,-287.3096,-119.039,,,,-0.4375,,,-104.3748,,,,-1.2569,,,,1.9459,,0.034
UGI,92,0.0,-101.1343,-298.8144,-1.4268,17.1242,-5.6593,-33.0705,96.7892,-380.0955,-430.7048,-11.6564,17.4618,-4.6167,-33.4456,22.3006,,,2.3026,1.4268,0.0956
GSK,19,0.0,-859.317,-125.0715,-0.8709,17.9538,6.0594,4.4122,48.1015,-56.8048,-55.878,3.4238,88.4172,23.8726,37.9148,71.7588,24.2185,15.9958,2.3979,0.8709,0.0422
VANI,16,0.0,-297.4207,-99.2971,-1.8919,,-65.6186,-33.2347,,-415.9091,-432.347,,,-20160.7477,-98.8469,,,,0.0,1.8919,-0.0496
ELME,124,0.0,-112.9948,-155.1612,-1.1991,7.0765,1.2708,-3.2492,-65.7967,-136.2296,-132.4924,8.8504,7.6584,1.1002,-3.6715,61.4156,11.0289,,2.1972,1.1991,0.1215
CTGO,114,0.0,999999.0,-112.6027,-0.8363,-0.429,-11.4202,-22.5975,-113.585,-210.1462,-325.9746,,-7.3337,-156.1918,999999.0,,,,0.0,0.8363,0.0454
MPAA,10,0.0,-40.8958,-227.1301,-1.6175,51.067,16.2989,-8.9662,686.8434,67.6557,-189.662,5.0668,30.9644,7.9063,-3.6668,18.4693,5.8948,,2.1972,1.6175,0.1636
KNSL,118,0.0,-812.1851,-130.4307,-1.3692,,,3.4804,,,-65.1965,45.9756,999999.0,999999.0,28.2669,,,25.0899,2.3026,1.3692,0.2486
CNR,29,0.0,-227.8349,-121.5426,-0.9087,66.3147,25.1531,20.331,418.0959,98.3042,103.3101,9.9393,157.0527,47.6559,46.3211,78.6399,29.828,24.826,2.3026,0.9087,-0.0156
WERN,144,0.0,-141.7441,-141.705,-1.0183,14.8823,6.1972,5.3229,24.427,-64.6252,-46.7709,-0.4168,19.6684,6.5522,7.5449,13.2245,5.5069,3.6904,2.3026,1.0183,0.0338
SLQT,137,0.0,-168.4218,-198.1811,-1.8174,50.9258,5.4973,-4.358,676.5073,-123.2858,-143.5803,31.8022,62.4552,5.3935,-7.3399,45.2402,4.8836,,2.3026,1.8174,-0.3397
TXG,18,0.0,-303.2657,-82.6144,-1.6312,22.0222,-10.9946,-8.8554,63.0023,-155.4479,-188.5542,19.8134,116.1673,-46.3971,-26.8554,66.1541,,,2.1972,1.6312,0.0668
EXP,23,0.0,-556.437,-113.8005,-1.4277,8.2177,7.5007,6.7894,-39.2379,-45.8077,-32.1058,5.178,28.9543,21.1424,37.7789,30.3334,27.6868,21.8807,2.3026,1.4277,0.3144
ACFN,83,0.0,999999.0,-108.2528,-1.0218,26.9232,0.3318,0.4651,108.4004,-91.4523,-95.3491,15.1286,999999.0,999999.0,999999.0,74.5006,0.9182,1.3699,1.9459,1.0218,0.0236
GEO,63,0.0,-149.4114,-195.0827,-1.0459,18.5105,9.7511,5.7285,90.1342,-41.2227,-42.715,1.5332,22.4648,9.4673,8.559,27.7204,14.6028,4.5765,2.3026,1.0459,-0.1472
ANNA,95,0.0,999999.0,-140.1066,,0.0,-1.3186,-0.9295,-98.4781,-108.8666,-109.2954,,999999.0,999999.0,999999.0,,,,0.0,,0.0146
WRAP,101,0.0,-2620.5153,-103.81,-2.2066,4.0682,-26.2096,-29.1675,-58.1321,-266.8792,-391.6746,-28.6593,999999.0,999999.0,-764.3377,54.4501,,,1.9459,2.2066,-0.2143
MX,132,0.0,-54.0063,-3.9121,-1.1871,184.3454,-172.7542,-20.444,206.9306,-223.077,-304.4398,-31.8686,27.6881,-20.7577,-11.041,22.4472,,,2.1972,1.1871,-0.0167
SLF,72,0.0,-158.9047,-903.6444,-1.0927,,,8.1758,,,-18.242,960.1925,,,12.9917,,,8.6483,2.3979,1.0927,0.1958
ALMS,19,0.0,999999.0,-160.6469,,,-27.7462,-20.0306,,-296.5087,-300.3056,,999999.0,999999.0,999999.0,,,,0.0,,-0.129
XPOF,133,0.0,999999.0,-228.3519,,30.5791,4.6359,-0.8726,208.8197,-90.833,-108.726,27.0536,243.0673,29.4801,999999.0,84.1202,12.753,,2.1972,,-0.2486
CW,66,0.0,-444.4448,-104.9087,-1.0179,9.7126,4.4104,3.5798,-23.6766,-68.7131,-64.202,11.2767,35.9621,13.0642,15.9102,37.5057,17.0312,13.0196,2.3026,1.0179,0.2469
CBT,74,0.0,-342.3967,-109.6108,-1.3346,13.9868,8.8188,7.4893,14.8101,-36.6687,-25.1067,-9.0257,34.3149,17.3088,25.6432,21.3432,13.4571,9.1783,2.3026,1.3346,0.2424
BIP,75,0.0,-35.4805,-578.7371,-1.6096,5.3538,4.8581,13.4493,-394.6961,-422.0719,34.4928,24.2878,5.7545,4.1774,4.7719,24.8787,22.5754,9.0525,2.3979,1.6096,0.2442
HEI,3,0.0,-969.4267,-106.7734,-1.0994,3.4629,1.8774,1.4351,-77.7947,-91.444,-85.6494,34.4054,20.9718,9.0955,13.9119,38.8628,21.0686,14.9667,2.3026,1.0994,0.1852
ACNT,138,0.0,-85.9954,-58.4194,-0.9139,1.6792,-27.7145,-35.5752,-85.169,-316.5229,-455.7524,-26.2656,1.4407,-19.0228,-30.5931,0.7899,,,2.1972,0.9139,0.0437
CNNE,127,0.0,-53.4048,-113.8418,-1.3967,3.58,-9.8991,-13.4347,-69.5027,-174.5283,-234.3471,-15.0016,1.8758,-4.1494,-7.1748,8.0224,,,2.1972,1.3967,0.0606
AEG,72,0.0,-92.2057,-3414.9726,-1.0757,999999.0,999999.0,-3.5508,,,-135.5078,,999999.0,999999.0,-3.274,,,,2.3979,1.0757,0.0286
QUAD,119,0.0,-229.3279,-378.3101,-1.3111,78.3984,14.0342,-12.4358,1414.5949,32.9335,-224.3583,-8.0603,99.2596,14.2149,-28.5188,19.4915,3.4892,,2.3026,1.3111,-0.147
SKYW,5,0.0,-156.256,-211.8613,-1.4944,6.8001,1.9014,0.9765,-75.5734,-140.5235,-90.2354,-2.3126,8.6872,1.9432,1.5258,12.6792,3.5453,1.0986,2.3026,1.4944,0.032
XERS,19,0.0,999999.0,-158.8095,-1.8792,33.563,-10.9198,-17.8539,238.6658,-265.3707,-278.5392,48.6775,121.1014,-31.5204,999999.0,82.5244,,,2.1972,1.8792,0.4126
SSBI,73,0.0,-63.0211,-1764.8279,-1.0738,,,19.8591,,,98.5909,-18.8361,,,12.5154,,,30.3496,2.0794,1.0738,-0.1338
FUSB,73,0.0,-57.0382,-2001.0962,-0.7241,,,17.4498,,,74.4985,1.554,,,9.9531,,,22.1467,2.0794,0.7241,0.2673
REKR,139,0.0,-333.7569,-128.889,-2.0276,15.109,-34.5194,-32.7924,22.8645,-412.0637,-427.9237,75.3665,41.8936,-76.5711,-109.4468,52.7696,,,2.0794,2.0276,-0.2981
OCCI,145,0.0,-73.8647,-174.0553,-0.9517,,,-1.7017,,,-117.0166,,,,-1.2569,,,,1.9459,0.9517,0.0784
GDEN,133,0.0,-149.4011,-160.0632,-1.6035,34.6183,8.2996,33.0567,288.299,-54.75,230.5667,-7.296,43.4329,8.3303,49.387,46.1743,11.0701,27.0615,2.1972,1.6035,0.068
VKTX,19,0.0,-1480.9364,-93.2232,-2.0325,,-2.1015,-1.3317,,-108.6153,-113.3174,,999999.0,999999.0,-19.7222,,,,0.0,2.0325,0.2551
HL,84,0.0,-152.353,-125.2,-1.5591,3.186,1.1044,-2.2143,-88.0984,-107.7875,-122.1433,0.1839,4.4914,1.2455,-3.3736,15.6824,5.4362,,2.1972,1.5591,0.3561
TMCWW,82,0.0,-491.37,-191.631,,,-154.6583,-109.9617,,-1166.7172,-1199.6169,,,-1420.7851,-540.3187,,,,0.0,,-0.6171
NB,82,0.0,-2568.5528,-121.0364,,,-19.0358,-14.7949,,-280.1247,-247.9494,,,-134.5099,-380.0158,,,,0.0,,0.076
EWTX,19,0.0,-406.1514,-75.721,-1.513,,-11.7104,-6.188,,-146.0613,-161.88,,,-20934.9199,-25.1326,,,,0.0,1.513,0.4831
NREF,124,0.0,-45.7939,-3389.4545,-1.0669,,,7.4931,,,-25.0689,,,,3.4314,,,,0.0,1.0669,0.1672
GNTA,14,0.0,-237.1795,-59.9555,,,-39.5242,-19.2244,,-254.9444,-292.244,,,-566.6196,-45.5964,,,,0.0,,0.4447
MKTX,70,0.0,-558.2781,-91.3686,-1.2284,7.8945,4.7045,3.6873,-34.1787,-57.8517,-63.1272,4.7678,68.5881,32.6989,20.5853,70.244,41.8604,35.3679,2.1972,1.2284,0.3196
CRML,82,0.0,-2528.1711,-100.3839,,,-0.0549,-0.5444,,-100.4218,-105.4442,,,-1.1145,-13.7638,,,,0.0,,-0.3068
IDN,33,0.0,-422.3538,-88.3027,-2.2424,27.3982,-3.557,-2.2389,104.5176,-112.647,-122.3886,18.4141,211.3187,-21.9479,-9.4559,92.7272,,,2.0794,2.2424,-0.4111
BHFAO,72,0.0,-28.631,-16233.7145,-0.8281,999999.0,999999.0,-82.2406,,,-922.4057,-40.4223,999999.0,999999.0,-23.5463,,,,2.3026,0.8281,0.0374
HRZN,55,0.0,-103.2786,-242.968,-1.0418,,,-3.7525,,,-137.5251,,,,-3.8755,,,,0.0,1.0418,-0.0994
NLOP,124,0.0,-49.0447,-266.3141,,15.8643,4.6356,-31.4291,69.6076,-162.7145,-414.2909,12.0034,11.3592,2.6553,-15.4143,78.3705,22.9,,2.1972,,0.1983
CCAP,55,0.0,-83.6058,-242.5116,-0.7864,,,10.8381,,,8.3815,298.973,,,9.0613,,,72.7777,2.0794,0.7864,-0.0306
CATY,73,0.0,-95.4718,-878.7078,-1.4143,,,12.3578,,,23.5775,2.4702,,,11.7982,,,39.8581,2.1972,1.4143,0.1254
CDP,124,0.0,-175.1088,-177.0632,-1.1739,4.6049,3.7532,-2.1778,-117.0525,-129.6803,-121.7777,-7.3134,6.0918,3.972,-3.8135,33.7572,27.5134,,2.1972,1.1739,0.2327
