Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
NN,66,-0.006990510638245289,-2206.1055,-99.3088,-1.3159,-0.5131,-3.6701,-3.2378,-101.9822,-126.7237,-132.3775,-1.6302,-20.7932,-118.9932,-71.4283,,,,1.9459,1.3159,-0.1937
CCCS,33,-0.007060091564390891,-388.9291,-112.7421,-0.8637,8.3784,0.769,-0.9668,-35.7838,-101.85,-109.6676,10.7266,26.7429,1.9636,-3.76,73.4274,6.7391,,2.1972,0.8637,-0.2388
TBN,95,-0.007231869935829412,-92.6689,-82.6108,,-0.0472,-8.0244,-6.6919,-89.8952,-147.0487,-166.9192,,-0.0517,-7.0372,-6.2013,,,,0.0,,0.1713
CCRD,33,-0.007246921609700159,-362.0112,-79.9931,-1.2882,12.2493,3.3477,1.8856,-1.668,-60.8814,-81.1441,-19.7248,94.5369,20.6694,6.826,34.6993,9.4833,6.4238,2.0794,1.2882,-0.2065
LCID,9,-0.007480557837550667,-143.594,-83.1227,-1.6439,-25.9016,-59.404,-32.4673,-228.2682,-427.4141,-424.6735,-2.1227,-43.7962,-80.3554,-46.6212,,,,2.1972,1.6439,-0.2079
POWI,132,-0.007686820505731422,-452.6665,-86.3099,-1.5538,7.401,1.1333,1.0785,-37.0594,-82.6133,-89.2147,-31.7291,51.9561,6.3646,4.8822,51.5043,7.8866,8.2615,2.1972,1.5538,-0.1523
PCH,124,-0.007703357089047253,-138.3473,-129.0805,-1.145,3.27,1.2809,1.6483,-93.5956,-113.7657,-83.5174,-23.047,4.1852,1.3115,2.2803,12.157,4.7621,4.8344,2.3026,1.145,0.1589
PSEC,55,-0.007712625240863355,-44.1774,-352.805,-1.0858,,,12.8232,,,28.2316,,,,5.6649,,,65.5218,2.1972,1.0858,-0.0394
TECH,14,-0.007918761942706146,-544.2893,-99.8574,-1.3111,6.7362,2.1564,1.3192,-46.7906,-83.9699,-86.8078,1.9669,34.4398,8.8198,7.1804,66.4094,21.2587,12.8165,2.3026,1.3111,-0.1823
BAX,79,-0.008373851523606514,-172.38,-167.9722,-0.8923,16.3765,2.7899,1.3263,53.8384,-134.8561,-86.7371,3.0128,21.6755,2.9541,2.2863,40.0579,6.8243,1.8687,2.3979,0.8923,0.1556
SFNC,73,-0.008534409312023122,-76.7568,-1009.4533,-1.1807,,,6.1018,,,-38.9815,-10.6948,,,4.6836,,,20.534,2.1972,1.1807,-0.0429
FTRE,78,-0.00856375493911637,-96.6175,-180.8637,,18.8118,1.6945,-1.4733,95.7225,-163.8722,-114.7332,0.1939,18.4707,1.331,-1.4235,20.7775,1.8716,,2.3026,,-0.5973
XOMAP,19,-0.008748851037451542,-308.4833,-91.152,-0.477,,-8.9577,-11.935,,-153.2585,-219.3498,-21.0553,,-29.5131,-36.8174,,,,1.9459,0.477,0.028
XOMA,19,-0.008760477705174815,-336.8794,-91.8978,-1.1922,,-8.1204,-10.929,,-148.7693,-209.2897,-21.0553,,-29.5131,-36.8174,,,,1.9459,1.1922,-0.2392
RXT,34,-0.00892224252121629,999999.0,-813.7906,-1.9223,20.0133,-4.405,-143.5647,396.6541,-892.4706,-1535.6466,-5.291,25.0388,-4.4089,999999.0,21.2641,,,2.3026,1.9223,-0.21
ASLE,67,-0.009074363452353034,-73.3007,-48.388,-0.9571,25.8242,-3.0093,-1.8833,116.9477,-136.127,-118.8327,-18.1231,19.3876,-1.8074,-1.3804,27.6293,,,2.1972,0.9571,0.2419
BIIB,14,-0.009119835684300711,-146.8641,-118.4224,-0.8259,26.4349,6.6288,4.7731,141.6807,-59.694,-52.2687,-7.7619,35.2973,7.0809,7.01,81.7139,20.4906,11.6093,2.3026,0.8259,-0.1245
HOUS,123,-0.00961021293233793,-21.2957,-1038.5962,-2.0306,67.7435,-0.2748,-27.264,3593.7671,-831.0435,-372.6398,-18.6426,46.5974,-0.1512,-5.8061,35.9199,,,2.3026,2.0306,0.0802
PLBY,105,-0.010282782775960063,-231.8032,-304.5292,-1.6244,32.9016,-13.2412,-151.2516,413.028,-521.1275,-1612.5164,-22.953,42.3941,-13.6491,-350.6061,61.681,,,2.1972,1.6244,-0.2329
DDD,33,-0.010382745389088892,-99.7252,-74.617,-2.2626,47.0562,-24.7275,-67.7883,269.8789,-290.7413,-777.8826,-9.2861,47.1497,-19.8213,-67.602,40.2445,,,2.1972,2.2626,-0.3438
ASPS,102,-0.010572017961292255,999999.0,-1322.7595,-1.185,14.6992,-8.3123,-232.4346,196.9816,-1864.1508,-2424.3464,-5.7127,51.0907,-23.1131,999999.0,21.6765,,,2.1972,1.185,0.0441
ALRS,73,-0.010846751324231206,-99.3226,-1065.175,-1.0763,,,3.4594,,,-65.4057,-20.4181,,,3.436,,,7.6351,2.1972,1.0763,-0.0269
MOFG,73,-0.010977421518715424,-83.2286,-1452.5948,-1.348,,,4.552,,,-54.48,-23.9773,,,3.7886,,,12.2183,2.1972,1.348,0.0459
CRNC,33,-0.011068606568743672,-46.1312,-202.8939,-2.7628,40.9989,-3.1435,-9.0815,345.7621,-189.7951,-190.8152,-10.1912,23.1634,-1.4208,-4.1894,67.6838,,,2.1972,2.7628,0.0618
OPEN,123,-0.01150385314655822,-111.421,-16.7472,-2.3162,19.3297,-14.7652,-20.3445,127.7618,-510.0455,-303.4449,-55.38,20.2159,-12.3537,-22.668,7.0112,,,2.3026,2.3162,-0.3648
PDYN,33,-0.01162915957875387,-743.9768,-91.1305,-2.4781,0.4166,-31.2965,-30.385,-84.2516,-305.3715,-403.8501,-57.8145,60.7477,-3650.7971,-226.0575,17.9792,,,1.9459,2.4781,-0.4668
BETR,55,-0.012216255104728424,-112.0915,-89.8664,-0.4916,-44.6483,-112.7531,-311.108,-828.7059,-1816.2934,-3211.08,-74.7303,-47.4735,-95.9103,-348.7256,,,,2.0794,0.4916,0.2046
GCV,54,-0.012334324145721942,0.0,999999.0,-0.8886,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,,,,0.4906,,,41.9452,1.7918,0.8886,0.0211
DX,124,-0.012336542077815127,-73.296,-961.6259,-0.9135,,,-0.7684,,,-107.6839,-84.8877,,,-0.5632,,,,2.0794,0.9135,0.0526
MRNA,14,-0.01233981289093862,-115.8077,-63.5939,-0.9428,27.7016,-56.9758,-19.6559,56.3949,-257.7412,-296.5595,-55.5031,39.2571,-64.5943,-22.7631,25.125,,,2.3026,0.9428,-0.34
