Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
CROX,134,-0.0038705188174088206,-1.3811,-38.1747,-9.2397,-10.8953,4.6144,-12.4592,1.3811,-0.0258
GEO,63,-0.0038906074358806713,-0.8548,51.2617,-23.3187,-22.5259,4.2421,3.9675,0.8548,-0.1374
MHD,70,-0.004116459439655039,-0.5334,-3.7386,-4.6891,1.8015,-4.9239,0.2566,0.5334,0.0146
WK,33,-0.004126032402436928,-1.2635,-1.1257,-11.6888,13.0301,-13.1582,-4.4548,1.2635,0.0119
PFX,55,-0.004127084629989561,-0.4694,6.8815,-9.8345,-1.0204,2.5567,1.7464,0.4694,0.0144
ACIU,19,-0.004181469481503472,-0.9463,-31.5789,-12.9921,34.3465,-41.629,-7.5601,0.9463,-0.0192
PECO,124,-0.004199321798979877,-0.4426,-1.6798,-3.9095,-1.4339,3.837,1.7221,0.4426,-0.0033
DEA,124,-0.004260447398221361,-0.7675,-23.8845,-13.258,8.243,1.4854,1.0965,0.7675,-0.043
BFIN,131,-0.00429910579197629,-0.6256,7.6174,-4.9905,5.6462,2.5061,1.8714,0.6256,-0.0216
KRO,74,-0.00430539576194055,-1.0022,-45.1046,-28.1149,0.1174,7.1446,-2.3298,1.0022,-0.0648
PLD,124,-0.004344660826885918,-0.9723,-9.872,-8.5193,3.3217,-5.261,-2.5704,0.9723,-0.0058
GAME,133,-0.00436006727967909,-1.0177,-29.3269,-17.8771,-18.1514,-2.1769,-10.4412,1.0177,-0.0373
SLRC,54,-0.0044318474467965755,-0.7611,15.5032,-0.8026,2.6713,6.5999,2.381,0.7611,-0.056
GMED,79,-0.004513746951871584,-1.0473,-17.6066,-25.4233,1.5943,3.0718,-5.3721,1.0473,-0.0098
NOG,95,-0.004562855152393188,-0.9924,-29.0407,-12.5142,0.2794,8.3823,9.0625,0.9924,-0.0402
WABC,73,-0.00463361747486076,-0.7435,-0.3176,-2.6298,5.7387,2.5306,2.2951,0.7435,-0.0247
MVIS,66,-0.004763293045028495,-1.4255,20.0,-21.3793,2.7027,-17.5439,-3.876,1.4255,0.0299
AUDC,139,-0.004805347188610602,-1.0589,-10.6336,-14.3556,-0.5479,-5.0811,-1.6736,1.0589,-0.0309
ABUS,19,-0.004834877614003801,-0.749,-1.292,10.7246,13.6905,-17.5393,-3.9352,0.749,-0.0468
ALVO,14,-0.0048750653644873045,-0.7056,-31.9349,-30.0176,-29.1128,-3.1447,-0.9852,0.7056,0.0366
STM,132,-0.004990646265662691,-1.4226,-16.6572,7.1259,5.1956,-9.9733,-2.0848,1.4226,-0.0031
CRDF,14,-0.005005139069642259,-1.2648,-15.5844,-54.0094,-41.791,-7.6923,-2.9412,1.2648,0.0762
AGRO,52,-0.005182417732494183,-0.6882,-21.2921,-20.1062,-8.6245,7.2879,3.8414,0.6882,-0.0103
VELO,66,-0.005250478504921748,-1.3228,-77.6344,26.6362,-46.6667,6.4904,-30.9764,1.3228,0.3907
CMG,127,-0.005307099207904823,-1.0001,-25.5528,-22.6422,-16.2319,3.5449,-2.39,1.0001,0.0156
INFY,45,-0.0054439353103317364,-0.8137,-25.5811,-14.7838,-7.1468,4.3813,2.3579,0.8137,0.039
API,33,-0.0054751205822983155,-1.4486,78.9474,-39.9293,-1.7341,-12.6471,2.1711,1.4486,-0.0679
NODK,118,-0.0056187959844492775,-0.6162,-15.8945,-8.2163,-0.6084,-0.0765,4.0352,0.6162,0.0313
AIOT,139,-0.005659470901672023,-1.2668,-9.018,-35.6028,1.1136,-15.6388,-1.7442,1.2668,-0.021
IDYA,19,-0.006019133854124023,-0.8185,-35.4937,23.8697,20.0754,-6.7504,-5.8778,0.8185,-0.0048
VUZI,121,-0.00631979365586805,-1.7851,150.0,-27.3649,-25.6055,-76.2791,-29.7945,1.7851,-0.0264
CNCK,55,-0.006396090620395218,-0.8204,-51.4776,-24.1431,3.2454,4.3222,-7.5055,0.8204,-0.0821
MOH,78,-0.006552609022092236,-0.8006,-47.6114,-39.1439,-38.3723,-6.0027,-2.6149,0.8006,0.0001
EH,3,-0.0065701411015992904,-1.1489,7.0055,-32.1429,-2.1357,-23.5238,-3.5234,1.1489,-0.0527
KOS,95,-0.0066035024555195125,-1.1744,-62.6283,-35.2313,3.4091,8.2418,6.7039,1.1744,-0.0419
CGNT,33,-0.00668091223709023,-0.9511,15.1436,-1.2318,-20.5405,6.4626,1.5513,0.9511,-0.0121
SHMD,66,-0.006828413490566649,,-31.7989,-0.8461,2.3016,-12.1024,2.0339,,-0.1176
SGRY,64,-0.006917032011397334,-1.0883,-29.3271,-6.2292,-3.463,6.1116,1.8064,1.0883,-0.0665
ZEUS,81,-0.007147543476148019,-0.9311,-16.1395,0.8692,6.5791,8.2096,1.91,0.9311,-0.0785
MKTX,70,-0.0073181819053248914,-0.6517,-24.5949,-5.8273,-17.3884,5.8879,4.8156,0.6517,0.0088
INBK,73,-0.00754285623170955,-0.9931,-31.2241,-16.1711,5.5939,11.6866,8.317,0.9931,-0.0188
SFBC,131,-0.00764069628756479,-0.4586,-14.5233,-6.016,-5.6411,2.5499,2.1131,0.4586,0.0017
ZJYL,67,-0.007690045150001256,,-78.2392,-4.7965,-18.125,11.6031,-4.1367,,-0.3437
BEAT,79,-0.007864661729151625,-0.7415,-36.5957,-26.2376,-17.6796,-15.4362,-4.2424,0.7415,0.0116
AFCG,123,-0.008298309236777707,-1.1222,-50.5512,-43.5163,-9.8036,10.3125,2.0202,1.1222,-0.1443
GHG,65,-0.00832675461567203,-0.7237,-16.9785,-21.0332,8.0808,-0.9346,-0.0,0.7237,-0.081
ARBE,45,-0.008338973644584358,-1.039,-37.5,-32.4324,-26.0355,-55.2,-9.6045,1.039,0.3608
PCTY,33,-0.008494065366735335,-0.9146,8.1413,-14.5626,-8.3924,11.1951,5.3782,0.9146,-0.0212
PLG,114,-0.008909375230011684,-1.0969,33.5938,43.6975,17.931,-50.8772,-10.7296,1.0969,0.1163
BMRN,19,-0.009005866630862808,-0.7389,-35.2154,-16.9618,3.5758,5.957,-5.6062,0.7389,-0.0561
ATOS,19,-0.009598082221016416,-0.9971,-43.7956,0.0,-11.4943,-19.4805,-12.1951,0.9971,0.1413
CDLX,34,-0.00962868235752831,-1.8571,-74.1688,-61.597,-42.6136,-134.6535,0.4202,1.8571,-0.1055
ACET,19,-0.009775236352829472,-1.1775,-49.726,-18.3537,-2.0027,-12.8065,1.3111,1.1775,0.1824
CRWV,33,-0.009817648573374079,,,,-22.3461,-47.8466,-8.9531,,0.0262
SLNHP,45,-0.009974230542386582,-0.6034,-57.6471,-58.1395,-30.0971,-182.9365,4.8064,0.6034,0.1445
VERA,19,-0.010106081234690876,-0.8155,-40.2168,-24.4571,-28.765,-29.1022,-8.2715,0.8155,0.0445
MAIA,19,-0.010124417586897545,-0.6699,-50.6579,-20.2128,-14.2857,-20.0,-14.6497,0.6699,-0.1278
PROP,55,-0.010131274797958386,-0.8378,-72.4771,-66.8508,-36.5079,18.3333,-4.2553,0.8378,-0.0357
KLC,102,-0.010137296496182604,,,-64.0802,-40.8129,5.8655,2.6627,,-0.117
