Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
TERN,19,-0.0062125330474703516,,-18.5647,-55.0,-2.7933,-24.1379,1.6692,,0.0247
HOPE,73,-0.006293021777033046,-1.4225,-19.9851,21.0516,6.047,-16.2948,2.915,1.4225,-0.0737
BAER,123,-0.0063746412446570935,,-41.5753,-5.4839,-12.5373,-15.529,9.7333,,-0.2467
PFX,55,-0.0064621775159793915,-0.8035,8.9249,7.9085,-0.7895,-10.6419,-1.5879,0.8035,0.0462
BILL,45,-0.006534359998489152,-1.9465,-43.9885,-36.6183,-41.5114,-13.3901,7.5975,1.9465,-0.1734
DSGR,67,-0.006621996774796848,-1.2114,44.8867,6.7182,5.5153,-19.153,3.9668,1.2114,0.1172
NHC,64,-0.006707031588704772,-0.8384,34.1722,27.172,16.4579,-20.9086,2.9755,0.8384,-0.0327
PZZA,127,-0.006788061244759176,-0.9654,-16.7458,-4.5856,-11.6731,-12.1194,1.0952,0.9654,-0.1087
MKTX,70,-0.006869074719738835,-1.1281,-13.6844,-14.1756,0.8869,-19.2697,1.7661,1.1281,-0.2492
ABUS,19,-0.006951880191771082,-0.8712,-18.1452,-21.3178,-0.9756,-27.5862,-8.3682,0.8712,-0.027
ARBE,45,-0.0070334367583158326,-0.8411,-40.8955,-8.7558,-27.7372,-15.6566,-2.2321,0.8411,-0.1266
HROW,19,-0.007111977947396152,-1.4185,-24.7981,-52.4029,-39.8967,-28.3566,-11.1628,1.4185,0.036
DMLP,95,-0.007197866028118891,-0.8864,8.4033,2.5353,5.1236,-11.2379,-1.4506,0.8864,0.1259
OMF,55,-0.007277772808746853,-1.3305,21.1119,11.3788,5.1864,-14.0088,0.1011,1.3305,0.0235
SPRO,19,-0.007361255834796314,-0.9039,-39.0625,-35.7143,-23.0263,-29.9145,-4.8276,0.9039,0.1842
ITRG,114,-0.007437548310291756,-1.7956,24.4595,-17.027,4.5403,-10.7492,9.7345,1.7956,-0.2882
XYZ,33,-0.007515871624619148,-1.9979,-4.6055,2.4898,11.8102,-11.0394,7.6234,1.9979,0.0968
BBIO,19,-0.007602746295096518,-1.5283,226.7159,116.9705,1.1772,-30.7369,3.6675,1.5283,-0.288
MMI,123,-0.007685416848871722,-1.3172,-4.645,14.78,5.2579,-22.2349,0.8117,1.3172,-0.2336
SATL,121,-0.0077677019056337695,,-70.5479,-35.5,-16.7742,-20.155,20.5128,,0.0258
SLNHP,45,-0.007849507227714944,,30.0,90.2439,108.0,-23.3974,-2.9412,,-0.261
CGNT,33,-0.007928489408057729,,67.3016,2.1318,10.251,-18.4061,3.1056,,0.3109
ACIU,19,-0.008013897526197133,-1.3013,32.2957,44.6809,0.5917,-37.9412,1.0548,1.3013,-0.4243
IKT,14,-0.008095104034561448,-1.1788,-73.1707,-78.3404,-53.0964,-44.1558,-8.2927,1.1788,0.6141
HOOD,70,-0.008180786319361701,,-6.7067,-0.2141,-16.1116,-32.7253,4.4049,,0.5521
TVTX,19,-0.008257238098677537,-1.6551,-68.0279,-66.2992,-56.8258,-48.9097,-1.3786,1.6551,-0.2636
TOI,80,-0.008340810918296719,-1.3175,4.0816,251.7241,33.0435,-50.3268,-13.3005,1.3175,-0.3304
AIOT,139,-0.008421497809049447,-1.6043,-6.4,-25.2396,0.0,-40.1709,-8.2508,1.6043,0.561
BEAT,79,-0.008504917250312227,,-68.4549,-34.375,-34.0807,-58.5034,-6.8807,,-0.103
ACET,19,-0.00858628420200924,-1.4552,-93.6137,-77.0093,-37.8788,-63.4146,-21.0843,1.4552,0.1741
GCT,27,-0.00866225373971713,,52.652,74.0413,-13.1075,-70.0,-21.8712,,0.6575
CCLD,33,-0.00874791824812541,-1.5227,-70.2432,-64.6259,-35.0,-71.1538,1.1111,1.5227,-0.3315
CGEN,14,-0.008747990949476326,-2.4138,-39.6552,-33.3333,-38.5965,-185.7143,-16.2791,2.4138,0.17
IVVD,14,-0.008754142948514558,,-33.6207,3.7037,-15.847,-137.013,-0.0,,0.0438
ZJYL,67,-0.008758324958677984,,,281.6794,78.6608,-920.16,-123.3275,,-0.7436
