Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
CELU,19,-0.005708435164277118,-1.4998,-56.0113,35.2174,-15.0273,0.1608,-3.5,1.4998,-0.1369
CMG,127,-0.005774073874561705,-1.1825,51.7542,40.0966,16.3918,1.9019,6.4891,1.1825,-0.0606
XYZ,33,-0.005879874230326524,-2.2277,0.977,-1.476,-19.142,-0.7803,-0.8747,2.2277,0.0074
MLI,81,-0.005936358490538952,-1.3711,51.2146,40.0377,14.9649,2.964,0.0351,1.3711,0.2715
MVO,95,-0.006003891891651566,-1.0192,-13.0698,-19.635,-7.6216,-3.1833,0.1062,1.0192,0.0642
ROOT,118,-0.0061044090244884355,-2.2324,920.8835,381.8957,29.9923,-5.7632,-16.7644,2.2324,-0.2689
ETHZ,19,-0.00617349233425459,-1.4912,-92.835,-69.8717,-49.8452,-1.8519,-10.0,1.4912,-0.1455
CGNT,33,-0.006253756253264097,-1.5137,47.2868,44.2125,0.3963,-2.7632,-3.1704,1.5137,-0.169
NHC,64,-0.006313313908224441,-0.9064,75.523,38.0202,10.5597,-4.7839,-3.6954,0.9064,0.119
IPX,103,-0.006407586294760769,,154.4715,71.2254,4.2638,-4.2812,-26.0232,,0.44
AHCO,80,-0.006480074247943409,-1.4921,-9.7143,7.3613,-9.8859,-4.3249,-2.1694,1.4921,0.094
MSA,67,-0.006550182881895751,-1.0918,27.3885,2.6098,-1.3894,-2.6056,1.7606,1.0918,-0.0577
IOVA,14,-0.006646357692692058,-1.7126,0.9091,41.853,-47.1114,12.9505,8.5207,1.7126,0.2626
SVRA,19,-0.006708471246912251,-1.0887,41.0345,4.8718,-20.7364,-5.1345,-13.1579,1.0887,-0.093
AFCG,123,-0.006784643535966945,-1.1479,14.0935,8.5427,5.8729,-7.806,-4.8193,1.1479,0.2498
SKM,139,-0.006856529570362723,-0.8804,6.3555,-2.7992,-4.5554,-2.9718,-1.0659,0.8804,0.1312
MSI,121,-0.00693905358485995,-1.0154,30.6446,12.8285,9.0575,-6.2642,0.9222,1.0154,0.1648
ALVO,14,-0.007034805634709595,,63.4865,46.8783,-11.9289,11.8156,4.1504,,0.0049
AUDC,139,-0.007102334524653571,-1.5628,12.7009,-10.5439,-27.5562,-3.9039,-1.7647,1.5628,-0.0542
GHM,66,-0.00717383324299913,-1.1396,138.1162,43.6537,14.0869,-5.0647,-3.3455,1.1396,0.0345
TSM,132,-0.007258030256608451,-1.375,55.4481,54.6099,13.2587,-16.6938,-1.796,1.375,0.0043
AGEN,14,-0.0073537069054965725,-2.2047,-50.9688,0.5769,18.8636,8.9866,3.9677,2.2047,-0.6604
TVTX,19,-0.007419248303429106,-1.7581,-61.0499,15.5763,-5.7179,-9.0297,-1.6332,1.7581,0.7145
SRL,30,-0.0074870001739943395,-1.2531,-8.1461,9.3645,-12.2148,-7.3394,-0.2857,1.2531,0.1325
BMRN,19,-0.007558127043153582,-0.9204,-19.5908,-18.773,-13.8513,-9.5244,3.2364,0.9204,-0.1528
INFY,45,-0.007639147549588976,-1.1513,9.5709,-3.6133,-13.8207,-14.806,-4.8528,1.1513,0.1607
SRAD,34,-0.007794869141956361,,-16.6803,-0.1959,3.1376,-7.949,-1.0101,,0.0845
TERN,19,-0.0077951506854639155,-1.1486,-48.1897,15.1341,-17.7839,-11.8136,7.3103,1.1486,0.2202
VCEL,14,-0.007885238640862016,-1.6239,44.8527,33.9135,6.6875,5.5136,-0.401,1.6239,-0.097
UTHR,19,-0.007944003619047365,-0.8268,26.6596,14.2899,18.6314,-15.2364,0.6238,0.8268,0.1117
HROW,19,-0.008037214592048399,-1.6375,-8.2311,92.8034,63.927,-16.156,3.6506,1.6375,1.2005
DOMO,33,-0.008130671745966545,-2.3424,-50.4095,-34.5776,-42.1875,-16.967,-5.4127,2.3424,-0.077
DUOT,33,-0.008185679565128971,-1.1771,-56.6787,-24.0506,-43.5294,-17.5,-7.6336,1.1771,0.0993
INSM,19,-0.008280046041754035,-2.1661,181.7298,107.5792,96.1867,-17.1662,7.4738,2.1661,0.1321
PLTR,33,-0.008358423003367468,-2.091,49.3113,6.9561,-13.0365,-19.1421,-5.171,2.091,0.4514
GFR,95,-0.008408571005001265,,-42.3778,-0.3317,13.3962,-21.4642,-14.7799,,0.0315
VECO,66,-0.008501437840280473,-1.6295,62.0813,41.7858,10.1626,-16.0886,-1.8123,1.6295,-0.3119
SYPR,66,-0.00856247193629082,-0.7759,-21.6495,-20.8333,-16.4835,-21.7105,0.5376,0.7759,-0.1297
MIRM,19,-0.008574476082484161,-1.1762,-8.7353,-24.9062,-17.9023,-40.1581,-1.6295,1.1762,0.2319
SLNHP,45,-0.008578114017764506,,82.3171,-4.1667,2.2222,-89.9665,-8.8123,,-0.1585
LSF,107,-0.00857956532516067,-1.6269,277.7778,173.0924,232.1123,-81.9853,-2.0619,1.6269,0.0121
