Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
GMED,79,-0.003946787031334409,-0.986,-12.1442,-29.7259,-26.5936,-2.7307,-4.0901,0.986,-0.0414
MHD,70,-0.003966606493187098,-0.5246,0.79,-8.8055,-6.3757,-1.8892,-1.7102,0.5246,0.0483
NOG,95,-0.0040694538276817745,-0.9526,-30.504,-35.8142,-12.7579,-12.3174,-5.9037,0.9526,-0.182
PCTY,33,-0.00419159537853438,-0.9202,34.0156,-9.0375,-6.7355,5.5057,-2.5869,0.9202,-0.1391
BEAT,79,-0.004207715927723759,-0.7005,-34.8921,-38.4354,-10.396,28.7293,9.1549,0.7005,0.3333
SLNHP,45,-0.00422373446489438,-0.5337,20.5686,-69.7567,-40.1163,-10.957,-57.7909,0.5337,0.7825
XPRO,99,-0.004231096103145813,-1.0035,-62.2323,-39.9275,-30.2775,-11.8215,-9.1873,1.0035,0.2805
BDX,79,-0.004321798129898303,-0.6949,-25.697,-23.2658,-24.5462,-5.2771,-3.7273,0.6949,0.0867
OFLX,67,-0.00434740207302206,-0.7865,-44.5727,-35.4469,-9.7991,-14.0925,-9.0156,0.7865,-0.147
INTC,132,-0.004467744738259058,-1.4515,-35.6071,-17.5094,-16.8142,-10.8409,1.4414,1.4515,0.7048
PDS,95,-0.004495039941954098,-0.8674,-40.7725,-29.2421,-11.2897,-15.0815,-10.2147,0.8674,0.1208
BEPH,46,-0.004832945697641069,-0.6241,0.2863,-7.1731,-6.243,-7.8189,-1.6818,0.6241,0.0317
CCS,63,-0.005137673145065484,-0.9849,-38.6445,-43.1767,-26.0996,-19.6121,-10.879,0.9849,0.0467
GFR,95,-0.005251450213265674,-0.7444,-27.787,-40.3026,-27.0588,-6.9124,-4.2697,0.7444,-0.0151
ETHZ,19,-0.005310145789578908,-1.5381,-34.5679,-55.4622,-9.4017,15.283,-2.0455,1.5381,1.8731
ACGLN,118,-0.005311063651541014,-0.5451,-8.4103,-11.6632,-8.2571,-1.8084,1.2281,0.5451,0.0862
MMI,123,-0.005340534910797897,-0.9266,-9.0869,-29.9039,-24.0929,-11.1034,-7.7232,0.9266,-0.0982
BAER,123,-0.00537148259142553,-0.5321,-58.5308,-36.5942,-0.5682,-10.2857,-14.2012,0.5321,-0.0415
THCH,127,-0.005452943615955364,-0.7094,-50.1786,-36.5909,-11.0048,-5.0179,-3.9007,0.7094,-0.0819
EH,3,-0.00547083298931352,-1.1622,-6.1874,1.7903,-30.662,-6.4699,0.059,1.1622,0.1354
BFIN,131,-0.005540210180832215,-0.6196,20.6566,-10.6674,-10.0683,1.1854,-3.0919,0.6196,0.0423
BRSP,124,-0.0056810551304726405,-0.9377,-6.0735,-16.3826,-16.7562,-7.0382,-3.7447,0.9377,0.0591
KLC,102,-0.005795191033496626,,,-47.4644,-39.3114,16.4268,-0.1014,,-0.3333
XYZ,33,-0.005887545132137661,-1.4794,-3.6205,-33.4339,-5.4211,-12.079,-6.8045,1.4794,0.1097
TERN,19,-0.006007066688042765,-0.885,-45.4243,-46.6667,-11.1111,-29.8781,-4.9261,0.885,0.885
NODK,118,-0.006110032170780872,-0.6334,-14.9418,-16.7194,-7.6545,2.9658,0.468,0.6334,0.0251
SRL,30,-0.006131796505618835,-0.6118,2.9711,-10.3287,-15.871,9.2025,2.4712,0.6118,-0.0203
ACET,19,-0.006215183367919325,-1.1284,-48.3448,-33.125,-16.6852,18.024,6.6869,1.1284,0.3485
MSI,121,-0.006380404673561572,-0.8227,15.9999,-15.1896,-4.5304,-1.0061,-0.7804,0.8227,0.0634
BILL,45,-0.006409058432121266,-1.3656,-17.3871,-51.966,-22.1015,-8.2791,-3.9286,1.3656,0.1688
GPMT,124,-0.006423192447679025,-1.1551,-13.8206,-24.2982,-12.8511,-4.4867,-1.284,1.1551,0.1662
SSTK,45,-0.006752605039809231,-1.1252,-54.0758,-44.5642,-14.744,-12.6221,-7.4933,1.1252,0.0827
KRO,74,-0.0068091098985262714,-1.0064,-54.7503,-40.4496,-28.1993,-6.2537,-5.1118,1.0064,-0.1251
ZEUS,81,-0.006927250768663345,-0.9269,-39.0842,-26.5929,-5.3574,-10.5077,-9.802,0.9269,-0.1147
API,33,-0.006928316352173771,-1.5534,40.6504,-31.6206,-38.8693,-6.9364,1.5957,1.5534,0.0351
AHCO,80,-0.0070064801842463645,-0.9199,-7.7004,-12.8486,-23.1107,-7.0857,-3.9956,0.9199,0.0075
CDLX,34,-0.007122043571988963,-1.7804,-79.9087,-56.9682,-33.0799,-2.2727,-9.0909,1.7804,0.3167
DEA,124,-0.007198669547010076,-0.7392,-20.5677,-25.9724,-19.8637,-4.8193,-2.7715,0.7392,0.0173
INBK,73,-0.007282382124095851,-0.9811,-19.5834,-43.4477,-20.612,-18.6013,-4.8582,0.9811,-0.2137
VECO,66,-0.00745922176816659,-1.2554,-52.4231,-33.4709,-13.0396,-9.4623,-2.32,1.2554,0.5635
AFCG,123,-0.007808489344469422,-1.0419,-24.9182,-43.0772,-37.377,5.1833,-3.473,1.0419,-0.1468
CARS,45,-0.007816658704144844,-1.0936,-49.7776,-49.0727,-23.0303,-21.4567,-6.6551,1.0936,-0.0138
AIOT,139,-0.008017044491156861,-1.2093,-15.4426,-35.3957,-36.3121,2.8953,0.2288,1.2093,0.2041
ACIU,19,-0.008381710952423897,-0.8774,-64.6237,-48.7539,-35.2362,-22.7964,2.4155,0.8774,0.5495
WK,33,-0.008526372508239214,-1.0881,-11.1602,-30.2956,-21.8693,0.7751,-4.1123,1.0881,0.289
KOS,95,-0.008823296446727155,-1.1265,-71.1475,-53.6842,-37.3665,-12.5,-6.4516,1.1265,-0.1566
ACHC,78,-0.008824723283421806,-1.0495,-68.6021,-49.1298,-27.8519,-7.2122,-10.745,1.0495,0.1479
CNCK,55,-0.008918687747842184,-0.7701,-53.6218,-55.6655,-26.5276,-21.7039,-20.7244,0.7701,-0.1883
PLG,114,-0.00898479291444778,-1.0999,-23.2804,-18.0791,21.8487,-10.3448,-4.5752,1.0999,0.6125
QVCGA,27,-0.009055311125622923,-1.5454,-90.0282,-83.9091,-78.5455,15.5367,-9.5238,1.5454,3.8495
CLNE,92,-0.00906227197879535,-1.3164,-45.3674,-43.3775,-16.1765,-22.2222,-14.2076,1.3164,0.244
SA,114,-0.009219942933922354,-0.902,-19.1798,-8.6956,18.1734,-18.345,-6.1625,0.902,0.6392
IOVA,14,-0.009296361331720937,-1.1144,-80.1802,-80.5954,-58.4906,0.5682,1.6854,1.1144,0.2857
OVID,19,-0.009451157758375274,-0.7324,-90.5229,-74.5614,-45.283,-14.1379,-5.0794,0.7324,3.9547
CCLD,33,-0.00962373729308632,-1.2317,-21.7054,-48.8608,-39.4303,-21.2871,2.7778,1.2317,0.3551
TDTH,123,-0.009630693207312926,,,-87.5281,-42.5862,21.9219,-11.588,,2.8
PROP,55,-0.009632535281378028,-0.7919,-70.0238,-55.7636,-47.7901,8.9947,-5.1988,0.7919,-0.4302
NIPG,133,-0.009632705400489067,,,-79.3798,-42.4242,-69.9248,-32.1637,,-0.2035
