Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
SA,114,-0.006502389481423816,-1.3355,4.2705,1.913,-7.3518,-38.2253,-23.3816,1.3355,-0.1562
SPRO,19,-0.006591181409188794,-0.9438,14.1892,11.1842,44.4445,-6.5089,-4.0462,0.9438,-0.275
ARBE,45,-0.006672461598854674,-0.8213,-58.9247,-30.292,-3.5354,-4.712,8.4668,0.8213,0.01
PLG,114,-0.00674200271932674,-1.2546,-28.169,-19.0476,-14.2857,-39.2157,-25.6637,1.2546,0.2113
CGNT,33,-0.006805370228969311,-1.5557,101.8667,58.3682,43.6433,-8.0581,-4.2038,1.5557,-0.0452
HOOD,70,-0.006916058523173837,,72.3493,49.2349,77.897,-15.8022,0.4149,,0.1698
MMM,79,-0.006977532510787597,-1.2912,-11.067,-11.3087,-6.4739,-20.8759,-8.1912,1.2912,0.1022
KC,33,-0.007023993573744355,-2.2042,-32.5472,-50.3472,-34.5538,-11.5385,-6.3333,2.2042,-0.232
HROW,19,-0.007128308737067716,-1.5185,-40.9703,-29.3092,17.6155,-13.0594,1.5898,1.5185,0.6842
BBAR,30,-0.00720792082399393,-1.435,39.0802,17.5569,16.0584,-28.9744,2.8846,1.435,0.1476
VCEL,14,-0.007276526694223804,-1.5715,47.8994,31.9658,25.5194,-14.65,-3.4302,1.5715,-0.1208
ATMU,10,-0.007354859166972493,,,2.9652,5.737,-38.7312,-6.9842,,-0.1603
EH,3,-0.007438083717911118,-1.6834,-4.7498,-42.3807,-38.5331,-58.504,-2.2988,1.6834,-0.2264
BWMX,27,-0.007523119297011041,-1.0915,95.3955,6.2426,33.3814,-8.8034,-4.2306,1.0915,-0.2756
BE,66,-0.007587083448346579,-2.027,-58.1181,-40.1055,-40.9623,-29.4053,-8.7963,2.027,-0.0791
GHM,66,-0.007692690695850693,-1.1057,63.9696,46.6296,25.9161,-29.4391,-15.246,1.1057,-0.074
IHS,139,-0.007770439956140661,,-63.3377,-63.2895,-41.5094,-29.7491,5.7292,,-0.1823
CDLX,34,-0.0077990379684736285,-3.9524,72.6337,-51.2776,-1.2941,-62.6937,-0.3676,3.9524,-0.4264
BEAT,79,-0.007847578186272396,,-51.2346,-29.148,7.483,-32.2785,4.1284,,0.4115
VTOL,143,-0.008014789876808667,-1.1031,-3.2979,-2.398,3.7671,2.2002,-2.4981,1.1031,0.246
CELU,19,-0.008079150190554487,-1.4594,-50.5405,1.6667,59.1304,-36.612,0.5964,1.4594,-0.379
ROOT,118,-0.008133533542485893,-2.4748,709.7309,231.4407,270.7109,-58.7318,-6.3469,2.4748,-0.1339
AIOT,139,-0.008229318264369428,-1.7957,16.9118,35.8974,35.8974,-61.0063,-6.8894,1.7957,-0.1133
NUVB,19,-0.008314769190499985,-1.5173,18.617,35.9756,67.6692,-54.7085,-19.7917,1.5173,-0.1362
MAIA,19,-0.008399061365561239,,-70.1923,-24.5946,41.0516,-68.4588,3.6885,,0.4255
ELTX,19,-0.008457129123831376,-2.0674,-32.0786,-47.4684,-29.5416,-78.7952,-4.507,2.0674,-0.5431
VELO,66,-0.008519864064906417,-2.7673,-91.0954,-84.0506,-74.7242,-121.0317,3.7997,2.7673,-0.8287
CRDF,14,-0.008536124949117362,-1.9491,68.2081,57.2973,130.9524,-84.5361,0.3711,1.9491,-0.6127
ATOS,19,-0.008553142142697109,-1.4795,38.8889,25.0,31.5789,-84.0,-2.2222,1.4795,-0.3696
LSF,107,-0.00856244912593431,-1.474,-25.5455,-19.7059,-17.7711,-227.2283,4.6263,1.474,0.847
