Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
AXON,101,7.111451150845073e-05,4.218,0.6924,0.5394,-64.426,-91.8514,-94.6062,31.4668,98.2634,12.905,7.7764,61.2196,10.05,8.0508,-116.2449,-468.8856,-1441.7472,-96.981,-0.4726,-27.3769,1.3988,0.8051
MYRG,146,7.107323140968082e-05,12.7595,4.3727,3.5156,2.0845,-65.2777,-64.8438,21.1186,54.9997,15.0787,15.3567,10.0002,3.4271,2.7444,-131.4239,-380.2535,-436.8136,-96.4555,-20.5254,-16.2446,1.3328,-0.2983
GGG,56,7.10594713767575e-05,7.937,4.4165,3.2178,-35.2793,-62.4981,-67.8222,2.4299,67.6463,30.1131,21.8971,52.8793,29.4244,22.1826,-30.5998,-92.1059,-680.504,-94.1295,-6.179,-19.6044,1.3108,-0.0671
FTAI,85,7.105690700698543e-05,5.5052,3.9393,2.2188,-76.4304,-93.54,-77.8122,67.6872,19.1698,10.9738,83.6997,43.1043,30.844,12.7194,-223.1387,-535.649,-3772.3271,-129.6687,-20.3975,-806.5199,1.3067,0.7435
GGR,9,7.103113821805634e-05,0.5829,-0.8923,-0.7155,-97.986,-110.1162,-107.1549,-9.2805,10.5035,-12.8622,-24.4606,15.0238,,,82.2199,,-3418.7342,-103.498,-9.2163,16.8199,1.2655,-0.8532
AGRO,52,7.10136879944854e-05,24.2649,12.1199,22.0065,145.1284,-4.6893,120.0648,-4.8968,22.6886,9.066,19.3036,33.1584,16.562,19.5025,-49.9649,-75.7052,-87.7177,-175.984,5.6641,-8.766,1.2376,0.064
DVA,86,7.099379849235082e-05,17.6203,7.384,7.8507,74.0441,-73.982,-21.493,3.5653,35.561,11.9219,34.3257,33.006,13.8316,8.1355,-28.0728,-147.326,-437.2316,-190.9534,0.7734,-23.3077,1.2058,0.1426
CTAS,60,7.094901583974586e-05,6.7172,2.965,2.3345,-47.7218,-78.6859,-76.6551,8.2363,72.6589,25.6579,36.5795,62.7768,27.7104,21.1502,-99.8577,-245.3873,-1566.9168,-102.2453,-3.592,-11.7078,1.1342,0.2448
CVS,129,7.092406014367132e-05,39.0559,10.4752,10.039,332.5379,-25.3545,0.3899,10.9496,42.9297,9.2114,11.6634,15.2137,4.0805,2.4983,-7.7919,-63.7825,-116.1814,-214.6526,-17.0739,-6.7815,1.0943,-0.0359
DLTR,41,7.091617939754251e-05,18.6024,5.4837,4.5285,53.8099,-61.8685,-54.7145,8.8578,58.3632,13.7635,18.18,35.895,10.5812,7.9278,-16.2167,-29.4112,-401.4527,-128.7357,10.547,16.436,1.0817,-0.4243
WLYB,21,7.089979244924294e-05,48.7028,8.4262,-7.6187,391.5688,-44.0621,-176.1874,-7.2733,90.3709,12.5082,-20.2291,69.0483,11.9462,,23.7274,-1.0414,-265.5172,-173.6115,15.1513,29.2156,1.0555,0.2117
CHRW,68,7.0882654953693e-05,11.9071,5.3803,4.0266,-5.5806,-67.0112,-59.7343,-28.7496,39.9092,14.4266,23.0739,6.4722,2.9245,1.8603,20.0692,7.9048,-573.0406,-109.3802,8.2319,-4.823,1.0281,0.4601
TPB,141,7.084300104063219e-05,24.3948,11.0625,9.9253,142.649,-17.2394,-0.7474,1.1939,45.6626,16.5655,32.6645,56.2788,25.5211,15.2745,43.7895,35.1204,-329.1046,-127.7342,3.1651,-34.0677,0.9647,1.1125
ACNT,138,7.079846857044404e-05,1.4059,-23.2038,-29.8636,-87.5502,-281.76,-398.6362,-26.2656,1.4407,-19.0228,-30.5931,0.7899,,,-17.8378,29.5411,-102.4426,-65.0952,47.6403,19.9979,0.8935,0.1853
DUK,113,7.079152600837819e-05,9.0083,4.6515,5.4186,-60.608,-136.232,-45.814,1.015,10.6246,4.3889,7.5989,47.3365,24.4425,13.1232,-13.2077,-33.18,-140.2379,-256.0945,-3.4567,3.2149,0.8824,0.2953
BIOX,4,7.078283216939482e-05,17.75,5.3902,1.9287,53.401,-72.3174,-80.7131,27.7026,34.7982,8.4539,4.6248,42.64,12.9487,3.644,-19.6208,-152.4,-239.7896,-111.4131,-85.0636,-108.7799,0.8685,-0.6442
AMBI,51,7.069508068670664e-05,15.1995,10.9417,5.4484,44.3256,-25.5875,-45.5157,53.7163,18.1092,10.429,6.4293,19.2852,13.8828,3.3681,46.1929,,-118.0031,-191.5853,-22.453,-203.4743,0.7282,-0.0755
AIRTP,5,7.066937444338172e-05,32.7718,0.7909,-7.8113,639.9117,-369.617,-178.1134,15.9755,42.2093,0.8149,-16.8334,18.2607,0.4407,,10.4609,,-215.4992,-228.4254,14.4029,26.841,0.6871,0.0988
ICCC,17,7.06461700242247e-05,7.4979,-11.1386,-11.3653,-50.8459,-240.2828,-213.6533,-5.9042,10.7529,-12.7793,-18.469,22.146,,,47.0707,17.4803,-162.5031,-118.0851,-3.3447,17.7319,0.65,0.0344
AENT,44,7.04373927974156e-05,71.0555,9.1184,1.4401,825.5009,-47.6732,-85.5985,-5.0261,77.6033,7.9669,1.6917,11.712,1.503,0.1347,79.1322,,-117.4655,-155.3462,24.325,-10.178,0.3162,0.6881
QVCGA,27,7.034825789829366e-05,77.3238,12.8838,11.9275,5582.9457,33.0546,19.2748,-9.8381,78.271,10.4333,10.7975,33.7609,5.6253,0.4837,89.0664,87.8051,-90.5267,-1678.5835,15.9736,6.8571,2.9322,-0.8319
SWIM,111,7.023962359694515e-05,24.8519,2.6208,-1.93,145.8398,-116.6447,-119.3005,-18.5766,25.5914,2.159,-2.016,26.9984,2.8472,,,,-104.4551,-145.5314,9.8646,-4.2869,,0.8512
CTKB,18,7.023962359694515e-05,18.4821,-4.703,-1.4746,33.2461,-95.6073,-114.7457,17.6662,82.3575,-16.7656,-3.1972,56.693,,,,,-216.825,-65.633,-52.2866,7.633,,-0.388
QVCGP,27,6.97681974558512e-05,79.4164,13.2325,16.6508,7833.4231,85.745,66.5082,-9.8381,78.271,10.4333,10.7975,33.7609,5.6253,0.4837,25.6451,,-64.8469,-2303.7111,15.9736,6.8571,1.3865,-0.3929
IHG,65,6.329728614598943e-05,7.7791,5.6725,4.9475,-42.1542,-60.9646,-50.5246,18.8078,999999.0,999999.0,999999.0,30.6661,22.3616,17.474,-54.2896,-73.9177,999999.0,-128.3504,,,1.17,0.0916
ECVT,74,6.021822164138353e-05,9.6847,5.205,5.1839,-36.4072,-94.3388,-48.1609,-15.7337,13.3306,5.7316,9.2919,28.6442,15.3948,9.4848,20.9457,-0.8965,-179.2456,-168.6846,-0.9425,0.2496,1.2959,-0.4068
NEXN,34,5.1591325022425973e-05,111.1834,-6.9272,-4.0196,506.8939,-99.7893,-140.196,-0.9715,66.0581,-3.2926,-2.7941,81.2436,,,,,-69.5116,-76.0926,5.6273,1.4624,,0.7215
EVN,71,4.364117331693425e-05,,,2.9154,,,-70.8463,,,,2.4122,,,70.6347,15.894,-4.3607,-82.7398,-148.5015,1.2394,1.2394,0.6692,0.0912
OUST,66,3.6560553756581994e-05,2.9161,-72.4349,-69.2981,-50.685,-449.1836,-792.9813,102.9759,24.8194,-493.2044,-166.3418,9.9833,,,88.6057,,-240.0379,-73.2645,62.0467,-4.6924,2.4969,-0.1053
MERC,109,2.208326834937575e-05,-1.6915,-8.231,-34.3246,-340.0542,-496.7523,-443.2464,-12.5866,-1.6856,-6.562,-33.9715,,,,25.066,14.2516,-98.9712,-244.8308,-5.7432,24.2463,1.4603,-0.3831
SYPR,66,6.938989475803191e-06,45.2556,2.5425,-2.0141,269.4977,-81.9258,-120.1412,23.703,73.3302,3.2958,-3.3222,12.6616,0.7113,,52.1739,-54.2056,-164.946,-98.1327,-323.6491,-14.7739,0.7431,-0.0121
LAZR,10,4.832330576978909e-06,-6.3994,-48.2286,-56.2351,-211.9529,-681.0572,-662.3507,71.4556,-72.0716,-434.527,999999.0,,,,92.0999,80.3262,999999.0,-147.6991,-4.0621,,1.771,-0.8238
AGCO,66,7.769701089105649e-07,39.7777,18.0745,12.2635,238.2225,48.683,22.6351,13.9194,69.2593,25.1764,22.9084,26.2094,11.9092,7.402,4.353,-99.3084,-186.8016,-96.8307,-19.7129,-19.9402,1.3049,-0.2117
BEAT,79,9.365555670303627e-08,,-39.4298,-21.2824,,-293.2173,-312.8238,,999999.0,999999.0,-73.4843,,,,,,-345.2825,-70.4385,,-571.3142,,-0.0622
DBD,94,0.0,,,,,,,,,,,,,,,,-116.8215,-158.4023,-95.0259,,,0.3331
BEDU,102,-8.915537864695272e-06,3.417,0.2595,-4.4193,-71.4205,-96.249,-144.193,,43.1043,2.6184,-41.9185,30.8326,2.3412,,89.8238,93.0307,-948.5326,-114.1666,26.6916,27.7538,1.3262,-0.1211
SMPL,107,-1.2602035187226506e-05,12.9531,5.8549,4.2508,3.8372,-56.2789,-57.4923,6.3314,25.689,9.2893,8.9462,36.4875,16.4926,11.3106,-7.3021,-53.1827,-210.4607,-104.1844,0.5083,-9.2054,0.995,0.0425
CMG,127,-2.9909132453871026e-05,3.3031,2.0859,1.6289,-72.3777,-81.9568,-83.7112,14.326,146.3748,73.9484,42.3356,26.1972,16.5435,13.1326,-101.7394,-311.7395,-2599.0603,-104.1987,-20.2788,-29.3149,1.1669,-0.1037
NXE,103,-3.49694331606981e-05,,-1.3396,0.8732,,-111.1777,-91.2678,,,-8.0106,6.7077,,,,-125.0,-391.3793,-768.1659,-97.8834,-78.0653,-80.0589,1.4635,-0.4585
ASA,114,-3.5232287316895804e-05,,,2.5988,,,-74.0125,,,,2.3231,,,71.8873,23.7465,-55.6366,-89.3947,-100.236,-2.8687,-2.8687,0.9198,0.8086
DLY,71,-3.535118651047402e-05,,,7.2688,,,-27.3116,,,,6.6626,,,78.5943,-7.5699,,-91.6598,-128.8451,0.9495,0.9495,0.754,0.1128
KTF,53,-3.539096551474322e-05,,,3.7155,,,-62.8454,,,,3.1442,,,78.3424,7.391,-7.8689,-84.6256,-163.2595,-0.0755,-0.0755,0.6937,0.0602
REAX,123,-3.958972369137436e-05,11.6729,-4.829,-3.8377,-6.2815,-131.6141,-138.3769,80.5232,770.9749,-255.1563,-58.7121,9.1232,,,-61.7801,,-1529.8831,-95.9374,-121.7841,-65.4428,1.2009,0.3722
NWSA,93,-4.104625643907698e-05,,5.1741,3.2591,,-63.1822,-67.4092,2.9001,,6.9343,5.1937,,10.5492,6.1636,-0.8709,-117.1549,-159.3596,-119.6868,7.9307,-0.7378,1.1896,0.0688
FIP,96,-4.179029894660275e-05,,-1.8021,-20.096,,-400.4692,-300.9601,24.729,,-1.8321,-30.4763,,,,,,-151.6533,-383.5895,-0.3455,21.3293,,-0.2869
OABI,15,-4.179029894660275e-05,,-13.0971,-8.345,,-175.9085,-183.4504,-42.1704,,-24.4001,-16.3677,,,,,,-196.1371,-93.7871,10.0771,7.8471,,-0.5634
RYI,81,-5.616165895617379e-05,70.2266,15.68,14.565,631.4457,34.7845,45.65,-19.2122,78.7846,14.0726,16.9448,19.9973,4.4649,3.0333,-107.0617,-276.1696,-116.339,-118.225,-6.2172,-2.4076,1.4074,-0.2684
VYX,94,-6.0863177725348696e-05,15.4488,-2.9789,-25.1233,58.8644,-308.9957,-351.2328,0.126,25.5344,-3.9389,-144.8505,21.051,,,47.7145,30.8089,-576.5588,-290.4414,63.5402,82.8392,1.8214,-0.1857
ACGLN,118,-8.408830568658158e-05,,,38.5053,,,285.0526,37.6618,,,14.7535,,,20.3701,,,-38.3155,-676.5978,-42.5104,-42.0556,,-0.1
DV,34,-8.515001879782222e-05,8.5775,1.5782,1.3358,-29.6854,-82.6549,-86.6419,26.5518,60.9986,8.9789,7.1421,81.3759,14.973,13.3967,,,-534.6624,-93.3848,-25.4106,-22.4757,,-0.6009
WTI,95,-9.75752812629764e-05,64.3537,4.8453,6.9369,645.0749,-95.2264,-30.6305,-42.1046,157.6641,9.4967,87.0557,74.7584,5.6287,5.1822,26.8634,60.2405,-1254.9565,-307.1627,-3.6477,-308.5931,1.2585,-0.4602
WAL,73,-9.791918728975597e-05,,,11.4695,,,14.6952,3.0337,,,12.2883,,,29.1659,30.7665,-60.0069,-107.1384,-1094.8601,-14.8557,-13.4802,2.6219,0.2931
DVN,95,-0.00010094998520190363,14.5973,13.3544,11.8043,19.6898,8.0208,18.0429,-20.4027,30.6738,22.4496,30.2726,35.175,32.1798,24.2391,-166.7401,-118.3525,-256.454,-127.6276,-7.4622,-8.1533,1.1362,-0.2413
BNT,118,-0.00010843449460329026,999999.0,999999.0,16.7655,,,67.6552,59.1076,999999.0,999999.0,7.359,,,9.3657,,,-43.8938,-1459.2123,,-107.4795,,0.3499
RMBI,73,-0.00011734780186020165,,,7.8446,,,-21.5545,-9.2711,,,6.5269,,,20.9232,4.3406,,-83.2032,-1281.8857,-29.9231,-1.8696,1.1467,0.1497
DFDV,55,-0.00013395948237018837,23.8422,-40.5262,-20.0265,56.5656,-264.4506,-300.265,-6.8706,270.5617,-367.913,-46.4072,100.0,,,,,-231.7292,-67.172,,-1007.0083,,-0.498
HQY,123,-0.0001717408888390911,8.1915,1.6857,0.842,-36.7449,-92.2289,-91.5804,15.9953,24.8457,4.0904,2.9499,62.2894,12.8187,6.0057,-21.546,-11.1954,-350.3661,-107.3319,2.3648,-7.3527,1.0819,0.0719
TWIN,66,-0.00018633868491507645,36.0738,5.0643,5.4669,193.7001,-61.0971,-45.3315,-0.364,51.8169,5.8196,7.9286,30.1933,4.2388,4.455,-69.2782,0.9078,-145.0303,-64.6484,-6.5707,-6.5539,1.2104,-0.5133
OVID,19,-0.00019739167240730073,,-54.0015,-19.4198,,-270.8701,-294.1983,-73.9145,999999.0,999999.0,-47.6904,,,,25.0614,-57.2165,-245.5757,-73.5018,,33.6234,1.0621,-0.8885
RGTI,45,-0.0002048291510975127,7.4492,-57.6847,-29.822,-24.7894,-344.4703,-398.2199,-8.3499,29.0317,-179.8506,-54.8286,76.6822,,,,,-183.8531,-71.1571,12.7479,27.0503,,5.1971
CPB,107,-0.0002119071312629328,15.3182,6.3212,4.8885,35.2984,-77.3897,-51.1146,2.9817,27.5067,9.0806,15.9536,30.8323,12.7231,6.2848,2.2084,-38.1609,-326.348,-174.1272,-32.772,-3.6309,0.605,-0.0829
CNQ,95,-0.00024180266688450056,9.8069,8.7165,7.3492,-23.3747,-32.8386,-26.5079,-17.555,23.9148,17.0046,20.4157,28.8307,25.6251,19.9143,-194.4466,-280.2001,-277.7952,-125.6788,-2.1158,-4.3405,1.1519,-0.1553
OKTA,33,-0.00025083477024198485,10.4434,-2.8561,-1.5717,-15.4474,-115.3435,-115.7166,21.7976,34.7521,-7.6033,-4.5788,74.3261,,,55.3156,-19.641,-291.3351,-100.0874,4.7057,-7.7205,1.5624,0.0267
TKO,133,-0.0002568355722736678,7.9287,3.052,2.2447,-72.3938,-149.6246,-77.5533,46.9081,10.2226,3.148,1.875,69.2771,26.667,9.9075,-72.1251,-11.4864,-83.5314,-144.7957,-259.5227,-1429.0565,1.0279,0.7545
AHCO,80,-0.0002614355270407457,17.7787,6.6203,-40.4594,103.5783,-115.3709,-504.5944,7.7285,17.6414,5.2553,-39.4791,19.501,7.2617,,70.9164,-7.6846,-97.5769,-262.3627,17.7274,32.0281,1.4788,0.0019
VECO,66,-0.00030466027265725203,14.797,3.6305,-1.1584,18.0899,-69.85,-111.5845,3.1414,44.406,8.7161,-3.3714,42.7737,10.4946,,-60.8152,-208.0745,-291.0233,-90.5389,-16.7009,-16.3749,1.4897,-0.4096
LW,107,-0.0003096312986852637,9.7305,5.8674,5.1623,-27.9273,-66.8822,-48.3767,20.8762,31.891,15.3839,41.593,27.3162,16.4713,11.4973,-38.2035,-48.7789,-805.7024,-123.2763,-21.2555,-26.6775,1.065,-0.4672
SSTK,45,-0.00031375293164817694,38.0744,4.9895,6.7973,194.5896,-57.1458,-32.0272,5.6487,114.3128,11.9841,18.5877,59.6804,7.8208,11.2024,49.6899,0.1395,-273.4573,-108.0065,-19.4273,-17.7911,1.4428,-0.5675
GRRR,33,-0.0003157115480332546,79.5396,19.1079,23.6705,524.4455,51.6933,136.7048,188.7034,84.568,16.2527,25.1318,69.1226,16.6054,21.0361,,,-106.1734,-71.4376,-146.4468,-89.7186,,1.7329
EBF,94,-0.000318166558437899,39.3371,17.7356,11.011,159.257,31.0693,10.1096,-2.7158,52.4621,18.9226,13.52,29.8356,13.4517,11.2586,-9.4914,-24.3166,-122.7865,-64.6071,-0.6127,-5.5544,0.8847,0.166
ABUS,19,-0.000322134265967073,,-25.8337,-13.6145,,-216.4001,-236.1454,-53.5073,999999.0,999999.0,-54.971,,,,26.5306,37.1571,-403.7672,-77.1316,,22.5309,0.9021,0.3929
NOMD,107,-0.0003365609635403041,20.5769,9.8943,8.0626,107.1598,-34.5711,-19.3743,3.565,20.2109,7.7746,7.8275,28.205,13.5622,6.6638,31.3216,5.5418,-97.0839,-205.6782,2.0586,0.5487,0.8856,0.0706
NHC,64,-0.00036376347612384886,38.7446,5.1868,5.339,174.9195,-48.742,-46.6101,5.6875,62.4873,6.6923,7.797,39.4625,5.2829,6.5272,-27.5083,-40.6994,-146.0393,-98.8889,1.1606,-3.7567,0.8819,0.0703
EHAB,80,-0.0003725574476682307,46.8847,3.5069,-13.5923,563.1491,-147.2872,-235.9226,-2.3154,41.6252,2.4908,-10.3064,48.8101,3.651,,,,-75.8255,-195.1383,8.1318,9.4931,,-0.1722
LYV,133,-0.0003733208107991865,20.8247,4.0731,2.9859,71.5673,-72.4455,-70.1408,36.2387,308.7601,48.3122,51.7461,24.0945,4.7126,3.2149,-19.0871,-61.9268,-1733.0062,-132.9038,-67.2136,-84.9134,1.312,0.2838
OI,40,-0.0003742368414799428,22.0464,11.9811,2.0476,197.972,-10.7612,-79.524,4.0072,25.8958,11.2584,3.0734,21.4265,11.6442,0.7677,-17.2771,9.348,-150.0972,-283.8258,-5.5931,-14.1361,1.4624,-0.307
BMA,30,-0.0003815183461465407,,,4.064,,,-59.3596,87.2634,,,33.9311,,,24.5246,-335.2192,-35.2936,-834.9109,-127.4914,-188.9501,-178.3253,1.4355,0.783
CARS,45,-0.0004138842820694087,36.7274,3.5055,1.3171,272.0824,-101.0114,-86.8291,6.2382,60.5643,4.6245,2.9433,83.6788,7.9868,2.1377,-26.9406,27.9793,-223.4663,-145.5207,-13.4602,-28.0098,1.3703,-0.3022
INDI,132,-0.00042374281510447644,8.2711,-12.5062,-10.2313,-35.1303,-207.7309,-202.3133,101.4215,18.4215,-22.2832,-22.3663,40.1324,,,41.4299,,-218.6059,-104.4718,-196.2718,-51.7583,1.6368,-0.6682
SRAD,34,-0.0004375611195329168,20.3313,2.9445,1.2895,56.8319,-69.3445,-87.1053,20.1911,90.6305,10.5005,4.3258,61.5332,8.9116,4.3022,,,-335.4668,-131.5749,-15.8122,-15.2368,,0.944
AKR,124,-0.0004886803032607569,6.0813,1.3937,-0.0788,-132.2723,-228.8693,-100.7882,4.7921,5.8239,1.0678,-0.0543,69.1248,15.8424,,5.8355,27.6656,-68.8823,-227.0125,1.7847,5.1272,1.1801,0.3461
SLB,99,-0.0004948810562189574,7.8198,6.539,5.6506,-42.0206,-53.5208,-43.4943,17.9559,22.3726,14.9664,19.7837,19.8069,16.5625,12.7527,-105.0233,-40.6084,-350.1184,-109.8286,-7.3716,-18.7337,1.1644,-0.208
ALKS,19,-0.0004961977659275481,35.3716,10.3861,7.5439,163.2119,-15.0851,-24.5612,49.6144,195.9049,46.0183,28.0385,84.788,24.896,20.2726,-39.7911,25.0979,-371.6723,-85.4558,1.1849,-15.2271,1.0402,0.2196
PECO,124,-0.0005012271212022361,6.9442,2.4545,1.2863,-70.2076,-126.9438,-87.1372,6.1299,9.4384,2.6689,1.9225,71.6474,25.3247,8.4015,-551.3529,,-149.4594,-152.6324,-2.8728,-2.1528,0.4653,0.1285
CLMT,69,-0.0005475063465872251,13.6539,8.1827,3.3549,25.7682,-96.4139,-66.4505,-10.7825,27.6641,13.2631,999999.0,10.8036,6.4745,0.951,-137.5,-301.626,999999.0,-281.3915,-32.0181,,1.1724,-0.1127
KMI,92,-0.0005494087044034419,11.4304,5.9818,6.7335,-16.0339,-97.715,-32.6651,-20.4023,12.8201,5.3672,8.0709,53.7441,28.1256,16.8952,-32.1943,-25.783,-119.8614,-195.7539,-0.9597,1.1989,0.9251,0.6523
DNOW,97,-0.000567284710219296,41.1879,10.7781,6.922,186.9098,-11.2185,-30.7805,8.661,70.0262,14.6597,10.3857,23.0504,6.0319,4.7566,-43.362,-2.5974,-150.0401,-61.064,-20.8861,-25.9479,1.2712,0.1532
KHC,107,-0.0005982706586920666,14.6442,8.587,6.8995,24.8202,-45.2956,-31.0046,0.5852,13.0585,6.1258,5.8453,33.506,19.6471,10.9099,-6.2086,-47.2453,-84.7202,-176.2477,-0.6686,-1.7434,0.761,-0.1541
MSI,121,-0.0006098595469478622,8.0177,3.8056,2.9774,-38.5502,-74.7763,-70.2255,9.504,98.3769,37.3555,232.3139,49.8096,23.642,17.2059,-94.3109,-166.758,-7802.4519,-111.521,-4.8133,-464.1221,0.9874,0.2534
PLOW,36,-0.0006197778478332342,18.3372,6.1332,4.5069,65.8935,-71.8724,-54.9306,-7.7735,30.1812,8.0757,10.0996,23.6317,7.904,4.1162,43.1601,24.7069,-224.0903,-117.8675,-4.9047,2.3353,1.4521,0.0262
FBP,73,-0.0006291835191135431,,,11.5548,,,15.5478,1.1951,,,21.2304,,,35.4392,-65.382,-68.2523,-183.7372,-732.7782,1.1442,-12.981,1.4198,0.1711
YPF,69,-0.0006382490066536337,21.3221,7.4173,-2.6255,132.8097,-76.516,-126.2551,,19.8183,5.5153,-2.2716,18.4878,6.4313,,-369.5755,-40.1027,-86.5193,-247.4934,,,1.6044,0.783
APPS,91,-0.0006391941881038575,41.8719,-6.3958,-134.4829,576.2102,-370.6918,-1444.8295,-18.2361,43.8896,-5.3632,-151.499,45.4482,,,97.1314,36.5591,-112.6529,-267.6253,40.1607,64.7706,2.6358,0.2542
INBK,73,-0.0006396616595141513,,,1.414,,,-85.8598,-16.328,,,1.0893,,,4.1463,5.0006,-75.2005,-77.037,-1819.1462,0.1722,0.597,1.6764,-0.1624
POOL,67,-0.0006678864188035662,10.5791,4.7577,3.7437,-16.3982,-66.0946,-62.5629,-10.3262,72.1894,25.9724,41.9344,29.9561,13.4721,9.9341,-14.8394,-145.3805,-1120.1293,-101.9766,10.7452,-6.2818,1.3125,-0.1572
BRSP,124,-0.0006707422867129882,6.0688,0.3718,-2.6729,-230.5167,-434.7138,-126.7293,9.3631,5.1421,0.252,-1.4775,49.0063,3.0025,,-3.0668,36.3505,-55.2773,-46.1634,33.1153,7.9594,1.3642,-0.0318
SRL,30,-0.0006817757752016958,44.0875,14.3656,6.7062,169.0184,9.9825,-32.9382,-16.0237,12.7119,3.3137,2.4745,76.007,24.7664,17.2856,22.1991,6.0131,-36.8984,-64.5216,-0.2551,0.8532,1.2055,0.4176
SPCE,143,-0.0006845500058781841,-64.5772,-778.2559,-76.6409,-79.7192,-817.8612,-866.4095,194.1176,-88.6731,-854.919,-79.4315,,,,95.7398,87.1632,-103.6411,-39.5307,,-5.2586,2.519,-0.8882
OPCH,80,-0.0006870986295394849,15.5664,4.9908,5.139,27.6885,-67.8055,-48.6105,9.065,45.8414,11.758,20.187,22.8068,7.3122,6.6707,-75.1917,-301.8844,-392.8242,-110.786,0.7257,-2.5661,1.3145,0.0875
IGIC,118,-0.0007048532034520158,,,17.7088,,,77.0875,20.974,,,18.6589,,,21.1364,-84.944,-55.0349,-105.3655,-327.8554,,-31.5107,0.6631,0.9239
GSBC,73,-0.0007075036119676397,,,11.5636,,,15.6363,-4.4778,,,11.9398,,,30.5772,0.2259,-15.0222,-103.253,-987.5851,-27.959,-7.2675,1.238,0.0975
ZEUS,81,-0.00071028189397665,50.6806,8.3134,6.5059,376.8236,-41.3193,-34.9412,-15.6964,64.6459,8.4834,8.8698,21.94,3.5989,2.2829,-134.5489,-317.8761,-136.3346,-75.4297,-9.4131,-7.6575,1.1562,-0.5393
FFIC,73,-0.0007499392017638459,,,9.75,,,-2.4998,-20.4574,,,4.7573,,,15.7958,31.0714,28.0561,-48.7931,-2507.1526,12.6587,1.081,1.5649,0.0909
ATXS,19,-0.0007561542753175091,,-18.1347,-11.102,,-174.5255,-211.0201,,999999.0,999999.0,-23.9856,,,,25.6678,72.4376,-216.0472,-53.5828,,-9.8998,1.4436,-0.5688
NOG,95,-0.0007629562746968373,16.4859,15.5613,21.5448,47.5676,36.5343,115.4483,-4.4324,23.5833,17.8086,39.0977,48.1542,45.4538,42.1858,-233.6628,-61.1886,-181.4712,-151.7953,-70.846,-174.7599,0.9698,-0.1962
HOPE,73,-0.0007678926106623944,,,11.6496,,,16.4962,-9.2693,,,6.7088,,,24.9038,17.959,-3.4497,-57.588,-1492.4806,-25.4734,-5.047,1.4981,0.0048
GLBE,33,-0.0007898168679620084,4.1747,-2.4493,-1.7831,-63.0274,-113.1748,-117.831,39.3344,39.9625,-18.7573,-11.6896,40.9869,,,,,-655.5757,-96.2382,16.4827,2.8167,,0.0507
ELTK,47,-0.0007902712741561126,25.6038,14.2558,9.7511,84.7293,11.3531,-2.4894,17.768,88.9357,39.6144,22.9741,28.0587,15.6227,13.2211,-84.1948,-614.7685,-235.6062,-84.5085,13.9687,-27.8402,1.0403,-0.224
CCS,63,-0.0008285699599211764,20.9099,9.2612,10.1529,93.4577,-35.992,1.5285,-18.0592,23.1893,8.2166,11.7583,21.7471,9.632,7.6016,-46.6815,-294.9117,-115.8131,-28.2328,-12.7674,-11.0092,1.5198,-0.2266
MCI,145,-0.000831535154393017,,,9.592,,,-4.0801,141.5199,,,8.9025,,,77.2718,-57.0178,-67.3267,-92.8121,-117.1556,-2.4688,-2.4688,0.807,0.3729
XNET,33,-0.0008347180796349716,68.6047,0.6681,3.0127,218.3895,-46.0562,-69.8733,6.5235,220.2558,1.7159,4.5499,44.6884,0.4352,4.0332,77.2932,62.0603,-151.0245,-61.5529,6.7708,-4.8803,1.2115,2.0596
GMED,79,-0.0008391738898180805,14.65,2.8983,1.8728,16.9555,-75.7224,-81.2716,53.3447,26.1779,4.1431,3.3095,65.0505,12.8692,8.4359,16.2167,-9.3018,-176.713,-87.6597,-178.3352,-116.5304,1.2133,0.457
TRTX,124,-0.0008494050212717534,,,-18.6055,,,-286.0547,-21.8865,,,-8.2769,,,,6.279,22.7163,-44.4861,-717.4443,24.0468,14.9177,1.5049,0.1939
INOD,45,-0.0008617929215777356,17.4002,0.1768,0.0572,36.2719,-91.2168,-99.4279,9.8404,280.0268,2.2765,0.4449,36.0622,0.3665,0.1281,-2.1148,-416.0306,-777.6367,-99.1717,-44.2494,-38.5071,2.1717,4.5991
UBS,73,-0.0008677411014497823,,,24.4736,,,144.7362,16.8019,,,26.2364,,,58.1678,-107.7508,-197.7109,-107.2029,-1865.6532,-85.4418,-50.5732,1.2889,0.0245
SRDX,79,-0.0008943243082575075,16.6817,1.5317,0.5212,32.0564,-84.0814,-94.7884,32.649,58.6978,4.3115,1.6592,46.0267,4.226,1.5006,51.9936,40.8293,-318.3724,-94.5337,-4.5969,-10.6262,1.4129,0.1405
AEF,54,-0.0009045369788575972,,,10.3658,,,3.6577,,,,7.7029,,,77.4551,26.9514,7.828,-74.3113,-119.0048,-3.1837,-3.1837,1.0276,0.0704
HBB,62,-0.0009237544936694056,39.7026,9.6941,7.7484,240.6492,-24.8228,-22.5157,-2.3908,78.9876,15.429,17.2182,22.9652,5.6074,4.053,-47.8497,-33.1139,-222.2161,-82.0208,22.4323,-18.2545,1.2765,-0.1645
