Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
TOYO,88,9.747970022787295e-05,13.7012,5.5436,24.256,11.2808,-65.3266,142.5602,183.6879,26.4112,8.5489,55.5612,12.3747,5.0069,18.6629,70.3951,,-229.0614,-191.2551,-63.5939,-4.4682,0.2149,1.6762
JFB,61,9.411120079363266e-05,14.4427,-0.0961,0.2535,14.426,-93.5344,-97.4649,-28.6662,138.5566,-0.7377,1.5041,21.8061,,0.4124,,,-593.3085,-88.0487,33.3701,5.3864,,2.7808
AFCG,123,7.445035554369829e-05,,,9.6036,,,-3.9644,-33.8834,,,5.6848,,,32.0171,31.8288,,-59.1945,-268.3517,13.3488,37.0802,1.0905,-0.3349
DMLP,95,6.186682296124722e-05,7.858,6.9598,5.3952,-35.9846,-42.9473,-46.0482,-1.1774,32.6923,23.1644,20.4427,65.3867,57.9127,46.3302,-60.8352,-465.3083,-378.9064,-95.4183,-130.4738,-94.9741,0.7059,-0.1691
CPB,107,6.0202385223573666e-05,17.3258,7.5158,5.613,61.2593,-63.2704,-43.8699,6.4031,29.5388,10.251,16.3115,30.4204,13.1961,6.2109,3.7232,2.7197,-290.6014,-176.3943,2.2405,-2.8451,0.4757,-0.2077
JBHT,144,5.83876293747985e-05,12.3569,4.9785,3.9803,-1.2517,-65.8116,-60.1973,-5.7871,37.8893,12.2122,15.1354,17.0689,6.8769,5.0269,13.4406,-75.6731,-380.2618,-115.2394,3.2215,2.1749,1.0593,-0.082
PKST,124,5.415306248389597e-05,10.7177,3.0103,-1.9972,-53.8828,-286.9001,-119.9724,-10.3078,7.8443,1.7626,-0.7891,80.8298,22.7028,,,,-39.5087,-387.7363,-4.5507,4.2943,,0.0355
CMG,127,4.509957830997633e-05,4.3571,2.8663,2.2752,-63.8319,-75.5181,-77.2477,14.6096,135.163,71.1333,43.993,26.6725,17.5464,14.2143,-63.1703,-312.7523,-1933.5614,-105.3068,-26.3687,-19.3762,1.1799,-0.1907
GEO,63,4.1634390215227164e-05,,5.3724,0.7466,,-79.5565,-92.5338,0.4366,,8.3514,2.3155,,12.7893,1.2739,-344.2771,-195.3328,-310.1324,-142.4148,0.2821,-3.3403,1.1236,-0.4085
CRDF,14,3.7434505624530676e-05,,-44.843,-18.1508,,-248.5544,-281.5082,39.959,999999.0,999999.0,-43.8158,,,,-20.8835,-267.0732,-241.3987,-58.3755,,-18.9421,1.5043,-0.2458
FRHC,70,3.1216949842854666e-05,15.9269,9.4054,1.0769,21.9482,-19.8201,-89.2308,22.7446,999999.0,999999.0,7.4407,52.6115,31.0687,4.4435,-133.1525,-876.2952,-690.927,-90.4387,,-4.0618,1.1037,0.2502
INSM,19,2.8829793328924022e-05,2.1643,-6.1243,-5.5265,-80.6119,-145.2572,-155.2649,19.1669,999999.0,999999.0,-255.1176,76.4255,,,-200.1226,-386.0358,-4616.2686,-100.6144,,,1.468,1.1974
BP,69,2.7395499527901358e-05,5.3627,2.4145,1.0439,-61.9449,-87.5319,-89.5614,-9.9676,29.2617,10.54,6.9277,15.9838,7.1967,2.8679,-31.1873,-69.4135,-663.6595,-119.4465,5.0672,8.3925,0.7487,0.0167
OPXS,48,1.9398133576934212e-05,24.0723,12.1789,9.6459,92.5575,-2.5683,-3.5407,32.4876,50.6889,20.516,20.3063,28.0306,14.1815,11.2346,-165.4378,-260.0,-210.5162,-66.2524,-28.2683,-26.568,0.5454,1.6172
NXE,103,1.9185154417342208e-05,,-2.1293,-1.778,,-116.3755,-117.7803,,,-5.4039,-5.5724,,,,17.762,-397.8495,-313.4035,-99.206,-36.8699,-43.7822,1.4836,1.0259
SPRO,19,1.896232042700422e-05,999999.0,999999.0,-142.3157,,-1467.2589,-1523.1575,-71.6793,999999.0,999999.0,-118.9272,,,,90.0703,90.3288,-83.5657,16.1481,,56.8516,0.7393,2.3428
LUXE,27,1.671105506554841e-05,,,,,,,,,,,,,,36.1311,,-129.3394,-61.0612,-1.7525,1.7559,1.4265,0.0921
SA,114,1.2776070896299073e-05,,-1.1049,-1.0961,,-146.9096,-110.9607,,,-1.2815,-1.8858,,,,40.8325,-19.4681,-172.0499,-138.0287,-10.9007,-15.4941,1.0933,1.3277
BLBD,36,1.186047527715712e-05,24.2788,13.206,9.3356,91.398,5.4779,-6.6437,18.9232,201.9027,87.8568,63.6414,19.0146,10.3426,7.538,-76.3998,-257.0975,-681.7045,-103.0481,-38.8784,-298.9299,1.1516,0.6956
NWSA,93,1.1086731234114906e-05,,6.2667,4.8428,,-49.8929,-51.5719,3.1608,,8.7087,7.8645,,12.2048,9.4268,-26.9206,-246.1951,-162.3957,-105.1484,4.967,-4.1949,0.9543,-0.0148
HQI,116,1.0716807610810711e-05,,5.9069,1.9349,,-54.1901,-80.6507,-8.669,,11.9743,5.1182,,30.0682,9.5867,31.8621,-135.3724,-264.5161,-86.9068,8.7361,-3.3029,0.9307,-0.2888
OABI,15,9.710489957584905e-06,,-33.7338,-20.3823,,-291.4403,-303.8226,-22.752,,-26.12,-19.8627,,,,77.1102,,-97.4511,-88.0016,-0.2557,8.5722,0.8665,-0.3015
SMPL,107,9.402557373949814e-06,13.707,5.9221,4.2928,10.3938,-56.6448,-57.072,7.1337,25.6753,8.8744,8.616,38.4254,16.6016,11.1799,11.3217,-90.9542,-200.7079,-107.4754,-12.8841,-9.954,0.811,-0.2958
BCSF,54,8.040190749987673e-06,,,9.9068,,,-0.9321,0.1449,,,8.6967,,,71.7233,-45.2319,-258.7827,-87.7857,-249.1785,-0.2821,-0.2821,0.7489,-0.0972
ETHZ,19,0.0,999999.0,999999.0,-162.775,,-1553.1731,-1727.7502,,,-104.947,-55.8951,,,,99.896,99.9756,-34.3388,-48.6978,,,1.9493,0.92
OKLO,46,0.0,,-1.8217,-1.8665,,-106.2335,-118.6652,,,-181.2599,-23.2588,,,,-132.582,,-1246.1043,-93.5634,,,1.3521,6.6714
AZO,8,0.0,,,,,,,,,,999999.0,,,,-92.9218,-379.3632,999999.0,-122.1969,-30.7402,,0.7735,0.0572
PROV,131,-2.432750642573102e-06,,,7.5533,,,-24.4666,0.3499,,,5.5221,,,18.201,0.0763,-33.7077,-73.1082,-1288.6617,7.2801,1.0743,0.6435,0.1087
FIP,96,-3.871663415003328e-06,,-0.9357,-41.5652,,-492.9849,-515.6517,2.8047,,-1.0618,-279.753,,,,,,-673.0466,-509.3786,5.1736,81.8006,,0.2076
COHR,48,-7.0415123783585635e-06,12.6752,3.3184,0.7171,2.15,-112.706,-92.8285,23.4176,18.1483,3.801,0.8884,35.1684,9.2072,1.2968,6.0378,-167.2734,-123.8751,-118.5691,-1.2458,-6.7328,1.9244,0.6193
SAMG,71,-1.414230820178253e-05,38.8077,14.5583,10.7619,169.1009,13.2301,7.6194,5.3156,91.9854,27.6058,13.5493,38.0005,14.2554,13.1156,7.2452,-124.0126,-125.9005,-95.327,5.8014,1.738,0.9968,-0.0723
GLDD,83,-4.1600824050624505e-05,15.3286,8.573,9.8937,38.8891,-53.9902,-1.0625,29.3522,18.1051,8.1007,13.4343,21.0538,11.775,7.9072,36.8641,-14.5386,-135.786,-184.4046,-14.4729,-16.4343,1.2707,0.245
FUTU,70,-4.765956852543343e-05,1.2534,0.7447,0.584,-89.3545,-93.3961,-94.1603,35.8982,50.9805,24.2324,18.6694,82.3092,48.9048,38.6135,-206.0976,-944.4749,-3196.9598,-97.1837,0.7804,-13.9702,1.328,0.521
ATMU,10,-4.860983234665525e-05,13.0607,6.5543,6.0015,5.0702,-53.7686,-39.9855,3.2947,72.703,29.1882,82.6033,34.5987,17.363,14.0641,,,-1376.3891,-105.0481,-23.9711,-181.7844,,0.1718
NOG,95,-6.48939751969999e-05,15.7784,14.6438,18.5391,47.2991,30.93,85.3907,13.3999,17.8597,13.2604,23.472,38.8451,36.0518,25.3083,-22.0122,-382.7291,-126.6086,-194.537,-20.7936,-13.3204,0.9101,-0.2477
SPCE,143,-6.625563915919657e-05,999999.0,999999.0,-286.8631,-638.6947,-3068.5483,-2968.6308,3.4706,-46.317,-168.1623,-86.0534,,,,98.5335,98.8696,-29.9981,-77.8429,-263.2519,36.2423,2.088,0.57
MIRM,19,-6.794428732670529e-05,11.5863,-3.9767,-3.1964,-7.4025,-133.4962,-131.9645,80.7591,100.7253,-27.657,-30.8144,75.7655,,,-93.7985,-245.092,-964.0198,-101.8638,5.7143,9.2613,0.9762,0.6284
USLM,84,-9.329770020796783e-05,6.0486,5.248,4.1042,-46.2135,-51.9486,-58.9584,12.9353,65.5323,45.4865,21.9203,45.3168,39.3185,34.3403,-303.2227,-627.2196,-534.1002,-88.1719,-7.1025,-26.6181,1.2124,0.3858
FULT,73,-0.00010185077270699055,,,8.6081,,,-13.9189,8.9495,,,8.6229,,,23.3886,-22.4652,-107.2438,-100.1722,-1001.5298,-0.4363,-15.8393,1.088,0.0074
OPCH,80,-0.0001089334305996126,15.6258,4.9644,3.9224,28.0268,-67.5656,-60.7762,16.1745,48.1729,12.2438,16.1567,20.2671,6.439,4.5392,-21.1351,-266.2105,-411.912,-110.0736,1.7588,1.2263,1.1755,-0.221
OCGN,14,-0.00013274724634294605,,-32.0386,-21.5406,,-303.3417,-315.4058,-32.8197,999999.0,999999.0,-145.9341,,,,79.1212,-146.0714,-677.4846,-94.0026,,26.95,1.1359,1.4238
ATCH,55,-0.00013456587447299918,999999.0,999999.0,1122.5851,50585.588,30378.3734,11125.8507,,999999.0,999999.0,2.8228,,,,99.907,,-0.2515,39668.3077,,-333.8251,0.9028,-0.2652
GSBC,73,-0.00015073296630545698,,,9.3851,,,-6.1493,-1.6033,,,10.0735,,,27.4899,-2.4206,-69.1901,-107.3356,-936.308,-11.8592,-4.8509,0.9693,0.1367
CNQ,95,-0.00019144564231712713,9.8773,8.8159,7.0349,-25.2604,-35.4824,-29.6512,1.6505,18.7393,13.3806,16.3353,26.2545,23.4335,15.5321,-19.4442,-496.3168,-232.2039,-141.6067,-18.1336,0.9138,0.8916,-0.0032
PLOW,36,-0.00024250103314145345,21.6181,7.0131,11.0479,92.5997,-55.7231,10.4788,0.0574,35.9554,9.3313,22.373,25.8287,8.379,10.398,22.8786,18.1678,-202.5093,-115.2301,8.2027,-14.0997,1.1135,0.3207
OKTA,33,-0.0002640529771351943,11.9898,-0.3792,0.2013,-3.7097,-93.6485,-97.9868,15.3336,42.0253,-1.0633,0.5746,76.3218,,1.41,29.1753,9.1473,-285.3881,-97.1771,2.0661,-8.7806,1.2989,-0.1616
XNET,33,-0.00026485669082734124,14.4289,0.5253,-0.1328,12.6212,-78.3513,-101.3279,-11.1002,281.82,8.2084,-0.5934,51.6555,1.8807,,-155.2486,-43.4783,-446.8312,-85.2178,19.6885,1.7584,1.3154,1.0433
TFII,144,-0.00028932563327942824,13.608,8.0426,6.6101,12.0118,-48.3216,-33.8985,11.6426,24.6192,11.6403,16.7801,14.903,8.8079,5.3422,16.3244,-304.8174,-253.8538,-150.625,-22.7751,-3.1591,1.2383,0.107
OI,40,-0.0002944715327994852,16.929,7.8732,1.6779,120.7156,-126.1061,-83.2214,-8.2784,19.2096,7.1471,2.5228,16.3179,7.589,0.4747,11.1111,-71.9298,-150.3597,-362.8276,5.8335,30.906,1.4484,0.0009
ECPG,53,-0.00031729419510422794,13.9874,6.4073,-9.1288,60.8951,-249.4403,-191.2885,7.7492,14.2376,5.2175,-10.0311,43.5043,19.9282,,43.6332,-86.1402,-109.8839,-547.8951,-3.5613,18.0673,1.0745,0.2383
POOL,67,-0.0003335101162628183,12.0703,4.729,3.7242,-3.6836,-66.6215,-62.7583,-4.162,73.4099,23.009,35.6165,29.6622,11.6213,8.5401,20.4905,-77.6181,-956.3593,-102.9676,6.6799,2.9953,1.0946,-0.1011
EVH,102,-0.0003351591449205965,21.4048,-0.8197,-4.3532,105.5395,-157.8643,-143.5319,30.0854,23.5627,-0.7218,-5.0365,14.3793,,,68.7849,-109.7917,-115.6978,-178.3037,-5.9186,6.2229,1.6984,-0.2344
XPRO,99,-0.00033546284774262883,19.5954,11.5727,6.7324,53.7412,-7.0233,-32.676,13.2233,15.1079,7.138,5.2547,12.6091,7.4467,4.5757,45.4496,29.902,-78.0507,-83.1528,-22.7965,-15.0949,1.1065,0.2348
FIS,123,-0.0003360242560184434,7.5708,3.5048,2.6078,-49.7987,-90.8766,-73.9216,3.0109,14.5435,5.3861,6.6089,37.563,17.3892,10.2459,20.8712,28.4269,-253.4254,-130.8135,30.6096,17.6113,0.9333,-0.096
CGEN,14,-0.0003461498470294185,72.5526,-54.1979,-5.9414,100.9688,-112.1418,-159.414,-16.722,999999.0,999999.0,-14.1443,71.5403,,,55.7576,79.8898,-238.0636,-64.8773,,16.2373,1.3689,0.4452
OMF,55,-0.0003479323508402196,,,9.1954,,,-8.0459,6.0047,,,16.722,,,11.7611,-38.2826,-426.7906,-181.8519,-491.5116,-7.0873,-0.1569,1.2533,0.1482
PEP,13,-0.0003491886997088918,21.2709,5.4843,4.7686,82.4809,-65.9748,-52.3138,0.4187,94.1723,19.4246,52.5937,54.554,14.0658,10.4043,4.0325,-39.2949,-1102.9113,-127.2187,-0.895,2.5004,0.6987,0.0348
GMED,79,-0.00035091321865632656,14.9456,2.2128,0.9308,18.7223,-78.7541,-90.6915,60.6244,39.7755,4.7113,2.3119,58.899,8.7205,3.8334,0.8796,-86.5579,-248.3698,-88.892,4.2833,-4.4866,1.1736,-0.2306
NVTS,132,-0.00035568946308044857,10.3973,-47.4947,-19.7821,-12.7607,-364.0924,-297.8212,4.8404,10.8464,-39.637,-20.4237,34.0196,,,80.3498,,-103.243,-77.0747,-14.2311,8.5664,2.5881,6.9372
RTX,3,-0.0003638022109842297,7.2285,3.0668,2.8203,-51.1692,-91.5657,-71.7972,17.1474,15.7823,5.3568,7.9977,19.0864,8.0978,6.1374,-42.8161,-178.678,-283.5771,-124.2056,1.0579,-0.8349,0.8054,0.2085
AIOT,139,-0.0003746726058341706,19.8213,-2.6374,-4.9423,76.4519,-158.0701,-149.4234,171.0676,28.7716,-3.0627,-8.3184,53.6632,,,-91.1864,-58.427,-168.3079,-139.1003,-206.8965,-246.5561,1.421,-0.0337
CNCK,55,-0.0003777324682528105,7.3959,-10.0682,-9.7093,-54.14,-239.3861,-197.0928,71.2457,23.1422,-25.203,-99.2404,2.8168,,,43.4251,,-1022.1189,-53.3832,-2.2313,13.4603,0.6705,-0.1946
FMAO,131,-0.0003985202022652625,,,8.1578,,,-18.4219,5.625,,,7.7737,,,26.3474,27.0834,-24.0871,-95.2919,-1048.415,0.1475,-5.8975,1.0109,0.0516
GLBE,33,-0.0004003085061100258,5.7878,-1.1583,-1.002,-49.6784,-101.0882,-110.0196,32.0764,81.0116,-12.9698,-7.109,45.0916,,,-9.3349,,-709.5149,-94.386,28.3229,0.9475,1.3981,-0.0993
INDI,132,-0.00040570409752438224,16.8611,-30.946,-29.147,46.5973,-464.2059,-391.4701,-2.9068,16.3466,-24.0013,-26.2435,41.6781,,,72.3958,78.3009,-90.0384,-116.1922,-13.6318,6.6307,2.0423,1.7783
PLD,124,-0.0004104433181545352,4.5029,2.2704,3.2222,-85.4501,-109.3046,-67.7782,2.2202,6.9682,2.8107,5.616,74.9166,37.7736,40.1373,25.9444,-69.6954,-174.2909,-133.5631,-2.1828,-1.3715,1.1103,0.0467
GPMT,124,-0.0004190524997468253,,,-138.7077,,,-1487.0769,-49.8269,,,-26.7513,,,,67.6311,-46.2885,-19.2861,-1352.6053,22.7639,27.9161,1.3126,0.1279
DEA,124,-0.00044149044114796685,7.3293,2.8688,1.5011,-103.4333,-192.6575,-84.9885,5.7558,6.7747,2.1214,1.1868,68.8506,26.9497,5.6397,37.3662,42.8283,-79.0599,-255.2813,-10.0786,1.5891,0.8413,-0.1501
GOOD,123,-0.0004520598687614962,8.9488,3.8829,3.0312,-58.9717,-143.0987,-69.6881,1.2224,13.8052,4.7921,11.227,78.8946,34.2323,12.8739,13.2727,-76.9923,-370.3829,-238.6394,3.111,-11.0426,0.8938,-0.1993
BE,66,-0.00046934760317130056,7.7994,0.4416,-0.4357,-40.314,-103.418,-104.357,10.5279,44.4103,2.0114,-3.603,27.4551,1.5544,,13.9364,-325.8065,-826.9578,-100.3031,-29.6633,-12.3967,2.148,4.4006
BCAL,73,-0.00047269262683541076,,,1.4438,,,-85.5622,31.0161,,,1.2915,,,5.174,7.8571,-64.8084,-89.4532,-868.7649,-48.7304,-77.6271,0.5905,0.2051
MTH,63,-0.0004974834621448588,27.7491,16.6387,15.8075,138.441,37.5741,58.0754,4.1831,27.4339,13.1598,15.6041,24.9924,14.9858,12.5456,-83.9639,-378.1272,-98.713,-5.2698,-23.9846,-11.4849,1.2413,-0.016
EVC,22,-0.0005121018612127925,46.3882,3.4117,-28.4167,396.7453,-106.4006,-384.1673,22.4598,54.4347,3.2028,-36.2608,35.3325,2.5986,,60.2651,-56.4043,-127.6037,-174.4096,40.7748,45.1642,1.2842,0.0253
CRESY,123,-0.0005156821369027963,2.7269,1.3229,0.2773,-90.251,-103.2171,-97.2267,0.5599,13.7156,5.3229,1.6424,40.9845,19.8823,3.6108,-73.4213,-352.7323,-592.2396,-112.9863,13.6141,12.8536,1.0592,-0.1661
ALNT,47,-0.0005512134110285963,30.1004,5.4569,3.6396,209.1682,-83.7027,-63.6041,-8.4105,37.2533,5.4029,5.092,31.2643,5.6679,2.5448,24.949,-58.9306,-139.9061,-116.7752,-3.5625,-5.2783,1.3977,1.3486
PSX,69,-0.0005589190515601411,15.6767,2.5279,4.3066,35.3251,-110.8892,-56.9342,-2.8806,23.1432,2.9854,7.5185,7.5639,1.2197,1.4949,-61.1974,-195.8526,-174.5826,-150.4413,1.8852,10.0695,0.8592,0.0649
BRIA,7,-0.0005629373797725266,24.5072,9.5412,5.7616,81.3632,-20.0498,-42.3841,15.0579,100.5785,31.3258,16.0186,16.1995,6.3068,4.4963,,,-278.0237,-69.4368,-502.9651,-123.0257,,-0.0498
ETV,70,-0.0005816110305798002,,,18.345,,,83.4498,33.5274,,,15.6319,,,79.6966,-10.6584,-84.1401,-85.2106,-100.7772,-13.1965,-13.1965,0.8417,0.1138
NUVB,19,-0.0005820874773670336,0.7339,-547.1037,-75.1329,-16.8606,-801.9014,-851.3293,,999999.0,999999.0,-97.9653,10.0978,,,67.4545,,-130.3893,-24.4806,,23.3563,1.2464,0.9832
SSBI,73,-0.0005904248546411997,,,-5.6801,,,-156.8005,-18.709,,,-3.8272,,,,41.2159,-63.6775,-67.3792,-1678.2127,5.7337,6.0966,0.6934,0.2971
SRL,30,-0.0006341677547471577,16.1829,1.6642,-8.8251,29.8143,-87.719,-188.2508,-41.4002,9.279,0.7634,-4.904,102.1117,10.5008,,3.3061,-29.6426,-55.5691,-71.3764,-7.8511,5.868,0.8112,-0.3016
PCTY,33,-0.0006374837908371383,10.6493,2.9514,2.3466,-14.4746,-74.6812,-76.5344,13.74,109.9001,24.3663,20.0406,68.7678,19.0584,15.4994,9.3028,-138.1852,-854.0408,-98.0332,-58.1263,-19.426,1.2011,-0.2051
SAIA,144,-0.0006573272689837102,6.4325,4.8129,3.8711,-49.4322,-62.6272,-61.2894,11.3708,25.8584,15.4781,16.4761,20.081,15.0249,11.8666,-58.6599,-477.7812,-425.6215,-104.1283,-51.4693,-19.046,1.6887,-0.1997
PRA,118,-0.0006660396036446182,999999.0,999999.0,4.2227,,,-57.7729,-0.1964,999999.0,999999.0,4.1991,,,4.4728,13.8091,-7.3661,-99.4403,-465.8944,,-8.0729,1.0445,0.0287
CROX,134,-0.0007128281507365308,32.2621,13.6786,11.5593,187.4196,11.1778,15.593,3.5272,80.2193,27.2094,39.6827,58.7566,24.9119,17.7584,-47.2864,-604.6115,-343.2968,-132.5694,-1.2,-26.2606,1.527,-0.2471
RNST,73,-0.0007404327174805453,,,9.2049,,,-7.9507,4.8544,,,7.317,,,29.5829,-10.0925,-74.2578,-79.4898,-821.3073,-6.0179,-16.5813,1.0038,0.077
RGTI,45,-0.0007498228207352536,0.2572,-3.0927,-6.6792,-90.1272,-114.7877,-166.7925,-10.1432,999999.0,999999.0,-127.0177,52.7989,,,-36.4952,,-1901.6762,-97.6056,,-15.5136,2.5346,5.6101
TUSK,99,-0.0007630438352900995,43.8986,-339.1059,-174.6408,98.207,-1099.736,-1846.4076,-39.2773,8.9554,-55.3425,-69.1501,9.1421,,,8.37,-201.4493,-39.5956,-32.355,60.5531,45.0515,0.9701,0.0913
RYI,81,-0.0007631554394063748,70.8618,2.8032,-0.8128,754.6646,-125.3872,-108.1283,-9.983,65.9864,2.0883,-0.718,18.1399,0.7176,,27.7261,-497.0533,-88.3348,-146.5866,2.5064,9.8414,1.2853,0.0031
MSA,67,-0.0007893016301597932,13.9122,6.4547,5.139,11.9695,-51.2371,-48.6098,1.1464,57.8734,21.4807,26.2398,47.5873,22.0786,16.5919,-13.0663,-70.7801,-510.5996,-103.6933,-4.5512,-18.2578,0.9003,0.1288
CCBG,73,-0.0007904660610089547,,,8.6933,,,-13.0665,1.292,,,10.5901,,,23.1584,-48.0032,-112.714,-121.8181,-734.6879,-8.1324,-10.5539,0.8337,0.197
BEN,71,-0.0007951386714863042,34.5319,5.8875,6.6539,350.2342,-105.1165,-33.4615,7.9802,30.4852,4.1581,4.5216,80.5384,13.7314,7.8098,18.8218,-53.4556,-67.9544,-221.3618,-8.9049,-7.3,1.2473,0.2056
EMX,82,-0.0008046884127104288,2.7683,-1.1982,0.1603,-78.7124,-110.7943,-98.3968,17.3362,5.2353,-1.8129,0.3062,25.9326,,1.4855,9.5023,-48.1481,-190.9947,-97.5671,6.7587,4.1143,0.9449,1.555
WDH,137,-0.000807978532401034,3.3607,0.5163,0.7832,-68.5001,-89.819,-92.1675,4.5466,46.8916,5.7633,5.9191,42.5944,6.5439,10.5959,-0.1916,,-755.7144,-91.6971,-73.8391,-4.1705,0.751,0.3033
LNG,98,-0.0008137077762089427,8.5823,7.9625,8.1066,-46.0911,-53.3829,-18.934,-23.7008,21.7793,16.1651,42.171,43.9338,40.7609,28.2187,-70.1123,-616.8943,-520.2057,-155.2179,-5.8497,-11.5299,0.8234,-0.0317
GAB,71,-0.0008140327192506267,,,10.0161,,,0.1613,-13.1555,,,8.6576,,,79.3116,-8.52,-132.226,-86.4363,-106.3348,3.0402,3.0402,0.8036,0.1449
MLI,81,-0.0008470743881147534,13.135,9.5879,7.3106,4.4988,-20.6325,-26.8942,10.1867,59.8052,34.924,23.4049,27.713,20.2292,17.416,-200.4215,-640.6596,-320.1513,-82.5529,-60.1234,-18.8955,1.2026,0.2658
ESE,139,-0.00085560293866678,9.6515,3.5164,2.516,-23.0972,-72.8439,-74.8401,7.3979,31.2372,9.1047,8.3979,39.3489,14.3363,10.1203,-131.1504,-121.7847,-333.7799,-97.8284,-8.5716,-9.3894,1.1842,0.3249
FHB,73,-0.0008587118769212684,,,7.6638,,,-23.3616,-3.8004,,,8.943,,,30.2154,-2.7002,-106.4405,-116.6908,-794.4388,3.9711,-5.2863,0.9846,0.019
KMI,92,-0.0008635951457100177,8.7767,4.5757,4.3337,-45.3758,-96.5736,-56.6631,-1.8737,13.2534,5.5277,8.553,56.5387,29.4762,18.3258,-79.8649,-195.0963,-197.362,-158.4688,0.1464,-0.4349,0.8756,-0.0353
CRON,0,-0.0008670025207736254,999999.0,999999.0,4.2273,46.3747,-51.5449,-57.7273,34.5481,9.9922,-18.8912,2.6345,15.5715,,18.0871,53.5897,66.6052,-62.3215,28.1174,-7.4942,-1.3555,1.2189,0.3978
ADAML,124,-0.0008778585510298661,,,-3.9278,,,-139.2776,-21.5637,,,-5.2676,,,,-21.5228,,-134.1133,-512.4742,-12.0692,13.3277,0.617,0.0601
NL,74,-0.0008796923293938246,18.9362,16.1592,18.4083,31.0618,17.6595,84.0834,-9.5147,16.3329,11.1501,16.0264,28.3423,24.1858,45.6722,-46.358,-313.8334,-87.0607,-78.5254,-11.2737,-6.1622,1.307,-0.2256
AGCO,66,-0.00088228797637643,31.5631,10.0968,-5.0651,204.5377,-25.785,-150.6507,-19.0843,47.6873,12.2038,-8.58,24.8596,7.9524,,27.1168,-146.0332,-169.3952,-121.6559,-11.4668,13.1829,1.1458,0.1644
BMA,30,-0.0009059194921429815,,,0.4358,,,-95.6422,-26.3876,,,7.1101,,,6.3697,-474.2741,-500.9295,-1631.6025,-115.7989,15.1326,8.76,1.201,-0.3333
BAER,123,-0.0009147722445628227,6.7923,0.8781,-21.7096,-459.5966,-935.8281,-317.0961,42.4696,18.8034,1.9446,-24.4277,43.8829,5.6728,,88.685,,-112.5202,-386.6546,-4.3549,-98.5704,0.4245,0.5586
IMPPP,75,-0.0009285491241340527,8.4686,7.6845,5.0042,-23.9367,-28.5924,-49.9582,-19.5804,23.5581,17.1014,9.5387,34.7545,31.5365,27.6705,-53.3083,,-190.6146,-75.0312,10.216,-16.1086,0.4674,0.0667
FBP,73,-0.0009407678371112866,,,10.0338,,,0.3377,0.8823,,,18.749,,,34.5786,-62.4491,-406.6705,-186.8593,-665.0207,-3.3171,-11.4601,1.1278,0.1311
BAK,74,-0.0009700301718436868,8.6639,1.306,-88.2756,-132.183,-385.7148,-982.7563,9.6955,12.3992,1.4953,999999.0,7.747,1.1678,,79.6586,32.0724,999999.0,-528.2112,-20.5774,,1.1619,-0.3135
RYAM,109,-0.0009818925696866915,16.6733,7.4272,-10.413,87.717,-106.6224,-204.1297,-0.7924,12.4592,4.44,-5.4336,10.1565,4.5242,,13.4441,-484.6939,-52.1806,-299.2594,8.2276,2.9552,1.2849,0.2932
ACHC,78,-0.0010084887772541212,65.0052,11.1634,10.2025,733.0592,-18.6614,2.0247,7.6902,59.9682,8.2387,8.5715,96.4263,16.5594,8.6717,56.5198,-65.2149,-84.0143,-181.5766,-21.9284,-10.4988,1.392,-0.1465
DGICA,118,-0.001036776890996161,,,7.3342,,,-26.6575,6.7146,,,9.1377,,,5.0395,-65.846,-64.2182,-124.5888,-363.2822,,-13.7637,0.6568,0.0136
DUK,113,-0.001074426913667152,8.5449,4.4634,4.527,-61.3072,-124.5753,-54.73,4.4632,11.2392,4.6966,8.1069,50.0609,26.1488,13.6878,-20.4154,-85.7265,-179.0793,-229.3068,-4.4341,-2.1301,0.6363,0.0878
EVCM,33,-0.0010862908504431143,20.4095,1.7339,-1.4768,76.2503,-103.7892,-114.7683,3.7066,41.1541,2.797,-3.7619,69.4179,5.8973,,22.1973,,-254.7301,-122.1201,9.6899,9.1049,1.0476,0.0711
MKTX,70,-0.0010868929361617225,7.7935,4.7157,3.6614,-34.5485,-57.1423,-63.3858,8.5775,76.1902,36.8805,20.7709,68.9458,41.7172,35.3002,35.6653,36.4275,-567.2897,-90.5381,4.0625,-7.4014,0.8364,-0.1824
TCBK,73,-0.0010918179198419185,,,9.625,,,-3.7498,-5.4404,,,10.1632,,,31.9174,-9.7969,-58.0938,-105.5915,-755.6774,26.7005,-5.2795,0.9674,0.0982
DNOW,97,-0.0011208814049262173,33.9283,7.5467,4.9867,147.8056,-34.1664,-50.1327,2.2404,61.3532,10.9174,8.0851,22.5453,5.0147,3.8432,-52.6455,-248.9919,-162.1323,-68.997,-14.1361,-6.1148,1.1064,-0.1924
KHC,107,-0.0011304186645856107,16.7207,9.9787,1.9589,51.8036,-30.9448,-80.4113,-2.9805,13.2154,6.3095,1.3883,34.6978,20.7073,2.6495,13.6403,-52.8885,-70.8748,-187.8858,0.7227,0.7984,0.6378,-0.1304
