Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
LILA,26,-2.2904351601098086e-05,32.2645,7.4024,-5.4795,839.3966,-216.4946,-154.7948,-0.3959,31.8535,5.8465,-3.8487,64.6891,14.8415,,12.4438,55.3574,-70.2386,-578.9366,-1.5757,11.7588,1.1575,-0.1637
FTAI,85,-2.3086080089066135e-05,6.3988,3.2737,-3.1713,-88.1785,-133.3455,-131.7126,111.7313,14.2077,5.815,-434.2274,44.495,22.7639,,-462.8346,-199.9036,-13692.5735,-176.4046,39.7559,98.274,1.153,1.4843
SAH,128,-2.670853461589597e-05,50.2105,13.7477,8.1524,746.6669,24.7053,-18.4758,12.9449,63.5613,13.9226,16.9794,16.5487,4.5311,1.0856,-375.2638,-228.1254,-208.2748,-184.6833,-1.0702,16.8339,1.0633,0.0275
AXON,101,-2.7051799537613402e-05,4.6043,0.5895,0.9769,-61.9837,-93.5007,-90.2315,37.4993,75.0299,7.6856,12.3762,61.1647,7.8317,13.2242,-258.956,-469.5289,-1266.9432,-98.165,-60.0069,-21.0567,1.0548,0.3759
DGII,31,-2.8424859224483122e-05,15.4491,2.2872,1.2451,27.5959,-95.5645,-87.5493,25.789,30.697,3.6356,2.9715,55.7115,8.2478,3.8386,-271.3341,-230.1961,-238.6612,-115.231,-92.5703,-6.1365,1.0208,-0.0772
CECO,112,-2.89377374016374e-05,23.2458,5.0658,3.94,98.5852,-68.2041,-60.6004,30.3841,45.1767,7.876,8.6873,30.34,6.6117,4.4841,-199.5717,-215.0901,-220.4923,-107.0148,-18.3439,-5.9192,1.0081,0.6433
DVA,86,-2.9620228834228535e-05,19.4885,7.5226,10.5414,133.0214,-94.7415,5.4135,-0.3304,31.406,9.6982,34.7457,30.4241,11.7438,6.9165,-15.377,-27.1516,-329.6133,-256.4019,-0.2973,6.1654,0.9912,0.6649
CNVS,38,-3.16677031320019e-05,40.2883,-8.2009,-9.7553,222.4961,-165.7488,-197.5528,21.358,85.933,-13.9938,-19.6043,46.544,,,-7.6923,69.5652,-200.9612,-112.231,-32.1178,4.5836,0.9405,-0.8262
CTAS,60,-3.251980782002989e-05,8.6172,3.7221,2.9402,-32.6554,-73.8237,-70.5978,10.762,67.0287,23.1621,35.055,60.5088,26.1364,19.6389,-189.3108,-191.4562,-1192.255,-103.4755,-3.5424,-16.8004,0.9194,0.4751
GGG,56,-3.30124939429655e-05,9.0942,4.9253,3.8125,-26.6881,-59.3556,-61.8747,7.8443,65.4182,28.3439,24.3368,49.3319,26.7177,21.1138,-62.9121,-73.6104,-638.3359,-94.5135,-26.4288,-8.7934,0.9072,0.2732
MYRG,146,-3.314172308996499e-05,16.5628,5.4186,4.3773,32.3391,-56.3665,-56.2269,20.4241,62.5712,16.3764,16.309,11.4328,3.7403,3.0368,-467.3571,-313.1475,-372.5813,-97.4377,-24.5066,-7.9171,0.904,0.353
AGRO,52,-3.3711139018931556e-05,28.7611,14.8811,13.4642,261.8545,38.3433,34.6425,17.1553,23.9921,9.9309,9.3062,35.3486,18.2895,8.2211,-134.7237,-11.1192,-69.118,-214.6593,-16.511,-11.0527,0.8899,0.4088
WLYB,21,-3.633206765651524e-05,52.943,8.1798,1.4194,434.8119,-46.4478,-85.806,-3.0259,78.7001,9.7274,2.5339,65.7141,10.1529,1.311,-6.4558,32.7518,-178.5189,-176.5874,7.7803,8.5131,0.825,0.0692
AENT,44,-3.726714216152066e-05,34.3934,-9.0767,-21.9225,326.2095,-321.4905,-319.2249,,47.356,-9.9981,-44.7225,8.9697,,,,,-204.0029,-130.2801,-90.5487,30.675,,-0.3879
ACNT,138,-3.750320680119824e-05,26.8861,9.7185,10.3346,199.3068,-38.5347,3.3457,-21.7265,21.3984,6.1879,7.1563,16.5222,5.9723,3.6673,-14.5181,35.0302,-69.2464,-53.36,-13.9687,-20.3145,0.796,0.1913
DLTR,41,-3.7551667731323054e-05,16.7402,6.0787,4.967,36.8901,-55.8655,-50.3296,-41.445,50.1401,14.5654,18.0239,37.527,13.6268,10.2388,-103.7326,-52.0657,-362.8699,-124.0218,-13.5923,-13.3834,0.7948,-0.0614
CHRW,68,-3.839165718681982e-05,14.8611,10.0662,8.6201,21.9526,-22.6281,-13.7986,6.9019,60.1418,32.5898,68.9668,7.5727,5.1294,3.7795,-54.0342,-20.6977,-800.0656,-108.2146,15.5715,33.063,0.774,-0.2521
TPB,141,-3.887222807722423e-05,26.844,11.1717,9.3384,210.9459,-19.5337,-6.6156,-27.89,42.9817,14.3103,29.6814,55.3593,23.039,10.4763,-8.3231,-12.9355,-317.8413,-152.1566,1.3905,15.2084,0.7621,0.3787
CVS,129,-3.9187224123035515e-05,43.856,13.108,5.3392,356.5041,6.9131,-46.6081,10.3919,50.325,12.0332,6.5053,16.9016,5.0517,1.4478,-45.1048,-40.2029,-121.8408,-200.907,9.0161,4.7917,0.7543,0.0277
DUK,113,-4.186469051243148e-05,8.9483,4.43,4.853,-61.2924,-139.264,-51.4701,16.8433,10.3686,4.1065,6.2916,45.1057,22.3304,11.3404,-37.0853,-53.874,-129.6444,-261.4783,-6.9459,-1.4021,0.688,0.046
BIOX,4,-4.2559297177553816e-05,18.2776,5.9068,2.1126,59.2492,-67.6132,-78.8737,58.9063,44.9275,11.6154,7.1074,37.9884,12.2767,3.4254,-144.9367,-20.6861,-336.4236,-111.6826,-28.0152,-75.3221,0.6708,0.087
ICCC,17,-4.6516939804413605e-05,17.222,-5.1763,-4.9755,41.971,-157.1137,-149.7552,-3.5078,21.9672,-5.282,-6.5468,41.1934,,,-30.6329,26.7045,-131.5792,-101.2154,-10.4287,6.7437,0.5728,0.0155
AIRTP,5,-4.799499817322042e-05,27.1774,1.9154,-19.4959,452.8092,-326.5455,-294.9589,39.6697,33.6791,1.8989,-35.3511,19.7414,1.3913,,-49.1471,,-181.3258,-194.5601,12.5685,29.5685,0.5362,-0.117
GOOD,123,-4.935883136441105e-05,10.1271,3.9195,2.1334,-53.6984,-194.1723,-78.6657,8.2019,12.2787,3.8018,4.1934,77.7401,30.0877,5.7897,-24.8226,-9.6828,-196.557,-339.6294,-4.5575,-1.5462,0.9361,0.1702
THCH,127,-5.5409385961609336e-05,0.7372,-12.6038,-13.7707,-97.5223,-208.128,-237.7071,51.9859,12.4224,-169.9174,-540.1403,3.5233,,,,,-3922.3853,-139.7903,42.967,67.4709,,-0.742
BRCC,13,-5.564287061953434e-05,26.3292,-17.9888,-91.1474,140.6116,-310.0034,-1011.4737,29.2629,93.4716,-51.09,-281.5852,32.9156,,,,,-308.934,-92.3483,,,,-0.1479
WASH,73,-6.489341305175028e-05,,,14.8484,,,48.4843,-4.4736,,,16.0769,,,33.3663,-13.6759,18.3662,-108.2735,-1363.5056,-98.8221,19.6773,0.747,-0.1901
BNT,118,-6.881655459202692e-05,,,38.9714,,,289.7136,323.0397,,,9.9789,,,9.7391,,,-25.6057,-3688.8266,-74.755,-197.2125,,0.236
SWIM,111,-6.964895711732471e-05,35.5914,4.9342,3.3471,342.5965,-112.2503,-66.5291,10.3544,32.6477,3.6209,2.8676,31.1137,4.3134,1.5777,,,-85.6737,-168.8787,-12.3613,-8.2413,,0.2692
CTKB,18,-6.964895711732471e-05,11.1455,-0.1991,0.081,-7.8913,-73.9861,-99.1897,28.2032,115.7322,-1.6541,0.2369,61.556,,0.6145,,,-292.3322,-70.7489,-114.0162,-4.9733,,-0.2905
AMBI,51,-6.964895711732471e-05,7.9396,7.5397,7.4932,-64.1842,-69.8126,-25.0676,104.9246,15.4123,11.7088,41.6535,20.6035,19.5657,11.0528,,,-555.8816,-172.9962,-164.6358,-32.3067,,-0.356
GGR,9,-6.964895711732471e-05,0.2896,-1.4651,-0.4,-98.3993,-112.5401,-104.0,4.3888,12.997,-52.5958,-26.4654,15.442,,,,,-6616.3423,-100.736,-30.3719,-141.6674,,-0.5728
OCGN,14,-7.478086568646807e-05,,-88.7333,-36.7377,,-430.0757,-467.3767,,999999.0,999999.0,-93.8663,,,,-204.6429,99.4715,-255.5042,-62.2277,,22.7901,0.7669,0.6178
SSBI,73,-8.72048659446474e-05,,,21.5888,,,115.888,17.9961,,,21.5662,,,38.4783,-135.7864,-35.8173,-99.8953,-1260.8355,2.3235,-5.0592,0.582,-0.2019
KARO,33,-8.902392191868825e-05,21.7046,8.4235,6.3054,67.9613,-30.0984,-36.9459,28.3826,127.1854,39.4885,26.5719,66.1665,25.6792,20.8273,,,-421.4145,-96.4469,-15.4455,-23.811,,0.1092
GHM,66,-9.440106286939798e-05,19.1624,0.9427,0.3226,50.8039,-88.1292,-96.7737,27.9317,28.1,1.106,0.463,16.1713,0.7956,0.2856,-11.405,32.7715,-143.5072,-96.4624,9.6983,-0.455,0.8477,1.3463
AGCO,66,-9.510719501611455e-05,30.39,13.2392,9.6253,153.5943,6.3466,-3.7474,13.5847,65.8772,22.9592,22.8136,23.7231,10.3348,7.0013,-229.8032,-132.6056,-237.0178,-99.3806,-12.057,-12.7417,1.0204,-0.0537
FUTU,70,-9.919260228414489e-05,1.5155,0.8173,0.6108,-87.2242,-92.7688,-93.8924,6.7599,37.6006,16.2218,12.8795,87.3377,47.0995,35.4594,-411.3412,,-2108.7752,-95.5779,45.572,0.5898,1.0692,0.0681
OXLCN,71,-0.00010167846676400306,,,-20.8749,,,-308.749,,,,-17.2768,,,,,,-82.7634,-182.703,16.2598,16.2598,,0.0984
OXLCP,71,-0.00011031662755875112,,,-20.5466,,,-305.4655,,,,-17.2768,,,,-70.8569,,-84.086,-181.4022,16.2598,16.2598,0.5085,0.0933
PIM,53,-0.00011044989511659434,,,-9.3223,,,-193.2229,,,,-6.8608,,,,-6.4552,1.4801,-73.5954,-281.326,15.2344,15.2344,0.5648,0.0845
NWSA,93,-0.00011111653229399005,,5.7803,3.1381,,-64.7063,-68.6187,-23.92,,5.3721,3.3985,,9.134,4.1198,-117.4246,-19.5241,-108.2984,-135.5001,2.7705,2.1656,1.005,0.4898
OCCIO,145,-0.0001111485401925604,,,-5.775,,,-157.7498,,,,-11.5369,,,,,,-199.7733,-134.4415,12.85,12.85,,0.1027
XRX,35,-0.00013033336224644538,46.935,4.2926,-12.8475,672.2804,-160.2348,-228.4746,0.9804,37.0406,2.7101,-7.2687,32.6157,2.983,,1.7433,30.243,-56.5766,-285.201,8.7622,19.6721,1.2032,0.2266
CLPR,124,-0.00013411200517953365,5.4679,2.2669,-13.4284,-932.5175,-1356.99,-234.284,5.7175,5.7495,1.9069,-27.0497,52.3168,21.6901,,-46.5486,9.7904,-201.4363,-1608.1356,-1.2032,46.8484,0.793,-0.0998
FULT,73,-0.00014230568168944826,,,13.3212,,,33.212,7.6044,,,10.7612,,,27.52,-46.5047,3.2063,-80.7823,-1268.5272,-16.524,4.9001,0.7953,0.1628
LMB,50,-0.0001479840379091138,54.1422,8.2564,4.3171,323.9528,-33.0128,-56.8295,1.3115,103.5435,12.6319,8.0535,18.8696,2.8775,1.5472,-480.5369,-42.6216,-186.5504,-82.7293,19.9227,-8.6568,0.695,1.3416
FIP,96,-0.0001517025612735216,,-2.3822,-52.1053,,-725.4492,-621.053,137.2064,,-1.8991,-27.9041,,,,,,-53.5533,-672.3096,19.3511,64.1055,,1.2025
OABI,15,-0.0001517025612735216,,-7.9371,-4.9171,,-129.4618,-149.1713,70.0155,,-8.4226,-6.1073,,,,,,-124.2052,-87.8524,-8.0241,-45.6948,,0.4348
UMC,132,-0.0001563506199616015,4.7664,3.9271,3.1582,-58.7859,-65.1657,-68.4184,29.8179,68.3172,45.0301,27.1678,47.351,39.0132,33.0198,-361.6555,-329.9586,-860.2398,-98.0855,-36.1356,-22.1034,0.8869,-0.0053
EVCM,33,-0.0001638401764121178,16.3352,-1.239,-2.5473,37.4046,-133.995,-125.4735,27.6182,29.868,-1.8123,-5.6907,67.2351,,,,,-223.3955,-123.7317,6.0696,8.0105,,-0.1531
KMI,92,-0.00017595703364799042,11.6762,6.1172,7.7883,-12.7847,-99.0513,-22.1172,15.6093,12.3282,5.1671,8.3079,40.7468,21.3475,14.0111,-58.8706,-57.812,-106.6718,-198.8335,1.6471,-0.6046,0.8201,0.1242
TOI,80,-0.00019079701029863736,92.2178,-127.4706,-0.1466,725.2371,-1273.3904,-101.4656,24.374,40.0746,-44.3154,-0.0591,20.6323,,,,,-40.3281,-116.2499,,-18.2567,,1.2714
NTRA,78,-0.00023246936522630266,6.4527,-9.5921,-7.0822,-44.177,-161.3891,-170.8217,31.1336,214.9131,-255.5767,-61.9852,44.3741,,,-100.3609,-528.0543,-875.2292,-90.987,-143.7885,-8.0269,1.163,0.6554
ZJYL,67,-0.00023993764941599897,12.2334,4.2048,3.8001,-1.8715,-58.2369,-61.9985,-7.579,75.898,20.8698,14.4011,32.2999,11.1019,11.4333,,,-378.9621,-77.1391,1.6293,-8.6023,,7.7785
CPB,107,-0.0002484797706159648,15.1208,6.801,6.0902,27.2969,-59.3584,-39.0983,9.2852,35.8574,12.9023,24.6355,31.1745,14.0216,9.6441,-27.109,-52.8475,-404.5134,-142.3963,-1.6494,-9.901,0.4964,-0.1655
AIFU,137,-0.00025371686799998533,38.7714,6.6326,4.7382,161.2384,-36.0109,-52.6181,-14.9643,115.7827,15.8454,9.0721,35.4474,6.0639,5.6466,51.2285,58.9492,-191.4675,-71.7022,-62.1932,11.6831,0.6892,-0.4724
KGEI,95,-0.00029630498323029254,15.0095,12.7337,8.8511,22.3147,2.0777,-11.4885,152.9067,15.0186,10.1931,8.8571,51.8336,43.9743,27.4996,-1306.6665,8.2609,-100.0674,-117.5676,-17.878,-12.8562,1.7322,-0.2773
MLI,81,-0.0003217618161038202,32.9057,25.6003,17.3036,136.8932,87.8847,73.0364,5.6538,98.2835,61.171,38.635,28.0629,21.8327,17.5978,-233.3747,-210.3697,-223.2766,-72.0327,2.8868,-44.3132,1.0104,0.4443
CMG,127,-0.0003465714109492995,4.4542,2.616,2.0028,-63.1399,-77.5655,-79.9719,14.4108,140.3865,65.9603,39.9162,23.8819,14.0261,10.9469,-171.0883,-449.0069,-1993.0096,-106.9864,-20.2965,-3.0752,0.9214,0.6987
AHCO,80,-0.0003633826248308734,15.1877,4.9851,4.687,49.1491,-137.4205,-53.1297,21.0248,13.4918,3.5427,3.6298,19.5286,6.4099,2.6366,31.5151,,-77.4428,-245.0834,-4.3474,-4.4065,0.8663,-0.1319
ATCH,55,-0.0003634639412435225,999999.0,999999.0,7.7105,69.4999,49.3675,-22.8954,,999999.0,999999.0,4.6701,,,,,,-60.5682,65.1032,,-1915.1707,,-0.8529
NODK,118,-0.00037198411812122884,,,-15.4387,,,-254.3874,-17.3446,,,-16.706,,,,-12.9453,21.1165,-108.2084,-231.7651,,27.1164,0.7259,0.1392
GHG,65,-0.0003723678308839911,14.8119,-13.8493,-12.8459,16.0095,-182.4673,-228.4591,-26.2162,33.8328,-25.3074,-24.3206,31.243,,,50.6177,57.3977,-189.3257,-168.9771,31.5014,18.8227,0.812,-0.3011
EVLV,35,-0.0003893248464650078,0.5542,-40.2961,-15.3267,-53.2851,-235.5014,-253.267,125.3623,5.2735,-306.732,-30.5906,2.6556,,,,,-199.5901,-61.1619,,21.8032,,0.6202
BMA,30,-0.00039543178157899333,,,2.5398,,,-74.6021,190.9112,,,20.1149,,,9.7819,-13.5098,80.7884,-791.9912,-138.8949,-229.7691,-241.7157,0.8427,1.9691
SMPL,107,-0.0003966484095835728,10.3796,4.7234,3.0439,-18.4009,-67.4856,-69.5611,16.2155,25.1155,9.1433,8.3727,38.1252,17.3494,10.307,-119.3602,-199.4729,-275.0661,-107.1526,-13.4069,-21.0178,0.8046,-0.1649
XRAY,79,-0.0004056673506102591,22.4842,3.8478,-10.7107,95.8887,-83.0964,-207.1068,-7.3032,39.4546,5.4016,-22.1406,54.2325,9.281,,-8.2172,15.9217,-206.7152,-123.4772,20.1688,23.7142,0.9605,-0.1762
WAFDP,73,-0.0004083335149082431,,,27.5037,,,175.0373,16.8726,,,10.5542,,,36.2795,,,-38.3736,-2219.5742,-14.3834,-6.9704,,0.0541
RICK,127,-0.0004272324287372343,18.5598,8.1815,6.7548,59.8449,-42.6477,-32.4516,37.2379,39.9676,14.0948,19.8979,64.8769,28.599,19.1273,-821.6777,-193.4245,-294.5725,-133.3158,-51.9291,-34.8923,1.0232,-0.2862
SRAD,34,-0.00045768119815467137,15.7696,0.9217,0.4784,24.072,-85.2443,-95.2158,30.1114,83.9103,3.9235,1.879,59.1246,3.4557,1.9491,,,-392.7452,-107.6824,-27.2536,-2.9628,,-0.0181
GD,75,-0.0004868772108739164,9.6911,6.1627,5.4654,-25.991,-58.6401,-45.3455,2.4383,23.8013,12.1084,17.3891,16.8041,10.6859,8.1935,-92.6405,-17.4702,-318.1634,-117.3639,-1.0496,-5.2548,0.806,0.3031
RYAN,137,-0.0004981440860932747,,,3.223,,,-67.7702,20.4095,,,17.5289,,,8.3094,,,-543.8723,-225.1375,-0.5376,-37.4989,,0.3099
CSTM,81,-0.0005138459483147566,28.8198,10.5445,9.6132,247.5465,-29.662,-3.8679,,43.0964,12.6144,25.0135,13.4807,4.9323,2.3716,-198.4375,-46.2201,-260.199,-213.8979,13.3687,7.991,1.2577,0.4712
OGE,46,-0.0005159704995254035,10.8718,5.8266,9.4432,-21.7146,-89.0005,-5.5676,-7.9277,13.6569,5.8554,14.3073,36.6776,19.6568,19.1102,-48.9411,-45.3371,-151.5088,-200.0047,1.833,-8.8036,0.7578,-0.0386
IHS,139,-0.0005333535334165763,13.4833,8.4781,-14.967,16.1383,-66.0089,-249.6699,24.1541,19.1931,9.6547,-31.9934,41.0084,25.7856,,,,-213.7594,-227.5122,-21.9546,21.9853,,-0.5868
VANI,16,-0.0005434893063410937,,-375.2827,-21.9,,-346.0817,-319.0003,,999999.0,999999.0,-25.0772,,,,64.9123,97.7718,-114.5075,-14.9361,,-1697.4848,0.8908,0.88
OLPX,106,-0.0005586649565613345,16.6745,11.7938,8.7969,37.486,-6.3414,-12.0308,17.6997,46.3506,26.2269,31.2684,73.7714,52.1783,34.673,,,-355.4473,-113.8955,-2.2633,-48.9529,,-0.5457
ZEUS,81,-0.0005698568805859007,68.0192,18.7165,17.6249,565.6304,63.3342,76.2491,10.7141,72.6073,15.9832,19.1674,18.9868,5.2245,3.8632,-431.8413,-168.91,-108.7517,-48.025,9.8269,-21.5647,0.9425,0.3493
IDA,46,-0.0005829568954375733,4.66,4.6186,4.7021,-87.8073,-88.2711,-52.9792,12.7545,6.8329,5.4178,8.4531,20.116,19.9372,14.4983,-34.1846,-44.1876,-179.7745,-177.3643,-8.3072,-5.21,0.7098,-0.1191
FLR,83,-0.0005838697730130405,11.3958,3.6274,4.4372,-6.2553,-50.2635,-55.6281,-2.9104,70.7171,18.008,9.7796,2.5829,0.8222,1.4203,-398.5484,41.7155,-220.3998,-86.1565,-18.6761,-27.3772,0.9082,0.3426
HQY,123,-0.0005856793812544759,8.7111,0.6668,-0.6125,-34.3988,-107.4324,-106.1246,13.9041,19.166,1.1736,-1.6077,57.0857,4.3694,,-33.7662,2.7819,-262.5046,-115.6462,-0.341,-2.3246,0.8915,0.4101
RYI,81,-0.0005880281632580617,82.6784,36.281,33.4958,712.3398,241.3876,234.9578,11.4232,107.3149,37.6737,46.8443,20.7176,9.0913,6.6152,-781.4995,-362.5151,-139.8515,-92.9136,-7.7779,-63.9736,1.2315,-0.0742
ATGE,102,-0.000611349580663328,39.0073,10.5174,5.4851,266.9396,-19.966,-45.1485,4.1423,42.6727,9.2045,6.1501,55.7536,15.0326,6.2281,-54.6656,17.7423,-112.1232,-147.1499,5.1985,2.2831,0.7749,0.3343
SRL,30,-0.0006183890213371174,38.3018,6.0353,-14.5228,138.0616,-34.5919,-245.2278,-7.645,12.0113,1.5141,-5.7637,60.1569,9.479,,0.7908,-18.7626,-39.6875,-65.8376,17.3271,10.7445,0.6872,-0.0782
CLFD,139,-0.0006748332519128528,17.531,9.9053,7.9338,40.2862,-20.7768,-20.6617,92.45,76.2192,34.4521,34.6026,41.6959,23.5589,18.8521,-314.0445,-291.4286,-436.1396,-87.5193,-84.6935,-42.1463,1.1988,-0.3699
SAIA,144,-0.0006835215660987019,8.4267,6.7088,5.2003,-31.7384,-45.1238,-47.9974,21.9929,42.4557,27.0405,23.7085,21.1659,16.8509,13.4108,-323.9327,-267.9243,-455.9103,-100.7952,-24.9793,-29.4189,1.1802,1.1202
CGNT,33,-0.0006840446619068941,97.5584,-52.4654,-33.2493,574.2142,-438.5702,-432.4929,-34.17,121.84,-52.419,-36.9903,61.5669,,,,,-111.2514,-91.8522,33.2014,29.8623,,1.413
MOH,78,-0.0006942301521342852,38.5453,13.5586,5.4814,136.7926,5.5599,-45.1865,14.9991,999999.0,999999.0,28.691,12.7125,4.4717,2.7536,-100.3971,-239.6267,-523.4285,-93.4835,,-12.6996,0.738,0.4241
PLD,124,-0.000704136162332368,3.3162,1.6938,2.7765,-93.0137,-109.4448,-72.2351,25.5125,5.4807,2.2395,5.1028,74.7377,38.1741,49.4275,-77.2408,-130.667,-183.7865,-126.6561,-48.3768,-53.3114,1.044,0.035
PBFS,12,-0.0007076760457423345,,,4.1658,,,-58.3415,-1.9369,,,4.3979,,,18.9017,-7.5245,,-105.5694,-772.1335,-2.0204,-2.0204,0.6311,-0.0436
QVCGA,27,-0.0007207473644695923,66.2306,7.6841,-487.2589,6318.2315,-566.3055,-4972.5885,-13.7995,65.8397,6.111,-351.6952,30.4725,3.5354,,69.867,92.925,-72.1783,-2095.3229,40.3174,82.418,1.5448,0.1414
SUPV,30,-0.0007302431609507804,,,-3.5668,,,-135.6679,97.0043,,,-16.2588,,,,-37.0649,92.1,-455.8386,-243.3124,-182.291,-186.3504,0.8635,1.4267
QVCGP,27,-0.0007401874665891613,69.0697,8.0135,-1231.0697,16115.796,-1278.1305,-12410.6968,-13.7995,65.8397,6.111,-351.6952,30.4725,3.5354,,,,-28.5683,-5141.225,40.3174,82.418,,1.0658
SCSC,130,-0.0007460661438088572,42.7855,12.9418,12.8898,336.3843,4.9067,28.8979,7.3029,37.4672,9.0665,10.7677,11.8604,3.5875,2.5736,-47.0531,11.3828,-83.5369,-32.6017,-15.3225,-12.2463,0.9749,0.4011
CRMD,19,-0.0007569990062858743,0.0521,-25.8511,-13.6695,-66.5535,-205.0462,-236.695,-65.7435,999999.0,999999.0,-44.0065,94.2912,,,-34.4156,-360.0,-321.932,-69.9888,,12.3226,1.2209,-0.0145
OI,40,-0.0007706482773747926,16.0302,7.731,18.3321,60.8327,-82.1803,83.3208,7.5112,22.1714,8.5542,42.1466,18.0694,8.7144,9.5933,-232.0175,-9.5058,-229.9062,-234.0178,-11.0412,-84.7642,1.0351,-0.2528
HD,120,-0.0008049949016967581,16.3866,7.4637,6.3845,35.5565,-46.0754,-36.1551,4.1321,125.6679,45.7908,1151.1908,33.5305,15.2723,11.4239,-74.4666,-92.3715,-18031.0446,-114.5222,-16.509,,0.9594,0.2627
CCS,63,-0.0008070354059089711,39.4197,24.4681,27.6201,316.4471,140.6878,176.2011,6.8686,36.9854,18.3657,25.1845,25.2035,15.644,12.018,-440.3442,-125.6239,-91.1816,-3.1776,-10.49,-21.8592,1.144,0.4099
COHR,48,-0.0008349514921902987,14.0836,0.7135,-5.3514,27.3866,-203.8384,-153.5142,55.5833,15.0995,0.6119,-3.9348,31.3615,1.5887,,-50.6925,5.7426,-73.5285,-156.6969,-161.3164,-64.9215,1.1373,0.5467
MKTX,70,-0.0008431296985844133,3.7585,2.3693,1.8977,-67.6527,-78.4041,-81.0229,2.7683,84.1302,42.4276,25.033,72.1889,45.5069,37.6765,-15.0783,-91.1282,-1319.1154,-96.1868,-17.7628,-3.8206,0.8191,-0.4458
NFG,98,-0.0008500010928475382,12.0334,10.685,11.243,-5.7661,-22.4304,12.4301,25.4431,19.1052,13.5715,26.2571,41.3057,36.6772,24.9821,-79.7949,-36.6289,-233.5414,-203.6328,-4.0598,-16.4421,0.7562,-0.0443
PAGP,92,-0.0008752053406511319,13.7361,6.6705,53.0254,108.3005,-510.7678,430.2537,36.2755,14.1005,5.478,7.7005,5.5771,2.7083,1.9657,-201.4563,12.9876,-14.5223,-518.3416,1.1549,-3.2517,0.841,0.5141
GEO,63,-0.0008760034633637445,24.9567,13.4232,18.7832,291.2056,21.581,87.8317,5.3228,23.4209,10.0777,15.7804,30.0347,16.1544,7.7357,21.011,44.6906,-84.0137,-303.9929,10.6431,-19.4942,0.8692,0.763
ACHC,78,-0.000886962803044374,31.885,5.9407,4.6075,187.9378,-63.592,-53.9251,12.7897,59.9218,8.9316,10.3177,96.1615,17.9166,11.4662,-308.6538,-88.3964,-223.933,-124.2992,-6.1537,-12.316,0.9083,0.0483
GLDD,83,-0.0008964666588334278,4.6225,-2.9574,-9.6639,-118.2501,-232.0328,-196.6386,-10.6546,4.5628,-2.3354,-9.4324,4.8049,,,31.3527,-18.0435,-97.6049,-210.1926,-18.9181,7.7136,0.9214,0.5635
PECO,124,-0.0009015560948271113,7.1674,2.2727,1.244,-69.9568,-134.1684,-87.5598,7.9741,9.1994,2.3337,1.6795,72.0441,22.8447,7.6254,,,-135.0042,-157.6902,-4.943,-4.8906,,0.0855
MAIA,19,-0.0009119224769622524,,-58.8451,-33.2796,,-405.8759,-432.7955,,999999.0,999999.0,-148.2808,,,,,,-445.5612,-76.6586,,7.3347,,-0.3208
RMD,79,-0.0009330920285330433,7.2104,3.5261,2.8017,-43.9492,-74.56,-71.9832,18.0224,44.0875,17.2482,21.3402,55.7818,27.2792,20.8698,-49.2722,-139.986,-761.6945,-100.2354,-38.3417,-22.8863,0.8091,-0.1495
PLBC,53,-0.0009573235682317901,,,15.3432,,,53.4325,25.14,,,23.9784,,,41.1852,-109.1391,-55.0685,-156.2795,-907.6401,10.4424,11.2454,0.7621,0.0711
RYAM,109,-0.0009704139960413073,11.1616,2.529,-4.7477,-29.4133,-219.1345,-147.4766,22.0033,8.0413,1.4576,-2.298,7.1674,1.624,,-539.7959,68.8403,-48.4027,-291.5781,-5.4711,-1.8383,1.2077,-0.2823
MTG,118,-0.0009796054268371253,999999.0,999999.0,23.4626,,,134.6261,-1.0871,999999.0,999999.0,18.7826,,,74.3552,-148.9649,-14.5084,-80.0533,-142.2705,,4.4975,0.8763,0.6706
NRIM,131,-0.0009897789851079947,,,12.696,,,26.9597,-2.9288,,,14.0856,,,23.8368,-125.103,-66.9979,-110.9454,-1112.4096,7.4632,8.0684,0.6884,0.0641
MMI,123,-0.0009988432511904663,62.0913,18.9244,9.3489,237.0057,30.7032,-6.5107,0.2053,201.0758,49.0276,15.9246,35.1298,10.7069,8.8541,-31.4091,6.8942,-170.3357,-80.5045,-72.0502,-2.4709,0.9977,0.029
OPCH,80,-0.001002715965500476,13.2337,3.6672,2.8476,6.6518,-80.0749,-71.5239,14.7179,40.2073,8.9135,11.8761,21.9766,6.0899,4.173,-234.4211,-243.8312,-417.0539,-110.9702,-1.5906,-17.8773,0.8903,0.0069
NEXN,34,-0.0010063251263708283,105.6043,19.5293,8.9577,510.9887,38.5793,-10.4234,-1.9579,63.446,9.3864,6.1528,81.8807,15.1421,10.1238,,,-68.688,-83.7345,-111.4059,3.627,,-0.0143
GCT,27,-0.0010064346834762073,73.5596,31.9572,9.7269,215.3321,68.6175,-2.7313,18.3183,160.3248,55.7211,12.7744,16.9596,7.3679,5.0873,,,-131.3313,-86.0573,17.9939,-55.0997,,4.2778
