Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
GNK,75,0.0,39.7735,19.2291,-61.0661,-105.048,12.0701,10.2106,-1.4849,18.2442,0.8132,0.2507
ASX,132,0.0,-75.7189,7.4934,-339.9618,-110.1373,21.5403,2.3191,-8.7435,6.7865,1.3367,0.6927
TXNM,46,0.0,-118.5024,12.3577,-188.0798,-265.1634,15.9235,1.6502,-7.6427,23.4612,0.6935,0.079
CCCS,33,0.0,-91.6355,12.0014,-275.1123,-110.6156,29.8716,9.0517,-12.2656,8.4785,0.835,-0.043
CTRI,95,0.0,-108.0447,9.1953,-280.3002,-156.0421,15.932,-9.0384,-72.2416,3.2907,,0.1381
TIXT,45,0.0,-161.2255,102.534,-38.5484,-343.6758,65.3519,-1.487,4.5164,4.0671,1.721,0.5882
SITM,132,0.0,-105.5484,3.1514,-533.7313,-90.2322,37.2017,40.7686,1.1769,,2.2505,0.7711
DSX,75,0.0,-49.3175,16.616,-39.4142,-326.9938,10.5019,-12.9299,-3.2792,23.2151,0.8049,0.0755
AEP,46,0.0,-98.287,12.3075,-209.1734,-223.249,17.3695,3.855,-6.7239,23.1107,0.6587,0.1533
UVV,52,0.0,31.036,25.2903,-87.6096,-43.32,23.7167,7.3955,-1.4615,8.3263,0.7866,-0.049
HUN,74,0.0,-139.7838,20.357,-80.7796,-170.3311,18.5917,-1.2273,9.0569,1.2094,1.0744,-0.4361
INTA,33,0.0,-96.9812,8.1744,-938.073,-98.3288,180.4796,17.0948,-28.8978,,1.2596,-0.3518
DXC,45,0.0,12.7249,58.9812,-91.5359,-232.536,58.5979,-5.8242,-13.8291,5.423,1.3149,-0.2533
NTWK,33,0.0,43.8859,133.3256,-69.0226,-9.3097,98.4192,7.6477,-6.8956,5.2986,0.7148,0.7587
CVGW,136,0.0,-41.8636,19.013,-204.2893,-83.2094,46.8438,11.3519,4.0209,2.5279,0.8476,-0.0404
VOXR,114,0.0,-87.986,5.7525,-339.8592,-97.398,23.0714,-10.2581,4.1481,9.9038,0.5972,0.4296
CPRI,7,0.0,-139.567,77.3688,-622.214,-242.139,165.6506,-14.0812,76.75,1.1706,1.8938,0.0876
TRI,119,0.0,-75.8947,6.8761,-653.5527,-103.6844,42.2554,6.8296,-8.5141,26.1229,0.8528,-0.1216
XNET,33,0.0,-78.2731,14.4289,-446.8312,-85.2178,281.82,-11.1002,1.7584,1.8807,1.3154,0.9286
LOW,120,0.0,-57.6655,17.0543,999999.0,-127.8717,142.9956,-3.087,,12.6904,0.9874,0.0294
CCEP,13,0.0,-47.0062,16.4253,-383.9275,-144.8662,40.2962,11.6709,-12.6505,12.4034,0.7622,0.0352
NVTS,132,0.0,-274.8264,10.3973,-103.243,-77.0747,10.8464,4.8404,8.5664,,2.5881,5.733
AMBA,132,0.0,-123.6656,9.0402,-384.1257,-90.7685,55.3854,25.7827,-0.2752,,1.7917,0.6553
PII,67,0.0,-75.5058,35.6837,-179.4113,-151.8141,47.6435,-19.6879,8.9175,4.0499,1.3391,0.644
APOG,10,0.0,-29.2645,28.7438,-206.7072,-119.2706,49.2027,-3.9485,-3.5822,8.6782,1.404,-0.216
GNSS,37,0.0,-226.8527,10.5191,-556.522,-110.2586,61.0741,-48.5502,48.0569,,1.1479,0.0457
SMHI,75,0.0,-387.6454,4.8934,-46.746,-279.796,3.5642,-2.9158,20.2825,,1.0724,0.2024
LITB,27,0.0,-97.2984,31.5915,999999.0,-110.8889,999999.0,-59.4414,,,1.1851,0.8026
ZENV,33,0.0,-70.5561,55.9136,-67.0485,-225.0839,37.7244,18.8345,13.2215,1.4688,1.6079,-0.2703
NPO,81,0.0,-71.0496,11.5297,-241.7798,-115.324,24.2742,-1.0007,-0.07,14.1604,1.2293,0.3824
SCVL,28,0.0,72.625,87.7456,-94.2672,-87.0191,81.5378,2.2964,-11.2458,7.5778,1.2372,-0.1734
LUCK,133,0.0,-88.7223,16.4269,999999.0,-337.4477,41.4021,4.0463,,12.3273,0.9787,-0.1649
BZUN,27,0.0,-147.1002,102.0812,-58.9492,-16.5066,91.5349,6.9248,1.216,,1.4831,0.24
SKM,139,0.0,85.3917,118.1545,-53.622,-274.1618,84.1411,1.886,3.2773,10.2345,0.7224,0.0015
CHRW,68,0.0,-53.4763,9.8441,-700.5043,-104.1789,44.3058,0.7303,-21.3826,3.7751,0.9203,0.5294
GT,11,0.0,-87.4438,38.0826,-52.9752,-413.5479,31.1669,-5.9205,-1.4265,4.8734,1.6157,-0.2325
HLIO,81,0.0,-73.4138,17.4556,-122.5105,-121.3885,20.1711,-3.5543,-1.1467,10.1501,1.1786,0.7712
SXC,138,0.0,18.5328,30.4434,-106.4766,-162.7436,32.7513,-6.0026,-10.1472,7.8672,0.9613,-0.1142
KELYB,116,0.0,-31.2286,132.174,-37.8548,-91.698,61.5052,-10.4204,1.5235,1.4821,0.6341,-0.1201
SANM,47,0.0,-29.2066,15.8688,-176.9808,-64.3875,31.1952,-15.2962,-1.8495,4.568,1.2084,0.7694
DOCU,33,0.0,-79.7834,14.7904,-843.1942,-102.596,226.6363,7.7794,-77.2703,7.7148,1.33,-0.1729
CBRL,127,0.0,-65.0605,85.0177,-196.0843,-248.248,126.6142,0.3723,-4.8938,2.1554,1.4786,-0.1821
AMCR,88,0.0,-95.9707,7.9714,-189.6866,-172.6654,11.331,10.0367,-196.9896,8.7681,0.9387,-0.1721
CWAN,33,0.0,-94.7592,5.3934,-609.9852,-96.0789,40.0675,22.7165,-151.4862,2.7078,1.0986,-0.3116
HTZ,126,0.0,-1828.9023,-2.2961,-811.828,-1654.7096,-2.4534,-3.4361,95.0517,,1.7435,0.3012
NYAX,33,0.0,-92.9411,10.8067,-819.5655,-97.4616,117.3125,33.3439,-69.3258,1.3933,,0.1345
CLS,47,0.0,-28.1021,10.4054,-504.2634,-92.9839,45.5495,21.1657,-7.0582,6.4141,2.0952,3.1815
HZO,8,0.0,-15.9361,58.0443,-50.2433,-162.5142,43.0614,1.5159,-7.3858,5.2746,1.5299,0.1174
MEOH,74,0.0,-37.2037,17.3989,-95.4284,-201.4353,18.1959,-0.0979,-9.5834,8.7294,1.0875,0.0081
PL,121,0.0,-141.4285,16.3945,-243.4569,-88.1384,63.74,10.7188,14.8126,,1.962,2.6034
BIP,75,0.0,-222.1022,6.1858,-45.8646,-570.7436,6.8183,17.3331,12.2384,23.5658,1.0284,0.1559
ZETA,33,0.0,-105.6471,18.4815,-509.7376,-94.673,119.5825,38.016,-274.9175,,2.0847,0.2032
TRX,114,0.0,35.5467,20.6407,-127.2842,-117.889,31.0685,7.4061,-8.1614,26.8235,0.7346,1.177
KLC,102,0.0,-94.7582,26.58,-174.4164,-269.6431,36.471,6.0893,-70.555,3.3741,,-0.5556
TTC,142,0.0,-37.0492,19.0384,-477.8301,-102.6863,68.1251,0.6721,-2.7136,11.6345,1.0742,0.036
WALD,106,0.0,-247.6699,32.8424,-49.9219,-138.9338,21.7458,25.548,5.1134,,0.6477,-0.4074
CELH,13,0.0,-80.614,7.9361,-705.3776,-90.7271,203.5165,2.854,-12.4837,11.4875,1.5244,0.6533
PRMB,13,0.0,-87.3961,9.2574,-380.4213,-146.334,20.6347,9.658,-127462.963,10.9539,0.9682,-0.3703
TKO,133,0.0,-128.02,9.6868,-146.8036,-124.1838,17.3888,67.4265,1.4916,10.088,0.7915,0.1961
PINC,102,0.0,-111.8058,41.7036,-103.6346,-156.4898,43.0471,-10.8592,21.9981,0.1102,0.8434,0.4631
RTX,3,0.0,-79.0754,7.2285,-283.5771,-124.2056,15.7823,17.1474,-0.8349,8.0978,0.8054,0.3532
TLN,46,0.0,-113.6191,5.2928,-711.5646,-135.4125,16.3426,-14.0547,45.2644,7.9595,,0.8561
LBTYK,26,0.0,-272.7183,25.6135,-33.1649,-320.7413,14.8317,5.4935,34.0031,,0.9853,-0.0386
GXO,143,0.0,-54.795,20.4601,-157.9237,-207.6782,27.4319,19.7484,-3.021,3.2454,1.4283,0.3463
SPRU,10,0.0,-1970.9906,6.2532,-26.561,-1671.0766,5.4108,2.815,31.9175,,1.0093,0.3491
RSSS,45,0.0,-53.7814,33.5028,-606.3112,-113.7511,1422.5841,9.9366,-19.1032,4.6856,0.6493,0.2577
GPRE,74,0.0,-342.2085,17.7273,-37.0691,-196.0775,10.2161,-25.3948,11.6679,,1.4125,1.0579
WOOF,105,0.0,-245.9618,99.4545,-83.0451,-429.4266,92.0204,-2.2193,5.9775,0.1153,1.8534,0.0225
BDL,127,0.0,18.5442,68.3212,-59.8786,-177.8284,53.8672,7.9137,-0.6621,3.4204,0.6323,0.3036
AMRK,105,0.0,-143.0625,14.8094,-87.0559,-59.7699,14.4265,13.1928,-6.1667,0.4445,0.9864,0.0924
MLCO,65,0.0,-107.9528,12.6877,999999.0,-210.1682,32.8008,22.8585,,10.8981,1.1074,0.5159
KRNT,66,0.0,-68.0143,20.9371,-124.1091,-35.6516,34.8872,-7.2621,8.6428,,1.6181,-0.2746
CC,74,0.0,-90.1742,21.6326,-318.128,-298.1114,28.775,-4.87,18.1326,7.6617,1.4712,0.0396
ZEO,66,0.0,-923.2055,26.3974,-75.2171,-165.3989,144.5007,-33.2269,12.5421,,0.6869,0.0855
SYY,58,0.0,-43.708,31.5143,-1897.3647,-135.7921,106.2008,3.1135,1.798,3.9227,0.8631,0.016
SON,40,0.0,-165.7437,10.1542,-201.0167,-253.2533,12.8072,-2.5005,5.9882,7.8298,0.9142,-0.1512
LOVE,105,0.0,-25.3666,213.5735,-124.7993,-123.094,299.9789,-2.8042,0.5246,2.0052,1.694,-0.2292
PI,66,0.0,-105.7959,6.9576,-1731.9531,-100.2806,70.2996,19.0376,-339.0847,,1.605,1.43
FUBO,90,0.0,-227.644,16.5548,-590.9362,-156.7173,56.6741,18.3415,36.3051,,2.3674,0.1683
MVST,66,0.0,-165.6096,14.7556,-147.4536,-123.7682,19.0934,23.8682,31.2475,,2.1326,1.9407
RRBI,65,0.0,,,-110.4225,-901.5136,,2.132,-5.2289,,0.8659,0.3057
ALLT,31,0.0,-106.3841,30.4134,-456.3497,-99.8487,199.5301,-1.0252,-0.0924,,1.3585,0.6983
TISI,102,0.0,-343.3608,60.4141,-4591.5814,-372.7988,76.6038,-1.199,96.1883,1.1893,1.56,-0.1199
PKX,138,0.0,-27.5022,26.2591,-8.0961,-58.1888,7.6954,-4.7217,-3.0943,3.305,1.0505,0.2088
ROAD,83,0.0,-80.8028,5.7857,-701.5047,-109.1611,25.5046,16.6507,-11.0664,5.8533,1.4082,0.5209
HURC,66,0.0,-105.7768,56.713,-48.2116,72.5205,21.7111,-18.0956,6.7763,,0.9183,0.1353
POWW,101,0.0,-251.7647,32.2049,-73.6578,-101.9291,22.3847,-8.4174,37.99,,1.2195,0.1429
WAVE,46,0.0,-100.7467,0.0404,-3856.9497,-97.7937,36.0,-45.098,-6.3966,,0.9576,0.1603
XHR,65,0.0,-137.5046,10.2382,-91.4378,-218.0433,9.946,0.5776,2.8208,8.9696,1.0479,0.112
TNL,65,0.0,-26.2309,42.5293,999999.0,-189.7421,80.6924,3.2805,,19.9047,1.2231,0.3538
AMPL,33,0.0,-128.1483,20.6029,-445.2116,-87.2377,400.9232,8.3204,-0.6117,,1.3811,-0.047
WRAP,101,0.0,-187.7624,3.3052,-31275.4824,-105.3998,999999.0,-32.7337,92.0961,,1.4434,0.6024
WFG,59,0.0,-78.9282,31.5653,-90.2123,-99.5058,28.2665,-4.3384,3.7242,1.7655,0.9493,-0.1992
MT,138,0.0,-14.4748,20.4266,-43.1768,-137.3967,10.4448,-8.5449,8.5289,4.9775,1.2164,0.3473
CECO,112,0.0,-69.7999,21.0068,-296.4674,-121.4221,45.1285,2.4022,-6.0642,7.2383,1.1554,1.2501
PACK,40,0.0,-192.4857,18.3339,-79.1503,-191.5581,15.9443,9.6937,4.1783,,1.5088,0.0077
CALX,139,0.0,-96.0689,22.1694,-300.0393,-79.9676,93.747,-20.015,-8.6175,,1.2255,0.7644
AG,114,0.0,-95.4567,4.6536,-149.3394,-112.4761,7.025,-2.2128,0.519,0.9824,1.2312,0.9285
ATS,66,0.0,-130.4136,13.1967,-207.7666,-128.3591,21.1713,-16.4726,-1.509,1.3117,1.1033,0.0298
KELYA,116,0.0,-29.8848,133.9711,-37.1293,-91.5358,61.5052,-10.4204,1.5235,1.4821,1.0801,-0.1307
FNKO,125,0.0,-112.7123,84.6614,-153.0611,-142.4409,113.0084,-4.2183,0.7087,1.2374,1.2425,-0.5476
CENTA,39,0.0,-50.1017,35.6927,-141.6118,-103.3934,47.3277,-3.3118,-7.2089,5.7925,0.9284,-0.1427
MRC,66,0.0,-22.232,46.9518,-193.1205,-115.8555,73.8095,-7.8077,38.79,4.4836,1.0512,0.1933
YIBO,66,0.0,41.2532,101.9016,-111.7679,-45.988,117.1911,-0.2623,-71.8039,5.204,,-0.0254
VTOL,143,0.0,0.17,63.7137,-105.9973,-160.5931,66.2467,9.0997,-8.272,9.1513,1.0366,0.1908
BATRA,133,0.0,-126.5502,4.5136,-518.1693,-128.5012,14.2676,3.4466,0.8172,,0.7471,-0.034
DT,33,0.0,-78.0944,10.2959,-553.2674,-97.0645,91.4167,18.745,-30.0502,10.5631,1.1544,0.0136
HOVNP,63,0.0,1672.1211,58.3803,-12.344,-12.1112,37.4211,9.0312,-37.5669,8.2533,0.4421,0.2533
FRD,138,0.0,-121.0522,31.1751,-76.8945,-28.2611,25.7697,-13.8791,-3.8831,0.6264,0.9738,0.4341
CULP,140,0.0,-197.6408,38.6909,-102.4079,-64.8065,39.5379,-5.3681,24.2864,,0.8488,-0.0979
GES,7,0.0,150.6343,138.1355,-100.8772,-266.6546,145.9782,7.8783,25.0968,5.5537,1.4489,0.5853
WERN,144,0.0,-106.1063,13.6534,-122.7012,-154.6241,16.1014,-7.7524,4.6632,2.2384,0.9163,-0.0927
CENT,39,0.0,-55.6369,32.3279,-159.281,-103.017,47.3277,-3.3118,-7.2089,5.7925,0.9385,-0.1485
EVGOW,45,0.0,-4662.5314,4.7936,-6.7742,-543.7002,8.9956,59.5652,17.8846,,2.4475,-0.1826
SSTK,45,0.0,-8.53,69.3125,-117.8998,-179.4206,78.7037,6.9376,1.6589,7.3464,1.332,0.4066
LBRDP,26,0.0,-179.5817,,-34.1261,-290.9419,,3.5678,-8.7,9.0551,0.54,0.0509
SWX,95,0.0,-118.8632,10.0681,-139.9781,-227.9102,12.0613,-5.917,-8.0352,9.461,0.7223,0.1114
OSW,65,0.0,-53.7836,8.2037,-321.1529,-101.371,25.0941,12.7164,-27.744,8.7636,1.0317,0.2881
F,9,0.0,-268.4438,9.7325,-87.2197,-384.3757,9.3958,4.9951,-4.8133,2.8212,1.3608,0.3412
SG,127,0.0,-109.9371,4.7846,-670.9686,-105.7219,57.4651,15.8867,7.5533,,1.6924,-0.7285
GNE,113,0.0,-47.23,45.6523,-228.3964,-89.2179,165.3272,-1.0207,2.6866,2.8501,0.6987,-0.0176
DNOW,97,0.0,-19.5637,33.9283,-162.1323,-68.997,61.3532,2.2404,-6.1148,5.0147,1.1064,-0.143
HLMN,66,0.0,-87.7621,29.1489,-149.5626,-131.6523,38.4195,-0.2629,-2.4115,6.0302,1.0687,0.0445
BALY,65,0.0,-697.2115,36.0386,-1733.0057,-1093.9386,41.7603,0.0574,95.1401,,,0.4288
HNST,27,0.0,-93.1093,30.7543,-313.1248,-72.4123,146.3073,9.866,-41.553,,1.4289,-0.314
LASR,132,0.0,-148.2052,11.2004,-182.738,-60.0569,28.5303,-5.4178,14.9317,,1.7696,2.8998
ASIX,74,0.0,-35.6902,19.891,-76.6066,-171.4763,16.0971,-1.046,-4.7905,3.8821,1.219,-0.1259
SVCO,33,0.0,-162.0204,92.6844,-133.9639,-50.9998,273.6872,10.0173,-964.4863,,,0.2638
EDN,46,0.0,-98.7845,1.0454,-2500.0321,-103.9978,25.0208,33.8233,-22.2668,2.2254,1.1036,0.033
UEIC,37,0.0,-155.2905,121.0173,-54.877,-2.7332,69.8142,-6.0834,14.4282,,1.3314,-0.3812
DXLG,28,0.0,12.3692,694.1294,-56.4407,-227.3284,234.0312,-10.5018,5.1896,1.0781,1.1321,-0.3088
OSS,32,0.0,-208.9317,18.6622,-185.2425,-53.7581,42.4177,-10.1852,31.3531,,1.2191,1.0756
WSO,66,0.0,-60.0731,10.1188,-671.6765,-91.7433,89.5901,4.5931,-17.126,9.8614,1.1105,-0.2779
GIII,7,0.0,166.7049,123.7674,-72.9063,-52.6162,86.3267,2.6645,-8.4949,9.4715,1.1765,-0.0115
HUHU,81,0.0,-113.6491,7.1151,-1362.7883,-98.9233,67.6179,8.4658,-12.8818,,,0.4333
AGYS,45,0.0,-85.0106,8.4223,-786.4639,-102.0925,79.3138,16.0698,-12.4363,8.5025,1.2335,0.7876
PMEC,42,0.0,-121.4358,54.0542,-204.1422,-91.7039,101.0377,2.5164,2.5234,,,1.1987
MYPS,33,0.0,-51.9667,463.5378,-63.7194,-55.6284,159.8933,-5.565,15.1329,,1.1735,-0.2504
CAL,134,0.0,86.8807,154.5626,-98.0044,-166.8535,153.5589,-3.3582,-6.762,5.7672,1.3446,-0.3317
GEVO,74,0.0,-214.851,3.3194,-55.2147,-58.6224,1.3379,-1.657,12.182,,1.8296,1.0265
IEP,10,0.0,-206.1096,15.3634,-92.772,-125.1225,19.6563,-17.0082,23.9091,,0.8792,-0.0117
YETI,125,0.0,2.7507,40.9473,-389.0868,-90.0654,232.5836,10.3188,-2.2798,13.4095,1.3936,-0.004
LWAY,107,0.0,-53.4298,13.5542,-521.611,-92.7717,88.0235,16.6728,-18.987,7.4146,1.1273,-0.0274
ORCL,33,0.0,-72.8641,8.2888,-1938.067,-129.0347,39.5489,8.3798,-126.9618,31.45,1.3036,0.8302
QSR,127,0.0,-39.9338,8.5504,-439.6199,-181.7208,17.5957,19.7095,-2.389,27.6469,0.9054,0.0241
ODFL,144,0.0,-59.0447,5.611,-850.4696,-101.2239,48.2088,-0.8752,0.3106,26.5529,1.2883,-0.1873
WLFC,67,0.0,-33.928,12.6186,-208.9411,-301.1702,15.311,36.41,-25.1445,46.486,1.2159,-0.1721
ASR,3,0.0,-86.0827,1.2265,-2359.5508,-99.7262,32.5012,21.3431,-19.4247,55.9152,1.0355,0.18
KYIV,139,0.0,18.1195,19.1726,-245.3994,-97.0192,39.1506,0.4391,-21.7587,38.6885,,0.1847
MAR,65,0.0,-61.1458,6.3117,999999.0,-138.0354,46.1253,5.2129,,57.1939,1.0586,0.0903
HLT,65,0.0,-73.1656,4.6569,999999.0,-130.0958,49.716,6.7139,,52.3926,1.0197,0.1279
OLED,47,0.0,-52.5397,8.2388,-405.3171,-87.8725,44.4206,12.3615,-11.6982,36.8703,1.5476,0.0904
DLNG,75,0.0,202.3314,22.0736,-28.4188,-303.512,11.685,-2.5405,-8.1566,49.4997,0.7418,-0.0331
GSL,75,0.0,329.9433,30.1237,-53.9343,-173.4699,19.8217,5.8217,-23.5643,52.955,0.8648,0.3715
SCCO,82,0.0,-19.5372,7.4793,-801.0829,-104.4179,47.9117,15.5379,-23.4855,48.5831,1.1266,0.5459
APP,34,0.0,-80.7764,3.4897,-9060.662,-102.3401,91.8352,43.4396,13.2538,39.7826,2.3481,1.1634
CLCO,75,0.0,-39.981,12.9322,-37.9579,-551.0625,9.72,-10.7565,5.589,50.5253,,0.7918
ADBE,33,0.0,-49.1951,11.4058,-1206.1608,-102.1272,161.619,10.7991,14.6083,35.9963,1.3623,-0.1242
WLKP,74,0.0,188.0573,24.9443,-94.6509,-127.6796,35.7862,-4.61,3.1458,34.3732,0.6169,-0.1493
PAYX,42,0.0,-64.1951,6.9095,-1333.3474,-105.7072,54.2447,5.417,-8.603,40.8078,0.9803,-0.2263
ZJK,81,0.0,-88.8167,4.6898,-1000.3305,-94.084,73.2627,30.1293,-38.5415,5.0261,,-0.4337
PAYC,33,0.0,-39.8432,13.1712,-771.587,-99.8289,131.9192,11.1885,-20.944,33.682,1.2738,-0.1439
TGS,92,0.0,-78.2206,2.191,-1302.8618,-100.5259,32.3591,24.7148,-19.8655,43.3049,0.9551,0.1712
YALA,34,0.0,132.7319,118.5943,-121.1905,-30.0685,503.7895,6.5223,-24.0179,35.976,0.8278,0.3664
RMBS,132,0.0,-54.5501,8.6758,-502.2339,-91.4053,69.8891,20.7121,-7.956,32.1646,1.7345,1.0649
MAMA,136,0.0,-75.8899,12.6381,-978.5591,-99.3884,133.5185,18.4941,-27.1437,3.879,0.9839,0.7269
AI,33,0.0,-140.6125,10.7148,-351.1818,-74.8295,246.6799,25.2668,4.0133,,1.6242,-0.2147
AD,139,0.0,-137.6509,31.0923,-89.7727,-208.1774,29.223,-3.4818,0.9884,3.8462,0.8142,0.0351
LRCX,66,0.0,-24.1856,9.8379,-944.9895,-96.2726,113.0818,23.6841,-15.483,32.0086,1.7436,1.1874
RDCM,35,0.0,-26.8205,50.3207,-192.965,-55.4233,4508.2669,18.2345,-15.9836,5.0599,0.9464,0.1733
HOLO,34,0.0,165.1006,999999.0,-17.665,468.1732,588.4248,42.6189,-1021.0732,,0.8212,-0.8548
KVYO,33,0.0,-96.0058,9.3311,-827.5159,-90.9461,469.5694,34.2881,-13.0316,,,-0.1906
ZIM,75,0.0,1575.9945,999999.0,-46.0102,-319.6654,137.7536,63.2521,-64.4711,29.5441,1.3665,-0.0464
CALM,52,0.0,361.6787,65.9883,-163.3497,-65.2282,157.6677,83.1932,-42.791,36.0506,0.6251,0.0191
BZ,34,0.0,-75.2688,6.0085,-777.7524,-90.7328,2171.0145,23.4488,-11.4201,16.134,1.191,0.192
GRND,34,0.0,-74.3261,7.2514,999999.0,-114.8687,257.4225,32.71,,26.8683,0.5256,-0.2261
DDOG,33,0.0,-90.689,6.7308,-1281.9546,-94.5191,1564.6488,26.1195,-34.0192,2.0223,1.2138,0.5338
RERE,105,0.0,-14.7205,400.7586,-84.9334,-10.89,237.4026,25.9346,0.4556,0.1774,1.1486,0.2259
SNOW,33,0.0,-112.5011,4.9193,-1709.0544,-99.8963,376.537,29.2147,42.0752,,1.5167,0.7523
INSG,139,0.0,-87.203,48.2409,999999.0,-129.9182,1607.0311,14.3216,,1.3815,1.9043,0.92
INUV,2,0.0,-164.7003,149.1228,-375.3735,-104.8171,651.4448,13.3705,20.6535,,1.5135,-0.1947
FLNC,66,0.0,-3.9173,98.6636,-103.599,-38.0035,180.6434,21.6677,-9.1329,0.9865,2.1985,3.1728
GCT,27,0.0,214.1585,97.7288,-146.6616,-119.4993,277.5101,64.9603,-39.5298,11.2702,,0.979
SEMR,33,0.0,-76.5484,26.7968,-520.9899,-87.5179,1011.363,22.4718,-18.7402,2.2048,1.3653,-0.2317
DSP,34,0.0,-88.558,55.3864,-81.4615,-7.6213,191.3324,29.7402,0.1144,1.2025,1.4342,-0.3724
NET,33,0.0,-100.9686,3.175,-3940.6783,-99.7829,270.2923,28.7552,-37.1083,,1.5166,0.902
ONON,134,0.0,-70.1691,13.2044,-835.3438,-93.1087,341.8531,29.3622,-29.53,9.1231,1.4582,-0.1253
BRBR,107,0.0,-61.9329,6.6325,999999.0,-104.394,127.1894,20.3625,,19.9239,0.7703,-0.5989
PAYS,45,0.0,-80.6475,30.2465,-385.0544,-89.3377,163.6488,22.8883,-24.3156,1.807,1.399,1.4589
ELF,106,0.0,-54.3226,24.0444,-497.2711,-96.5131,107.6938,28.2817,-18.4077,12.0308,1.4773,0.8705
SN,37,0.0,-42.9021,20.7599,-641.0694,-97.5821,113.383,26.699,-30.9068,12.9874,,0.0531
MIND,66,0.0,82.6208,51.0817,-169.6986,-48.3766,95.3219,28.3566,-20.719,14.5488,1.1748,0.8505
FET,97,0.0,-3.6263,64.3142,-79.0286,-92.5787,55.0079,10.4973,22.4735,4.3737,0.8695,0.563
GOOGL,34,0.0,-30.3276,11.139,-588.6433,-97.1649,84.7705,13.8662,-14.717,32.1098,1.2515,0.8432
SND,84,0.0,-66.518,42.4732,-38.9432,-123.393,17.6195,5.2028,-0.6369,1.3058,1.0665,-0.0937
MDB,33,0.0,-93.2895,12.0953,-521.1477,-83.7466,330.1149,19.2175,-160.2669,,1.7368,0.8898
APPN,33,0.0,-121.3199,20.5392,999999.0,-107.98,805.9578,13.1397,,,1.4549,0.0122
TGEN,66,0.0,-129.1552,18.3041,-571.6694,-96.7883,157.4397,-10.0236,30.8945,,1.2914,3.0862
RDNW,45,0.0,-267.4396,65.3845,-286.0888,-427.1597,76.2124,-11.5047,65.2462,2.0344,1.3945,0.2374
ONTF,33,0.0,-122.3859,290.9116,-138.3659,-35.1762,999999.0,-9.5457,11.5444,,0.9667,0.021
BRLS,107,0.0,-195.373,1.3551,999999.0,-137.1334,7.5019,-7.2558,,,0.6972,-0.4286
ACEL,133,0.0,-28.1426,31.1164,-337.65,-151.6311,64.791,4.8968,-30.6965,7.5281,1.033,-0.0137
DRS,66,0.0,-60.8808,8.4444,-349.9745,-93.3958,31.6695,14.4374,-9.9785,9.06,0.966,0.1004
BATRK,133,0.0,-129.2434,4.8934,-470.4478,-131.3923,14.2676,3.4466,0.8172,,0.7677,-0.0107
XYZ,33,0.0,-34.6803,28.9932,-168.8463,-86.9981,55.3056,10.0633,-13.5995,6.992,1.7947,0.3223
PZZA,127,0.0,-62.6042,20.2428,999999.0,-176.4495,143.4751,-3.0413,,7.2221,1.1996,0.2798
LION,90,0.0,-154.8613,17.1733,999999.0,-314.2113,38.9911,6.1875,,7.4084,0.589,-0.1781
DAVA,45,0.0,-75.4104,20.3225,-142.6672,-108.5345,27.4982,4.2523,8.8382,4.0799,1.1719,-0.5074
MRT,126,0.0,-247.6492,-24.7604,999999.0,-135.9095,999999.0,-5.3647,,,0.4483,-0.2213
FLO,107,0.0,-31.265,51.5796,-274.2124,-133.9289,103.4841,0.2486,-4.3152,7.1717,0.5483,-0.3377
LAD,128,0.0,-55.2815,26.5579,-120.5465,-205.0078,28.4553,16.5771,-6.3108,4.0165,1.2107,0.0589
CGAU,114,0.0,142.362,55.3106,-79.189,-70.6857,36.7711,8.5792,1.0946,19.9482,0.8959,0.8003
LOT,9,0.0,-630.0789,1.4417,999999.0,-288.5334,22.7082,36.1323,,,0.69,0.0538
ALG,66,0.0,-39.1774,18.7908,-213.3018,-79.8948,39.6067,-3.6184,-9.1654,10.1202,1.036,-0.0057
OPAL,92,0.0,-1779.1683,10.7328,-9.9038,-724.9078,13.5602,17.1271,-1.6497,3.3346,0.6848,0.4506
ZKH,120,0.0,-100.2705,1.0889,-4528.7945,-98.0764,101.4593,0.5221,3.5165,,,-0.1501
ALGM,132,0.0,-106.6844,6.429,-512.8198,-99.5095,27.8164,-30.9102,17.7267,,1.7638,0.1636
MRTN,144,0.0,-78.0986,11.8288,-146.1359,-105.3005,17.4116,-14.8258,-1.3911,2.9313,0.8852,-0.2879
MODG,125,0.0,-120.842,76.497,-51.1801,-390.0598,57.1216,-1.0619,37.9171,4.9442,1.5158,0.3752
PSMT,41,0.0,-5.8647,32.2447,-241.6563,-100.5141,81.765,11.3517,-1.4382,4.5752,0.8748,0.3669
ERIC,121,0.0,-69.0165,50.3165,-259.5929,-118.6778,155.6553,-5.8747,4.5427,2.5161,1.0459,0.3295
CABO,26,0.0,-84.9246,23.3085,-86.4009,-386.4942,22.2205,-6.242,0.7317,30.7374,1.1793,-0.439
GLW,139,0.0,-85.0055,9.4625,-355.5724,-119.9305,25.8947,4.2104,6.724,8.6522,1.2215,0.9589
MSI,121,0.0,-65.8238,7.1982,-4227.0825,-108.4444,98.1831,8.4085,-132.6116,24.859,0.924,0.0025
CPK,95,0.0,-60.3152,7.6046,-210.5316,-166.8304,11.6818,17.3874,-11.5641,29.497,0.7129,0.0006
