Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
SLAB,132,0.0,-93.5034,11.7425,-357.1346,-86.5943,56.5512,-23.6155,13.9733,,1.7709,-0.1374
WLK,74,0.0,-59.0385,10.4428,-177.6672,-118.7198,17.9444,-20.5521,-2.8571,9.8183,1.3659,-0.3249
VST,46,0.0,-65.6942,14.4696,-464.8815,-163.2271,33.9922,-11.6883,-8.2147,19.632,1.0826,0.8026
NVGS,75,0.0,-21.0129,9.9007,-88.9403,-163.5699,9.3905,16.2402,-5.0845,24.0472,0.9944,-0.1233
HTO,147,0.0,-109.1047,11.3769,-135.9472,-273.1223,13.0749,8.0015,-11.03,22.2917,0.9608,0.0121
ICFI,116,0.0,-63.3151,22.0123,-299.4715,-122.5253,52.0426,10.2965,-7.5449,6.7399,1.0136,-0.4102
FIZZ,13,0.0,-40.7017,10.6904,-774.7307,-91.9576,184.3077,1.5996,-50.2098,18.3361,0.751,-0.0999
WFRD,97,0.0,-1.2826,18.1669,-944.4509,-106.0061,96.99,18.5638,-67.3321,15.9688,0.9597,-0.5559
ZD,139,0.0,-47.8192,38.8212,-147.8504,-110.6638,55.3336,-1.9388,-0.0204,13.8898,1.3743,-0.364
POOL,67,0.0,-65.5144,10.5791,-1120.1292,-101.9766,72.1894,-10.3262,-6.2818,13.4721,1.3125,-0.1572
TKC,139,0.0,-57.233,7.0178,-245.954,-107.3837,15.6493,14.5789,-61.3499,12.6823,0.9452,0.291
CENTA,39,0.0,-44.6186,30.8274,-163.166,-107.8271,43.9924,-0.8538,-8.8484,6.3638,1.0492,-0.0691
CTSH,45,0.0,-12.0034,20.3557,-263.5255,-90.6129,59.5584,-0.386,-7.458,15.0778,1.1732,0.0872
BRC,88,0.0,-4.5047,26.6548,-256.8676,-94.0806,75.802,0.7155,-7.6433,18.1464,1.0918,0.2459
SIG,39,0.0,38.8449,80.0744,-145.4277,-105.9138,177.5864,-8.5564,-26.411,8.7532,1.663,-0.3541
GDDY,45,0.0,-81.1356,12.9615,-27914.6209,-135.8731,79.3094,3.9792,,15.002,1.1932,0.4767
VEEV,33,0.0,-75.1114,5.4628,-751.3377,-89.0424,273.2895,9.6801,-24.9868,18.1638,1.3165,0.0468
ENTG,111,0.0,-97.9745,6.0449,-605.9521,-116.0402,19.8917,7.3702,-5.9227,12.1915,1.8505,-0.3774
EZPW,105,0.0,52.3399,82.6542,-80.2262,-99.6854,68.8861,18.3975,-7.734,8.7346,0.9227,0.4042
MMYT,143,0.0,-83.4171,7.7526,-691.0954,-95.8954,79.4063,30.1826,-27.4368,10.435,1.3064,0.4427
TLN,46,0.0,-125.7813,10.2539,-197.8041,-159.473,15.543,35.8873,,4.3118,,1.2814
OSW,65,0.0,-59.365,8.9543,-296.7848,-110.789,22.502,45.3605,-18.66,7.0904,1.2238,0.3186
SIRI,22,0.0,-64.6399,16.1338,-101.5648,-214.5787,18.3105,-0.4066,,21.5493,1.8712,-0.3712
RPD,33,0.0,-124.4607,15.4278,999999.0,-131.6942,127.2993,13.5201,,,1.5878,-0.4336
CRH,23,0.0,-28.1541,18.8874,-264.8799,-115.3135,44.4358,6.8026,6.1589,12.8101,1.2903,0.091
GPK,40,0.0,-14.7323,15.4761,-304.6066,-164.3604,26.5089,-0.1271,-29.3953,13.2372,1.1634,-0.06
ERII,66,0.0,-64.3502,11.7565,-386.352,-81.8084,78.2627,2.196,-18.5985,14.8423,1.7368,0.0697
TGNA,22,0.0,-14.2969,22.9052,-90.8259,-228.1633,21.9315,-11.4891,11.8303,20.9867,0.86,0.3616
BBW,125,0.0,82.2277,74.4186,-308.1889,-102.1078,309.8283,3.8845,-8.8526,13.4536,1.0432,0.4405
NWE,113,0.0,-112.2782,13.8511,-102.8855,-251.9117,14.0513,-3.7686,-4.5074,21.1269,0.9642,0.2288
AMBI,51,0.0,57.9105,15.3252,-116.0175,-193.1527,18.1092,53.7163,-203.4743,13.8828,,-0.0755
OSK,9,0.0,12.7204,19.7425,-212.3046,-110.7989,38.6178,16.6131,-16.3104,8.6727,1.3541,-0.2097
LII,66,0.0,-54.2531,8.6053,-5886.9214,-106.0064,104.8219,5.5845,,16.9393,1.3209,0.2088
PLAB,132,0.0,69.6644,22.39,-134.2889,-68.6296,44.0347,8.1896,-20.1038,28.3664,1.7888,-0.2656
BUD,13,0.0,-40.106,16.6212,-125.8802,-188.5448,20.2924,2.7585,-9.9646,24.0148,0.999,0.038
DD,74,0.0,-75.0169,11.1655,-129.6959,-119.0817,14.0524,-7.2905,8.4835,14.2277,1.3186,-0.002
ATHM,45,0.0,-60.5678,8.9872,-343.7425,-77.0458,355.3182,3.5054,-0.3373,15.8325,0.9896,0.1071
TR,136,0.0,-42.2824,12.5223,-269.0065,-96.4156,38.8991,11.994,-5.1381,13.2353,0.6058,0.0346
SO,46,0.0,-124.3776,8.4211,-210.0747,-223.9844,12.1355,-14.8632,-2.0068,23.9714,0.9212,0.3241
RSVRW,133,0.0,-149.1573,23.0323,-20.8479,-584.6124,13.397,16.7715,-1.3792,17.7366,2.1577,-0.0877
AZO,8,0.0,-41.949,15.3394,999999.0,-123.5632,322.7594,5.9177,,20.4903,1.0235,0.2016
GTM,33,0.0,-64.9727,15.5353,-289.0814,-162.4353,37.5921,12.6722,6.7127,21.0121,1.737,-0.3838
SJM,107,0.0,-72.4796,15.0991,-160.2695,-185.0168,19.4762,-4.1094,-5.5289,17.7155,0.6137,0.0003
STNE,45,0.0,162.1731,41.4378,-183.1754,-86.9215,105.2172,26.038,-13.3277,48.3466,1.7079,-0.3393
SWKS,132,0.0,-45.7833,12.6114,-265.5338,-93.8669,31.7336,-12.9997,-11.2214,24.166,1.4736,-0.3724
CE,74,0.0,-94.0328,8.5563,-239.434,-169.4335,13.3961,13.0983,-23.7019,11.1335,1.4462,-0.6599
YETI,125,0.0,-18.1986,31.9229,-457.9974,-89.5287,259.0679,3.9801,-37.4438,13.5923,1.8561,-0.0894
DTI,97,0.0,165.9635,91.2912,-126.5391,-97.6663,117.5601,17.35,-80.624,16.812,,-0.3422
A,18,0.0,-70.6424,8.1,-712.2818,-101.1001,49.5708,-0.219,-10.1791,19.7571,1.3637,-0.1895
TIMB,139,0.0,-73.1015,6.1209,-779.6364,-108.6775,49.8474,12.8459,-2.4356,14.4193,0.9371,-0.0309
SDHC,63,0.0,-15.4768,14.607,-682.1962,-88.7576,81.709,1.2283,-26.9842,16.2019,,-0.3001
WEYS,7,0.0,56.1344,76.059,-105.273,-49.8495,81.6633,-9.5779,-9.195,12.8987,1.02,0.1126
BDC,139,0.0,-48.0233,22.5784,-310.5842,-114.8458,53.8473,-3.6218,-1.9539,12.1597,1.7486,0.1855
CCCS,33,0.0,-99.4983,8.3255,-391.6114,-112.6549,26.7429,10.7266,12.654,6.7391,1.0072,-0.244
TILE,62,0.0,-40.846,34.9379,-224.376,-119.8169,60.2009,-2.8061,-17.8156,8.0872,1.5424,0.2364
MRTN,144,0.0,-52.5118,13.8461,-186.9973,-102.2877,26.8021,-10.4775,-7.5956,6.761,1.0065,-0.2091
WMK,57,0.0,10.4234,96.7358,-120.5109,-87.8625,125.8231,0.0214,-5.5693,2.9207,0.6413,0.2744
TK,75,0.0,985.806,62.003,-28.943,0.8794,50.5926,23.0881,-31.4499,35.7031,1.0033,0.0043
DOCU,33,0.0,-85.2419,19.9303,-1064.8522,-101.7199,2597.6969,9.7764,-83.0168,2.2454,1.2573,0.4235
NOK,121,0.0,-0.2207,72.3973,-76.4122,-106.763,51.5471,-11.0391,3.7244,6.8833,1.2066,0.5823
OLLI,41,0.0,-33.7569,20.616,-291.0059,-97.8301,71.9634,15.0877,-10.731,10.8338,1.0514,0.655
ZWS,66,0.0,-60.1178,11.1643,-341.1664,-106.7682,33.4124,19.4024,0.7554,14.2502,1.3191,0.0504
IMAX,66,0.0,-56.35,19.4867,-246.4291,-102.4893,41.1053,24.612,-4.7976,14.2696,1.0329,0.6623
NPO,81,0.0,-74.4277,11.6129,-236.7839,-111.845,25.0381,-3.6299,-1.0333,13.4617,1.4647,0.0169
RCMT,116,0.0,1.527,40.7944,-633.9126,-99.7278,152.4468,-7.5323,19.3104,8.8502,1.1972,-0.2025
ETR,46,0.0,-122.3696,11.2063,-144.6343,-292.6805,13.0442,-10.4154,-12.8452,22.1298,0.9833,0.7053
ULH,144,0.0,-10.3697,20.0915,-171.856,-135.6087,28.7163,-17.5304,-19.0786,8.7504,1.231,-0.2257
CMC,138,0.0,54.9165,25.0208,-162.0662,-86.4919,38.6865,-1.2784,-25.3979,13.2778,1.2726,-0.1823
JBHT,144,0.0,-66.9982,10.3665,-482.4202,-111.2323,39.281,-13.395,-11.9176,7.7414,1.2012,-0.2085
B,114,0.0,-34.6782,8.8789,-91.6974,-121.2779,10.4933,3.4868,-2.2788,24.6556,0.852,0.1551
LILA,26,0.0,-293.098,32.7953,-61.5952,-698.3981,31.6188,-5.9791,9.6609,13.8304,1.7563,-0.0719
GHG,65,0.0,128.964,57.652,-147.0843,-189.0038,152.9408,15.877,10.755,23.554,0.9418,-0.1738
YUMC,127,0.0,-9.3328,13.3146,-223.001,-108.7053,40.2176,14.4967,0.5726,10.4405,1.0871,0.3592
AIN,140,0.0,-43.3172,14.1263,-280.1635,-97.6332,33.8762,10.9212,-11.5011,14.6506,1.2147,-0.1902
FOXA,22,0.0,19.2928,,-127.4151,-122.8792,,-14.3834,-3.7343,19.4079,1.0676,0.8593
TME,22,0.0,-77.0821,3.9377,-463.9007,-95.6064,24.9256,-2.0714,-16.437,17.9158,1.0915,0.2945
DIBS,27,0.0,-93.9598,60.681,-176.855,-56.3919,999999.0,-12.5608,9.2784,,,-0.5176
DCI,112,0.0,-38.2027,14.2167,-581.566,-98.7079,71.0724,4.5325,-12.7508,15.1716,1.1712,-0.0608
HRI,85,0.0,-8.0311,15.2276,-351.2559,-212.0209,25.3052,19.781,-14.8917,20.2011,1.874,-0.1134
PRGS,33,0.0,-62.2583,19.7999,-493.9955,-133.6526,53.7367,15.3528,-15.3602,18.6911,1.1553,0.1374
PCTY,33,0.0,-63.0236,10.8691,-894.5637,-96.1926,152.203,19.4038,-22.5661,18.5448,1.6312,0.1432
EMN,74,0.0,-62.7485,13.2926,-201.353,-149.6281,20.9707,-12.949,-5.615,11.4441,1.3206,-0.0907
CRM,33,0.0,-76.0828,9.1462,-490.3813,-103.2623,47.9536,11.1795,-2.2053,17.2103,1.2565,-0.103
FELE,81,0.0,-43.5779,14.7838,-387.9769,-92.0419,56.8642,1.0482,-13.0268,12.761,1.1272,-0.065
GTES,66,0.0,-40.9862,20.3133,-130.7914,-123.1796,25.7621,0.4502,-2.9126,13.3466,1.2813,0.0969
WIT,45,0.0,-37.7057,11.9769,-331.3319,-89.9385,55.1313,-0.8038,3.9053,14.8986,1.1765,0.1228
HZO,8,0.0,90.6535,57.6596,-74.8625,-151.8656,49.8103,3.7524,-17.3447,8.3852,1.6101,-0.2932
KELYA,116,0.0,-56.9077,136.2674,-66.3097,-58.1872,85.2381,-2.6121,0.0399,0.5521,1.1268,-0.4421
FERG,87,0.0,-45.5552,19.7067,-758.2939,-101.2352,100.9366,-0.333,-11.4949,9.0434,0.9396,-0.2267
FTAIN,85,0.0,-23.8898,10.6809,-1275.603,-187.7389,19.1698,67.6872,-806.5199,30.844,0.6749,0.0811
TKR,81,0.0,-10.79,18.8625,-218.4556,-118.2196,32.2499,6.0556,-14.854,14.7326,1.4407,-0.1711
ESAB,66,0.0,-46.1856,13.4032,-401.9109,-117.0242,39.6203,6.9901,-18.6681,15.4347,,0.1189
MDLZ,107,0.0,-49.9506,12.8478,-315.5161,-133.0237,29.9452,14.351,-5.3715,15.5792,0.9316,-0.0184
BH,127,0.0,-18.7582,31.597,-102.0514,-115.9479,32.4074,-0.7911,-7.877,10.7783,1.1344,0.0979
HURN,116,0.0,-27.0672,20.2954,-329.165,-117.1199,49.6355,20.275,3.4686,10.0508,1.2014,0.5556
NICE,33,0.0,-65.9438,10.6657,-471.516,-95.8489,61.5902,8.9953,-9.7884,18.306,1.3869,-0.3732
FCN,116,0.0,-37.9141,16.1336,-371.6455,-96.7623,68.6755,15.198,-17.821,10.8207,0.7634,-0.2221
LEU,84,0.0,-7.1194,16.6628,-2169.8377,-109.6596,2669.0476,8.9857,,17.4891,1.355,0.4093
NOVT,66,0.0,-83.2259,6.3834,-893.1963,-102.0604,43.3361,2.4113,-16.5991,13.9861,1.6458,-0.234
SHOO,134,0.0,-32.6021,30.2875,-347.8348,-86.9843,132.5038,-6.6176,-0.494,11.0892,1.2461,-0.3042
CZR,65,0.0,70.5686,29.9447,-191.2945,-391.6902,38.3217,6.6492,-25.8331,25.0761,1.8587,-0.3721
CLFD,139,0.0,17.007,30.2703,-142.0618,-42.4657,57.1721,-0.7985,-113.5511,13.8758,1.5969,0.0072
FIVE,41,0.0,-48.9431,14.1758,-595.9795,-110.1635,113.2422,15.7026,-16.3758,10.8326,1.5105,-0.5238
PLNT,65,0.0,-74.4057,7.8287,999999.0,-147.642,36.8313,14.3636,,25.4697,1.5916,0.5601
DOV,66,0.0,-67.3366,10.6331,-468.1528,-111.3455,35.1067,-2.0359,-19.136,15.8676,1.2484,0.0416
NWSA,93,0.0,-50.7043,,-159.3596,-119.6868,,2.9001,-0.7378,10.5492,1.1896,0.0688
IMPPP,75,0.0,42.4291,14.4705,-174.1801,-73.2258,30.7925,87.4533,-28.6347,37.0619,,0.1134
NVRI,42,0.0,-151.4709,21.8409,-121.1242,-306.7429,23.8537,10.8735,7.6454,3.9072,1.6638,-0.2096
EMR,37,0.0,-62.489,10.7444,-237.2705,-101.7192,27.8123,9.8595,-63.0179,18.1932,1.2397,0.0026
JILL,7,0.0,117.8865,103.968,-861.3173,-177.8659,328.8563,-1.6952,,14.183,1.0327,-0.3885
KRUS,127,0.0,-93.1484,2.5692,-727.839,-104.1818,33.3059,32.8445,-76.4754,0.1771,1.8115,-0.5009
KAI,66,0.0,-52.6032,11.3519,-471.2083,-97.8261,53.1489,5.8506,-18.4067,17.3838,1.2951,0.1171
ZM,34,0.0,-36.7866,27.2604,-244.6075,-69.2095,326.3653,3.0563,-29.2076,11.6027,0.8695,0.1765
WTRG,147,0.0,-115.5569,6.8308,-160.0227,-209.4232,8.6982,-10.2362,-9.6478,33.698,1.0816,0.1215
LND,52,0.0,-42.0865,12.0426,-111.3855,-98.4241,13.3301,-18.4281,0.8531,18.6434,0.9484,-0.1477
WEC,113,0.0,-108.6617,8.2888,-202.8864,-217.7914,11.738,-8.1814,-3.9159,23.7545,0.827,0.3784
DRD,114,0.0,-85.8234,1.3162,-1958.9981,-98.9148,41.5642,7.3811,-15.3348,25.6973,1.0576,0.9009
LNW,45,0.0,-62.5978,16.2093,-1186.2353,-137.0591,48.1728,15.5255,34.1085,21.02,1.242,-0.0881
BCPC,74,0.0,-75.878,5.9434,-458.9344,-104.5853,23.2511,-2.1137,-12.331,17.2578,1.0652,0.1159
AZZ,67,0.0,-30.4355,11.822,-202.499,-146.8311,19.3034,16.1629,-9.4944,14.4122,1.1899,0.1546
GFI,114,0.0,3.651,11.1085,-303.2085,-112.2705,31.4406,4.9922,-6.4593,32.5972,0.9711,0.4499
SNPS,33,0.0,-81.0759,5.0371,-1401.0127,-100.1963,92.8608,15.2154,-11.2446,24.9403,1.5055,-0.2304
GRBK,63,0.0,25.917,18.844,-195.0233,-54.7643,36.0349,1.1331,-21.77,19.981,1.7497,0.0167
CSL,135,0.0,-66.1043,8.1317,-649.841,-101.4975,35.9821,-15.8274,6.4608,21.4262,1.3247,-0.1013
KO,13,0.0,-56.603,9.8012,-902.1962,-115.4306,48.7357,6.3948,-6.4044,28.627,0.8167,0.2213
HON,3,0.0,-52.621,9.8024,-769.3659,-115.7188,47.473,3.3722,5.1079,19.3225,1.0628,0.1016
BWMX,27,0.0,81.1516,53.5494,-803.7443,-146.0111,144.7369,13.0519,-33.315,17.9775,1.0915,-0.3644
YORW,147,0.0,-67.6307,8.0554,-219.8411,-172.2777,13.3777,18.2366,-6.7549,41.6041,0.9208,-0.0006
APP,34,0.0,-80.1211,8.4508,-1886.2019,-109.8177,57.3896,16.5431,33.9705,19.7438,,3.1651
BBWI,28,0.0,-19.4783,23.4148,999999.0,-146.3801,192.8486,-1.7328,,17.2971,1.5106,-0.3271
SSD,66,0.0,-40.0507,12.6248,-489.1233,-95.9283,60.2903,4.6178,-18.8461,21.6598,1.4145,-0.1861
CW,66,0.0,-52.2409,10.3156,-416.8585,-105.2335,35.9621,11.2767,-17.5246,17.0312,1.0606,0.281
CPA,5,0.0,114.4295,27.9759,-188.9496,-144.704,47.757,16.6405,-42.2246,23.6483,1.2249,-0.0677
GIB,116,0.0,-32.3386,6.339,-420.906,-106.7387,23.5276,11.107,-14.2666,16.1855,1.0865,-0.0631
MITK,35,0.0,-68.3998,23.352,-311.2915,-101.2184,72.2393,19.1625,-20.0077,10.245,1.3885,-0.4061
RSSS,45,0.0,-98.8507,21.0348,-850.5913,-114.9105,351.0836,18.3549,-59.5281,,0.7651,-0.1558
VTSI,88,0.0,-10.0046,20.2852,-336.5219,-83.804,84.1941,37.061,-28.7641,26.7677,1.2718,-0.6674
BRBR,107,0.0,-66.5341,6.2955,999999.0,-107.5865,109.3421,21.9047,,17.7708,0.877,0.3253
ELF,106,0.0,-84.6723,6.9036,-1608.3286,-99.5742,90.908,76.8926,-56.3371,14.618,1.7572,-0.6349
CSWC,140,0.0,,,-123.304,-185.9734,,77.4706,-27.9922,,0.9847,-0.0033
CELH,13,0.0,-83.3255,3.4496,-1679.857,-95.7533,190.3908,101.6533,-25.9027,20.2096,1.6113,-0.5342
BZ,34,0.0,-82.7315,4.7924,-856.2721,-92.2726,941.6235,32.0047,-15.3635,9.8652,,0.0243
LYV,133,0.0,-54.8961,20.8247,-1733.0062,-132.9038,308.7601,36.2387,-84.9134,4.7126,1.312,0.2838
GNE,113,0.0,-42.8585,49.3297,-226.0721,-78.6007,191.1115,33.8173,-6.2565,2.4606,1.0324,-0.0038
KVYO,33,0.0,-119.2509,9.0378,-709.9567,-89.9075,295.2138,47.6683,,,,0.2528
DECK,134,0.0,-46.7323,11.0357,-1096.9636,-93.4766,394.024,18.2086,-19.3537,21.6317,1.4343,-0.2163
QXO,120,0.0,-109.7325,40.9607,-765.8238,-97.4552,714.7487,21.1885,21.7898,,1.8242,-0.8291
PRCH,33,0.0,-343.8704,39.563,999999.0,-213.2496,198.0754,55.9359,,,2.0079,0.7431
MDB,33,0.0,-102.3201,5.1518,-2366.8052,-97.1025,639.3162,31.0715,-44.5541,,1.7211,-0.4819
PAYS,45,0.0,-92.9054,11.6481,-915.5985,-95.9459,322.1301,21.8783,-50.2912,,1.7067,-0.4847
CWCO,147,0.0,16.3142,16.9288,-210.0901,-77.6278,41.3973,91.5002,-14.3454,20.6284,1.1418,-0.0541
TYGO,132,0.0,-187.0931,86.8016,-93.5179,-23.4183,81.207,78.5879,,,,-0.18
HTHT,65,0.0,-93.0153,0.9013,-6860.6694,-104.5549,89.4756,58.5627,-39.1457,21.9544,1.133,-0.0547
SOUN,33,0.0,-128.0924,2.5193,-4859.5099,-100.5085,200.7317,47.3642,,,,0.6097
MIND,66,0.0,-482.5747,40.5289,-30.5483,197.8703,92.0413,45.9699,1.7829,1.4188,1.7554,0.1829
ASML,66,0.0,-66.5689,4.4185,-2395.8908,-100.6263,127.6524,30.1562,-52.6808,32.8113,1.5882,-0.3021
NET,33,0.0,-102.3891,3.1257,-4200.9751,-99.8944,265.5844,32.9666,-22.2902,,1.8109,0.2588
ZEO,66,0.0,130.3796,225.819,-95.2123,-104.081,211.8614,23.2984,2.0889,4.6853,,-0.7379
RERE,105,0.0,-54.0483,999999.0,-51.8828,43.9825,157.098,31.3732,4.385,,,0.627
CXDO,139,0.0,-100.7322,26.4098,-289.3401,-95.788,89.5795,41.66,-7.6075,,1.746,0.0182
DDOG,33,0.0,-96.1009,4.3679,-2033.3734,-96.8229,930.4465,27.0586,-43.5907,,1.605,-0.1823
ACMR,66,0.0,-38.5187,15.1105,-200.9419,-67.1495,37.6158,43.4355,-14.0353,17.184,2.2244,-0.2326
ESLT,83,0.0,-66.5076,14.9666,-307.6866,-114.1139,39.2493,8.4041,-6.9847,6.0674,0.9027,0.8929
BBUC,50,0.0,-401.1078,6.5378,-35.3318,-894.7461,6.9475,13.2891,-16.9246,8.0849,,0.1851
DSX,75,0.0,1.5531,17.5798,-60.4487,-264.5672,13.5197,-9.6127,-0.3474,30.6714,1.0034,-0.3919
TMHC,63,0.0,19.891,23.7163,-117.8196,-37.4268,27.2191,-9.8127,-14.7503,14.6184,1.5113,0.0436
AWR,147,0.0,-44.6981,13.2462,-321.9184,-148.5553,26.8956,21.1933,-9.3806,33.01,0.8265,0.1372
PBI,94,0.0,-64.3765,46.0509,999999.0,-450.9863,89.2121,-16.2697,,10.5591,1.5708,1.2268
MHO,63,0.0,45.7493,28.5479,-136.7693,-36.0684,38.5414,-2.3694,-21.5487,14.5586,1.5413,-0.0668
KMI,92,0.0,-96.9759,11.4304,-119.8614,-195.7539,12.8201,-20.4023,1.1989,28.1256,0.9251,0.6523
NXPI,132,0.0,-50.9758,11.1522,-672.9078,-111.5504,46.9772,0.5377,-15.7623,27.6891,1.547,-0.1815
MCW,11,0.0,-58.1343,20.0543,-256.9667,-180.6498,36.1152,5.8468,-14.2183,19.2375,,0.0804
HEI,3,0.0,-81.123,4.0811,-811.4139,-108.0925,20.9718,34.4054,-7.3001,21.0686,1.1833,0.4405
FAST,120,0.0,-62.07,7.9739,-1255.067,-95.0544,99.0258,5.2445,-5.8675,20.808,1.0774,0.0456
OLPX,106,0.0,-41.9743,21.6581,-151.7004,-121.2371,30.8053,-34.9259,-8.1965,25.2293,,-0.3196
SVM,114,0.0,19.4861,15.3712,-103.7542,-84.4868,19.5548,3.3912,-2.9626,29.2006,1.2327,0.113
FTS,46,0.0,-104.316,13.3808,-108.9234,-247.58,14.7946,2.3002,-2.1452,27.627,0.9222,0.2199
VSEC,83,0.0,-50.5957,5.8528,-196.5348,-93.6633,9.2088,28.5369,-37.1945,10.2263,1.5234,0.6123
KDP,13,0.0,-50.6727,14.9269,-160.4867,-155.4839,20.9326,5.3852,-2.193,21.5607,0.8159,0.167
TGS,92,0.0,-88.3541,2.1241,-869.019,-103.2936,17.1432,-10.3353,-123.918,26.2401,1.2296,0.7971
CAMT,48,0.0,-79.3268,4.248,-762.9017,-93.4598,46.2879,-1.7245,-23.9639,20.741,1.8724,-0.2562
DE,66,0.0,-0.3103,13.4022,-508.785,-105.2374,29.0186,17.4837,-7.5109,24.2182,1.183,0.1829
CSV,102,0.0,-31.0818,13.0211,-217.493,-379.7961,16.5454,2.4516,-26.1977,23.3666,1.2202,0.5701
MTD,18,0.0,-75.5889,7.361,999999.0,-107.6121,120.4284,-3.3523,,28.5004,1.3761,-0.1124
CP,122,0.0,-75.2004,3.2456,-264.6754,-130.5012,6.8093,42.4438,-9.065,34.9502,1.08,-0.1615
WHD,97,0.0,-0.2504,12.5047,-298.9989,-96.5522,43.6414,59.3564,-49.8737,25.4536,1.2333,-0.0329
ESP,66,0.0,56.2499,29.1516,-144.8231,-31.0755,59.0414,8.8334,-15.0341,16.882,0.7025,0.1288
SVV,105,0.0,-72.0552,23.8443,-820.0661,-139.1626,89.3813,4.3848,-65.4189,9.4556,,-0.6134
BMI,66,0.0,-65.8338,6.2941,-887.51,-94.438,85.1364,24.4045,-16.7397,16.778,1.3118,0.2489
STM,132,0.0,37.8072,24.2822,-220.5132,-88.3372,60.5067,7.1877,-32.0897,26.4284,1.5947,-0.471
APD,74,0.0,-67.7934,6.1745,-327.6118,-121.527,15.6848,-0.7765,-14.2887,21.7397,1.303,0.261
ASC,75,0.0,60.6095,24.7281,-111.3273,-97.714,29.1297,-11.1641,-13.4274,33.2524,0.9218,-0.383
ABG,128,0.0,-24.1006,28.1731,-141.8786,-178.0523,32.7172,-4.0897,-11.7384,7.2331,1.5005,0.0196
VOXR,114,0.0,-56.6036,10.6157,-230.0393,-94.6781,28.0451,50.2571,-26.8513,24.9066,0.5664,0.3973
CNK,90,0.0,24.2734,52.3676,-696.7966,-253.3951,105.9343,25.7368,-166.7782,13.5318,1.1685,0.3495
INVX,97,0.0,-28.1268,12.2855,-473.656,-90.5746,54.0236,18.911,-30.8982,17.9971,1.0975,-0.2263
ORLY,8,0.0,-56.4186,11.1565,999999.0,-114.7704,228.1941,9.7322,,20.1513,0.9631,0.2428
JACK,127,0.0,24.853,17.2187,999999.0,-374.0833,55.5062,15.2732,,16.5122,1.1746,-0.5764
KHC,107,0.0,-19.7762,14.6442,-84.7202,-176.2477,13.0585,0.5852,-1.7434,19.6471,0.761,-0.1541
FMC,74,0.0,-63.8608,17.1844,-157.3801,-131.9279,22.6368,-22.672,-30.3596,17.1146,1.6411,-0.2617
TMUS,139,0.0,-67.7652,18.5772,-293.2076,-164.0846,35.7401,-1.369,7.0934,18.4042,0.8695,0.6553
LSCC,132,0.0,-75.8829,5.0933,-1478.7439,-97.5032,91.3016,11.6298,-42.051,29.0547,1.8949,-0.3126
PLTK,45,0.0,57.0688,50.1463,999999.0,-184.8309,158.6423,-1.8543,,21.5388,1.4727,-0.1915
BCO,68,0.0,-33.4215,18.1174,-762.5102,-181.9901,40.6101,7.4766,8.7689,9.8962,1.2099,0.0122
PAYC,33,0.0,-49.8723,13.1744,-848.2517,-100.7338,140.4757,23.1603,-10.1803,26.6458,2.2349,0.114
AEHR,47,0.0,-56.0036,11.0094,-308.9357,-75.9385,52.1238,1.935,-47.6098,15.2194,1.7918,-0.3406
TEN,75,0.0,272.7415,23.4028,-41.5538,-270.6503,14.7922,3.3898,-8.5184,37.8463,0.978,-0.2844
ADI,132,0.0,-63.3304,7.8522,-265.2268,-109.0443,18.9558,2.4271,2.4686,32.3742,1.3784,0.0412
HLLY,10,0.0,-55.1343,23.8717,-120.0684,-184.7981,26.0189,-4.1706,-6.0485,14.6549,1.3437,-0.4289
GRMN,66,0.0,-50.3666,11.8699,-389.0975,-88.3037,59.575,7.5709,-13.0186,20.8896,1.1846,0.5203
CEPU,46,0.0,-94.1864,1.1196,-1048.5574,-102.8231,9.4999,-0.6893,-129.1861,25.7265,1.2258,0.2379
VNT,66,0.0,-61.2555,16.1312,-771.8124,-127.8415,50.2123,-2.8012,-54.547,17.5562,0.9954,-0.2498
MANH,33,0.0,-81.4087,3.3943,-5370.8057,-99.4024,6608.8762,21.0721,-22.6975,22.5988,1.295,-0.2631
GNTX,10,0.0,-26.6714,9.6257,-353.0213,-91.0398,36.8113,19.8158,-11.9433,21.5609,1.1646,-0.3434
DLTR,41,0.0,-45.4564,18.6024,-401.4527,-128.7357,58.3632,8.8578,16.436,10.5812,1.0817,-0.4243
PETS,129,0.0,58.1598,999999.0,-91.2656,-22.6414,1202.9762,-5.7672,10.9226,2.3583,0.9592,-0.1597
TT,10,0.0,-58.4397,8.3281,-949.4693,-107.2636,54.7325,10.5423,-14.9348,16.371,1.3223,0.1811
DXLG,28,0.0,101.0501,178.7916,-135.0972,-123.473,283.9265,-4.4011,-8.5442,8.0603,1.1437,-0.5706
GHM,66,0.0,-71.0537,12.8414,-315.4297,-99.5276,45.793,18.0851,-8.9062,3.7309,1.1057,-0.0225
LAZR,10,0.0,-540.8847,-6.3994,999999.0,-147.6991,-72.0716,71.4556,,,1.771,-0.8238
LUMN,139,0.0,-649.7667,38.6578,-340.9989,-2126.2099,40.7958,-16.7124,95.9803,8.4495,2.0361,1.8511
DHI,63,0.0,21.3299,17.6386,-221.923,-57.6845,38.3861,5.9152,-16.9431,17.2068,1.4067,-0.1703
