Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
BIP,75,0.0,-151.8276,6.4243,-53.1947,-397.3066,7.2949,25.0498,3.1715,24.1492,0.8337,-0.0794
OCG,102,0.0,327.2671,999999.0,-17.9687,330.8122,51.8601,-52.6202,-5.1443,14.5362,,-0.3333
CCS,63,0.0,232.599,39.4197,-91.1816,-3.1776,36.9854,6.8686,-21.8592,15.644,1.144,0.4099
NICE,33,0.0,-68.3971,10.9539,-476.7069,-95.0092,69.7028,13.5411,-7.6627,15.3658,0.9621,0.0991
VOXR,114,0.0,-92.7089,5.3559,-363.1268,-99.7051,21.332,124.3608,-71.0044,5.4844,,-0.2804
LAD,128,0.0,139.3308,37.9349,-116.8595,-180.8763,40.724,23.4591,-12.6072,6.743,1.0259,0.2526
BW,24,0.0,-160.5363,17.8218,999999.0,-166.8183,52.9313,-14.2692,,,1.1832,-0.8086
GAP,28,0.0,-129.214,136.2673,-148.3078,-229.9026,187.7715,-6.3227,17.9647,,1.269,1.7945
MVST,66,0.0,-321.4171,3.1982,-62.2306,-54.625,1.761,34.5574,10.7356,,0.9891,-0.5242
SCI,102,0.0,-54.3828,8.0423,-607.5458,-228.1495,19.6933,-0.6966,12.3609,23.8665,0.8106,0.073
HTZ,126,0.0,105.7226,16.6799,-199.2265,-409.4197,19.4925,18.3888,11.1522,23.8918,,-0.5408
FTS,46,0.0,-102.5118,12.2762,-113.2608,-237.7873,13.8232,17.9421,-9.2083,25.11,0.7151,-0.0346
A,18,0.0,-61.1689,8.9251,-753.7558,-102.9185,53.0124,8.3716,1.5587,23.6273,1.0401,0.0514
NEON,66,0.0,-109.813,5.1118,-566.5278,-82.5495,105.7366,-2.8444,2.1122,,1.1836,-0.8108
HUN,74,0.0,49.43,27.1252,-114.596,-123.7474,31.4036,4.6023,15.771,9.4478,0.9348,-0.0213
DIBS,27,0.0,-88.6617,2531.267,-105.2972,-25.9035,999999.0,-5.7256,5.9808,,,0.4987
BG,107,0.0,63.7715,21.0992,-133.4028,-81.0039,27.5022,13.6597,-21.3746,3.4403,0.8623,0.1171
IOSP,74,0.0,-5.2251,25.4096,-235.8395,-87.3781,65.6778,32.3783,-0.7164,9.5381,0.8576,0.2394
REX,74,0.0,0.3357,17.4045,-97.2967,-36.2088,21.1266,10.3508,-4.806,3.0146,0.9218,1.0951
JJSF,136,0.0,-73.5787,13.5965,-313.1314,-96.0178,42.0537,20.6257,-2.0712,4.5492,0.7035,-0.0429
PUBM,34,0.0,-14.5833,31.5652,-233.3164,-74.1517,126.9063,12.9885,-21.3889,15.8047,,0.7091
PETS,129,0.0,-2.3712,35.7135,-264.4881,-69.4916,621.9968,-10.3105,12.6209,8.9209,0.6426,-0.6942
ETR,46,0.0,-123.0835,11.1425,-158.5199,-299.149,13.3213,21.5142,-11.949,14.0626,0.7697,0.0215
LGO,84,0.0,-45.253,18.2481,-120.7579,-77.9976,22.8896,15.6198,-3.3335,6.8427,0.9344,-0.6911
GME,49,0.0,-101.0817,24.2387,-530.28,-91.031,999999.0,-1.3892,17.4852,,0.7717,-0.51
SSTK,45,0.0,-46.6655,22.4566,-525.5804,-107.856,134.314,7.0352,4.4826,13.5642,0.8953,-0.3827
CXDO,139,0.0,-161.3253,59.6918,-102.1655,-102.7174,61.0626,33.6822,37.1195,,0.8477,1.9939
SHW,120,0.0,-60.8187,13.8581,-1834.8463,-122.9545,69.2132,11.0521,-27.2813,13.5474,1.0206,0.4998
MYE,111,0.0,23.7979,35.9845,-279.473,-103.0697,86.5901,18.1384,-22.5019,9.2573,0.8842,0.0896
CX,23,0.0,-97.3745,1.8101,-2202.0198,-104.5363,24.8298,2.2741,-6.2117,9.2547,1.1166,0.6311
OXM,60,0.0,60.3957,54.5583,-273.0684,-117.3706,133.3706,23.6129,-9.5744,15.5235,1.0528,0.0264
MHO,63,0.0,262.3886,44.2707,-83.6033,0.4211,38.6982,10.2914,-27.4933,15.4294,1.0616,0.9654
LIDR,10,0.0,-1072.44,999999.0,-54.673,30.7492,-60.789,21.2837,44.3197,,,-0.8646
DOYU,34,0.0,970.0982,999999.0,-7.6008,1006.8094,12681.7734,-22.4443,-4.8249,,1.0891,-0.3798
VTOL,143,0.0,-89.4242,21.4292,-75.8503,-160.0667,17.4806,0.0034,7.0412,2.8749,0.911,0.1906
JBTM,66,0.0,-81.4425,12.1687,-380.4167,-121.2932,29.2228,13.528,-20.6396,8.7845,1.0481,-0.0926
ESOA,146,0.0,14.5307,31.7651,-131.4923,-127.0582,36.3563,61.343,-14.5555,3.2859,0.4844,2.7023
ZETA,33,0.0,-172.1782,16.2649,-1754.1015,-104.4598,196.725,28.9356,-41.4884,,,-0.0351
AU,114,0.0,-15.6798,10.8586,-232.7671,-118.903,22.7989,8.9104,0.634,18.9836,0.6737,-0.0384
XEL,113,0.0,-93.3928,9.9974,-203.5936,-211.7845,14.1748,13.9912,-6.8089,15.9705,0.6981,-0.1684
GDEN,133,0.0,-32.1438,26.0092,-311.3834,-179.3193,43.3793,1.4052,-10.4459,14.0793,1.1347,-0.1257
CSWC,140,0.0,,,-81.6149,-238.4789,,-25.962,-40.2837,,0.7685,0.5485
WHR,37,0.0,-33.4068,25.7839,-243.0674,-224.2927,37.6455,-10.2843,50.01,6.1752,1.0178,-0.0778
XRX,35,0.0,-138.1886,46.935,-56.5766,-285.2011,37.0406,0.9804,19.6721,2.983,1.2032,0.2266
TDC,33,0.0,-74.2806,27.0162,-1578.4139,-116.2561,578.0749,-6.3641,43.913,6.5738,0.8189,-0.0521
NJR,98,0.0,-62.8972,7.7921,-256.1425,-177.8956,12.3978,34.7474,-11.4263,13.9875,0.7302,-0.1586
OPTT,46,0.0,-542.1685,999999.0,-67.8447,-5.2575,2.5431,55.3155,36.1436,,0.9554,-0.4906
EPAM,45,0.0,-51.2081,9.904,-574.0522,-89.3334,119.0521,28.3798,-20.3208,11.8757,1.1539,-0.0922
EDN,46,0.0,-111.5791,0.5127,-960.5124,-116.4356,5.4223,102.7375,-626.698,,0.7996,1.2333
REZI,148,0.0,118.824,46.9821,-105.531,-143.3515,48.798,8.9634,-12.3002,10.1413,1.1784,0.1991
PLTR,33,0.0,-91.4478,9.8634,-671.2434,-86.7167,17088.8153,23.6062,-15.3384,,,1.6888
AWR,147,0.0,-85.6661,9.6263,-437.8499,-137.1465,25.7862,-1.4684,-3.4408,25.7485,0.6683,-0.1962
NEXN,34,0.0,51.3169,105.6043,-68.688,-83.7345,63.446,-1.9579,3.627,15.1421,,-0.0143
WLK,74,0.0,132.5386,23.4942,-135.2241,-128.5064,31.0537,34.0975,-22.7134,19.6847,1.0412,0.3426
NUKK,116,0.0,-101.3577,-0.023,-26437.3753,-100.1284,-6.4349,11.5441,-18.8968,,,-0.8878
VATE,81,0.0,-334.1272,23.4587,999999.0,-373.201,37.7301,35.853,,0.8184,1.3706,-0.7643
KORE,139,0.0,-678.2021,29.1599,-51.5169,-534.3372,24.6413,8.0552,32.4646,,,-0.4148
RCKY,134,0.0,63.0607,54.924,-73.7347,-116.2829,48.2629,19.6894,-8.9045,7.1551,1.0316,0.1949
TRI,119,0.0,-73.8849,8.2073,-485.9392,-112.0304,32.6259,4.3951,14.0885,27.388,0.7566,0.1896
HOVNP,63,0.0,2912.0628,54.3324,-21.8729,-437.0298,47.7252,5.0083,-118.407,11.884,0.6377,0.1111
GRND,34,0.0,-118.6114,10.0428,-26636.7592,-136.2696,40.3801,33.7249,98.4607,6.6841,,0.6833
UAN,4,0.0,398.3722,31.6533,-158.5064,-163.0395,40.3965,51.162,-20.3429,40.5517,0.9516,0.095
GHG,65,0.0,-143.214,14.8415,-188.9989,-169.0964,33.8328,-26.2162,18.8227,,0.812,-0.3011
PEG,113,0.0,-117.2873,5.3847,-207.9847,-206.0579,7.7653,0.8023,4.9107,15.0714,0.7851,0.1038
FND,120,0.0,-55.211,15.9619,-629.1497,-111.3492,84.0723,25.7033,-25.2401,10.21,1.3164,0.2359
TLYS,28,0.0,-10.5057,173.284,-130.2516,-141.6519,319.1927,-13.3318,-1.1934,1.664,0.8403,-0.1245
PK,65,0.0,-115.3151,12.088,-48.2399,-308.4084,8.6603,85.0496,2.5437,11.9126,1.1357,0.6089
RERE,105,0.0,-187.6636,259.5878,-83.4027,-14.27,149.5468,26.8519,39.5421,,,-0.3934
CGAU,114,0.0,6.0769,22.9804,-72.3408,-64.24,13.9736,-3.3228,11.4173,11.8927,0.756,-0.0421
WSC,85,0.0,-70.3823,8.9113,-617.9676,-138.3506,24.5018,28.0722,21.6081,23.9091,0.9842,-0.0512
EVI,102,0.0,-32.0139,38.5351,-183.3542,-96.6778,64.8408,32.4923,-11.2824,4.6604,0.9322,0.1678
LND,52,0.0,7.5767,19.1173,-96.4299,-78.5043,18.4101,-11.281,-1.5324,21.6488,0.8012,0.1457
ATOM,132,0.0,-139.4317,0.2289,-751.73,-89.781,999999.0,-4.5,28.4239,,1.3102,-0.0392
FE,46,0.0,-106.1489,18.4694,-193.7279,-259.2408,24.4765,10.9447,-22.6859,16.2153,0.6746,0.0027
ALGM,132,0.0,-70.7923,6.1517,-951.8149,-94.841,85.293,26.6666,-31.4745,20.8808,,-0.4649
TTC,142,0.0,-49.1201,12.7165,-815.954,-103.8579,69.8417,14.0191,-17.4235,12.7517,0.8644,-0.2043
RMBS,132,0.0,-77.6748,6.6602,-707.8311,-94.4537,72.8754,38.528,9.6358,17.6021,1.0759,0.1604
NOVT,66,0.0,-83.9613,6.2904,-983.622,-104.0465,41.4563,21.8041,-10.7992,12.4826,1.0658,0.0558
MSEX,147,0.0,-92.0966,5.0005,-324.3169,-148.6351,10.9392,13.4783,-8.8159,25.9188,0.7255,-0.3524
INSE,33,0.0,-11.333,32.4667,999999.0,-170.2209,113.5329,38.241,,16.5202,0.9155,-0.2572
RDW,83,0.0,-307.3142,8.929,-278.6812,-144.131,23.933,16.6772,34.8175,,,0.4125
FLNT,2,0.0,-40.7111,116.019,-69.8951,-91.3065,85.9131,9.6838,55.9744,1.3798,1.1946,-0.3902
CDLX,34,0.0,-879.885,51.7142,-53.7109,-294.9857,35.6716,11.7649,69.3637,,2.0125,3.0206
ROCK,138,0.0,-15.0323,20.326,-182.0655,-96.3764,35.6779,3.7456,0.3828,9.3601,0.9959,0.6171
PWR,50,0.0,-72.8594,9.3531,-439.4311,-109.61,29.0699,31.5379,-5.5091,4.9108,1.0143,0.5395
MODG,125,0.0,-63.5839,41.0684,-105.9147,-181.0649,42.6917,27.5196,-2.4817,7.1877,1.0921,-0.2484
WLDN,83,0.0,-168.1289,46.8715,-114.4249,-122.9888,51.252,21.3094,-1.2727,,1.0942,0.8284
GTM,33,0.0,-86.5213,8.5184,-439.4974,-139.8097,30.7009,46.6943,-13.7094,16.0387,,-0.3557
HBM,82,0.0,18.3365,11.8937,-87.13,-261.3595,10.9429,-2.7003,-6.4314,20.5865,1.3286,0.3673
KFY,42,0.0,68.5866,125.2662,-154.9206,-106.6414,223.8063,7.9449,-6.6738,12.6582,0.9366,0.2659
RTX,3,0.0,-78.176,8.3981,-182.5472,-127.4906,13.6806,4.1716,0.6493,8.2059,0.8377,0.0339
GHM,66,0.0,-84.8697,19.1624,-143.5072,-96.4624,28.1,27.9317,-0.455,0.7956,0.8477,1.3463
WGO,63,0.0,302.9356,49.1805,-128.7308,-101.7345,60.8699,36.5833,-19.4956,11.7696,1.073,0.2429
NPO,81,0.0,-45.6453,16.3127,-150.0852,-123.8459,22.6448,30.7949,-7.013,12.7729,0.9703,0.587
CCEP,13,0.0,-25.2472,19.8089,-293.1676,-169.7456,36.5365,25.8447,-3.2871,12.8926,0.7718,0.2025
BZH,63,0.0,335.5655,42.6856,-52.2074,47.3382,31.4675,8.2551,-29.5774,11.7606,1.279,0.9792
CTM,116,0.0,-238.148,34.5823,-259.2546,-110.1691,76.629,68.3085,-14.4223,,,-0.767
JILL,7,0.0,180.2978,111.73,999999.0,-217.2295,350.3724,5.6941,,12.9577,0.7085,0.1851
HIMX,132,0.0,-22.7746,18.4391,-274.6135,-74.2052,45.1139,-22.3488,-2.5045,21.4417,0.9847,-0.2949
AAON,66,0.0,-72.4699,4.5902,-911.3466,-98.0852,37.9346,71.0991,-20.281,14.2609,0.8975,0.3291
SABR,34,0.0,-488.0656,7.5315,999999.0,-416.2825,13.2547,50.2192,,,1.5243,-0.3963
CHD,106,0.0,-61.9226,9.6346,-600.3069,-116.2424,38.1802,3.5741,-7.9395,18.7663,0.5988,0.1974
XPO,143,0.0,-15.0381,12.7167,-362.5,-193.4442,23.6706,7.1647,11.0721,6.3358,1.2657,2.7984
CE,74,0.0,-85.8291,9.5273,-185.7788,-217.3976,12.347,13.3068,-34.5603,14.2872,1.1485,0.588
WAB,122,0.0,-60.4609,11.7751,-178.0316,-121.0851,18.6655,6.9036,0.8985,12.0904,0.8957,0.4531
HTO,147,0.0,-114.5449,9.3198,-197.0425,-212.3847,12.9673,8.1947,-7.3801,20.1033,0.6929,-0.2632
GOOS,7,0.0,-47.8072,27.654,-587.885,-107.0178,133.5955,10.7975,-11.5915,12.1282,1.3263,-0.3974
ASX,132,0.0,-13.5118,12.7744,-293.9498,-109.7084,31.376,17.6975,-16.8196,12.1551,1.0203,0.4618
TT,10,0.0,-43.5017,11.149,-669.9066,-112.7445,51.0729,13.1243,2.6765,15.126,0.9388,0.6409
SWBI,101,0.0,-17.3566,32.2423,-132.0943,-72.4118,43.4267,-44.5403,-6.6874,10.0872,0.6519,0.4401
CAMT,48,0.0,-7.586,15.4477,-322.5034,-78.6294,88.7187,19.0055,-30.8129,25.396,1.0781,1.9005
AVA,113,0.0,-121.9296,17.4031,-119.9776,-248.5573,18.9852,18.8378,-8.3501,11.1111,0.6822,-0.1305
UL,106,0.0,-18.3848,18.9321,-478.2268,-135.6167,56.3438,14.5469,-9.9007,16.192,0.6567,-0.0147
WMG,133,0.0,-71.3722,14.6336,-9664.5842,-133.4432,85.6152,11.6582,-265.2174,12.0628,,0.0017
NWE,113,0.0,-94.321,13.4827,-114.78,-229.1141,14.4894,7.6893,-13.9107,17.8016,0.7156,-0.0862
EMR,37,0.0,-79.0921,9.916,-300.7621,-119.459,25.3395,6.743,-64.4261,17.0675,0.9343,0.3297
CVCO,63,0.0,36.1225,22.4839,-281.6681,-79.4072,80.2969,31.6844,-17.5903,13.8427,1.0959,0.1789
BUD,13,0.0,-42.0639,15.3604,-150.1776,-183.3395,20.7412,6.4121,-6.2238,25.032,0.7741,-0.0783
PCAR,89,0.0,7.8588,13.0621,-264.6453,-84.299,28.5078,22.5208,-13.5682,12.7642,0.8444,0.7384
AIN,140,0.0,-32.3372,13.7069,-310.2986,-95.7396,38.411,11.3692,1.1465,17.5022,0.8654,0.004
IPGP,132,0.0,-45.8708,11.6332,-248.8483,-71.7752,45.384,-2.1435,13.1719,16.1872,0.9331,-0.2845
MT,138,0.0,341.1802,46.6315,-41.6424,-105.0672,22.0361,4.2745,-8.2697,12.8012,1.1026,-0.0687
BRKR,18,0.0,-63.2307,10.8106,-1014.8714,-103.0819,76.5582,4.9865,-4.3326,18.2716,1.0439,0.1563
IMAX,66,0.0,-122.5493,12.3056,-314.9397,-103.9052,31.562,18.0169,23.3761,,0.8624,-0.1663
ALLT,31,0.0,-207.504,151.4336,-98.5804,-59.3764,147.5327,-15.7026,19.0742,,1.0518,-0.1822
PKX,138,0.0,545.3358,47.8806,-12.1439,5.1892,12.5007,11.5391,-6.3566,5.9411,0.8908,0.1191
FELE,81,0.0,-32.9316,15.6783,-395.6858,-93.5897,55.7142,22.977,-12.8795,12.6906,0.93,0.1113
SPSC,33,0.0,-81.4171,5.6269,-1025.3486,-96.3084,92.2675,17.0265,-10.9061,15.7875,1.0001,0.156
XHR,65,0.0,-90.1197,11.1736,-92.2273,-190.3492,10.7643,66.1781,-1.5247,12.0541,1.0572,0.1606
LEU,84,0.0,25.2501,26.0915,999999.0,-135.7044,999999.0,-1.5085,,20.4901,1.2072,0.3885
HRI,85,0.0,16.322,17.846,-283.0087,-231.9626,27.0305,32.1756,-13.42,20.4015,1.271,0.4614
SHLS,132,0.0,-83.1759,3.8818,-1044.1735,-104.3188,24.7157,53.3403,,20.2881,,-0.5283
NVGS,75,0.0,-103.7489,5.1857,-88.97,-164.5463,4.8505,16.5594,-5.0076,11.8071,0.9074,0.1021
APTV,10,0.0,-68.6384,7.3965,-334.2625,-116.386,18.7732,11.9798,-6.2259,7.7077,1.2214,-0.3122
ATI,138,0.0,-29.498,11.2704,-437.4053,-114.9872,30.7686,37.0098,-38.9696,10.8629,1.0887,0.2836
YUMC,127,0.0,-68.7256,6.1534,-358.4154,-102.3965,35.586,-3.0582,9.6188,6.9424,0.8678,-0.3635
URBN,28,0.0,8.1372,65.6913,-142.5377,-117.8174,101.2178,5.4186,-2.689,4.726,1.0463,0.5523
EBR,46,0.0,-74.5871,25.3913,-69.5122,-238.9501,19.6927,-1.5959,-45.2936,18.5253,0.8149,0.2297
KRUS,127,0.0,-95.1677,3.5964,-690.7646,-110.1539,38.0616,117.4246,-2.6969,,1.2366,0.6327
SONO,37,0.0,-51.7171,36.0284,-443.3868,-88.872,278.7834,2.0732,1.4988,5.1093,1.0724,-0.0443
ASUR,45,0.0,-129.1185,20.072,-202.3479,-107.2434,38.3598,25.9834,8.3253,,0.7891,-0.489
NVRI,42,0.0,-282.0577,18.0596,-87.1393,-355.2035,17.8072,15.4502,22.6774,1.4217,1.3076,0.2782
OSS,32,0.0,-44.3635,51.0762,-112.3768,-31.1341,59.2097,16.8423,-5.6366,2.1656,0.6971,0.2661
GIII,7,0.0,216.4406,95.4779,-52.4653,-45.577,60.759,16.6341,8.931,7.4448,1.4332,0.7833
ITRI,47,0.0,-104.1662,18.7894,-210.2766,-109.5187,36.2109,-9.3869,-4.2701,1.1651,1.1037,0.6243
NYAX,33,0.0,-132.3851,10.7996,-543.3402,-94.6556,65.2303,45.6461,20.536,,,0.4173
GCL,33,0.0,-97.6259,1.057,-7502.3073,-100.0974,55.3368,17.6479,-37.2951,4.6494,,0.0549
CRUS,132,0.0,-31.6453,17.2557,-363.4255,-88.896,81.2707,6.5203,-3.6545,18.203,0.9272,-0.1616
NIO,9,0.0,-167.984,4.508,-515.8582,-110.4811,37.5247,37.1931,30.7484,,1.2242,-0.568
PCTY,33,0.0,-81.1651,7.4598,-1318.6232,-97.9244,145.7435,37.7584,-37.3943,13.1982,1.2675,-0.1625
AES,46,0.0,-89.4658,6.5875,-319.2736,-271.6472,9.8386,13.2484,1.3795,18.5543,0.9692,-0.2327
GDDY,45,0.0,-80.0413,17.361,999999.0,-147.6602,95.5642,7.2228,,12.5755,0.9237,0.5727
AMKR,132,0.0,65.4706,21.7541,-164.648,-95.9894,36.0333,15.5296,-24.4624,12.6514,1.1567,0.2033
HUBG,68,0.0,90.7385,27.3224,-170.627,-104.4283,45.9687,26.1816,-19.3453,8.4364,0.86,-0.0164
EMN,74,0.0,-13.6986,15.4206,-174.1227,-160.7542,21.5989,0.9927,9.537,11.7958,1.0668,0.2364
QXO,120,0.0,-69.3014,292.8201,-132.8228,-73.303,599.0259,7.8748,-2.0909,,0.7624,3.459
NVFY,62,0.0,-2136.8286,-255.3575,-64.604,-23.244,-144.4339,1.5025,71.7976,,1.2252,-0.01
KEX,75,0.0,-72.7348,10.0905,-137.1195,-129.3766,12.9165,23.9508,-5.4136,6.6292,0.9776,0.3567
TEL,48,0.0,-29.113,12.1473,-366.6791,-104.9503,37.4171,9.1,-1.3863,18.0701,1.0287,0.1078
UIS,45,0.0,-96.5476,125.8364,-1206.7156,-488.1565,370.0908,-3.6264,,1.0001,1.3118,0.4175
WALD,106,0.0,-138.8905,7.2383,-109.5956,-122.6378,9.009,50.879,-1938.528,,,-0.1583
CSL,135,0.0,5.013,13.9066,-370.3237,-116.3204,35.5944,42.0335,-15.0181,22.1089,0.989,0.7515
PACK,40,0.0,-223.3237,13.1471,-69.8562,-185.1245,10.5699,-11.5416,3.6781,,1.2256,0.4617
UEIC,37,0.0,-25.0046,101.4704,-47.9964,-15.4435,52.575,-9.7824,2.7335,2.6804,1.0377,-0.0148
TILE,62,0.0,68.149,49.1252,-129.5597,-154.9928,55.82,8.1241,0.5121,8.7481,1.1586,1.0402
SMRT,45,0.0,-181.8513,0.4557,-139.0002,-63.2879,0.8765,51.6861,18.977,,,0.0235
CDZI,147,0.0,-160.8311,-0.2139,-658.996,-128.2665,-0.772,166.1348,15.7256,,1.0015,-0.3317
APP,34,0.0,-140.6158,19.4644,-309.4856,-131.4222,38.6967,0.8576,11.0188,,,3.4267
ALTG,66,0.0,-165.1369,33.1173,-343.357,-195.7057,45.2741,29.6009,-3.7862,2.5958,0.9951,-0.1961
JBHT,144,0.0,-19.2542,13.041,-484.0735,-109.2825,50.7021,21.7425,-17.6069,8.9885,0.911,0.121
MSC,65,0.0,-162.6186,-0.9526,-585.5822,-141.4148,-2.3995,-89.1941,7.206,,0.7181,0.3303
