Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
CCCS,33,-0.0013039955869714893,12.0014,1.3468,0.6381,-4.2698,-95.5166,-93.6192,9.0517,29.8716,2.6818,1.7554,75.5507,8.4785,3.7522,-0.835,21.6504,,-19.4466,-12.6072,-97.5815,-93.4919,-63.989,0.835,0.0328
LYG,30,-0.0013158947109519095,,,2.8701,,,-71.2985,-3.1043,,,10.4097,,,25.6776,-1.0331,-82.9187,-237.8308,39.9254,68.6793,-79.0422,-78.7502,-58.6935,1.0331,0.2037
SDRL,95,-0.001322674033786649,17.2653,11.903,17.0218,41.3375,-5.1786,70.2184,-7.3826,9.6066,5.2984,9.1295,21.2319,14.6377,19.3043,,,,-36.2134,-42.5056,-41.2657,-41.9705,41.8631,,0.1593
TKR,81,-0.0013724586152676292,21.4017,9.072,8.094,98.1424,-37.7945,-19.0602,-4.1099,30.8263,10.4536,13.2489,31.5045,13.3545,8.6455,-1.1489,-24.4176,-148.3171,4.3826,-2.6419,-71.6465,-72.0997,9.3783,1.1489,0.0145
TEO,139,-0.0013742909798690214,8.6501,0.2454,3.5592,-33.3044,-106.0114,-64.4079,-7.7248,37.6148,0.8536,20.8486,73.2925,2.079,27.8888,-1.0121,-97.3964,-58.2392,-16.2044,59.5014,-107.1792,-107.0281,-103.0635,1.0121,-0.2927
MATX,75,-0.0013806154470443605,19.2027,12.3912,11.0655,55.1524,-0.8949,10.6547,10.5733,30.8355,15.9181,18.0814,25.0132,16.1406,14.0137,-1.0028,-19.1558,-384.4654,-7.4868,32.0226,-11.0731,34.2712,308.57,1.0028,-0.3295
EQIX,124,-0.0013869074105739572,4.6733,1.7728,0.9753,-71.7159,-98.2933,-90.2473,6.8393,17.0185,5.1648,5.7556,48.9369,18.5642,8.9163,-1.0055,-15.6136,-45.2803,-5.7539,2.5278,-100.719,-96.4021,-72.0334,1.0055,-0.0261
PLAB,132,-0.0014228422849448723,31.9002,22.3661,15.5706,120.9217,61.4953,55.7056,-2.817,37.6086,21.0947,13.3669,36.4436,25.5515,22.8309,-1.3723,-23.7636,-107.2727,-17.7585,-29.808,21.7612,23.5911,130.4361,1.3723,0.0634
CCNEP,73,-0.0014832117640758483,,,10.7791,,,7.791,1.7736,,,8.8239,,,24.2726,-0.4832,-19.3451,,-0.0146,17.601,-11.3932,-0.9779,103.7092,0.4832,0.0506
CW,66,-0.001552512225626383,8.9302,4.204,3.4084,-30.106,-69.9642,-65.9164,9.6935,37.0475,13.9524,17.0481,36.9586,17.3987,13.381,-1.1457,-114.6833,-285.4068,-12.6754,35.4564,-73.8307,-59.6723,23.195,1.1457,0.6573
OBE,95,-0.0015547487186055693,6.524,-26.1274,-34.2597,-73.7495,-476.6984,-442.597,12.9269,3.577,-11.4601,-15.0861,7.5069,,,-0.9109,32.3563,-3650.0001,-2.3214,-23.6034,-330.5186,-396.6892,-53.6493,0.9109,0.0283
SRAD,34,-0.0015683714221165898,11.7512,2.5157,0.3169,-5.6285,-75.0529,-96.8306,26.0859,108.0824,18.5106,1.9403,56.8021,12.1602,1.6304,-1.2781,-33.3333,,25.0579,118.7247,-75.1875,-51.985,191.9623,1.2781,0.0923
MANU,133,-0.0015751070271634573,,-1.1966,-1.8649,,-145.0474,-118.6489,0.7191,,-2.8957,-16.3788,,,,-0.6958,9.7626,7.4191,-15.2111,-1.1463,-139.1745,-139.0281,-121.9113,0.6958,0.2118
MRAM,132,-0.0015751808041186508,37.459,-10.1669,0.53,124.5163,-113.0818,-94.6997,-20.9566,127.4688,-27.6776,0.9471,51.8352,,1.1761,-1.0631,40.1417,-106.9388,-10.0478,-29.5,-84.8785,-81.6656,-53.5468,1.0631,1.1124
MCHB,73,-0.0015785089360159591,,,1.0292,,,-89.7081,-40.1811,,,1.2406,,,7.6547,-1.3621,70.603,34.0928,-15.8424,-29.4448,-93.9824,-94.0894,-84.1086,1.3621,0.078
QCRH,73,-0.0015973738598339677,,,8.0925,,,-19.0745,-1.6051,,,9.8319,,,29.0376,-1.0159,-29.4582,-209.3717,-17.9041,33.128,-39.0975,-35.7049,30.7598,1.0159,-0.028
QSR,127,-0.0016067515249617306,8.5504,6.5711,6.7973,-52.4865,-78.7889,-32.0269,19.7095,17.5957,10.8181,29.8823,35.9743,27.6469,17.2163,-0.9054,-27.219,-128.2593,-5.5755,-13.2399,-79.3647,10.844,759.5446,0.9054,0.0185
GLRE,118,-0.0016177971936360538,,,7.3036,,,-26.964,2.4716,,,5.4809,,,5.3786,-0.8325,-93.2299,-146.8468,-7.0714,12.2482,-43.0743,-33.8713,69.5991,0.8325,-0.0912
AEYE,33,-0.0016444231623629463,18.992,-2.3043,-2.3318,52.3518,-119.3832,-123.3182,12.4058,263.4606,-25.5728,-36.0661,79.3727,,,-1.6174,-73.6842,-172.4771,-53.4026,73.4667,-111.3331,-114.2884,-83.7629,1.6174,0.1549
DAWN,19,-0.0016461322959675352,45.9129,-79.2448,-8.7706,90.9398,-249.7017,-187.7056,,999999.0,999999.0,-14.059,95.9752,,,-0.7164,24.5265,,-34.5376,-48.11,,,,0.7164,-0.0916
QTWO,33,-0.0016560511512236466,7.0298,-0.6869,-0.4941,-44.1626,-106.4623,-104.9409,11.5013,62.8941,-4.9161,-4.7679,50.8972,,,-1.4468,-31.8378,-47.0599,-18.0471,88.8265,-104.0859,-104.9076,-92.0746,1.4468,-0.2436
JXN,72,-0.0016806681097666293,999999.0,999999.0,13.0101,,,30.1006,-2.3065,999999.0,999999.0,8.1907,,,26.4424,-1.4731,-136.8697,,-8.0709,67.8998,17.2174,46.1132,152.6639,1.4731,0.1084
RZLT,19,-0.0016837100380834853,,-84.2143,-22.6583,,-279.3848,-326.5827,,999999.0,999999.0,-36.7179,,,,-0.5438,16.5746,23.5443,-13.1373,146.1111,,,,0.5438,1.7384
DSP,34,-0.0017127509438262989,55.3864,1.4586,4.551,366.4308,-94.3404,-54.4901,29.7402,191.3324,4.0309,3.7073,45.6622,1.2025,3.513,-1.4342,-107.2948,,3.5751,120.6402,-95.3285,-75.117,339.2007,1.4342,-0.3886
CDRE,67,-0.0017235358659980896,17.6284,5.4942,3.5373,44.3152,-60.5385,-64.6266,17.6214,56.9762,14.206,13.9237,41.1376,12.8212,7.6422,-0.9873,-24.5122,,-1.4579,-5.0365,-64.2005,-24.8534,324.2957,0.9873,0.2704
GALT,19,-0.0017450502572019385,,-24.0146,-45.1466,,-619.1384,-551.4658,,999999.0,999999.0,999999.0,,,,-1.1917,16.4557,20.4819,-43.9286,-18.6528,,,,1.1917,2.5758
TKC,139,-0.0017636727601685518,7.0822,4.0053,2.2911,-45.187,-70.8494,-77.0888,7.7712,19.5229,8.8329,6.826,24.6766,13.9557,7.6572,-0.718,-82.8709,-66.4071,9.8356,34.2888,-75.647,-65.3461,-4.2214,0.718,-0.0221
CRWD,33,-0.0018134924109880965,3.3455,-0.136,0.0474,-70.4209,-97.202,-99.5262,29.3914,999999.0,999999.0,1.3145,74.9222,,1.1035,-1.425,-63.0415,-555.3008,12.3587,23.8589,-96.7494,-95.2369,-58.2273,1.425,0.3289
ACA,81,-0.0018423118312499765,9.4217,3.5697,2.6219,-33.9491,-98.4874,-73.7813,11.3523,13.1101,3.9737,4.283,20.0475,7.5956,4.0469,-1.213,-41.6172,-126.227,-22.7009,0.7397,-104.0201,-85.0946,56.8566,1.213,0.0963
CLF,82,-0.0018559091416458272,0.6057,-4.3613,-17.4947,-255.003,-361.4922,-274.9466,-13.1358,0.5033,-2.8991,-10.9381,0.3778,,,-1.5737,73.0223,-133.4224,-15.5105,-48.5768,-312.3848,-303.1917,-183.9517,1.5737,0.5097
TMQ,114,-0.001856123262998644,-0.0018,-2.9717,-2.7337,-89.7323,-111.0492,-127.337,,-0.0037,-5.0112,-5.1731,,,,-1.6855,-43.1193,-10.6383,28.8288,225.0,,,,1.6855,2.8013
WSO,66,-0.0018817703953815047,10.0328,3.6863,3.0938,-19.381,-69.2367,-69.062,4.5931,89.5901,26.3339,20.9551,26.8394,9.8614,8.4286,-1.1105,-86.1316,-281.3605,-6.6373,30.7926,-73.0881,-67.0863,-28.0308,1.1105,-0.2866
LZB,62,-0.0018893157677002828,70.277,11.8657,7.1978,372.5912,-4.0905,-28.0225,3.0376,131.6819,17.7867,11.406,43.9226,7.416,5.5806,-1.1997,-63.9351,-146.8235,-0.619,20.73,-16.9981,-5.6007,98.8689,1.1997,-0.1955
VHI,74,-0.001916805825048344,41.8786,16.347,42.7069,520.7983,68.1957,327.0694,9.528,26.6595,8.3251,14.1658,20.1682,7.8725,9.2816,-1.3437,41.8642,-61.57,-35.4669,29.4782,26.7581,142.0042,936.544,1.3437,-0.1427
CHCI,123,-0.0019174449697069056,20.7557,16.8599,9.5572,44.8869,23.7052,-4.4283,14.6978,53.6428,34.8594,16.3837,24.689,20.055,16.7271,-0.7669,-77.9961,-566.1765,-16.726,48.1013,18.5492,81.6168,505.447,0.7669,0.5386
TYRA,19,-0.0019496764507059166,,-106.7978,-15.7601,,-212.0705,-257.601,,,-4873.7778,-20.1616,,,,-1.3363,22.6988,,-26.1665,-41.2444,,,,1.3363,0.5884
FBIZ,73,-0.0019628642510410416,,,10.4302,,,4.3024,6.6444,,,12.4532,,,26.6655,-0.9473,-57.5679,-300.0132,6.4745,59.671,-10.1317,16.5001,155.9901,0.9473,0.03
SEE,74,-0.002005479004707455,19.7922,9.8638,8.762,114.447,-41.3737,-12.3795,-1.7544,34.9484,13.9338,58.7222,30.1357,15.0187,6.8004,-1.0541,54.2989,-30.6068,-6.1221,0.5646,-81.2905,-74.3674,68.3389,1.0541,0.1755
TCI,124,-0.0020065665290257876,5.0757,-1.6558,2.7926,-84.1795,-160.5029,-72.0737,-4.8062,1.8931,-0.4941,0.8057,39.5416,,15.3502,-0.7155,27.8987,-59.4625,-0.346,-26.2673,-150.2071,-149.0477,-138.1712,0.7155,0.552
EPSN,95,-0.002008803248137538,7.8963,3.2598,1.8234,-35.2908,-70.8331,-81.7658,2.5806,13.0893,4.3229,2.9418,37.4575,15.4635,9.0269,-0.7251,-26.7843,-230.2232,15.3965,38.4347,-76.4694,-73.8106,-44.7102,0.7251,-0.3259
PNR,66,-0.0020128533242803177,9.9101,5.5569,3.9382,-22.8892,-61.3614,-60.6184,-0.5287,31.397,14.0843,16.1419,39.1594,21.958,14.0864,-1.1388,-69.4133,-245.2418,-13.3068,21.5315,-70.9838,-67.1382,-21.1108,1.1388,0.21
TEL,48,-0.002040358387415254,12.0299,6.5772,5.285,-4.0287,-50.7567,-47.15,-1.1787,35.4977,15.5264,17.9209,34.4336,18.8261,14.1218,-1.1167,-13.7684,-162.7091,0.2238,9.0099,-62.4005,-58.8056,-8.5052,1.1167,0.52
XPO,143,-0.0020534116371648124,5.6539,4.3315,2.9013,-67.9589,-81.0851,-70.9875,4.2355,19.2957,11.8262,23.6352,11.3355,8.6843,4.6878,-1.4078,-167.9656,-586.814,-20.4297,1.9569,-88.4903,-80.5903,-19.662,1.4078,0.1745
QBTS,45,-0.0020546320126564187,0.3075,-4.2681,-5.8822,-90.1877,-124.0329,-158.8217,-0.3214,999999.0,999999.0,-183.7359,64.0677,,,-1.579,25.7461,,98.5507,218.6046,-108.6654,-109.1287,-92.0491,1.579,3.4986
SEVN,124,-0.0020644046568634227,,,7.8332,,,-21.6683,-9.0796,,,5.304,,,47.6541,-0.8498,-60.8957,-126.495,-2.1192,13.8537,-46.3816,-47.2767,4.1507,0.8498,-0.1742
DNA,14,-0.0020655281075752704,999999.0,999999.0,-135.1788,523.891,-1130.8756,-1451.7878,-9.7083,118.1304,-252.5676,-61.1691,80.379,,,-2.7403,96.4524,,-14.256,-84.031,-378.3003,-391.9097,87.0182,2.7403,1.2685
ABM,42,-0.0020894790667616205,,4.9568,3.5511,,-85.7928,-64.4887,3.2484,,5.5615,5.9984,,2.5373,1.2786,-1.0171,-12.4609,-122.1418,-5.4324,34.3787,-97.1384,-84.6293,43.9813,1.0171,-0.0814
FLNG,75,-0.0021389835021266767,8.1582,7.7735,8.0464,-75.4506,-82.1354,-19.5364,-3.9548,9.5233,7.2594,11.6847,58.2522,55.5054,26.4496,-0.8549,-6.5577,-616.3577,-3.5421,-2.8325,-121.8954,-122.9452,-37.2042,0.8549,0.128
ARWR,19,-0.0021598157822268235,,-46.3735,-31.0434,,-386.789,-410.4342,-98.5249,999999.0,999999.0,-256.4432,,,,-1.3847,74.2073,52.8428,-28.208,-47.5887,-206.9741,-199.9336,-81.9645,1.3847,1.7904
MS,70,-0.002234720942971804,,,7.4564,,,-25.4362,13.7249,,,13.3521,,,24.43,-1.2575,-52.7536,-313.564,2.2634,59.0301,-28.9315,18.0793,305.4169,1.2575,0.3082
GTES,66,-0.0022573527519337317,19.7015,7.0844,5.3441,80.9058,-60.8421,-46.5594,-4.5376,27.1217,7.8021,7.8556,39.8598,14.3331,7.6991,-1.286,-29.4751,-193.7404,-2.8725,45.9204,-88.0587,-88.5085,-24.2993,1.286,0.2708
UBER,123,-0.002301948304070755,10.797,1.7441,2.1013,-13.9227,-87.9307,-78.9866,17.9636,69.3191,8.9582,14.6823,39.3992,6.3645,7.5038,-1.3735,-107.0595,-214.6115,4.0235,-6.1952,-88.6884,-75.432,51.7831,1.3735,0.2537
NVMI,48,-0.0023141756044447507,7.4353,3.6023,3.0832,-37.5866,-66.0318,-69.1684,29.8257,74.1838,28.7532,18.6496,57.5682,27.8913,25.7333,-1.8227,-78.8894,-499.0,25.5538,30.2298,-64.6928,-29.8929,278.0057,1.8227,0.577
SENEA,107,-0.002389077582763743,16.33,8.4552,7.2329,46.767,-49.3893,-27.6707,8.2465,15.8131,6.5501,6.8854,9.5131,4.9256,2.7606,-0.6889,-63.3352,-132.72,10.6719,56.6056,-66.0701,-28.5952,246.4341,0.6889,0.2843
NEON,66,-0.002410031229476908,2.3423,-5.1253,-3.2518,-72.0023,-124.936,-132.5182,-18.83,19946.6667,-34917.3333,-28.5123,96.2677,,,-1.7447,-44.6128,-333.8384,14.702,509.8592,-102.1398,-102.641,-88.1838,1.7447,-0.5821
BHR,124,-0.0024179656404573428,12.1139,3.1992,9.8443,-23.3993,-563.7188,-1.5573,-2.5559,11.4525,2.4196,6.1663,24.2545,6.4053,2.6016,-1.4115,49.6801,-151.5885,-18.7745,44.8268,-628.6714,-621.8906,-400.4133,1.4115,-0.0135
PAM,46,-0.002441364273359855,0.5591,0.2641,0.3746,-95.9041,-98.2736,-96.2539,,16.109,6.0874,12.091,32.5163,15.3595,21.6993,-0.963,-224.9689,-628.9842,-11.6416,79.925,,,,0.963,-0.1887
IRWD,19,-0.0024516781980003085,,13.1819,22.6091,,17.17,126.091,-20.6275,,39.4518,999999.0,,27.238,14.8426,-1.0245,88.5167,85.7426,-55.5249,-82.2492,-86.4908,-87.6638,142.7446,1.0245,0.1042
NXP,145,-0.0024679789409619525,,,1.0693,,,-89.3073,-68.8186,,,1.0541,,,77.2741,-0.4997,-12.444,-19.8465,-0.899,5.4222,-93.2515,-93.4697,-85.951,0.4997,0.0283
ZLAB,19,-0.002475655942891102,0.6504,-0.7095,-0.5239,-93.2325,-103.9317,-105.2389,42.2594,130.1572,-113.5873,-24.4599,59.0571,,,-1.1913,19.8812,29.2484,18.6301,64.1706,-101.1941,-103.7004,-95.9629,1.1913,-0.1699
KINS,118,-0.0024850463810850054,,,8.1164,,,-18.8364,7.5951,999999.0,999999.0,27.9283,,,12.0087,-0.8341,-252.6734,-294.1445,2.1628,327.1277,-10.6532,47.7659,214.1458,0.8341,-0.1926
CCO,2,-0.0024857728762043125,13.5072,4.5728,-19.6132,90.5916,-713.0175,-296.1315,4.9536,43.1571,11.6885,999999.0,54.7858,18.5475,,-1.3057,68.1034,-79.0323,-20.3822,-30.1676,-774.1839,-692.5057,-184.938,1.3057,0.1712
CGBD,55,-0.0025070457728896423,,,9.4231,,,-5.7691,-1.7915,,,8.1058,,,73.9087,-0.796,-58.1674,-514.2863,4.6467,22.1322,-20.8137,-15.9633,45.4514,0.796,-0.2246
WDAY,45,-0.0025377610874051932,11.059,0.8654,0.8141,-10.6028,-85.6053,-91.8592,16.3521,159.3852,9.9775,5.6498,75.5032,5.9081,6.0431,-1.2735,1.0675,-92.3592,4.7244,-9.7904,-86.1689,-81.1174,-33.4399,1.2735,-0.0094
NWG,30,-0.0025503448288572285,,,6.8778,,,-31.2224,-0.8526,,,12.5857,,,33.8224,-1.0777,-154.9185,-507.2027,17.7093,104.4023,-41.561,-36.3532,17.3416,1.0777,0.2041
ATAI,19,-0.0025666941295296444,,-48.6494,-47.7608,,-413.2797,-577.608,-1.9108,,-105.1618,-101.8618,,,,-1.6041,72.1805,,1.7751,-19.2488,-214.0536,-232.2988,-84.4533,1.6041,2.4459
LQDT,123,-0.0025863522832768058,22.6868,2.8675,2.2443,68.4502,-64.7256,-77.5573,15.5364,685.1909,69.2836,11.9457,50.9653,6.4417,6.0025,-1.0026,-81.5367,-691.5,29.4163,86.1034,-63.427,-42.5348,78.3729,1.0026,-0.2675
CPT,124,-0.0026093408110312057,5.6813,1.7881,1.0621,-69.2895,-108.8508,-89.3789,0.1177,11.5019,2.896,2.9283,61.1789,19.2548,9.0043,-0.8882,20.2175,-100.3961,0.9657,34.4161,-112.5043,-110.8214,-92.1015,0.8882,-0.156
KKR,71,-0.002649567135222109,4.642,1.1191,4.3784,-48.589,-70.3722,-56.2164,51.089,999999.0,999999.0,7.5637,17.7533,4.28,21.6649,-1.6045,-107.9206,-480.1842,-14.9636,37.8511,-68.0702,-32.0043,269.464,1.6045,-0.0227
ALNY,19,-0.002672117764025779,5.8632,-0.5388,-0.8751,-50.5243,-99.2614,-108.7508,22.9696,999999.0,999999.0,-450.006,85.6168,,,-1.0047,-57.6171,-156.0503,-2.4742,61.6867,-97.7595,-98.4475,-41.0648,1.0047,0.7257
VRNT,45,-0.002681017686787461,36.9444,6.0653,7.0269,306.3645,-80.6465,-29.7309,-0.1319,42.5985,5.5949,5.9353,71.278,11.702,8.6537,-1.504,65.172,7.5934,-8.6605,-28.2581,-98.4141,-91.5543,-3.9173,1.504,0.1238
LH,78,-0.0027109095984519252,14.8345,4.6578,3.9153,23.2744,-78.1848,-60.847,7.1998,28.1413,7.0687,9.5159,27.7373,8.709,5.8744,-0.831,-8.5494,-146.2455,4.625,16.6202,-84.723,-70.6047,15.2947,0.831,0.178
BILL,45,-0.002729004792855977,27.6224,-1.8702,0.5054,108.3132,-102.9256,-94.9462,13.3624,34.9105,-1.8909,0.6216,81.3956,,1.6634,-1.6718,79.9011,-54.5815,-38.3378,-16.3383,-97.2954,-99.9763,-65.4924,1.6718,0.0559
PAR,94,-0.0027540874902296235,5.57,-3.0568,-3.2044,-61.5315,-138.1289,-132.0441,26.4779,12.9151,-5.6702,-8.6889,41.7519,,,-1.3729,-45.913,-407.9035,-13.5071,59.9767,-126.821,-138.5497,-78.3598,1.3729,-0.4016
CBRE,123,-0.002786734951744011,15.768,2.8811,2.4202,28.6471,-84.3172,-75.7976,11.9503,56.7142,8.2903,10.6005,19.4481,3.5536,2.7243,-1.1754,-45.3069,-263.4851,2.5652,52.6565,-87.0539,-71.9901,55.679,1.1754,0.1282
NN,66,-0.002811472051897726,-0.3085,-3.6298,-4.8398,-100.9142,-127.0817,-148.3976,46.7892,-20.7415,-195.2264,-162.3367,,,,-1.1585,-67.3629,,-39.1884,143.9535,-112.1262,-125.9998,-97.7405,1.1585,0.085
AXP,55,-0.002828460025942815,,,5.3837,,,-46.1631,8.9796,,,34.0867,,,15.6424,-1.1484,-52.9553,-282.0588,-0.196,38.5307,-50.9996,-30.5586,78.2735,1.1484,0.1586
AVGO,132,-0.0028499820496473657,3.7743,1.741,0.9877,-74.8622,-92.3066,-90.1228,43.985,25.8301,9.5321,11.7214,63.0337,29.0767,15.3814,-1.9535,-192.5627,-724.7596,20.0915,44.4543,-90.8349,-70.1385,99.3206,1.9535,0.8941
APAM,71,-0.0028729280379624234,17.1135,12.1201,12.897,40.8549,-3.3638,28.9697,14.0157,76.0026,43.0612,46.9973,46.562,32.9761,31.7,-1.2578,-28.2366,-210.8428,-11.3307,4.5743,2.073,82.8958,489.2475,1.2578,0.087
KLC,102,-0.0029061830569688234,26.58,3.7878,-4.1507,177.2071,-109.6495,-141.5067,6.0893,36.471,4.1579,-7.2394,23.6768,3.3741,,,,,-13.4342,,-118.4726,-104.1057,6.728,,-0.5548
BCS,30,-0.0029320454958555093,,,3.848,,,-61.5195,3.3328,,,8.9491,,,24.7289,-1.157,-123.8525,-361.6118,20.6702,88.5295,-66.0694,-60.3906,-22.4361,1.157,0.2644
DQ,132,-0.0029354113253848646,-3.9014,-7.1175,-6.8416,-118.2178,-141.3991,-168.4164,-55.4066,-5.6611,-8.2623,-7.0751,,,,-1.4072,57.9764,-67.7759,-5.4622,-11.5334,-111.802,-109.8207,-86.775,1.4072,0.3074
CEPU,46,-0.0029488170367991022,1.2069,0.8407,0.4764,-91.0984,-94.052,-95.2361,8.1033,14.583,8.127,6.1279,39.5088,27.5223,15.4666,-1.0647,-224.5088,-479.8832,-14.9392,50.1889,-94.6936,-92.4539,-79.9588,1.0647,-0.2487
KRYS,14,-0.0029490514093943694,5.8613,2.2365,1.4637,-47.0203,-72.6946,-85.3628,473.0192,77.5244,23.6643,8.0607,93.0947,35.5214,26.2585,-0.9177,-155.4693,-357.3016,-8.0345,6.8109,-70.3436,-38.9653,180.1152,0.9177,0.0026
JBI,24,-0.003023420008484913,27.6072,11.0068,8.0382,174.4562,-17.2434,-19.6176,-9.6212,41.3729,13.196,15.4665,41.2741,16.4557,8.3254,-1.3423,18.7927,25.7292,7.1523,-44.6648,-62.01,-63.2492,38.3186,1.3423,0.324
ABVE,107,-0.0031003608597177422,-5.982,-40.0565,-195.2939,-718.675,-2043.6655,-2052.9388,-7.0728,-18.3973,-98.5533,999999.0,,,,,,,-27.9365,,-1159.1535,-1073.3386,-130.8044,,5.7201
RYAM,109,-0.003109381420048266,16.6733,7.4272,-10.413,87.717,-106.6224,-204.1297,-0.7924,12.4592,4.44,-5.4336,10.1565,4.5242,,-1.2849,13.4441,-484.6939,-11.188,103.7037,-146.4711,-130.2684,100.5866,1.2849,0.2618
ITGR,16,-0.0031099227595744448,9.1704,4.403,2.9064,-32.825,-79.8245,-70.9363,10.3455,17.9105,6.8795,7.2906,26.7398,12.8386,6.877,-1.0483,-46.7103,-124.7633,-11.22,10.4735,-85.4959,-67.1847,52.2875,1.0483,-0.1654
IRON,19,-0.0031101881191517625,,-13.1323,-6.0166,,-139.7558,-160.166,,999999.0,999999.0,-19.6583,,,,-0.7576,-12.338,,-12.5195,-25.4116,,,,0.7576,0.4403
CCLDO,33,-0.003112620984670036,17.5293,3.407,2.2099,39.5685,-71.5393,-77.9015,-5.3153,111.1865,17.2881,12.8758,45.1068,8.7669,5.7822,-0.4411,11.2715,,18.3325,283.236,-80.8945,-80.9247,-56.3297,0.4411,0.1996
KODK,66,-0.003128955971413475,20.5688,-1.1146,17.4627,126.4203,-213.3094,74.6274,-6.6249,18.0605,-0.7829,10.2445,19.4631,,8.4372,-0.9042,0.4769,-274.8503,-2.7701,23.5916,-204.0959,-201.4727,-155.3673,0.9042,0.0144
HURN,116,-0.0031340229931935354,16.1215,6.0532,4.7064,32.6758,-58.1675,-52.9357,9.1057,53.1251,15.9578,21.9503,32.0313,12.027,8.2911,-0.8597,-217.1245,-236.4754,22.5464,53.3803,-64.7124,-44.151,81.0527,0.8597,-0.0187
RF,73,-0.00313740117489716,,,9.6179,,,-3.8208,-6.5074,,,10.5148,,,26.5876,-1.0282,-16.8615,-221.8321,-10.6295,31.7451,-34.3396,-35.2204,31.0085,1.0282,0.121
ORCL,33,-0.0031705596573106047,8.2888,3.6971,2.7874,-40.4781,-84.6127,-72.1255,8.3798,39.5489,14.1122,54.0226,70.5099,31.45,19.7355,-1.3036,-85.7046,-215.7599,-8.2365,47.5246,-86.8382,-73.9372,-13.8821,1.3036,1.0235
RDNW,45,-0.003180085499063,65.3845,5.1176,-60.0412,1936.9619,-270.3897,-700.4118,-11.5047,76.2124,4.7721,-171.7711,25.9924,2.0344,,-1.3945,91.4012,29.0816,-34.1158,-46.5057,-339.6154,-327.2339,8.9418,1.3945,0.2338
HNRG,29,-0.003181882640358059,40.6972,-0.0577,-35.9151,238.5459,-106.2367,-459.1506,-36.6559,167.9465,-0.1904,-180.691,56.5948,,,-1.0752,-256.8116,-1410.4295,-19.9005,23.5294,-105.9756,-105.0099,-90.8763,1.0752,0.6458
ASR,3,-0.0031895689460002576,1.2263,1.2044,1.1209,-90.2312,-90.4071,-88.7908,21.3431,32.5012,25.5351,26.4529,56.9354,55.9152,52.0168,-1.0355,-40.2035,-264.0945,6.0044,-2.6987,-89.1208,-75.9822,16.1702,1.0355,0.1903
IE,82,-0.0032106087680063393,0.2573,-24.1785,-16.177,-103.3552,-309.6467,-261.7696,-25.6726,0.6134,-46.1149,-40.0064,64.9087,,,,,,-33.0819,-18.7173,-183.2285,-184.4653,-105.4455,,1.5061
HGBL,123,-0.003283877762342055,24.0807,10.8068,8.9321,68.0356,-9.9473,-10.679,-25.0789,32.4127,11.6368,11.0096,31.3309,14.0605,15.825,-0.6996,-70.4545,-174.3902,17.4157,-24.8201,-34.7486,-35.6248,19.4127,0.6996,-0.3067
AMRN,19,-0.0033349442272736754,2.5076,-2.8285,-1.7448,-73.2945,-112.4351,-117.4482,-25.5113,42.3962,-38.2575,-12.7032,35.598,,,-1.3171,87.8187,91.7625,1.8868,-49.0566,-100.4512,-99.6671,-90.4247,1.3171,1.1198
INFA,33,-0.0033379634369187384,22.0275,2.3397,0.7894,84.3791,-89.9831,-92.1058,2.8121,45.5548,3.871,1.8434,80.1104,8.5092,2.5934,-1.3418,12.0416,,-27.5066,-40.9735,-94.1363,-91.3604,-63.9504,1.3418,0.4017
GMED,79,-0.0033596936872321175,14.9456,2.2128,0.9308,18.7223,-78.7541,-90.6915,60.6244,39.7755,4.7113,2.3119,58.899,8.7205,3.8334,-1.1736,0.8796,-86.5579,-4.267,47.5115,-78.0577,-55.1794,176.0314,1.1736,-0.2507
TV,22,-0.0033909843314310632,0.2134,0.0028,-0.0625,-98.9522,-100.6476,-100.6255,-5.9828,12.5514,0.1336,-5.5126,33.9601,0.452,,-1.4549,81.5789,58.1503,-2.5,-32.3576,-100.6564,-100.6474,-100.5175,1.4549,0.4031
WLFC,67,-0.003405567559411395,12.6186,7.6512,10.6392,2.8135,-115.0133,6.392,36.41,15.311,7.427,22.2297,76.6658,46.486,21.8007,-1.2159,-406.5385,-706.6728,-4.3531,331.2122,-104.353,132.2299,2148.8821,1.2159,-0.1934
MOD,10,-0.003444995172739159,13.5373,6.5542,4.5473,8.8317,-50.6238,-54.5266,7.2971,53.7665,20.8251,22.1303,24.9197,12.065,7.8653,-2.0104,-855.4311,-2599.9999,-38.609,-7.7863,-57.4268,-40.5936,55.0437,2.0104,0.7516
ROAD,83,-0.0034563585025156464,5.7857,2.3917,1.8306,-59.5709,-89.6835,-81.6938,16.6507,25.5046,8.4345,12.8419,14.1595,5.8533,4.0397,-1.4082,-180.9857,-340.5998,-27.5414,48.78,-91.6046,-74.416,91.2775,1.4082,0.6097
PECO,124,-0.003467711634853161,6.7297,2.4376,1.2151,-70.4198,-122.8011,-87.8489,8.4284,9.9568,2.8851,2.1168,71.5571,25.9186,8.4696,-0.4523,-18.911,,-4.5033,8.3738,-127.2124,-117.6967,-61.9978,0.4523,-0.0934
