Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BAB_1,HML_3,HML_5,UMD_3,UMD_12,IV0,IV1,IV2,Beta,Performance
CMP,84,0.0,9.7593,2.2176,0.014,-39.1763,-146.9815,-99.8604,48.9117,17.1252,3.1131,0.0603,16.0456,3.646,0.0128,-1.1491,-1.6714,29.9683,-14.0638,-32.5529,-147.2978,-103.4814,469.1342,1.1491,-0.5628
SMHI,75,0.0,-2.9856,-11.4175,-27.5893,-295.8023,-456.8665,-375.893,27.1345,-2.1921,-6.7065,-14.7865,,,,-0.942,-111.3889,60.4675,28.0,123.1076,-365.5782,-459.6054,-3.0976,0.942,0.8134
MVO,95,0.0,,26.33,20.8413,,109.4701,108.4127,125.2243,,349.287,296.7072,,93.8445,75.0756,-0.9631,-520.5681,-194.1888,-8.2436,31.7343,141.6241,654.8076,6435.5226,0.9631,0.0616
EGBN,73,0.0,,,16.7154,,,67.1537,-2.296,,,12.3538,,,42.5624,-0.789,-24.7406,36.2723,-6.7273,-25.2866,26.463,31.0078,151.3111,0.789,-0.2863
DBRG,124,0.0,7.2165,3.1347,-1.9626,-124.8067,-221.2278,-119.6261,66.0254,8.8605,3.079,-0.8172,66.7154,28.9794,,-1.3272,-92.6408,34.1697,-13.0026,-57.9694,-215.0834,-114.4025,728.9359,1.3272,0.5802
CIM,124,0.0,,,-41.1767,,,-511.7674,,,,-15.3988,,,,-1.1163,-4.5478,40.9817,-5.7458,-40.6537,,,,1.1163,-0.1389
EWBC,73,0.0,,,15.5168,,,55.1675,28.7415,,,18.8704,,,48.6979,-1.1525,-145.4344,-1.8021,8.7552,-10.5386,77.9719,306.1577,1982.2468,1.1525,0.4181
KINS,118,0.0,999999.0,999999.0,-156.8923,,,-1668.9228,-19.2717,999999.0,999999.0,-61.8032,,,,-0.8091,70.4502,90.4528,17.8572,-74.6154,-866.181,-716.9678,543.1995,0.8091,2.4805
BLX,30,0.0,,,13.351,,,33.5095,43.7752,,,6.8857,,,50.3859,-0.7441,-160.2673,12.9773,13.7592,26.813,48.9769,236.224,1678.1868,0.7441,0.8063
AXGN,16,0.0,27.3367,-7.4634,-5.7736,117.7828,-158.4824,-157.7358,8.8145,111.118,-24.2699,-22.9293,78.5148,,,-1.0773,-14.2684,73.8589,-25.789,-13.1857,-131.2562,-138.1495,-83.3444,1.0773,-0.1735
CMTG,123,0.0,,,6.4266,,,-35.7335,25.659,,,3.6526,,,33.2069,,,,-21.4775,-16.7601,-35.9053,41.1241,770.4927,,-0.1146
OZKAP,73,0.0,,,36.7059,,,267.0587,13.706,,,12.3051,,,45.9301,,,,3.8287,-13.2548,273.543,524.2105,1833.6346,,0.1471
SLNH,45,0.0,-25.7128,-118.4618,-1717.4984,-1874.7236,-6424.996,-17274.9844,99.0031,-11.7443,-43.2859,-187.3479,,,,-1.2571,60.8696,55.1991,-63.2911,-97.1981,-3799.914,-6195.3178,633.0507,1.2571,-0.5689
WEYS,7,0.0,64.5076,18.0331,15.0619,441.2286,46.9421,50.6186,31.4212,61.0095,13.6441,14.1985,41.0514,11.4759,9.0383,-0.7913,-41.6627,6.4001,-0.1901,13.5086,41.8954,223.2968,2231.9179,0.7913,0.2307
ESPR,19,0.0,22.9239,-84.8285,-157.6558,148.8272,-1389.6092,-1676.5584,-3.7885,999999.0,999999.0,999999.0,64.2703,,,-0.9115,95.1774,97.6731,-13.9378,43.5666,-732.8561,-662.6212,-133.6499,0.9115,0.8113
PHM,63,0.0,34.9874,24.911,21.3043,192.4613,106.221,113.0431,16.4955,49.2511,28.0534,30.8685,30.21,21.5095,17.1946,-1.0422,-205.638,-117.6224,22.1674,10.0007,111.6873,298.8042,1510.6301,1.0422,0.9751
BCX,54,0.0,,,15.9268,,,59.2684,-29.8143,,,11.189,,,78.4594,-0.8746,-120.7194,-54.1298,4.4058,4.2065,18.1756,17.6602,107.78,0.8746,0.0424
IPGP,132,0.0,11.6332,4.8468,2.4711,-5.5774,-49.2451,-75.2893,-2.1435,45.384,15.1268,6.1492,38.8524,16.1872,10.2606,-0.9331,-19.8115,45.1761,37.8786,1.2921,-57.6217,-56.5668,-29.2192,0.9331,-0.2845
SPH,105,0.0,41.9935,10.9767,13.9017,549.9503,-28.4036,39.0166,16.9823,50.2523,10.5084,22.5332,54.5041,14.2469,7.7412,-0.6905,-52.235,-10.2171,-2.3875,11.4284,-41.7011,123.2018,1479.1012,0.6905,0.4827
SRTS,79,0.0,49.4838,24.7703,26.222,207.4499,68.8267,162.2196,64.6772,131.3939,52.6179,46.583,66.5319,33.3041,50.2829,-1.0317,-116.1826,10.7724,-7.1749,-42.7122,89.9564,337.3284,2073.089,1.0317,-0.334
GCMG,71,0.0,33.6776,17.3803,24.4118,301.8846,69.5679,144.1181,-21.6508,84.0486,34.7005,999999.0,38.7181,19.9816,15.7507,-0.627,16.7944,,-4.9649,-16.9551,-12.6107,-13.8117,171.3747,0.627,0.2642
AVAL,30,0.0,,,2.7653,,,-72.3467,1.6788,,,16.2856,,,30.8354,-0.9576,34.0696,63.993,0.8584,-54.6019,-76.4023,-73.5967,-48.4525,0.9576,0.1014
BLZE,33,0.0,40.7947,-44.7474,-24.4011,144.3222,-292.0008,-344.0109,26.1948,574.8002,-504.3952,-59.8557,51.5096,,,,,,15.4639,-52.0958,-177.8831,-282.4217,47.5137,,0.9584
AMPL,33,0.0,14.0841,-8.1133,-5.2135,10.617,-138.1541,-152.135,42.3326,259.8676,-119.7594,-25.1094,70.4109,,,,,,-0.2241,-38.7718,-112.4233,-135.7785,-46.8498,,-0.1535
NGNE,19,0.0,,-57.96,-24.5925,,-306.1562,-345.9248,,999999.0,999999.0,999999.0,,,,-0.8571,93.5185,94.883,11.828,-80.8824,,,,0.8571,2.185
CLBT,33,0.0,22.1716,0.1053,8.2188,65.2859,-83.668,-17.8123,9.9108,999999.0,999999.0,130.79,81.2504,0.3857,35.6947,,,,31.0962,-22.8947,-82.3139,-72.854,-38.5215,,0.7783
AMN,116,0.0,40.3616,15.2142,13.9702,272.8682,26.5823,39.7015,31.5997,94.188,28.4032,46.507,32.7409,12.3416,9.2569,-0.7101,-35.8664,-47.7471,-27.6719,-17.503,32.8682,230.3149,2129.5212,0.7101,-0.2985
BRAG,94,0.0,74.7852,-0.2123,-2.3773,463.4542,-94.5905,-123.7734,45.294,69.3527,-0.1575,-2.2159,53.2041,,,-0.6746,-163.7037,66.4151,3.6364,-44.1176,-93.9956,-88.5731,194.8108,0.6746,0.8399
TCBI,73,0.0,,,14.4614,,,44.6141,11.0837,,,11.3049,,,35.3622,-0.953,-121.3381,45.1121,9.4324,-0.7119,33.4632,101.4524,474.9539,0.953,0.1959
CTM,116,0.0,34.5823,-18.4905,-24.7969,197.7747,-277.5588,-347.9688,68.3085,76.629,-32.7776,-64.2871,41.7091,,,,,,-2.5907,,-211.394,-281.3166,92.5939,,-0.767
DHC,124,0.0,6.465,-3.3796,-5.4627,-421.3407,-1108.6521,-154.6274,-7.204,3.4702,-1.4513,-0.6403,13.5946,,,-1.4574,45.7932,88.9863,51.5713,-45.7756,-982.2499,-965.7721,-791.5325,1.4574,0.7431
SHW,120,0.0,13.8581,4.4592,3.6165,12.8448,-76.0467,-63.8348,11.0521,69.2132,17.817,66.3576,42.1019,13.5474,9.2938,-1.0206,-58.4587,-84.6159,-12.8499,-13.0537,-79.11,-58.4051,65.0922,1.0206,0.4998
UDMY,102,0.0,43.4029,-18.5487,-9.4708,157.373,-158.1151,-194.7082,21.9991,999999.0,999999.0,-35.7405,56.2357,,,,,,-35.6745,-26.0,-124.6754,-162.4447,310.5037,,0.2197
KMT,66,0.0,25.2823,7.6861,6.2957,128.9065,-48.5474,-37.043,3.2661,35.8335,8.715,9.7169,31.106,9.4565,6.1446,-1.0751,-52.2312,18.9819,9.3292,-5.9933,-62.8809,-51.4631,49.9272,1.0751,-0.0988
JXN,72,0.0,999999.0,999999.0,224.3744,,,2143.7442,76.6309,999999.0,999999.0,65.9757,,,63.6543,,,,13.9434,12.6312,2493.3439,8076.4758,73127.0112,,0.8712
BROS,127,0.0,8.4321,-0.1217,-0.7268,-38.0903,-118.1847,-107.2681,48.4329,40.9712,-0.4732,-5.2875,24.4808,,,,,,-11.1711,-25.5541,-117.7669,-116.9147,-28.2076,,0.0003
GNRC,81,0.0,18.9918,7.0668,6.132,62.7413,-52.5105,-38.6803,22.1438,41.8393,12.4545,17.1654,33.3426,12.4066,8.9112,-1.484,-24.8959,-142.0121,21.142,-61.4456,-54.7219,25.7382,885.9942,1.484,0.1865
PLAB,132,0.0,33.0121,23.7724,18.9725,145.0992,79.7389,89.7248,24.2238,41.1579,23.7106,18.0047,35.6817,25.6948,23.1916,-1.2584,-67.4748,-108.5535,-6.0995,-5.0838,81.7922,288.8287,2258.0168,1.2584,0.6852
TEAM,33,0.0,6.7502,-0.8033,-0.5646,-44.8372,-103.7399,-105.6458,28.1864,999999.0,999999.0,-38.0204,87.3151,,,-1.3464,-32.6796,-218.2782,17.8085,-46.2914,-101.5099,-103.1763,-33.9953,1.3464,0.1452
TTWO,133,0.0,10.2871,-5.1793,-5.3126,-19.5177,-155.9322,-153.1262,52.6449,20.5736,-8.2867,-11.8383,42.7167,,,-0.8342,0.1757,-24.3745,5.9948,-28.3352,-138.1527,-158.9219,-51.7431,0.8342,0.2537
RZLT,19,0.0,999999.0,999999.0,-58.5927,,-589.3715,-685.9266,,,-313.7574,-35.6623,,,,-0.5576,51.3924,91.5044,41.573,0.3984,,,,0.5576,0.1927
PAM,46,0.0,1.346,0.8119,1.0953,-91.0515,-95.4115,-89.0473,,19.5008,9.4103,21.8214,36.0855,21.7667,28.776,-0.773,-207.3625,43.9783,12.8143,37.1392,,,,0.773,0.2656
NOMD,107,0.0,18.6382,9.6951,9.7179,81.2865,-37.1442,-2.8214,12.7791,18.7944,7.8211,9.8534,27.7341,14.4266,8.7356,-0.7416,1.782,-21.2945,0.0,-30.2752,-50.7846,19.2094,505.792,0.7416,0.0232
ARWR,19,0.0,,-7.6455,-5.1337,,-139.8115,-151.3369,75.8886,,-340.4754,-33.0276,,,,-1.1127,5.6113,-270.2624,-4.4209,-28.7879,-114.5249,-137.638,-66.8363,1.1127,0.0311
BYFC,131,0.0,,,8.4239,,,-15.7607,40.6244,,,2.3226,,,19.0727,-0.7425,7.8947,50.7042,35.4167,-20.2454,-18.9563,78.042,1082.4525,0.7425,-0.2988
AGEN,14,0.0,-35.1912,-63.9183,-40.4827,-236.0338,-378.2102,-504.8273,-78.999,999999.0,999999.0,999999.0,,,,-1.1348,35.865,66.6667,-34.6801,-36.8078,-195.407,-183.4101,-53.7187,1.1348,-0.6581
BLND,34,0.0,62.5311,-196.1508,-255.3852,239.1317,-997.2803,-2653.8516,0.3011,337.3509,-846.5761,-373.8635,38.1168,,,,,,15.3846,-83.6957,-462.2534,-551.9945,-33.6724,,2.0321
TMQ,114,0.0,-0.0227,-9.2664,-25.0397,-96.8555,-168.3503,-350.3972,,-0.0119,-3.8881,-13.3438,,,,-0.9208,62.4113,56.5574,-6.5574,-43.0,,,,0.9208,0.0189
CDZIP,147,0.0,-0.0817,-2.3903,-3.0377,-106.6724,-126.2459,-130.377,166.1348,-0.772,-18.0719,-58.0311,,,,,,,53.1085,38.0196,-117.2515,-125.7947,-105.4739,,-0.0479
DFLI,66,0.0,17.9907,-26.1908,-25.0812,44.4197,-313.0095,-350.8124,10.5782,193.5267,-225.3884,-303.0811,27.3829,,,,,,-52.5287,-58.8645,-203.4793,-246.3087,-63.373,,-0.835
PATH,33,0.0,10.958,-4.3442,-2.5992,-10.1185,-110.5316,-125.992,18.6415,538.1006,-170.659,-13.2306,82.9913,,,,,,4.1982,-55.3787,-96.9061,-106.9521,-66.1379,,0.2284
LBRDP,26,0.0,,0.4492,43.9914,,-215.4272,339.9138,-1.3158,,0.1878,14.4359,,2.8718,125.8667,,,,2.6925,-4.9222,-217.8512,-216.9567,-202.496,,0.0919
NKTR,19,0.0,999999.0,999999.0,-221.2152,709.3953,-1173.4825,-2312.1524,-9.6676,999999.0,999999.0,-79.6389,76.4977,,,-1.0917,95.9016,99.2913,-49.5082,-85.6744,-379.6845,-295.9245,331.6861,1.0917,0.3571
EFSCP,73,0.0,,,41.0148,,,310.1478,23.5629,,,13.6355,,,42.1473,,,,8.7028,-14.4109,330.8849,858.4195,5397.7381,,0.2426
RNG,45,0.0,31.3608,-8.5187,-23.9019,221.4652,-246.8043,-339.0189,27.3721,152.0481,-33.0415,999999.0,71.3333,,,-1.3663,86.061,50.4123,-11.5987,-73.0937,-205.7507,-246.3573,-4.5816,1.3663,0.0805
JYNT,91,0.0,38.8866,0.523,0.2274,204.4279,-92.7907,-97.7256,26.7272,370.656,3.9882,1.7065,92.2643,1.2409,0.5572,-1.2891,-65.4867,-149.3333,2.1039,-55.6919,-93.2329,-87.0407,45.2959,1.2891,-0.2543
KRC,124,0.0,10.5177,4.401,6.3926,-36.0272,-147.1937,-36.0737,14.8629,8.1105,2.715,3.6581,70.7328,29.5972,18.9241,-1.0241,38.8629,44.6063,-12.4388,-47.0398,-152.5002,-98.8287,267.2312,1.0241,0.142
MDAI,79,0.0,7.6179,-1.8607,-1.4366,-35.5573,-104.5931,-114.3662,66.4676,999999.0,999999.0,-18.7129,42.7192,,,,,,0.4593,2.7681,-99.7707,-103.7057,60.5377,,-0.753
CGTX,14,0.0,,-129.4911,-29.8199,,-326.022,-398.1991,,999999.0,999999.0,-42.5293,,,,,,,-39.5018,-35.1145,,,,,-0.0859
IKT,14,0.0,999999.0,999999.0,-87.0111,,-834.8381,-970.1113,,999999.0,999999.0,-68.662,,,,,,,25.4355,-33.945,,,,,-0.4554
KSCP,139,0.0,-4.4949,-43.2936,-60.038,-293.8099,-964.569,-700.3796,65.2774,999999.0,999999.0,999999.0,,,,,,,-50.4348,-83.0104,-676.7504,-1034.0647,-85.3682,,-0.4579
ABL,71,0.0,5.9881,5.367,4.0998,-52.0226,-56.9843,-59.0019,73.9534,147.3776,105.6734,94.5713,98.8017,88.5541,67.7396,,,,0.9415,2.9828,-50.5301,51.9482,1222.7398,,0.1707
CASY,128,0.0,33.8015,7.0337,6.0296,198.7115,-50.9926,-39.7036,16.8908,77.6807,12.9316,17.6653,20.7656,4.3211,3.1767,-0.696,-75.4589,-106.2044,-9.6237,12.4656,-54.4489,4.6225,585.0411,0.696,0.4532
CME,70,0.0,6.7989,4.8063,4.4944,-46.0653,-62.1665,-55.056,9.4795,15.5133,8.7732,10.3883,89.7488,63.4445,58.7395,-0.7316,-27.0721,-43.1981,9.0217,-17.4694,-62.5171,-45.4127,26.4506,0.7316,0.1751
ATCH,55,0.0,999999.0,999999.0,7.7105,69.4999,49.3675,-22.8954,,999999.0,999999.0,4.6701,,,,,,,2.3678,2.6263,,,,,-0.8529
STRO,14,0.0,999999.0,999999.0,-35.1455,,-368.5702,-451.4547,9.5217,999999.0,999999.0,-43.015,,,,-1.0627,54.6614,,-19.0141,-34.1352,-195.2189,-252.5631,65.7251,1.0627,0.1017
MIND,66,0.0,22.9562,-13.0354,-68.0365,571.6458,-1396.0388,-780.3648,8.2443,44.6709,-20.2927,-18.7194,39.7809,,,-0.9924,51.0638,86.3905,23.913,-45.7143,-1062.5416,-1139.4128,-514.0757,0.9924,0.0696
AIRJ,66,0.0,,-0.5185,-0.4108,,-103.1499,-104.1081,,999999.0,999999.0,-43.2919,,,,,,,2.3559,4.6107,,,,,0.0712
PIII,80,0.0,,-38.5662,-2831.0747,,-5911.5927,-28410.747,113.7139,,-32.8198,-238.7323,,,,,,,-76.4706,-82.1138,-4300.6924,-6352.2847,3800.1329,,-0.2528
NFGC,114,0.0,-0.0773,-7.7867,-5.8579,-93.2792,-150.4563,-158.5786,,999999.0,999999.0,-86.2446,,,,,,,-23.9669,-40.5493,,,,,-0.266
TMC,82,0.0,,-99.8886,-61.8072,,-708.5613,-718.0718,,999999.0,999999.0,-329.381,,,,,,,20.0951,-29.8611,,,,,0.9059
TMCWW,82,0.0,999999.0,999999.0,-430.5727,,-4339.473,-4405.7268,,999999.0,999999.0,-329.381,,,,,,,15.2381,-60.7143,,,,,0.3613
VSTM,19,0.0,12.2834,-345.1134,-70.1075,-0.4348,-717.8561,-801.0751,79.4057,999999.0,999999.0,-124.6009,100.0,,,-1.1838,83.7838,85.4167,11.3636,-59.8361,-459.4754,-800.6028,-0.6414,1.1838,1.2857
JBI,24,0.0,17.5745,9.0305,8.0359,58.2717,-39.841,-19.6405,35.9152,36.3048,14.9239,30.9726,35.7921,18.3914,11.4017,-0.8984,-2.7083,,-1.6605,8.1136,-36.9523,94.8466,1347.5594,0.8984,0.4645
SFIX,27,0.0,210.1651,-48.3038,-20.6491,877.8686,-270.0411,-306.4912,-21.0765,999999.0,999999.0,-48.349,42.4241,,,-1.4539,55.4101,74.5645,25.8575,-62.2328,-160.05,-129.0968,138.1179,1.4539,-0.5147
DNTH,19,0.0,,-12.9248,-12.163,,-249.5891,-221.6301,334.7561,999999.0,999999.0,-30.9286,,,,-1.5962,87.7329,,-39.8496,-70.9091,-204.3336,-268.3407,-95.5301,1.5962,1.1116
XP,70,0.0,4.2277,-13.669,8.6542,-54.1775,-171.3871,-13.4579,-2.6795,9.7864,-25.3133,16.17,18.2697,,45.6831,-1.3187,30.9884,,-37.3435,-63.7594,-122.03,-119.6522,-77.6761,1.3187,1.2359
UBER,123,0.0,17.5314,-2.6287,-11.8615,44.1252,-132.6769,-218.6147,82.7076,90.7861,-10.8902,-88.6736,38.3286,,,-1.2845,-33.8682,,17.1826,-1.0282,-125.1335,-135.2087,0.8688,1.2845,1.4284
AVPT,33,0.0,30.3287,-7.5,-3.5266,102.3075,-114.7675,-135.2658,21.0673,1244.2904,-246.1621,-11.0712,71.4744,,,-0.8784,58.0875,,2.2358,-8.3789,-94.9198,-111.5753,-13.3155,0.8784,0.8544
TREE,55,0.0,107.9759,-3.3016,-12.8664,1920.32,-317.82,-228.6636,-10.3177,127.8732,-3.128,-21.1342,94.1759,,,-1.5227,82.178,91.7192,32.1057,-70.8661,-282.3364,-276.0346,-195.038,1.5227,0.488
BDTX,14,0.0,999999.0,999999.0,-105.9168,,-1000.1011,-1159.1683,,999999.0,999999.0,-63.0409,,,,-1.1105,91.9881,,-5.0761,-37.6667,,,,1.1105,1.5026
TEO,139,0.0,23.3335,0.1388,-8.823,94.9333,-108.3209,-188.2296,91.5822,94.9777,0.4519,-49.7716,73.7799,0.4388,,-0.7797,30.3313,77.6949,8.7049,3.3058,-108.6517,-104.128,-12.9729,0.7797,0.6258
EMX,82,0.0,-3.2054,-6.8017,3.0133,-133.9567,-164.6312,-69.8667,,-5.4626,-9.2732,5.3863,,,95.9931,-0.8297,-47.4074,-128.7356,-1.005,-18.595,,,,0.8297,-0.0804
LI,9,0.0,2.9187,-1.2135,-0.4968,-66.3876,-95.0189,-104.9677,68.806,999999.0,999999.0,-3.823,19.9301,,,,,,11.1501,-15.8524,-91.963,-93.9679,50.6204,,0.2441
EH,3,0.0,0.3264,-3.3951,-2.9037,-96.0558,-125.4202,-129.0365,-21.9867,999999.0,999999.0,-211.3913,65.9318,,,-1.1675,7.3729,,106.1189,-13.1811,-110.5247,-109.0483,-98.2885,1.1675,0.6285
CEPU,46,0.0,3.2239,2.7518,1.3896,-74.4986,-78.29,-86.1042,98.5818,38.2327,26.1075,17.1962,47.4095,40.4674,20.3551,-0.83,-141.8688,65.0221,12.3488,58.8177,-73.6296,-25.4434,305.5699,0.83,0.9367
ARLP,29,0.0,35.8838,31.9902,26.8548,201.9992,168.3646,168.5483,53.6398,40.4107,28.8207,30.0762,31.3121,27.9146,21.7016,-0.7877,-637.7927,-77.6675,-5.5413,56.1798,209.785,630.7407,3792.8647,0.7877,0.1511
WAFD,73,0.0,,,13.3237,,,33.2366,16.8726,,,10.5542,,,36.2795,-0.8034,-30.5626,-2.6054,-0.1822,0.3042,29.6362,138.8772,905.32,0.8034,-0.0417
IHRT,22,0.0,43.0723,6.5238,-36.9375,2471.8178,-483.1827,-469.3751,9.9469,42.2036,5.1138,-30.1474,62.1621,9.4152,,-1.3352,29.0909,,-32.3077,-74.8332,-559.5457,-344.7266,1127.1885,1.3352,-0.4872
CXE,71,0.0,,,-27.0221,,,-370.2212,,,,-21.2868,,,,-0.6018,3.3273,4.1627,-5.6893,-20.6348,,,,0.6018,0.0268
LOOP,74,0.0,,-27.8471,-10.4356,,-270.8126,-204.3565,,,-409.8509,-50.5122,,,,-0.864,49.9272,76.2102,-1.4545,-61.1191,,,,0.864,-0.1279
URGN,19,0.0,26.8361,-37.4081,-40.4371,113.3864,-394.7308,-504.3706,33.9599,999999.0,999999.0,999999.0,88.107,,,-0.9949,45.6471,80.8893,23.242,70.346,-275.6185,-407.2604,140.0184,0.9949,0.5249
UP,143,0.0,999999.0,999999.0,-281.5041,-23.5684,-1837.5609,-2915.041,32.2795,999999.0,999999.0,-176.3661,,,,,,,-15.7895,-66.6667,-1179.4578,-1999.72,8105.3034,,-0.5861
MATV,109,0.0,11.5459,-0.7961,-7.2734,-19.0595,-265.6026,-172.7344,75.8784,11.0541,-0.6098,-6.5463,18.6939,,,-0.913,10.8514,27.3541,26.0659,-9.1894,-260.0875,-264.2801,90.1436,0.913,-0.0926
FRSH,33,0.0,12.2147,-7.0869,-3.9778,-1.6928,-116.203,-139.7778,34.2236,999999.0,999999.0,-16.793,80.7686,,,,,,-2.8308,-22.0285,-101.2139,-120.3826,14.8099,,0.1582
WLFC,67,0.0,9.2666,4.3807,2.2147,-160.0598,-401.9158,-77.8531,9.3727,9.0558,3.4249,1.9359,70.7153,33.4304,2.7314,-0.7741,-169.5866,-60.6923,21.8002,66.7609,-428.7411,-348.9417,103.3516,0.7741,-0.1081
SEVN,124,0.0,,,19.9123,,,99.1233,12.7973,,,8.1753,,,65.1059,-0.7757,-40.3304,12.3123,16.7893,11.6129,102.0805,226.9418,838.9062,0.7757,0.4526
CERS,45,0.0,17.5587,-6.8709,-6.4218,38.06,-145.7417,-164.2179,23.8341,240.5181,-75.2942,-49.4,53.7458,,,-1.2576,34.4371,43.5361,-32.5301,-51.8072,-122.5312,-143.1908,-26.3412,1.2576,-0.4074
LNZA,74,0.0,0.0119,-0.0994,-0.0823,-99.7958,-100.6853,-100.8233,46.6675,999999.0,999999.0,999999.0,24.2509,,,,,,-61.3556,-60.4145,-100.3738,-100.7412,-99.5018,,-0.2294
PENG,132,0.0,35.0496,9.7249,4.0558,240.1945,-29.5598,-59.4421,32.2442,60.2192,13.3668,8.9777,28.0143,7.7729,2.4347,-1.1102,-48.4927,32.2194,-0.2973,-40.1926,-30.9371,98.5027,1568.3076,1.1102,0.5174
CPAY,123,0.0,12.6367,6.8662,6.598,1.4895,-61.3933,-34.0201,20.9403,32.6949,14.212,40.1547,77.6867,42.2115,29.7779,-1.0264,-16.158,-6.4039,9.7624,-9.7741,-57.6276,31.8711,741.0428,1.0264,0.472
DWSN,95,0.0,-52.4858,-172.7301,-47.0567,-212.0225,-604.3312,-570.5674,109.0707,-22.3815,-58.9257,-30.3877,,,,-1.0068,-58.1633,73.8764,-21.2871,-32.0513,-369.3452,-608.4347,320.2152,1.0068,0.1097
AEYE,33,0.0,30.2151,-13.8853,-10.177,129.7905,-193.3131,-201.7703,22.0789,615.848,-226.4098,-78.8214,75.8667,,,-0.9463,-62.844,-13.6,31.4629,10.6239,-143.8299,-188.4761,-13.7775,0.9463,0.338
ORN,83,0.0,44.1536,-11.3121,-11.7379,350.4777,-263.6542,-217.3789,24.4383,29.9031,-6.1289,-7.0729,6.7808,,,-0.8709,-9.7458,59.2767,8.6275,-11.2179,-217.7341,-250.3963,1847.5439,0.8709,2.529
AREN,45,0.0,49.3068,-31.1633,-70.397,675.6744,-801.5401,-803.9697,16.8103,181.2289,-91.6333,999999.0,39.8362,,,-0.8436,49.1627,,-49.2143,-12.9743,-528.9701,-701.3953,107.3552,0.8436,-0.7976
INUV,2,0.0,149.3121,-41.6403,-30.0956,954.3577,-377.6658,-400.9558,26.3628,262.3682,-58.5357,-48.2095,59.9962,,,-0.9239,-45.0,68.1319,30.0,-17.0213,-251.1469,-362.456,390.995,0.9239,0.1724
WBD,133,0.0,16.0116,-4.1852,-19.5351,63.955,-303.8754,-295.3506,172.1998,14.2386,-2.9774,-14.7287,40.4984,,,-1.0981,19.1649,30.0278,31.948,-47.8796,-278.7464,-316.7903,-29.3157,1.0981,-0.4384
FINS,54,0.0,,,-12.6962,,,-226.9624,,,,-8.2193,,,,-0.5736,5.2855,,2.042,-12.9875,,,,0.5736,0.1181
ODYS,48,0.0,-9.6603,-94.3933,-32.7249,-76.5917,-369.4503,-427.2495,71.8346,999999.0,999999.0,-64.2661,,,,,,,-15.2542,-30.5556,-243.2223,-399.0022,-20.4108,,1.3231
TLSI,78,0.0,3.9148,-14.0682,-14.0604,-66.2728,-205.0918,-240.6042,47.5777,999999.0,999999.0,999999.0,81.7874,,,,,,0.5958,1.809,-162.6335,-213.3667,-59.8529,,-0.0392
HYPR,16,0.0,999999.0,999999.0,-57.5098,22.5515,-565.257,-675.0982,355.4813,14.512,-945.5872,-47.3086,13.3108,,,,,,89.6774,-53.481,-278.3771,-543.2934,30.1754,,-0.3264
ACEL,133,0.0,27.7924,9.0059,9.601,166.6292,-38.072,-3.9903,32.0139,64.3557,16.6832,42.449,31.3395,10.1553,7.9487,-0.9061,-23.2747,7.0408,8.1018,-32.7574,-40.578,77.5616,1394.0237,0.9061,0.2865
SSSS,55,0.0,,,-105.7095,,,-1157.0951,,,,-50.3482,,,,-0.8753,-23.5012,-0.6127,-7.8818,-66.8003,,,,0.8753,0.1713
STOK,19,0.0,,-105.4776,-24.6106,,-284.2297,-346.106,,999999.0,999999.0,-43.7404,,,,-1.0754,60.2576,,17.663,-56.4605,,,,1.0754,0.5702
BFS,124,0.0,7.8333,4.7507,6.5472,-108.1643,-179.6125,-34.5281,2.6958,10.4734,5.0815,10.0256,75.2949,45.6645,21.7216,-0.8665,-56.0733,-0.5313,-5.4371,-7.8259,-195.5349,-182.642,-79.4685,0.8665,0.0196
BEN,71,0.0,37.7001,10.708,11.7595,311.2966,-22.1367,17.5951,-1.9491,38.3127,8.7056,10.0076,83.2713,23.6516,16.8213,-1.0165,-91.1844,1.1405,7.8793,3.3289,-56.6161,-51.8788,58.9548,1.0165,0.06
DQ,132,0.0,20.5049,18.2949,13.3521,58.111,42.068,33.5212,174.5038,109.5134,78.1683,37.0274,73.951,65.9808,53.067,-1.026,-332.9821,-382.0914,-9.7168,-4.2215,62.0554,379.4142,4004.7824,1.026,-0.424
HOUS,123,0.0,73.778,7.7536,-44.7015,2865.628,-221.9604,-547.0153,-13.6974,54.6112,4.5915,-14.6237,36.9443,3.8826,,-1.2525,-101.5267,79.9195,-27.7202,-69.9191,-356.8792,-348.3234,110.983,1.2525,0.0795
AAON,66,0.0,4.5902,2.449,1.9496,-64.0899,-81.4397,-80.5038,71.0991,37.9346,16.191,17.7678,26.7299,14.2609,11.2092,-0.8975,-104.7229,-169.6426,13.5753,65.9348,-79.4926,-51.5096,192.6523,0.8975,0.3291
TDY,66,0.0,9.6004,4.0061,3.4616,-26.8294,-78.5913,-65.384,18.2975,20.3424,6.7909,8.8889,42.6904,17.8141,13.3089,-0.9318,-52.9593,-143.7531,1.2781,-1.8534,-80.6388,-47.7028,233.8046,0.9318,-0.0556
RNP,71,0.0,,,-32.1226,,,-421.2257,,,,-25.5316,,,,-0.903,-65.1554,-57.0202,-6.4427,-2.8156,,,,0.903,0.1389
